particle_id,component_cell_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm,overlap_parent_count,step,elapsed_physical_time_s,experimental_age_h,temperature_K,checkpoint,unexpected_merge
19,6251,5720.932339037796,11.094968342207576,112.5,48.5,32.5,1,79926,79200.75909639933,28.000210860110926,653.15,step_79926.chk,0
20,6251,5720.932339037796,11.094968342207576,112.5,112.5,32.5,1,79926,79200.75909639933,28.000210860110926,653.15,step_79926.chk,0
1,6251,5720.932339038078,11.094968342207759,16.5,48.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
2,6251,5720.932339038078,11.094968342207759,16.5,112.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
7,6251,5720.932339038078,11.094968342207759,48.5,48.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
8,6251,5720.932339038078,11.094968342207759,48.5,112.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
13,6251,5720.932339038078,11.094968342207759,80.49999999999999,48.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
14,6251,5720.932339038078,11.094968342207759,80.49999999999999,112.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
19,6251,5720.932339038078,11.094968342207759,112.5,48.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
20,6251,5720.932339038078,11.094968342207759,112.5,112.5,32.5,1,83559,82800.79360078112,29.000220444661423,653.15,step_83559.chk,0
1,6251,5720.932339038733,11.094968342208182,16.5,48.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
2,6251,5720.932339038733,11.094968342208182,16.5,112.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
7,6251,5720.932339038733,11.094968342208182,48.5,48.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
8,6251,5720.932339038733,11.094968342208182,48.5,112.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
13,6251,5720.932339038733,11.094968342208182,80.49999999999999,48.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
14,6251,5720.932339038733,11.094968342208182,80.49999999999999,112.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
19,6251,5720.932339038733,11.094968342208182,112.5,48.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
20,6251,5720.932339038733,11.094968342208182,112.5,112.5,32.5,1,87192,86400.8281051629,30.000230029211917,653.15,step_87192.chk,0
1,6251,5720.932339038225,11.094968342207853,16.5,48.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
2,6251,5720.932339038225,11.094968342207853,16.5,112.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
7,6251,5720.932339038225,11.094968342207853,48.5,48.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
8,6251,5720.932339038225,11.094968342207853,48.5,112.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
13,6251,5720.932339038225,11.094968342207853,80.49999999999999,48.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
14,6251,5720.932339038225,11.094968342207853,80.49999999999999,112.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
19,6251,5720.932339038225,11.094968342207853,112.5,48.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
20,6251,5720.932339038225,11.094968342207853,112.5,112.5,32.5,1,90825,90000.8626095447,31.000239613762414,653.15,step_90825.chk,0
1,6251,5720.932339037865,11.09496834220762,16.5,48.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
2,6251,5720.932339037865,11.09496834220762,16.5,112.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
7,6251,5720.932339037865,11.09496834220762,48.5,48.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
8,6251,5720.932339037865,11.09496834220762,48.5,112.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
13,6251,5720.932339037865,11.09496834220762,80.49999999999999,48.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
14,6251,5720.932339037865,11.09496834220762,80.49999999999999,112.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
19,6251,5720.932339037865,11.09496834220762,112.5,48.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
20,6251,5720.932339037865,11.09496834220762,112.5,112.5,32.5,1,94458,93600.89711392649,32.000249198312915,653.15,step_94458.chk,0
1,6251,5720.932339038625,11.094968342208112,16.5,48.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
2,6251,5720.932339038625,11.094968342208112,16.5,112.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
7,6251,5720.932339038625,11.094968342208112,48.5,48.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
8,6251,5720.932339038625,11.094968342208112,48.5,112.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
13,6251,5720.932339038625,11.094968342208112,80.49999999999999,48.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
14,6251,5720.932339038625,11.094968342208112,80.49999999999999,112.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
19,6251,5720.932339038625,11.094968342208112,112.5,48.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
20,6251,5720.932339038625,11.094968342208112,112.5,112.5,32.5,1,98091,97200.93161830827,33.00025878286341,653.15,step_98091.chk,0
1,6251,5720.932339038736,11.094968342208185,16.5,48.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
2,6251,5720.932339038736,11.094968342208185,16.5,112.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
7,6251,5720.932339038736,11.094968342208185,48.5,48.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
8,6251,5720.932339038736,11.094968342208185,48.5,112.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
13,6251,5720.932339038736,11.094968342208185,80.49999999999999,48.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
14,6251,5720.932339038736,11.094968342208185,80.49999999999999,112.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
19,6251,5720.932339038736,11.094968342208185,112.5,48.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
20,6251,5720.932339038736,11.094968342208185,112.5,112.5,32.5,1,101724,100800.96612269006,34.00026836741391,653.15,step_101724.chk,0
1,6251,5720.932339038082,11.09496834220776,16.5,48.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
2,6251,5720.932339038082,11.09496834220776,16.5,112.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
7,6251,5720.932339038082,11.09496834220776,48.5,48.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
8,6251,5720.932339038082,11.09496834220776,48.5,112.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
13,6251,5720.932339038082,11.09496834220776,80.49999999999999,48.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
14,6251,5720.932339038082,11.09496834220776,80.49999999999999,112.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
19,6251,5720.932339038082,11.09496834220776,112.5,48.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
20,6251,5720.932339038082,11.09496834220776,112.5,112.5,32.5,1,105357,104401.00062707184,35.0002779519644,653.15,step_105357.chk,0
1,6251,5720.932339037714,11.094968342207522,16.5,48.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
2,6251,5720.932339037714,11.094968342207522,16.5,112.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
7,6251,5720.932339037714,11.094968342207522,48.5,48.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
8,6251,5720.932339037714,11.094968342207522,48.5,112.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
13,6251,5720.932339037714,11.094968342207522,80.49999999999999,48.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
14,6251,5720.932339037714,11.094968342207522,80.49999999999999,112.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
19,6251,5720.932339037714,11.094968342207522,112.5,48.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
20,6251,5720.932339037714,11.094968342207522,112.5,112.5,32.5,1,108990,108001.03513145364,36.000287536514904,653.15,step_108990.chk,0
1,6251,5720.932339038531,11.09496834220805,16.5,48.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
2,6251,5720.932339038531,11.09496834220805,16.5,112.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
7,6251,5720.932339038531,11.09496834220805,48.5,48.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
8,6251,5720.932339038531,11.09496834220805,48.5,112.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
13,6251,5720.932339038531,11.09496834220805,80.49999999999999,48.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
14,6251,5720.932339038531,11.09496834220805,80.49999999999999,112.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
19,6251,5720.932339038531,11.09496834220805,112.5,48.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
20,6251,5720.932339038531,11.09496834220805,112.5,112.5,32.5,1,112623,111601.06963583542,37.000297121065394,653.15,step_112623.chk,0
1,6251,5720.932339038838,11.09496834220825,16.5,48.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
2,6251,5720.932339038838,11.09496834220825,16.5,112.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
7,6251,5720.932339038838,11.09496834220825,48.5,48.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
8,6251,5720.932339038838,11.09496834220825,48.5,112.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
13,6251,5720.932339038838,11.09496834220825,80.49999999999999,48.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
14,6251,5720.932339038838,11.09496834220825,80.49999999999999,112.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
19,6251,5720.932339038838,11.09496834220825,112.5,48.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
20,6251,5720.932339038838,11.09496834220825,112.5,112.5,32.5,1,116256,115201.10414021721,38.00030670561589,653.15,step_116256.chk,0
1,6251,5720.932339037786,11.094968342207569,16.5,48.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
2,6251,5720.932339037786,11.094968342207569,16.5,112.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
7,6251,5720.932339037786,11.094968342207569,48.5,48.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
8,6251,5720.932339037786,11.094968342207569,48.5,112.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
13,6251,5720.932339037786,11.094968342207569,80.49999999999999,48.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
14,6251,5720.932339037786,11.094968342207569,80.49999999999999,112.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
19,6251,5720.932339037786,11.094968342207569,112.5,48.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
20,6251,5720.932339037786,11.094968342207569,112.5,112.5,32.5,1,119889,118801.13864459899,39.00031629016639,653.15,step_119889.chk,0
1,6251,5720.932339037801,11.09496834220758,16.5,48.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
2,6251,5720.932339037801,11.09496834220758,16.5,112.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
7,6251,5720.932339037801,11.09496834220758,48.5,48.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
8,6251,5720.932339037801,11.09496834220758,48.5,112.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
13,6251,5720.932339037801,11.09496834220758,80.49999999999999,48.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
14,6251,5720.932339037801,11.09496834220758,80.49999999999999,112.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
19,6251,5720.932339037801,11.09496834220758,112.5,48.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
20,6251,5720.932339037801,11.09496834220758,112.5,112.5,32.5,1,123522,122401.17314898079,40.000325874716886,653.15,step_123522.chk,0
1,6251,5720.932339038418,11.094968342207979,16.5,48.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
2,6251,5720.932339038418,11.094968342207979,16.5,112.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
7,6251,5720.932339038418,11.094968342207979,48.5,48.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
8,6251,5720.932339038418,11.094968342207979,48.5,112.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
13,6251,5720.932339038418,11.094968342207979,80.49999999999999,48.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
14,6251,5720.932339038418,11.094968342207979,80.49999999999999,112.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
19,6251,5720.932339038418,11.094968342207979,112.5,48.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
20,6251,5720.932339038418,11.094968342207979,112.5,112.5,32.5,1,127155,126001.20765336258,41.00033545926738,653.15,step_127155.chk,0
1,6251,5720.9323390389345,11.094968342208313,16.5,48.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
2,6251,5720.9323390389345,11.094968342208313,16.5,112.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
7,6251,5720.9323390389345,11.094968342208313,48.5,48.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
8,6251,5720.9323390389345,11.094968342208313,48.5,112.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
13,6251,5720.9323390389345,11.094968342208313,80.49999999999999,48.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
14,6251,5720.9323390389345,11.094968342208313,80.49999999999999,112.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
19,6251,5720.9323390389345,11.094968342208313,112.5,48.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
20,6251,5720.9323390389345,11.094968342208313,112.5,112.5,32.5,1,130788,129601.24215774436,42.00034504381788,653.15,step_130788.chk,0
1,6251,5720.932339038176,11.094968342207821,16.5,48.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
2,6251,5720.932339038176,11.094968342207821,16.5,112.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
7,6251,5720.932339038176,11.094968342207821,48.5,48.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
8,6251,5720.932339038176,11.094968342207821,48.5,112.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
13,6251,5720.932339038176,11.094968342207821,80.49999999999999,48.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
14,6251,5720.932339038176,11.094968342207821,80.49999999999999,112.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
19,6251,5720.932339038176,11.094968342207821,112.5,48.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
20,6251,5720.932339038176,11.094968342207821,112.5,112.5,32.5,1,134421,133201.27666212615,43.00035462836838,653.15,step_134421.chk,0
1,6251,5720.932339037574,11.094968342207434,16.5,48.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
2,6251,5720.932339037574,11.094968342207434,16.5,112.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
7,6251,5720.932339037574,11.094968342207434,48.5,48.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
8,6251,5720.932339037574,11.094968342207434,48.5,112.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
13,6251,5720.932339037574,11.094968342207434,80.49999999999999,48.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
14,6251,5720.932339037574,11.094968342207434,80.49999999999999,112.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
19,6251,5720.932339037574,11.094968342207434,112.5,48.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
20,6251,5720.932339037574,11.094968342207434,112.5,112.5,32.5,1,138054,136801.31116650795,44.000364212918875,653.15,step_138054.chk,0
1,6251,5720.932339038169,11.094968342207817,16.5,48.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
2,6251,5720.932339038169,11.094968342207817,16.5,112.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
7,6251,5720.932339038169,11.094968342207817,48.5,48.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
8,6251,5720.932339038169,11.094968342207817,48.5,112.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
13,6251,5720.932339038169,11.094968342207817,80.49999999999999,48.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
14,6251,5720.932339038169,11.094968342207817,80.49999999999999,112.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
19,6251,5720.932339038169,11.094968342207817,112.5,48.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
20,6251,5720.932339038169,11.094968342207817,112.5,112.5,32.5,1,141687,140401.3456708897,45.000373797469365,653.15,step_141687.chk,0
1,6251,5720.932339038903,11.094968342208292,16.5,48.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
2,6251,5720.932339038903,11.094968342208292,16.5,112.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
7,6251,5720.932339038903,11.094968342208292,48.5,48.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
8,6251,5720.932339038903,11.094968342208292,48.5,112.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
13,6251,5720.932339038903,11.094968342208292,80.49999999999999,48.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
14,6251,5720.932339038903,11.094968342208292,80.49999999999999,112.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
19,6251,5720.932339038903,11.094968342208292,112.5,48.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
20,6251,5720.932339038903,11.094968342208292,112.5,112.5,32.5,1,145320,144001.3801752715,46.00038338201986,653.15,step_145320.chk,0
1,6251,5720.9323390383615,11.094968342207942,16.5,48.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
2,6251,5720.9323390383615,11.094968342207942,16.5,112.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
7,6251,5720.9323390383615,11.094968342207942,48.5,48.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
8,6251,5720.9323390383615,11.094968342207942,48.5,112.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
13,6251,5720.9323390383615,11.094968342207942,80.49999999999999,48.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
14,6251,5720.9323390383615,11.094968342207942,80.49999999999999,112.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
19,6251,5720.9323390383615,11.094968342207942,112.5,48.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
20,6251,5720.9323390383615,11.094968342207942,112.5,112.5,32.5,1,148953,147601.4146796533,47.00039296657036,653.15,step_148953.chk,0
1,6251,5720.932339037599,11.094968342207448,16.5,48.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
2,6251,5720.932339037599,11.094968342207448,16.5,112.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
7,6251,5720.932339037599,11.094968342207448,48.5,48.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
8,6251,5720.932339037599,11.094968342207448,48.5,112.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
13,6251,5720.932339037599,11.094968342207448,80.49999999999999,48.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
14,6251,5720.932339037599,11.094968342207448,80.49999999999999,112.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
19,6251,5720.932339037599,11.094968342207448,112.5,48.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
20,6251,5720.932339037599,11.094968342207448,112.5,112.5,32.5,1,152586,151201.4491840351,48.00040255112086,653.15,step_152586.chk,0
