state,T_K,x,omega_rad_s,omega_1e12_rad_s_paper_frequency_axis,frequency_THz_cycles_s,dkappa_dx_W_mK,spectral_kappa_pW_s_mK,total_rate_s-1,phonon_phonon_rate_s-1,boundary_rate_s-1,point_defect_rate_s-1,precipitate_small_rate_s-1,precipitate_big_rate_s-1,dislocation_core_rate_s-1,dislocation_strain_rate_s-1
48h,371.35,0.28108253669,1.36654650064e+13,13.6654650064,2.17492630543,3.35189122095,0.0689444586519,1.06334023097e+12,590929722419,146280991.736,61126358245.4,463087.597061,255787556.104,30744430937,380137187731
48h,371.35,0.281540325838,1.36877214641e+13,13.6877214641,2.17846853068,3.35298630647,0.0689669832726,1.06643542175e+12,592856142404,146280991.736,61525549463.3,464847.756479,255787562.058,30894892812.4,380756303671
48h,371.35,0.281998114986,1.37099779218e+13,13.7099779218,2.18201075593,3.35407466141,0.0689893694531,1.06953618961e+12,594785697329,146280991.736,61926692712.2,466606.932052,255787567.965,31045844791.1,381375419612
48h,371.35,0.282455904134,1.37322343794e+13,13.7322343794,2.18555298118,3.35515630254,0.0690116175385,1.07264254169e+12,596718387192,146280991.736,62329794345.3,468365.089807,255787573.823,31197287670.1,381994535553
48h,371.35,0.282913693281,1.37544908371e+13,13.7544908371,2.18909520644,3.3562312466,0.0690337278731,1.07575448515e+12,598654211994,146280991.736,62734860726.1,470122.195965,255787579.634,31349222246.4,382613651494
48h,371.35,0.283371482429,1.37767472948e+13,13.7767472948,2.19263743169,3.35729951028,0.0690557008,1.07887202717e+12,600593171736,146280991.736,63141898228.6,471878.216938,255787585.399,31501649316.8,383232767435
48h,371.35,0.283829271577,1.37990037524e+13,13.7990037524,2.19617965694,3.35836111021,0.0690775366617,1.08199517492e+12,602535266416,146280991.736,63550913236.9,473633.119337,255787591.117,31654569678.3,383851883376
48h,371.35,0.284287060724,1.38212602101e+13,13.8212602101,2.1997218822,3.35941606299,0.0690992357991,1.0851239356e+12,604480496035,146280991.736,63961912145.5,475386.869967,255787596.789,31807984127.7,384470999317
48h,371.35,0.284744849872,1.38435166678e+13,13.8435166678,2.20326410745,3.36046438516,0.0691207985527,1.08825831641e+12,606428860593,146280991.736,64374901359.3,477139.435835,255787602.416,31961893462,385090115258
48h,371.35,0.28520263902,1.38657731254e+13,13.8657731254,2.2068063327,3.36150609321,0.0691422252615,1.09139832455e+12,608380360090,146280991.736,64789887293.5,478890.784146,255787607.998,32116298478.2,385709231199
48h,371.35,0.285660428167,1.38880295831e+13,13.8880295831,2.21034855796,3.36254120358,0.069163516264,1.09454396726e+12,610334994526,146280991.736,65206876373.4,480640.882308,255787613.535,32271199973,386328347140
48h,371.35,0.286118217315,1.39102860408e+13,13.9102860408,2.21389078321,3.36356973268,0.0691846718974,1.09769525176e+12,612292763901,146280991.736,65625875035,482389.697932,255787619.027,32426598743.6,386947463081
48h,371.35,0.286576006463,1.39325424984e+13,13.9325424984,2.21743300846,3.36459169685,0.069205692498,1.1008521853e+12,614253668215,146280991.736,66046889724.3,484137.198833,255787624.476,32582495586.6,387566579022
48h,371.35,0.287033795611,1.39547989561e+13,13.9547989561,2.22097523372,3.3656071124,0.0692265784012,1.10401477513e+12,616217707468,146280991.736,66469926897.8,485883.353033,255787629.882,32738891299.2,388185694963
48h,371.35,0.287491584758,1.39770554138e+13,13.9770554138,2.22451745897,3.36661599559,0.0692473299413,1.10718302852e+12,618184881660,146280991.736,66894993022.2,487628.128762,255787635.245,32895786678.1,388804810904
48h,371.35,0.287949373906,1.39993118714e+13,13.9993118714,2.22805968422,3.36761836262,0.0692679474517,1.11035695273e+12,620155190791,146280991.736,67322094574.7,489371.494457,255787640.565,33053182520.3,389423926845
48h,371.35,0.288407163054,1.40215683291e+13,14.0215683291,2.23160190948,3.36861422966,0.0692884312651,1.11353655506e+12,622128634861,146280991.736,67751238042.7,491113.418768,255787645.843,33211079622.8,390043042785
48h,371.35,0.288864952201,1.40438247868e+13,14.0438247868,2.23514413473,3.36960361283,0.0693087817127,1.1167218428e+12,624105213870,146280991.736,68182429923.9,492853.870554,255787651.08,33369478782.4,390662158726
48h,371.35,0.289322741349,1.40660812444e+13,14.0660812444,2.23868635998,3.37058652819,0.0693289991253,1.11991282325e+12,626084927817,146280991.736,68615676726.3,494592.818886,255787656.275,33528380796,391281274667
48h,371.35,0.289780530497,1.40883377021e+13,14.0883377021,2.24222858524,3.37156299179,0.0693490838325,1.12310950372e+12,628067776704,146280991.736,69050984968.3,496330.233051,255787661.429,33687786460.6,391900390608
48h,371.35,0.290238319645,1.41105941598e+13,14.1105941598,2.24577081049,3.37253301958,0.069369036163,1.12631189155e+12,630053760529,146280991.736,69488361178.7,498066.08255,255787666.543,33847696573.1,392519506549
48h,371.35,0.290696108792,1.41328506174e+13,14.1328506174,2.24931303574,3.37349662752,0.0693888564445,1.12951999407e+12,632042879294,146280991.736,69927811896.5,499800.3371,255787671.616,34008111930.4,393138622490
48h,371.35,0.29115389794,1.41551070751e+13,14.1551070751,2.25285526099,3.37445383148,0.0694085450038,1.13273381863e+12,634035132997,146280991.736,70369343670.9,501532.966636,255787676.65,34169033329.5,393757738431
48h,371.35,0.291611687088,1.41773635327e+13,14.1773635327,2.25639748625,3.37540464733,0.069428102167,1.13595337258e+12,636030521640,146280991.736,70812963061.7,503263.941308,255787681.644,34330461567.1,394376854372
48h,371.35,0.292069476235,1.41996199904e+13,14.1996199904,2.2599397115,3.37634909084,0.0694475282589,1.13917866328e+12,638029045221,146280991.736,71258676638.9,504993.231489,255787686.599,34492397440.3,394995970313
48h,371.35,0.292527265383,1.42218764481e+13,14.2218764481,2.26348193675,3.37728717779,0.0694668236037,1.14240969813e+12,640030703742,146280991.736,71706490982.8,506720.80777,255787691.515,34654841746,395615086254
48h,371.35,0.292985054531,1.42441329057e+13,14.2441329057,2.26702416201,3.37821892388,0.0694859885245,1.1456464845e+12,642035497201,146280991.736,72156412683.9,508446.640964,255787696.394,34817795281,396234202195
48h,371.35,0.293442843678,1.42663893634e+13,14.2663893634,2.27056638726,3.37914434478,0.0695050233435,1.14888902978e+12,644043425599,146280991.736,72608448343.4,510170.702106,255787701.234,34981258842.4,396853318136
48h,371.35,0.293900632826,1.42886458211e+13,14.2886458211,2.27410861251,3.38006345611,0.0695239283822,1.1521373414e+12,646054488936,146280991.736,73062604572.3,511892.962453,255787706.036,35145233226.9,397472434077
48h,371.35,0.294358421974,1.43109022787e+13,14.3109022787,2.27765083777,3.38097627346,0.069542703961,1.15539142677e+12,648068687212,146280991.736,73518887992.4,513613.393486,255787710.802,35309719231.6,398091550018
48h,371.35,0.294816211122,1.43331587364e+13,14.3331587364,2.28119306302,3.38188281235,0.0695613503995,1.15865129331e+12,650086020427,146280991.736,73977305235.6,515331.966912,255787715.53,35474717653.4,398710665958
48h,371.35,0.295274000269,1.43554151941e+13,14.3554151941,2.28473528827,3.38278308829,0.0695798680162,1.16191694847e+12,652106488581,146280991.736,74437862944.1,517048.654661,255787720.222,35640229289.1,399329781899
48h,371.35,0.295731789417,1.43776716517e+13,14.3776716517,2.28827751353,3.38367711671,0.0695982571291,1.1651883997e+12,654130091674,146280991.736,74900567770.4,518763.42889,255787724.878,35806254935.6,399948897840
48h,371.35,0.296189578565,1.43999281094e+13,14.3999281094,2.29181973878,3.38456491304,0.069616518055,1.16846565445e+12,656156829706,146280991.736,75365426377.5,520476.261984,255787729.497,35972795390,400568013781
48h,371.35,0.296647367712,1.44221845671e+13,14.4221845671,2.29536196403,3.38544649263,0.0696346511099,1.1717487202e+12,658186702677,146280991.736,75832445438.6,522187.126553,255787734.082,36139851449.1,401187129722
48h,371.35,0.29710515686,1.44444410247e+13,14.4444410247,2.29890418929,3.38632187081,0.069652656609,1.17503760442e+12,660219710587,146280991.736,76301631637.2,523895.995438,255787738.63,36307423909.8,401806245663
48h,371.35,0.297562946008,1.44666974824e+13,14.4666974824,2.30244641454,3.38719106285,0.0696705348666,1.17833231461e+12,662255853436,146280991.736,76772991667.2,525602.841706,255787743.144,36475513569.1,402425361604
48h,371.35,0.298020735156,1.44889539401e+13,14.4889539401,2.30598863979,3.38805408399,0.0696882861961,1.18163285827e+12,664295131224,146280991.736,77246532232.6,527307.638654,255787747.624,36644121223.8,403044477545
48h,371.35,0.298478524303,1.45112103977e+13,14.5112103977,2.30953086504,3.38891094943,0.06970591091,1.18493924291e+12,666337543950,146280991.736,77722260048.2,529010.35981,255787752.069,36813247670.9,403663593486
48h,371.35,0.298936313451,1.45334668554e+13,14.5334668554,2.3130730903,3.38976167431,0.06972340932,1.18825147605e+12,668383091616,146280991.736,78200181838.5,530710.97893,255787756.48,36982893707.3,404282709427
48h,371.35,0.299394102599,1.45557233131e+13,14.5557233131,2.31661531555,3.39060627376,0.0697407817369,1.19156956522e+12,670431774221,146280991.736,78680304338.9,532409.470005,255787760.858,37153060129.8,404901825368
48h,371.35,0.299851891746,1.45779797707e+13,14.5779797707,2.3201575408,3.39144476285,0.0697580284708,1.19489351797e+12,672483591764,146280991.736,79162634294.7,534105.807252,255787765.202,37323747735.6,405520941309
48h,371.35,0.300309680894,1.46002362284e+13,14.6002362284,2.32369976606,3.3922771566,0.0697751498308,1.19822334184e+12,674538544247,146280991.736,79647178461.8,535799.965123,255787769.513,37494957321.3,406140057250
48h,371.35,0.300767470042,1.46224926861e+13,14.6224926861,2.32724199131,3.39310346999,0.0697921461252,1.20155904441e+12,676596631668,146280991.736,80133943606.2,537491.918302,255787773.792,37666689684,406759173191
48h,371.35,0.301225259189,1.46447491437e+13,14.6447491437,2.33078421656,3.39392371799,0.0698090176614,1.20490063324e+12,678657854028,146280991.736,80622936504.4,539181.641703,255787778.038,37838945620.6,407378289131
48h,371.35,0.301683048337,1.46670056014e+13,14.6670056014,2.33432644182,3.39473791549,0.0698257647461,1.20824811591e+12,680722211328,146280991.736,81114163943.2,540869.110477,255787782.251,38011725928,407997405072
48h,371.35,0.302140837485,1.4689262059e+13,14.689262059,2.33786866707,3.39554607737,0.0698423876849,1.21160150003e+12,682789703566,146280991.736,81607632719.6,542554.300004,255787786.434,38185031403,408616521013
48h,371.35,0.302598626633,1.47115185167e+13,14.7115185167,2.34141089232,3.39634821844,0.069858886783,1.2149607932e+12,684860330743,146280991.736,82103349640.9,544237.185898,255787790.584,38358862842.7,409235636954
48h,371.35,0.30305641578,1.47337749744e+13,14.7337749744,2.34495311758,3.3971443535,0.0698752623444,1.21832600303e+12,686934092860,146280991.736,82601321525.1,545917.74401,255787794.703,38533221043.9,409854752895
48h,371.35,0.303514204928,1.4756031432e+13,14.756031432,2.34849534283,3.39793449728,0.0698915146725,1.22169713714e+12,689010989915,146280991.736,83101555199.9,547595.95042,255787798.791,38708106803.6,410473868836
48h,371.35,0.303971994076,1.47782878897e+13,14.7782878897,2.35203756808,3.39871866451,0.0699076440696,1.22507420317e+12,691091021909,146280991.736,83604057504,549271.781445,255787802.849,38883520918.7,411092984777
48h,371.35,0.304429783223,1.48005443474e+13,14.8005443474,2.35557979334,3.39949686984,0.0699236508376,1.22845720878e+12,693174188842,146280991.736,84108835285.8,550945.213636,255787806.876,39059464186,411712100718
48h,371.35,0.304887572371,1.4822800805e+13,14.822800805,2.35912201859,3.4002691279,0.0699395352773,1.2318461616e+12,695260490714,146280991.736,84615895404.5,552616.223777,255787810.873,39235937402.5,412331216659
48h,371.35,0.305345361519,1.48450572627e+13,14.8450572627,2.36266424384,3.40103545328,0.0699552976887,1.23524106931e+12,697349927525,146280991.736,85125244729.3,554284.788888,255787814.84,39412941365.2,412950332600
48h,371.35,0.305803150666,1.48673137204e+13,14.8673137204,2.36620646909,3.40179586052,0.0699709383711,1.23864193959e+12,699442499275,146280991.736,85636890140,555950.886221,255787818.777,39590476870.8,413569448541
48h,371.35,0.306260939814,1.4889570178e+13,14.889570178,2.36974869435,3.40255036415,0.069986457623,1.24204878012e+12,701538205964,146280991.736,86150838526.4,557614.493264,255787822.685,39768544716.5,414188564482
48h,371.35,0.306718728962,1.49118266357e+13,14.9118266357,2.3732909196,3.40329897863,0.0700018557421,1.2454615986e+12,703637047591,146280991.736,86667096788.9,559275.587741,255787826.564,39947145699,414807680423
48h,371.35,0.30717651811,1.49340830934e+13,14.9340830934,2.37683314485,3.40404171839,0.0700171330251,1.24888040273e+12,705739024158,146280991.736,87185671838.1,560934.147607,255787830.414,40126280615.2,415426796364
48h,371.35,0.307634307257,1.4956339551e+13,14.956339551,2.38037537011,3.40477859783,0.0700322897682,1.25230520024e+12,707844135664,146280991.736,87706570594.9,562590.151054,255787834.235,40305950262.2,416045912304
48h,371.35,0.308092096405,1.49785960087e+13,14.9785960087,2.38391759536,3.40550963131,0.0700473262666,1.25573599885e+12,709952382109,146280991.736,88229799990.6,564243.576508,255787838.028,40486155436.8,416665028245
48h,371.35,0.308549885553,1.50008524664e+13,15.0008524664,2.38745982061,3.40623483314,0.070062242815,1.25917280631e+12,712063763492,146280991.736,88755366966.8,565894.402629,255787841.793,40666896935.9,417284144186
48h,371.35,0.3090076747,1.5023108924e+13,15.023108924,2.39100204587,3.4069542176,0.0700770397069,1.26261563035e+12,714178279815,146280991.736,89283278475.4,567542.60831,255787845.531,40848175556.4,417903260127
48h,371.35,0.309465463848,1.50453653817e+13,15.0453653817,2.39454427112,3.40766779894,0.0700917172355,1.26606447875e+12,716295931076,146280991.736,89813541478.6,569188.172681,255787849.24,41029992095.4,418522376068
48h,371.35,0.309923252996,1.50676218394e+13,15.0676218394,2.39808649637,3.40837559136,0.0701062756928,1.26951935926e+12,718416717277,146280991.736,90346162949,570831.075102,255787852.923,41212347349.6,419141492009
48h,371.35,0.310381042144,1.5089878297e+13,15.089878297,2.40162872163,3.40907760903,0.0701207153703,1.27298027967e+12,720540638416,146280991.736,90881149869.4,572471.29517,255787856.578,41395242115.9,419760607950
48h,371.35,0.310838831291,1.51121347547e+13,15.1121347547,2.40517094688,3.40977386608,0.0701350365586,1.27644724777e+12,722667694494,146280991.736,91418509233.1,574108.812713,255787860.206,41578677191.4,420379723891
48h,371.35,0.311296620439,1.51343912124e+13,15.1343912124,2.40871317213,3.4104643766,0.0701492395476,1.27992027136e+12,724797885512,146280991.736,91958248043.4,575743.607795,255787863.808,41762653373,420998839832
48h,371.35,0.311754409587,1.515664767e+13,15.15664767,2.41225539739,3.41114915465,0.0701633246264,1.28339935825e+12,726931211468,146280991.736,92500373314.4,577375.660709,255787867.383,41947171457.4,421617955773
48h,371.35,0.312212198734,1.51789041277e+13,15.1789041277,2.41579762264,3.41182821425,0.0701772920835,1.28688451626e+12,729067672363,146280991.736,93044892070.1,579004.951984,255787870.933,42132232241.8,422237071714
48h,371.35,0.312669987882,1.52011605853e+13,15.2011605853,2.41933984789,3.41250156939,0.0701911422064,1.29037575322e+12,731207268197,146280991.736,93591811345.1,580631.462381,255787874.456,42317836522.9,422856187655
48h,371.35,0.31312777703,1.5223417043e+13,15.223417043,2.42288207315,3.41316923401,0.070204875282,1.29387307697e+12,733349998971,146280991.736,94141138184,582255.17289,255787877.953,42503985097.6,423475303596
48h,371.35,0.313585566177,1.52456735007e+13,15.2456735007,2.4264242984,3.41383122201,0.0702184915964,1.29737649537e+12,735495864683,146280991.736,94692879642.2,583876.064737,255787881.425,42690678763,424094419537
48h,371.35,0.314043355325,1.52679299583e+13,15.2679299583,2.42996652365,3.41448754728,0.070231991435,1.30088601628e+12,737644865334,146280991.736,95247042784.9,585494.119376,255787884.872,42877918315.9,424713535477
48h,371.35,0.314501144473,1.5290186416e+13,15.290186416,2.4335087489,3.41513822366,0.0702453750825,1.30440164757e+12,739797000924,146280991.736,95803634688,587109.318493,255787888.294,43065704553.3,425332651418
48h,371.35,0.314958933621,1.53124428737e+13,15.3124428737,2.43705097416,3.41578326494,0.0702586428227,1.30792339713e+12,741952271453,146280991.736,96362662437.6,588721.644005,255787891.691,43254038272,425951767359
48h,371.35,0.315416722768,1.53346993313e+13,15.3346993313,2.44059319941,3.41642268489,0.0702717949388,1.31145127284e+12,744110676921,146280991.736,96924133130.1,590331.078057,255787895.064,43442920269,426570883300
48h,371.35,0.315874511916,1.5356955789e+13,15.356955789,2.44413542466,3.41705649725,0.0702848317132,1.31498528261e+12,746272217327,146280991.736,97488053872.1,591937.603026,255787898.412,43632351341.1,427189999241
48h,371.35,0.316332301064,1.53792122467e+13,15.3792122467,2.44767764992,3.4176847157,0.0702977534277,1.31852543436e+12,748436892673,146280991.736,98054431780.9,593541.201516,255787901.735,43822332285.4,427809115182
48h,371.35,0.316790090211,1.54014687043e+13,15.4014687043,2.45121987517,3.41830735392,0.0703105603632,1.322071736e+12,750604702958,146280991.736,98623273983.7,595141.856361,255787905.035,44012863898.7,428428231123
48h,371.35,0.317247879359,1.5423725162e+13,15.423725162,2.45476210042,3.41892442552,0.0703232528,1.32562419548e+12,752775648182,146280991.736,99194587618.3,596739.550621,255787908.311,44203946977.9,429047347064
48h,371.35,0.317705668507,1.54459816197e+13,15.4459816197,2.45830432568,3.4195359441,0.0703358310177,1.32918282074e+12,754949728344,146280991.736,99768379832.7,598334.267587,255787911.564,44395582320,429666463005
48h,371.35,0.318163457655,1.54682380773e+13,15.4682380773,2.46184655093,3.42014192321,0.0703482952951,1.33274761973e+12,757126943446,146280991.736,100344657785,599925.990773,255787914.793,44587770721.8,430285578946
48h,371.35,0.318621246802,1.5490494535e+13,15.490494535,2.46538877618,3.42074237638,0.0703606459102,1.33631860042e+12,759307293486,146280991.736,100923428645,601514.703921,255787917.999,44780512980.4,430904694887
48h,371.35,0.31907903595,1.55127509927e+13,15.5127509927,2.46893100144,3.42133731708,0.0703728831405,1.33989577079e+12,761490778466,146280991.736,101504699590,603100.390998,255787921.182,44973809892.5,431523810828
48h,371.35,0.319536825098,1.55350074503e+13,15.5350074503,2.47247322669,3.42192675878,0.0703850072627,1.34347913882e+12,763677398384,146280991.736,102088477810,604683.036198,255787924.343,45167662255.1,432142926769
48h,371.35,0.319994614245,1.5557263908e+13,15.557263908,2.47601545194,3.42251071489,0.0703970185528,1.3470687125e+12,765867153242,146280991.736,102674770505,606262.623936,255787927.481,45362070865.2,432762042710
48h,371.35,0.320452403393,1.55795203657e+13,15.5795203657,2.4795576772,3.42308919879,0.0704089172861,1.35066449985e+12,768060043038,146280991.736,103263584884,607839.138854,255787930.596,45557036519.6,433381158650
48h,371.35,0.320910192541,1.56017768233e+13,15.6017768233,2.48309990245,3.42366222384,0.0704207037371,1.35426650889e+12,770256067773,146280991.736,103854928169,609412.565815,255787933.689,45752560015.3,434000274591
48h,371.35,0.321367981688,1.5624033281e+13,15.624033281,2.4866421277,3.42422980335,0.0704323781799,1.35787474763e+12,772455227448,146280991.736,104448807589,610982.889906,255787936.761,45948642149.1,434619390532
48h,371.35,0.321825770836,1.56462897387e+13,15.6462897387,2.49018435295,3.42479195061,0.0704439408875,1.36148922412e+12,774657522061,146280991.736,105045230386,612550.096432,255787939.81,46145283718.1,435238506473
48h,371.35,0.322283559984,1.56685461963e+13,15.6685461963,2.49372657821,3.42534867886,0.0704553921325,1.36510994641e+12,776862951613,146280991.736,105644203811,614114.170924,255787942.838,46342485519,435857622414
48h,371.35,0.322741349132,1.5690802654e+13,15.690802654,2.49726880346,3.42590000131,0.0704667321867,1.36873692255e+12,779071516104,146280991.736,106245735124,615675.099129,255787945.844,46540248348.9,436476738355
48h,371.35,0.323199138279,1.57130591116e+13,15.7130591116,2.50081102871,3.42644593116,0.0704779613213,1.37237016061e+12,781283215534,146280991.736,106849831599,617232.867016,255787948.83,46738573004.7,437095854296
48h,371.35,0.323656927427,1.57353155693e+13,15.7353155693,2.50435325397,3.42698648154,0.0704890798068,1.37600966867e+12,783498049903,146280991.736,107456500518,618787.46077,255787951.794,46937460283.2,437714970237
48h,371.35,0.324114716575,1.5757572027e+13,15.757572027,2.50789547922,3.42752166559,0.0705000879129,1.37965545483e+12,785716019211,146280991.736,108065749172,620338.866796,255787954.737,47136910981.3,438334086178
48h,371.35,0.324572505722,1.57798284846e+13,15.7798284846,2.51143770447,3.42805149637,0.0705109859087,1.38330752717e+12,787937123458,146280991.736,108677584865,621887.071714,255787957.66,47336925896.1,438953202119
48h,371.35,0.32503029487,1.58020849423e+13,15.8020849423,2.51497992973,3.42857598695,0.0705217740627,1.38696589382e+12,790161362644,146280991.736,109292014910,623432.062364,255787960.562,47537505824.4,439572318060
48h,371.35,0.325488084018,1.58243414e+13,15.8243414,2.51852215498,3.42909515033,0.0705324526427,1.39063056289e+12,792388736769,146280991.736,109909046631,624973.825795,255787963.443,47738651563.1,440191434001
48h,371.35,0.325945873165,1.58465978576e+13,15.8465978576,2.52206438023,3.42960899951,0.0705430219158,1.39430154251e+12,794619245832,146280991.736,110528687361,626512.349277,255787966.305,47940363909.1,440810549942
48h,371.35,0.326403662313,1.58688543153e+13,15.8688543153,2.52560660549,3.43011754744,0.0705534821483,1.39797884083e+12,796852889835,146280991.736,111150944445,628047.620288,255787969.146,48142643659.4,441429665883
48h,371.35,0.326861451461,1.5891110773e+13,15.891110773,2.52914883074,3.43062080704,0.0705638336061,1.40166246599e+12,799089668777,146280991.736,111775825236,629579.626523,255787971.968,48345491610.9,442048781823
48h,371.35,0.327319240609,1.59133672306e+13,15.9133672306,2.53269105599,3.43111879119,0.0705740765542,1.40535242616e+12,801329582657,146280991.736,112403337100,631108.355886,255787974.77,48548908560.4,442667897764
48h,371.35,0.327777029756,1.59356236883e+13,15.9356236883,2.53623328125,3.43161151276,0.0705842112572,1.4090487295e+12,803572631477,146280991.736,113033487412,632633.796492,255787977.552,48752895305,443287013705
48h,371.35,0.328234818904,1.5957880146e+13,15.957880146,2.5397755065,3.43209898458,0.0705942379789,1.41275138421e+12,805818815235,146280991.736,113666283557,634155.936667,255787980.315,48957452641.5,443906129646
48h,371.35,0.328692608052,1.59801366036e+13,15.9801366036,2.54331773175,3.43258121942,0.0706041569823,1.41646039847e+12,808068133933,146280991.736,114301732931,635674.764946,255787983.059,49162581366.8,444525245587
48h,371.35,0.329150397199,1.60023930613e+13,16.0023930613,2.546859957,3.43305823007,0.0706139685301,1.42017578048e+12,810320587569,146280991.736,114939842940,637190.270072,255787985.783,49368282277.9,445144361528
48h,371.35,0.329608186347,1.6024649519e+13,16.024649519,2.55040218226,3.43353002924,0.070623672884,1.42389753847e+12,812576176145,146280991.736,115580621001,638702.440992,255787988.489,49574556171.6,445763477469
48h,371.35,0.330065975495,1.60469059766e+13,16.0469059766,2.55394440751,3.43399662964,0.0706332703052,1.42762568065e+12,814834899659,146280991.736,116224074540,640211.266865,255787991.176,49781403844.9,446382593410
48h,371.35,0.330523764643,1.60691624343e+13,16.0691624343,2.55748663276,3.43445804394,0.0706427610544,1.43136021525e+12,817096758112,146280991.736,116870210994,641716.737049,255787993.845,49988826094.8,447001709351
48h,371.35,0.33098155379,1.6091418892e+13,16.091418892,2.56102885802,3.43491428477,0.0706521453915,1.43510115053e+12,819361751505,146280991.736,117519037810,643218.84111,255787996.495,50196823718,447620825292
48h,371.35,0.331439342938,1.61136753496e+13,16.1136753496,2.56457108327,3.43536536474,0.0706614235757,1.43884849474e+12,821629879836,146280991.736,118170562447,644717.568815,255787999.127,50405397511.6,448239941233
48h,371.35,0.331897132086,1.61359318073e+13,16.1359318073,2.56811330852,3.43581129642,0.0706705958657,1.44260225613e+12,823901143106,146280991.736,118824792373,646212.910135,255788001.741,50614548272.4,448859057174
48h,371.35,0.332354921233,1.6158188265e+13,16.158188265,2.57165553378,3.43625209237,0.0706796625197,1.44636244299e+12,826175541315,146280991.736,119481735065,647704.85524,255788004.337,50824276797.4,449478173115
48h,371.35,0.332812710381,1.61804447226e+13,16.1804447226,2.57519775903,3.43668776508,0.0706886237948,1.45012906361e+12,828453074463,146280991.736,120141398012,649193.3945,255788006.915,51034583883.5,450097289056
48h,371.35,0.333270499529,1.62027011803e+13,16.2027011803,2.57873998428,3.43711832705,0.070697479948,1.45390212627e+12,830733742550,146280991.736,120803788713,650678.518487,255788009.475,51245470327.6,450716404997
48h,371.35,0.333728288676,1.62249576379e+13,16.2249576379,2.58228220954,3.43754379074,0.0707062312354,1.45768163928e+12,833017545576,146280991.736,121468914678,652160.217966,255788012.018,51456936926.6,451335520937
48h,371.35,0.334186077824,1.62472140956e+13,16.2472140956,2.58582443479,3.43796416856,0.0707148779125,1.46146761097e+12,835304483541,146280991.736,122136783427,653638.483903,255788014.543,51668984477.4,451954636878
48h,371.35,0.334643866972,1.62694705533e+13,16.2694705533,2.58936666004,3.4383794729,0.0707234202342,1.46526004965e+12,837594556445,146280991.736,122807402488,655113.307457,255788017.051,51881613776.9,452573752819
48h,371.35,0.33510165612,1.62917270109e+13,16.2917270109,2.5929088853,3.43878971613,0.0707318584548,1.46905896367e+12,839887764287,146280991.736,123480779403,656584.679982,255788019.542,52094825622.2,453192868760
48h,371.35,0.335559445267,1.63139834686e+13,16.3139834686,2.59645111055,3.43919491059,0.0707401928281,1.47286436137e+12,842184107069,146280991.736,124156921721,658052.593028,255788022.016,52308620810,453811984701
48h,371.35,0.336017234415,1.63362399263e+13,16.3362399263,2.5999933358,3.43959506857,0.070748423607,1.47667625111e+12,844483584790,146280991.736,124835837005,659517.038334,255788024.474,52523000137.3,454431100642
48h,371.35,0.336475023563,1.63584963839e+13,16.3584963839,2.60353556106,3.43999020235,0.070756551044,1.48049464125e+12,846786197449,146280991.736,125517532824,660978.007832,255788026.914,52737964401,455050216583
48h,371.35,0.33693281271,1.63807528416e+13,16.3807528416,2.60707778631,3.44038032418,0.0707645753909,1.48431954019e+12,849091945048,146280991.736,126202016762,662435.493644,255788029.338,52953514398,455669332524
48h,371.35,0.337390601858,1.64030092993e+13,16.4030092993,2.61062001156,3.44076544627,0.0707724968991,1.4881509563e+12,851400827586,146280991.736,126889296409,663889.488081,255788031.746,53169650925.3,456288448465
48h,371.35,0.337848391006,1.64252657569e+13,16.4252657569,2.61416223681,3.4411455808,0.0707803158192,1.49198889798e+12,853712845062,146280991.736,127579379367,665339.983641,255788034.138,53386374779.7,456907564406
48h,371.35,0.338306180153,1.64475222146e+13,16.4475222146,2.61770446207,3.44152073993,0.0707880324011,1.49583337365e+12,856027997478,146280991.736,128272273250,666786.97301,255788036.513,53603686758.3,457526680347
48h,371.35,0.338763969301,1.64697786723e+13,16.4697786723,2.62124668732,3.44189093579,0.0707956468944,1.49968439172e+12,858346284832,146280991.736,128967985680,668230.449058,255788038.872,53821587657.8,458145796288
48h,371.35,0.339221758449,1.64920351299e+13,16.4920351299,2.62478891257,3.44225618048,0.0708031595479,1.50354196062e+12,860667707125,146280991.736,129666524290,669670.404843,255788041.215,54040078275.2,458764912229
48h,371.35,0.339679547597,1.65142915876e+13,16.5142915876,2.62833113783,3.44261648606,0.0708105706098,1.5074060888e+12,862992264358,146280991.736,130367896724,671106.833602,255788043.543,54259159407.4,459384028170
48h,371.35,0.340137336744,1.65365480453e+13,16.5365480453,2.63187336308,3.44297186458,0.0708178803278,1.5112767847e+12,865319956529,146280991.736,131072110635,672539.728755,255788045.855,54478831851.4,460003144110
48h,371.35,0.340595125892,1.65588045029e+13,16.5588045029,2.63541558833,3.44332232805,0.0708250889491,1.51515405679e+12,867650783639,146280991.736,131779173688,673969.083906,255788048.151,54699096404,460622260051
48h,371.35,0.34105291504,1.65810609606e+13,16.5810609606,2.63895781359,3.44366788845,0.0708321967199,1.51903791354e+12,869984745688,146280991.736,132489093557,675394.892834,255788050.432,54919953862.2,461241375992
48h,371.35,0.341510704187,1.66033174183e+13,16.6033174183,2.64250003884,3.44400855774,0.0708392038864,1.52292836342e+12,872321842676,146280991.736,133201877927,676817.149501,255788052.698,55141405022.9,461860491933
