step,time_code,dt,phi_min_before,phi_max_before,phi_mean_before,phi_min_after,phi_max_after,phi_mean_after,dphi_min,dphi_max,dphi_mean,dphi_abs_mean,dphi_abs_max,dphi_l2,dphi_nonzero_fraction_abs_gt_1e-12,dphi_nonzero_fraction_abs_gt_1e-8,dphi_nonzero_fraction_abs_gt_1e-5,eta_min_before,eta_max_before,eta_mean_before,eta_min_after,eta_max_after,eta_mean_after,deta_min,deta_max,deta_mean,deta_abs_mean,deta_abs_max,deta_l2,deta_nonzero_fraction_abs_gt_1e-12,deta_nonzero_fraction_abs_gt_1e-8,deta_nonzero_fraction_abs_gt_1e-5,deta_abs_mean_over_dphi_abs_mean,deta_abs_max_over_dphi_abs_max,deta_l2_over_dphi_l2,xB_min_before,xB_max_before,xB_mean_before,xB_min_after,xB_max_after,xB_mean_after,dxB_min,dxB_max,dxB_abs_mean,dxB_abs_max,Y_min_before,Y_max_before,Y_mean_before,Y_min_after,Y_max_after,Y_mean_after,dY_abs_mean,dY_abs_max,xBtot_mean_before,xBtot_mean_after,xBtot_delta,xBtot_rel_delta,xB_clip_low_count,xB_clip_high_count,phi_out_of_bounds_count,eta_out_of_bounds_count,nan_inf_flag,eta_far_field_mean,eta_far_field_max,phi_far_field_mean,phi_far_field_max,eta_max_minus_far,phi_max_minus_far,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
357,3.5700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9763807358e-01,5.8243770164e-03,-1.0000000000e-06,9.9763650667e-01,5.8244669652e-03,-4.7617869783e-06,2.1853770987e-05,8.9948809318e-08,1.2132684950e-07,2.1853770987e-05,1.2906244354e-06,9.6905743634e-01,6.7739981192e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2638122652e-03,0.0000000000e+00,1.0000000000e+00,5.2643028964e-03,-6.2279574368e-06,1.2402130046e-04,4.9063122273e-07,5.0540363323e-07,1.2402130046e-04,6.3612843335e-06,9.1163804796e-01,2.3995632595e-01,6.5420645255e-03,4.1656371637e+00,5.6750526276e+00,4.9288423177e+00,1.4861739461e-02,3.4725956447e-02,2.9618092972e-02,1.4851593064e-02,3.4765861010e-02,2.9617787526e-02,-5.2104235541e-05,4.6060292684e-05,3.3350483376e-07,5.2104235541e-05,-4.1939919083e+00,-3.3249246123e+00,-3.4902560141e+00,-4.1946851602e+00,-3.3237348032e+00,-3.4902680843e+00,1.3183425897e-05,2.0824613782e-03,3.4849132558e-02,3.4849113428e-02,-1.9130153142e-08,-5.4894201772e-07,0,0,346618,0,0,4.2263595274e-06,4.6603333069e-04,1.7839761450e-07,1.9530032075e-05,9.9999577364e-01,9.9763632827e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
358,3.5800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9763650667e-01,5.8244669652e-03,-1.0000000000e-06,9.9763493974e-01,5.8245568978e-03,-4.7564729297e-06,2.1850907044e-05,8.9932603167e-08,1.2130893618e-07,2.1850907044e-05,1.2903743183e-06,9.6976047092e-01,6.7522967303e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2643028964e-03,0.0000000000e+00,1.0000000000e+00,5.2647936143e-03,-6.2249534336e-06,1.2404121941e-04,4.9071787638e-07,5.0549360845e-07,1.2404121941e-04,6.3623642262e-06,9.1109551324e-01,2.3954942491e-01,6.5420645255e-03,4.1669939937e+00,5.6767080271e+00,4.9306345732e+00,1.4851593064e-02,3.4765861010e-02,2.9617787526e-02,1.4841584531e-02,3.4805505459e-02,2.9617482448e-02,-5.2335323409e-05,4.6041739299e-05,3.3289310785e-07,5.2335323409e-05,-4.1946851602e+00,-3.3237348032e+00,-3.4902680843e+00,-4.1953694498e+00,-3.3225540527e+00,-3.4902801354e+00,1.3155574951e-05,2.0751650172e-03,3.4849113428e-02,3.4849094476e-02,-1.8952214978e-08,-5.4383635949e-07,0,0,346810,0,0,4.2397678781e-06,4.6792838559e-04,1.7869271706e-07,1.9570476584e-05,9.9999576023e-01,9.9763476105e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
359,3.5900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9763493974e-01,5.8245568978e-03,-1.0000000000e-06,9.9763337319e-01,5.8246468143e-03,-4.7511294293e-06,2.1848020982e-05,8.9916429444e-08,1.2129214084e-07,2.1848020982e-05,1.2901260278e-06,9.7097439236e-01,6.7400896991e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2647936143e-03,0.0000000000e+00,1.0000000000e+00,5.2652844215e-03,-6.2218722872e-06,1.2406117837e-04,4.9080714342e-07,5.0557782257e-07,1.2406117837e-04,6.3634468315e-06,9.1136678060e-01,2.3949517144e-01,6.5420645255e-03,4.1682653061e+00,5.6783714401e+00,4.9324226427e+00,1.4841584531e-02,3.4805505459e-02,2.9617482448e-02,1.4831713496e-02,3.4844888128e-02,2.9617177735e-02,-5.2558359223e-05,4.6017509273e-05,3.3228514616e-07,5.2558359223e-05,-4.1953694498e+00,-3.3225540527e+00,-3.4902801354e+00,-4.1960447838e+00,-3.3213823818e+00,-3.4902921676e+00,1.3127848723e-05,2.0677455544e-03,3.4849094476e-02,3.4849075701e-02,-1.8774830100e-08,-5.3874656954e-07,0,0,347146,0,0,4.2531843910e-06,4.6982399533e-04,1.7898755464e-07,1.9610369480e-05,9.9999574682e-01,9.9763319420e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
360,3.6000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9763337319e-01,5.8246468143e-03,-1.0000000000e-06,9.9763180670e-01,5.8247367147e-03,-4.7457653425e-06,2.1845115125e-05,8.9900409418e-08,1.2127569042e-07,2.1845115125e-05,1.2898795186e-06,9.7183566623e-01,6.7183883102e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2652844215e-03,0.0000000000e+00,1.0000000000e+00,5.2657753164e-03,-6.2184726819e-06,1.2408118442e-04,4.9089494970e-07,5.0565653259e-07,1.2408118442e-04,6.3645320079e-06,9.1098700629e-01,2.3899332682e-01,6.5420645255e-03,4.1694797269e+00,5.6800425959e+00,4.9342065798e+00,1.4831713496e-02,3.4844888128e-02,2.9617177735e-02,1.4821979581e-02,3.4884007421e-02,2.9616873382e-02,-5.2773124833e-05,4.5987587055e-05,3.3168498682e-07,5.2773124833e-05,-4.1960447838e+00,-3.3213823818e+00,-3.4902921676e+00,-4.1967111703e+00,-3.3202198096e+00,-3.4903041810e+00,1.3100391523e-05,2.0602069495e-03,3.4849075701e-02,3.4849057103e-02,-1.8598013851e-08,-5.3367308823e-07,0,0,347314,0,0,4.2666024550e-06,4.7171847438e-04,1.7928201298e-07,1.9649646381e-05,9.9999573340e-01,9.9763162742e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
361,3.6100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9763180670e-01,5.8247367147e-03,-1.0000000000e-06,9.9763024003e-01,5.8248265992e-03,-4.7403827206e-06,2.1842188482e-05,8.9884473376e-08,1.2126040202e-07,2.1842188482e-05,1.2896347322e-06,9.7128861039e-01,6.7156756366e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2657753164e-03,0.0000000000e+00,1.0000000000e+00,5.2662662972e-03,-6.2151055462e-06,1.2410120544e-04,4.9098080279e-07,5.0574060384e-07,1.2410120544e-04,6.3656198102e-06,9.1078129521e-01,2.3907470703e-01,6.5420645255e-03,4.1706987228e+00,5.6817202884e+00,4.9359866412e+00,1.4821979581e-02,3.4884007421e-02,2.9616873382e-02,1.4812382396e-02,3.4922861803e-02,2.9616569387e-02,-5.2979410752e-05,4.5951958376e-05,3.3109226954e-07,5.2979410752e-05,-4.1967111703e+00,-3.3202198096e+00,-3.4903041810e+00,-4.1973686184e+00,-3.3190663534e+00,-3.4903161759e+00,1.3073190651e-05,2.0525531461e-03,3.4849057103e-02,3.4849038681e-02,-1.8421788511e-08,-5.2861655502e-07,0,0,347170,0,0,4.2800198110e-06,4.7361239381e-04,1.7957590104e-07,1.9688273836e-05,9.9999571998e-01,9.9763006045e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
362,3.6200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9763024003e-01,5.8248265992e-03,-1.0000000000e-06,9.9762867294e-01,5.8249164679e-03,-4.7349812657e-06,2.1839241957e-05,8.9868734571e-08,1.2124589972e-07,2.1839241957e-05,1.2893916119e-06,9.7246184172e-01,6.7122847946e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2662662972e-03,0.0000000000e+00,1.0000000000e+00,5.2667573673e-03,-6.2117337954e-06,1.2412126649e-04,4.9107012097e-07,5.0581956155e-07,1.2412126649e-04,6.3667099628e-06,9.1012573242e-01,2.3893907335e-01,6.5420645255e-03,4.1718488023e+00,5.6834054373e+00,4.9377628208e+00,1.4812382396e-02,3.4922861803e-02,2.9616569387e-02,1.4802921537e-02,3.4961449806e-02,2.9616265746e-02,-5.3177015139e-05,4.5910610887e-05,3.3050420929e-07,5.3177015139e-05,-4.1973686184e+00,-3.3190663534e+00,-3.4903161759e+00,-4.1980171384e+00,-3.3179220286e+00,-3.4903281524e+00,1.3046151532e-05,2.0447880677e-03,3.4849038681e-02,3.4849020435e-02,-1.8246154483e-08,-5.2357698157e-07,0,0,347146,0,0,4.2934368686e-06,4.7550648024e-04,1.7986916065e-07,1.9726262257e-05,9.9999570656e-01,9.9762849307e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
363,3.6300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9762867294e-01,5.8249164679e-03,-1.0000000000e-06,9.9762710524e-01,5.8250063211e-03,-4.7295613074e-06,2.1836273773e-05,8.9853165935e-08,1.2123155856e-07,2.1836273773e-05,1.2891501022e-06,9.7326208044e-01,6.7088939525e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2667573673e-03,0.0000000000e+00,1.0000000000e+00,5.2672485267e-03,-6.2083968209e-06,1.2414128437e-04,4.9115941802e-07,5.0590345363e-07,1.2414128437e-04,6.3678025291e-06,9.0973917643e-01,2.3888481988e-01,6.5420645255e-03,4.1730343126e+00,5.6850947032e+00,4.9395353717e+00,1.4802921537e-02,3.4961449806e-02,2.9616265746e-02,1.4793596590e-02,3.4999770025e-02,2.9615962457e-02,-5.3365744593e-05,4.5863534119e-05,3.2993640535e-07,5.3365744593e-05,-4.1980171384e+00,-3.3179220286e+00,-3.4903281524e+00,-4.1986567415e+00,-3.3167868489e+00,-3.4903401106e+00,1.3019776929e-05,2.0378827066e-03,3.4849020435e-02,3.4849002364e-02,-1.8071157265e-08,-5.1855567358e-07,0,0,347146,0,0,4.3068524009e-06,4.7740070459e-04,1.8016170602e-07,1.9763628190e-05,9.9999569315e-01,9.9762692508e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
364,3.6400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9762710524e-01,5.8250063211e-03,-1.0000000000e-06,9.9762553677e-01,5.8250961589e-03,-4.7241217996e-06,2.1833283379e-05,8.9837848925e-08,1.2121752395e-07,2.1833283379e-05,1.2889101484e-06,9.7436071325e-01,6.7116066262e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2672485267e-03,0.0000000000e+00,1.0000000000e+00,5.2677397717e-03,-6.2050576575e-06,1.2416135941e-04,4.9124499809e-07,5.0599263767e-07,1.2416135941e-04,6.3688974130e-06,9.0935940213e-01,2.3858642578e-01,6.5420645255e-03,4.1742532036e+00,5.6867928318e+00,4.9413044199e+00,1.4793596590e-02,3.4999770025e-02,2.9615962457e-02,1.4784407128e-02,3.5037821116e-02,2.9615659514e-02,-5.3545414195e-05,4.5810719523e-05,3.2939224710e-07,5.3545414195e-05,-4.1986567415e+00,-3.3167868489e+00,-3.4903401106e+00,-4.1992874403e+00,-3.3156608263e+00,-3.4903520509e+00,1.2994173882e-05,2.0312871763e-03,3.4849002364e-02,3.4848984467e-02,-1.7896794109e-08,-5.1355255231e-07,0,0,346882,0,0,4.3202655777e-06,4.7929512249e-04,1.8045354765e-07,1.9800397169e-05,9.9999567973e-01,9.9762535632e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
365,3.6500000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9762553677e-01,5.8250961589e-03,-1.0000000000e-06,9.9762396739e-01,5.8251859817e-03,-4.7186627677e-06,2.1830269305e-05,8.9822789307e-08,1.2120375940e-07,2.1830269305e-05,1.2886716968e-06,9.7322817202e-01,6.7129629630e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2677397717e-03,0.0000000000e+00,1.0000000000e+00,5.2682311056e-03,-6.2016488267e-06,1.2418148578e-04,4.9133382372e-07,5.0607209976e-07,1.2418148578e-04,6.3699943916e-06,9.0948599356e-01,2.3842366536e-01,6.5420645255e-03,4.1753828616e+00,5.6884999468e+00,4.9430699901e+00,1.4784407128e-02,3.5037821116e-02,2.9615659514e-02,1.4775352711e-02,3.5075601799e-02,2.9615356916e-02,-5.3715847667e-05,4.5752160602e-05,3.2885458314e-07,5.3715847667e-05,-4.1992874403e+00,-3.3156608263e+00,-3.4903520509e+00,-4.1999092483e+00,-3.3145439711e+00,-3.4903639732e+00,1.2968801764e-05,2.0245879790e-03,3.4848984467e-02,3.4848966744e-02,-1.7723080219e-08,-5.0856805413e-07,0,0,346408,0,0,4.3336803393e-06,4.8118994074e-04,1.8074470604e-07,1.9836594469e-05,9.9999566632e-01,9.9762378665e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
366,3.6600000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9762396739e-01,5.8251859817e-03,-1.0000000000e-06,9.9762239697e-01,5.8252757897e-03,-4.7131839642e-06,2.1827230349e-05,8.9808046422e-08,1.2119007356e-07,2.1827230349e-05,1.2884346944e-06,9.7346553096e-01,6.6912615741e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2682311056e-03,0.0000000000e+00,1.0000000000e+00,5.2687225475e-03,-6.1981909141e-06,1.2420170357e-04,4.9144194622e-07,5.0613287448e-07,1.2420170357e-04,6.3710928384e-06,9.0905196578e-01,2.3801676432e-01,6.5420645255e-03,4.1763558650e+00,5.6902182085e+00,4.9448317916e+00,1.4775352711e-02,3.5075601799e-02,2.9615356916e-02,1.4766432889e-02,3.5113110853e-02,2.9615054659e-02,-5.3876877333e-05,4.5687852536e-05,3.2833731368e-07,5.3876877333e-05,-4.1999092483e+00,-3.3145439711e+00,-3.4903639732e+00,-4.2005221802e+00,-3.3134362918e+00,-3.4903758779e+00,1.2944280296e-05,2.0177863675e-03,3.4848966744e-02,3.4848949194e-02,-1.7550019889e-08,-5.0360230241e-07,0,0,346036,0,0,4.3471200353e-06,4.8308470052e-04,1.8103527281e-07,1.9872242238e-05,9.9999565288e-01,9.9762221593e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
367,3.6700000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9762239697e-01,5.8252757897e-03,-1.0000000000e-06,9.9762082541e-01,5.8253655832e-03,-4.7076854116e-06,2.1824162949e-05,8.9793430413e-08,1.2117659519e-07,2.1824162949e-05,1.2881990891e-06,9.7424316406e-01,6.6804108796e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2687225475e-03,0.0000000000e+00,1.0000000000e+00,5.2692141023e-03,-6.1942742815e-06,1.2422187981e-04,4.9155476111e-07,5.0619752969e-07,1.2422187981e-04,6.3721928990e-06,9.0837379738e-01,2.3847113715e-01,6.5420645255e-03,4.1773539592e+00,5.6919424632e+00,4.9465901297e+00,1.4766432889e-02,3.5113110853e-02,2.9615054659e-02,1.4757647197e-02,3.5150347119e-02,2.9614752740e-02,-5.4028344887e-05,4.5617793346e-05,3.2783096432e-07,5.4028344887e-05,-4.2005221802e+00,-3.3134362918e+00,-3.4903758779e+00,-4.2011262519e+00,-3.3123377955e+00,-3.4903877650e+00,1.2920171400e-05,2.0108835229e-03,3.4848949194e-02,3.4848931816e-02,-1.7377694922e-08,-4.9865764461e-07,0,0,345820,0,0,4.3605834707e-06,4.8497782705e-04,1.8132512709e-07,1.9907292958e-05,9.9999563942e-01,9.9762064409e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
368,3.6800000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9762082541e-01,5.8253655832e-03,-1.0000000000e-06,9.9761925260e-01,5.8254553622e-03,-4.7021659535e-06,2.1821069994e-05,8.9779039646e-08,1.2116376879e-07,2.1821069994e-05,1.2879648296e-06,9.7388599537e-01,6.6749855324e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2692141023e-03,0.0000000000e+00,1.0000000000e+00,5.2697057667e-03,-6.1907401921e-06,1.2424165199e-04,4.9166437915e-07,5.0627866127e-07,1.2424165199e-04,6.3732951008e-06,9.0859081127e-01,2.3877631293e-01,6.5691912616e-03,4.1784657767e+00,5.6936553534e+00,4.9483456026e+00,1.4757647197e-02,3.5150347119e-02,2.9614752740e-02,1.4748995161e-02,3.5187309494e-02,2.9614451155e-02,-5.4170102969e-05,4.5541984468e-05,3.2734847218e-07,5.4170102969e-05,-4.2011262519e+00,-3.3123377955e+00,-3.4903877650e+00,-4.2017214802e+00,-3.3112484875e+00,-3.4903996348e+00,1.2897179082e-05,2.0038808135e-03,3.4848931816e-02,3.4848914610e-02,-1.7206064101e-08,-4.9373289810e-07,0,0,345244,0,0,4.3740652524e-06,4.8687255686e-04,1.8161426954e-07,1.9941797938e-05,9.9999562593e-01,9.9761907099e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
369,3.6900000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9761925260e-01,5.8254553622e-03,-1.0000000000e-06,9.9761767844e-01,5.8255451270e-03,-4.6966263900e-06,2.1817948843e-05,8.9764798635e-08,1.2115135776e-07,2.1817948843e-05,1.2877318652e-06,9.7303150318e-01,6.6695601852e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2697057667e-03,0.0000000000e+00,1.0000000000e+00,5.2701975406e-03,-6.1872002683e-06,1.2426099535e-04,4.9177393789e-07,5.0635680579e-07,1.2426099535e-04,6.3743993161e-06,9.0823816370e-01,2.3880343967e-01,6.5691912616e-03,4.1795388442e+00,5.6953564355e+00,4.9500982994e+00,1.4748995161e-02,3.5187309494e-02,2.9614451155e-02,1.4740476294e-02,3.5223996933e-02,2.9614149901e-02,-5.4302010708e-05,4.5460426979e-05,3.2688822851e-07,5.4302010708e-05,-4.2017214802e+00,-3.3112484875e+00,-3.4903996348e+00,-4.2023078831e+00,-3.3101683718e+00,-3.4904114874e+00,1.2875176828e-05,1.9967795388e-03,3.4848914610e-02,3.4848897575e-02,-1.7035149791e-08,-4.8882870475e-07,0,0,345448,0,0,4.3875601197e-06,4.8876911182e-04,1.8190261775e-07,1.9975787136e-05,9.9999561244e-01,9.9761749654e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
370,3.7000000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9761767844e-01,5.8255451270e-03,-1.0000000000e-06,9.9761610282e-01,5.8256348777e-03,-4.6910656339e-06,2.1814799071e-05,8.9750722302e-08,1.2113901197e-07,2.1814799071e-05,1.2875001458e-06,9.7250931351e-01,6.6559968171e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2701975406e-03,0.0000000000e+00,1.0000000000e+00,5.2706894135e-03,-6.1838000333e-06,1.2427986964e-04,4.9187293171e-07,5.0643839661e-07,1.2427986964e-04,6.3755054464e-06,9.0804827655e-01,2.3926459418e-01,6.5691912616e-03,4.1806383294e+00,5.6970439762e+00,4.9518483297e+00,1.4740476294e-02,3.5223996933e-02,2.9614149901e-02,1.4732090095e-02,3.5260408449e-02,2.9613848975e-02,-5.4423935659e-05,4.5373123333e-05,3.2643079148e-07,5.4423935659e-05,-4.2023078831e+00,-3.3101683718e+00,-3.4904114874e+00,-4.2028854797e+00,-3.3090974508e+00,-3.4904233230e+00,1.2853269410e-05,1.9895809959e-03,3.4848897575e-02,3.4848880710e-02,-1.6864979933e-08,-4.8394586650e-07,0,0,344920,0,0,4.4010639077e-06,4.9066717668e-04,1.8219011181e-07,2.0009292106e-05,9.9999559894e-01,9.9761592063e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
371,3.7100000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9761610282e-01,5.8256348777e-03,-1.0000000000e-06,9.9761452565e-01,5.8257246146e-03,-4.6854839012e-06,2.1811619170e-05,8.9736819612e-08,1.2112676239e-07,2.1811619170e-05,1.2872696219e-06,9.7809742115e-01,6.6403989439e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2706894135e-03,0.0000000000e+00,1.0000000000e+00,5.2711813832e-03,-6.1802679808e-06,1.2429988425e-04,4.9196969769e-07,5.0652022324e-07,1.2429988425e-04,6.3766134681e-06,9.0760520652e-01,2.3891194661e-01,6.5691912616e-03,4.1817366636e+00,5.6987921565e+00,4.9535958587e+00,1.4732090095e-02,3.5260408449e-02,2.9613848975e-02,1.4723836056e-02,3.5296543107e-02,2.9613548374e-02,-5.4535754396e-05,4.5280078729e-05,3.2597445884e-07,5.4535754396e-05,-4.2028854797e+00,-3.3090974508e+00,-3.4904233230e+00,-4.2034542904e+00,-3.3080357254e+00,-3.4904351418e+00,1.2831398006e-05,1.9822865059e-03,3.4848880710e-02,3.4848864014e-02,-1.6695559470e-08,-4.7908452523e-07,0,0,344716,0,0,4.4145749377e-06,4.9256642499e-04,1.8247670598e-07,2.0042336820e-05,9.9999558543e-01,9.9761434317e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
372,3.7200000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9761452565e-01,5.8257246146e-03,-1.0000000000e-06,9.9761294684e-01,5.8258143377e-03,-4.6798815061e-06,2.1808407722e-05,8.9723118762e-08,1.2111463946e-07,2.1808407722e-05,1.2870402448e-06,9.8013870804e-01,6.6234447338e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2711813832e-03,0.0000000000e+00,1.0000000000e+00,5.2716734474e-03,-6.1764618982e-06,1.2431945045e-04,4.9206416518e-07,5.0660412443e-07,1.2431945045e-04,6.3777232478e-06,9.0711014359e-01,2.3891194661e-01,6.5691912616e-03,4.1828479750e+00,5.7005285315e+00,4.9553409643e+00,1.4723836056e-02,3.5296543107e-02,2.9613548374e-02,1.4715713653e-02,3.5332400026e-02,2.9613248093e-02,-5.4637352389e-05,4.5181300425e-05,3.2551781821e-07,5.4637352389e-05,-4.2034542904e+00,-3.3080357254e+00,-3.4904351418e+00,-4.2040143363e+00,-3.3069831953e+00,-3.4904469439e+00,1.2809520905e-05,1.9762787242e-03,3.4848864014e-02,3.4848847487e-02,-1.6526902236e-08,-4.7424507808e-07,0,0,344620,0,0,4.4280916925e-06,4.9446652426e-04,1.8276239066e-07,2.0074939702e-05,9.9999557191e-01,9.9761276407e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
373,3.7300000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9761294684e-01,5.8258143377e-03,-1.0000000000e-06,9.9761136630e-01,5.8259040473e-03,-4.6742588780e-06,2.1805163359e-05,8.9709598534e-08,1.2110263178e-07,2.1805163359e-05,1.2868119663e-06,9.8068124277e-01,6.6132722078e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2716734474e-03,0.0000000000e+00,1.0000000000e+00,5.2721656018e-03,-6.1725144381e-06,1.2433897414e-04,4.9215437095e-07,5.0668908416e-07,1.2433897414e-04,6.3788346448e-06,9.0667385525e-01,2.3861355252e-01,6.5691912616e-03,4.1839642684e+00,5.7022720763e+00,4.9570837167e+00,1.4715713653e-02,3.5332400026e-02,2.9613248093e-02,1.4707722355e-02,3.5367978376e-02,2.9612948131e-02,-5.4728623924e-05,4.5076797653e-05,3.2506661884e-07,5.4728623924e-05,-4.2040143363e+00,-3.3069831953e+00,-3.4904469439e+00,-4.2045656396e+00,-3.3059398588e+00,-3.4904587296e+00,1.2787966724e-05,1.9832798407e-03,3.4848847487e-02,3.4848831128e-02,-1.6359020909e-08,-4.6942788896e-07,0,0,344956,0,0,4.4416117986e-06,4.9636719527e-04,1.8304713647e-07,2.0107114899e-05,9.9999555839e-01,9.9761118325e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
374,3.7400000000e-02,1.0000000000e-04,-1.0000000000e-06,9.9761136630e-01,5.8259040473e-03,-1.0000000000e-06,9.9760978395e-01,5.8259937435e-03,-4.6686165156e-06,2.1801884733e-05,8.9696258264e-08,1.2109068355e-07,2.1801884733e-05,1.2865847390e-06,9.8204436126e-01,6.6105595341e-02,4.8376012731e-03,0.0000000000e+00,1.0000000000e+00,5.2721656018e-03,0.0000000000e+00,1.0000000000e+00,5.2726578436e-03,-6.1685155984e-06,1.2435864202e-04,4.9224185832e-07,5.0677342627e-07,1.2435864202e-04,6.3799475408e-06,9.0623982747e-01,2.3869493273e-01,6.5691912616e-03,4.1850736274e+00,5.7040317173e+00,4.9588242012e+00,1.4707722355e-02,3.5367978376e-02,2.9612948131e-02,1.4699861618e-02,3.5403277379e-02,2.9612648484e-02,-5.4809472116e-05,4.4966581582e-05,3.2461768674e-07,5.4809472116e-05,-4.2045656396e+00,-3.3059398588e+00,-3.4904587296e+00,-4.2051082237e+00,-3.3049057128e+00,-3.4904704988e+00,1.2766527730e-05,1.9899350397e-03,3.4848831128e-02,3.4848814936e-02,-1.6191961529e-08,-4.6463427909e-07,0,0,345052,0,0,4.4551337073e-06,4.9826822327e-04,1.8333091799e-07,2.0138873276e-05,9.9999554487e-01,9.9760960062e-01,1.4325577825e-04,1.9087351104e-02,1.9230606882e-02,3.1307195074e-08,9.6003323390e-06,9.6316395340e-06,4.7495061735e-04,1.4325577825e+00
