host_id,host_family,host_status,host_direction,TA1_m_s,TA2_m_s,LA_m_s,case_id,source_status,total_Nv_m-3,morphology,background_model,parameter,parameter_unit,chi2,AICc,degrees_of_freedom,chi2_survival_probability,RMSE_W_mK,MAPE_percent,max_abs_residual_W_mK,parameter_physicality,fit_data_identity
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,central__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,3.61e+21,single_APT_37to6_large_Lover2_sphere_bound,B4_omega4,2.0109404739063765e-41,s^3,75.9029740159652,78.7029740159652,6,2.5013982988825036e-14,0.04939370861266814,4.037883493333654,0.08158563581636491,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,central__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,3.61e+21,single_APT_37to6_large_Lover2_sphere_bound,BU_host_scale,2.5576029736979997,dimensionless,226.2387022914278,229.03870229142782,6,4.859727739247971e-46,0.08527577785009499,7.608220615799997,0.16445001039626939,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,5.12e+21,zero_particle_scattering_limit,B0_none,0.0,none,124173.8295828081,124173.8295828081,7,0.0,1.997824232799695,187.82620393900825,2.597743329508752,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,5.12e+21,zero_particle_scattering_limit,B1_constant,185685195331.20874,s^-1,72.37934395442258,75.17934395442258,6,1.3278644746512938e-13,0.04823358697858501,3.8707026553617627,0.07941688547350423,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,5.12e+21,zero_particle_scattering_limit,B2_omega2,2.678285034657301e-15,s,87.90723865008626,90.70723865008625,6,8.239480969236301e-17,0.053156277275151355,4.358220113596907,0.09375006542655528,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,5.12e+21,zero_particle_scattering_limit,B4_omega4,6.329458992247544e-41,s^3,66.45403743742435,69.25403743742434,6,2.1765459061938724e-12,0.04621712487722717,3.879938695160915,0.07451033316751332,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,5.12e+21,zero_particle_scattering_limit,BU_host_scale,3.2520290553794085,dimensionless,381.83962091147566,384.6396209114757,6,2.2376967966120358e-79,0.11078545205233532,9.723408557249776,0.20635053283893934,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,5.12e+21,all_small_at_reported_max,B0_none,0.0,none,121369.17287888742,121369.17287888742,7,0.0,1.9751334095176483,185.7922642807945,2.563154282191624,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,5.12e+21,all_small_at_reported_max,B1_constant,184428566164.91187,s^-1,72.42088510025849,75.22088510025849,6,1.302020527925093e-13,0.048247426500663014,3.8706564992496904,0.07943563587782787,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,5.12e+21,all_small_at_reported_max,B2_omega2,2.6695420920439824e-15,s,87.94408640951234,90.74408640951233,6,8.09569617373234e-17,0.053167416770236633,4.3590561513872705,0.09378041420430594,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,5.12e+21,all_small_at_reported_max,B4_omega4,6.306397796453742e-41,s^3,66.42089675992273,69.22089675992272,6,2.210772149751663e-12,0.04620559918294166,3.8783452014070234,0.07438784262001652,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,5.12e+21,all_small_at_reported_max,BU_host_scale,3.2430149847340553,dimensionless,378.7281587587227,381.5281587587227,6,1.0432232299147736e-78,0.11033315504851181,9.688761209027739,0.20562877442283856,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B0_none,0.0,none,115731.43936842456,115731.43936842456,7,0.0,1.9287143703919727,181.64689304531643,2.491506779999771,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B1_constant,183376442715.76782,s^-1,72.4143743726436,75.2143743726436,6,1.3060376019353822e-13,0.04824525770010207,3.8704751103418804,0.07943250317528938,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B2_omega2,2.6531285804054055e-15,s,87.9990306782229,90.79903067822289,6,7.885938336553943e-17,0.05318402271171316,4.360290615064027,0.0938263138265576,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,B4_omega4,6.183093729330273e-41,s^3,66.12608369901918,68.92608369901917,6,2.5398868357434923e-12,0.046102942007578945,3.863302303154035,0.07327395131735415,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR10,BU_host_scale,3.2252904591670317,dimensionless,372.47974507444985,375.27974507444986,6,2.295250613323416e-77,0.10941920870914706,9.618691695758821,0.2041680438190766,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B0_none,0.0,none,98735.39810700326,98735.39810700326,7,0.0,1.7814706835355256,168.38359230343818,2.269099254550426,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B1_constant,181311326569.4675,s^-1,72.38686711279297,75.18686711279297,6,1.3231464172970437e-13,0.048236093629412904,3.8701793164729033,0.07941971390947833,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B2_omega2,2.5943801843500403e-15,s,88.16027953217669,90.96027953217668,6,7.301174059629493e-17,0.053232727439772504,4.36392795205367,0.09395902390632282,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,B4_omega4,5.478311471708953e-41,s^3,65.29620228267596,68.09620228267596,6,3.753050192940969e-12,0.04581273296740935,3.749675944369714,0.07385577807735233,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR5,BU_host_scale,3.1622465452584154,dimensionless,351.00907109682976,353.80907109682977,6,9.372260391449577e-73,0.10621880449389547,9.370089189089093,0.19903336178115338,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B0_none,0.0,none,54131.2309216824,54131.2309216824,7,0.0,1.3190649803867314,125.50890525736924,1.6257562449262437,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B1_constant,173176318066.6826,s^-1,72.27654014584262,75.07654014584261,6,1.394045116325393e-13,0.04819932058325924,3.869098986878526,0.07936859330304458,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B2_omega2,2.2631203670563966e-15,s,87.42538795511491,90.22538795511491,6,1.0372109007021335e-16,0.05301039290271411,4.349095136207441,0.09320227155936078,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,B4_omega4,2.9605216685458827e-41,s^3,75.18329978444227,77.98329978444227,6,3.518860836750581e-14,0.049158987626881916,4.01234719476058,0.08068374340477624,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_prolate_AR2,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_prolate_AR2,BU_host_scale,2.840170738742235,dimensionless,268.38269743046106,271.1826974304611,6,4.812040802471681e-55,0.09287942023463519,8.273498985942352,0.17726139007333963,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B0_none,0.0,none,25305.31511627121,25305.31511627121,7,0.0,0.901878666305667,86.1315043225067,1.0772532865217785,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B1_constant,155731172852.02414,s^-1,72.04019225851985,74.84019225851985,6,1.5589524792174335e-13,0.0481204489620532,3.866713954064336,0.07925731303614292,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B2_omega2,1.753371153192372e-15,s,82.35592263141179,85.15592263141178,6,1.164189972131832e-15,0.0514505068586274,4.229716552515185,0.08803448607664976,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,B4_omega4,1.6507811208386496e-41,s^3,76.61833300346586,79.41833300346586,6,1.7814720969822414e-14,0.049625921978883776,4.0610445614478685,0.08235626441275179,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_110,H-P2,PROVISIONAL_HOST_ENVELOPE,[110],1266.1929796897386,2446.1271661235087,2914.95422426286,upper_1sigma__single_APT_37to6_large_Lover2_sphere_bound,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,5.12e+21,single_APT_37to6_large_Lover2_sphere_bound,BU_host_scale,2.395986493722019,dimensionless,198.40082168030688,201.2008216803069,6,4.154906280246506e-40,0.0798571804429356,7.113825490279075,0.15502150444710916,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B0_none,0.0,none,127332.73412507985,127332.73412507985,7,0.0,2.023076341266402,190.13761607526482,2.6341037803422767,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B1_constant,230012106444.62628,s^-1,77.22918136978168,80.02918136978168,6,1.3330712064706498e-14,0.04982335340007431,4.057237182063627,0.08149849378855789,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B2_omega2,3.2843877595403336e-15,s,115.53020820048725,118.33020820048725,6,1.4134121141840602e-22,0.06093825545478641,4.880798389208361,0.11193130942726315,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,B4_omega4,7.833466654959864e-41,s^3,65.29791831462171,68.09791831462171,6,3.750022469727481e-12,0.04581333495951632,3.824297821376204,0.07183034787947129,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__zero_particle_scattering_limit,SOURCE_LITERAL_BOUND,2.1e+21,zero_particle_scattering_limit,BU_host_scale,3.2671638532474967,dimensionless,385.0391263426086,387.8391263426086,6,4.594596815317807e-80,0.11124862980028559,9.759340285775888,0.20708701871389024,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B0_none,0.0,none,126372.3600197992,126372.3600197992,7,0.0,2.0154326371581157,189.45391029185538,2.6223892244723683,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B1_constant,229499999030.42065,s^-1,77.25387530077938,80.05387530077938,6,1.317533401139305e-14,0.04983131823988857,4.058204989949723,0.08150584190308452,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B2_omega2,3.2805715030272156e-15,s,115.53538623583455,118.33538623583455,6,1.409881684528775e-22,0.060939621058251195,4.880872349001065,0.11193455960795107,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,B4_omega4,7.821619099129648e-41,s^3,65.2856941275672,68.0856941275672,6,3.7716437988157585e-12,0.045809046484451735,3.823487082446327,0.07184523079833616,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__all_small_at_reported_max,SOURCE_LITERAL_BOUND,2.1e+21,all_small_at_reported_max,BU_host_scale,3.2642177765356544,dimensionless,384.0142284199668,386.8142284199668,6,7.629535702205898e-80,0.11110047022820158,9.74803090555957,0.2068508651484492,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B0_none,0.0,none,124500.41199105339,124500.41199105339,7,0.0,2.000449688658849,188.12072129663062,2.599062916790684,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B1_constant,229106069857.16565,s^-1,77.25482956245236,80.05482956245235,6,1.3169366078470889e-14,0.049831626004192185,4.058250274710316,0.08150595572321517,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B2_omega2,3.2737068743222607e-15,s,115.5518397484258,118.3518397484258,6,1.3987219233107887e-22,0.06094396014067327,4.881114424395376,0.11194490938318546,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,B4_omega4,7.761052074542548e-41,s^3,65.20015990507164,68.00015990507164,6,3.926452123346161e-12,0.04577902822821996,3.81604742036628,0.0720144103903253,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR10,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR10,BU_host_scale,3.2587743445080686,dimensionless,382.07177973212765,384.87177973212766,6,1.9948661952166287e-79,0.11081912576016362,9.726594277164367,0.20640214533822843,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B0_none,0.0,none,118103.99683976796,118103.99683976796,7,0.0,1.94838391966807,183.47534659174173,2.5185160732433287,PASS_ZERO_BACKGROUND_CONTROL,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B1_constant,228337832864.4681,s^-1,77.2508716834083,80.0508716834083,6,1.3194136206873429e-14,0.0498303495139356,4.05810319530945,0.08150463733645319,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
H-P2_PBTE_303K_111,H-P2,PROVISIONAL_HOST_ENVELOPE,[111],2126.838098172217,2126.8380981722175,2652.708109185268,lower_1sigma__single_APT_37to6_prolate_AR5,SINGLE_APT_COUNT_FRACTION_DIAGNOSTIC,2.1e+21,single_APT_37to6_prolate_AR5,B2_omega2,3.249055862485283e-15,s,115.60975811781739,118.40975811781739,6,1.3601358782694078e-22,0.06095923178240743,4.881976366902762,0.11198115831000965,PASS_NONNEGATIVE_ONE_PARAMETER,AQ_MEASURED_TOTAL_ONLY_NO_6H_NO_48H
