CV,R6_nm,R48_nm,fixed_effective_h_volume_nm3,N6_effective,N48_effective,N6_spherical_crosscheck,N48_spherical_crosscheck,Sv6_nm_inv,Sv48_nm_inv,M6_6h_nm3,M6_48h_nm3,kappa_6h_W_mK,kappa_48h_W_mK,delta_kappa_W_mK,relative_change_percent,objective_J,kappa6_within_5pct,kappa48_within_5pct,positive_trend,integration
0.3,13.75,28.5,356237.61016735336,25.26175803588084,2.836854655156833,32.714709247448724,3.6738090472130973,0.004394404270017736,0.002120107323254171,41.77071486230896,371.961845108728,1.2962593051681173,1.2971840529953818,0.0009247478272644827,0.0713397252831715,0.34292588881510283,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.5,28.0,356237.61016735336,26.691338929658052,2.9915589932150803,34.566057962736124,3.87415565142433,0.004475782126869917,0.0021579663825979953,39.53348667214795,352.7263524572439,1.2962881858442392,1.2971134626321754,0.0008252767879362022,0.06366460768125574,0.34292601565448055,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.0,25.0,356237.61016735336,36.210219078940895,5.091446484251725,38.70981559402225,5.442909751044281,0.0052818457791002785,0.002746559805132146,16.392141529961652,116.58043304763348,1.296635822076631,1.2962612350467537,-0.0003745870298772491,-0.02888914709122629,0.3429271894413965,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.25,18.0,356237.61016735336,36.55977586225059,14.582555703029302,36.55977586225059,14.582555703029302,0.005418010268423471,0.00398825755870061,13.289035844888785,33.31680549066041,1.2967138127440554,1.296069153127295,-0.0006446596167604124,-0.04971487235076248,0.3429272411538065,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,15.0,33.5,356237.61016735336,23.571511501165375,2.1160542039129315,25.198656254834635,2.2621257231791647,0.004577599675220242,0.0020496714963672714,25.181373538288835,280.50464627764313,1.296279750541523,1.2971382543044003,0.0008585037628774383,0.06622827846526161,0.3429280794581306,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.5,20.0,356237.61016735336,43.17955323025064,8.20883787738218,55.91877364021822,10.63068310750836,0.005254179018499468,0.0030211529356371945,24.437531491135708,128.54458908791688,1.296649917113291,1.2962283554150134,-0.00042156169827767265,-0.03251160492233617,0.34292811325874306,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.75,30.0,356237.61016735336,20.464239251431135,2.432248259965089,26.501783293541603,3.1498320318543294,0.004096478556796195,0.0020141019570914624,51.563201488842395,433.83798817171976,1.2961724151337597,1.29740211839876,0.0012297032650003814,0.09487188977659898,0.34292844515991683,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.5,26.0,356237.61016735336,34.566057962736124,4.838726949252782,34.566057962736124,4.838726949252782,0.005317676744934148,0.00276110138679273,14.055527316372359,100.40743712343061,1.2966541949087826,1.2962190137314709,-0.0004351811773117831,-0.03356185319266231,0.34292871392588553,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.0,29.0,356237.61016735336,23.93247194572065,2.692636148224913,30.99324521139464,3.487041898399561,0.004315932765195992,0.002083553748715306,44.09079405715549,391.8842479081508,1.2962334350574267,1.2972557454025677,0.0010223103451409976,0.07886776544193265,0.3429300477015688,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.25,27.5,356237.61016735336,28.230854955565164,3.157719754485104,36.55977586225059,4.0893386559310905,0.004560230846244821,0.002197202135008868,37.37760310476917,334.1657188984716,1.2963202399586635,1.2970440605717348,0.0007238206130713021,0.05583655880389424,0.34293067315450876,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.25,23.5,356237.61016735336,36.55977586225059,6.553111727464388,36.55977586225059,6.553111727464388,0.005418010268423471,0.0030548355768770636,13.289035844888785,74.13946108660913,1.2967138127440554,1.296077272286774,-0.0006365404572814537,-0.04908873885860995,0.3429313137164364,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.75,15.0,356237.61016735336,32.714709247448724,25.198656254834635,32.714709247448724,25.198656254834635,0.005220991713208072,0.004785909070440733,14.850939625955466,19.28055873302107,1.2965982670051488,1.2963678382204809,-0.00023042878466794647,-0.01777179489836781,0.3429342802732842,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.75,16.5,356237.61016735336,38.382269898091415,17.709625470447317,41.031803386663356,18.93212340708838,0.005385411382612049,0.004161454250200219,15.464511024201617,33.51640817946243,1.2966961439992994,1.2961281906805144,-0.0005679533187850083,-0.04380003144247147,0.3429350088181117,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.75,22.0,356237.61016735336,40.48163695153938,6.167421395478717,52.4248938197151,7.98698956236541,0.005142387975552669,0.0027465026687610848,26.066181392333615,171.09284807601753,1.2965899509325964,1.2963909510299048,-0.00019899990269167667,-0.015347944240084715,0.342935606260383,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.5,16.0,356237.61016735336,34.566057962736124,20.763052944352268,34.566057962736124,20.763052944352268,0.005317676744934148,0.004486789753538187,14.055527316372359,23.399457354208682,1.2966541949087826,1.2962337438639266,-0.00042045104485599616,-0.03242584233382086,0.3429361067995266,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.75,23.0,356237.61016735336,38.382269898091415,6.53849357412946,41.031803386663356,6.9898467050272775,0.005385411382612049,0.00298539109253494,15.464511024201617,90.77978424899561,1.2966961439992994,1.2961306178211227,-0.000565526178176734,-0.04361285261730828,0.342936226526631,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.75,28.0,356237.61016735336,32.714709247448724,3.87415565142433,32.714709247448724,3.87415565142433,0.005220991713208072,0.0025638798591646784,14.850939625955466,125.40646675771215,1.2965982670051488,1.2963717989203134,-0.00022646808483539616,-0.017466326355540074,0.34293626917119313,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.0,15.0,356237.61016735336,36.210219078940895,23.571511501165375,38.70981559402225,25.198656254834635,0.0052818457791002785,0.004577599675220242,16.392141529961652,25.181373538288835,1.296635822076631,1.296279750541523,-0.0003560715351080823,-0.027461182935530418,0.34293648368197804,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,14.0,29.5,356237.61016735336,30.99324521139464,3.3127229116927004,30.99324521139464,3.3127229116927004,0.005127759718329357,0.002433513086664779,15.675808344714019,146.66006933441238,1.2965458418248088,1.2965043392150601,-4.150260974866704e-05,-0.0032010136787955497,0.3429380351667649,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.25,29.5,356237.61016735336,22.694837241254668,2.5580299064288914,29.39047237770478,3.3127229116927004,0.004240214646508342,0.0020482392783980974,46.495230638591,412.50561191073905,1.2962104233690412,1.2973284590966787,0.0011180357276374675,0.08625418431148922,0.3429382634902879,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,12.25,24.5,356237.61016735336,35.72427299186286,4.465534123982857,46.26396952837917,5.782996191047396,0.004932494588795418,0.0024662472943977084,29.537387425008482,236.29909940006792,1.2964838817439628,1.296658255686117,0.00017437394215424895,0.013449757811079778,0.34293880259699433,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.0,30.5,356237.61016735336,28.991928322315303,2.803894645505417,30.99324521139464,2.997447887182342,0.004904571080593116,0.0022512785287968394,20.473389330093198,211.69234618867924,1.296432054891636,1.2967858617488832,0.0003538068572472852,0.027290813730832864,0.3429389145216152,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,33.0,356237.61016735336,24.790492135280235,2.2137031838059147,26.501783293541603,2.3665154258860475,0.004655186110393466,0.00208072712510011,23.943172758889922,268.1312654356996,1.2963135467410092,1.297077239707192,0.0007636929661827274,0.058912673411666956,0.3429391082085892,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.0,27.0,356237.61016735336,29.89108011791416,3.336417366207256,38.70981559402225,4.3207572453420156,0.00464792759328799,0.0022378910634349583,35.3015577782692,316.26789337718367,1.2963556420919795,1.2969759390428386,0.0006202969508590783,0.047849288475967984,0.34294012382171823,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.75,29.5,356237.61016735336,30.602232812932954,3.098811516910029,32.714709247448724,3.3127229116927004,0.004993745100240263,0.002327593055196733,19.396069548300026,191.54538207111952,1.2964777562950258,1.2966768609504131,0.00019910465538730548,0.015357352212219314,0.34294058518127546,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.25,27.0,356237.61016735336,34.19901317363812,4.041754372627807,36.55977586225059,4.3207572453420156,0.005182188311570085,0.0025431109306779114,17.356145130832537,146.85777047530053,1.2965794529332029,1.2964285431090532,-0.0001509098241496698,-0.011639072623607616,0.34294150841753923,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.25,17.5,356237.61016735336,36.55977586225059,15.868541548234054,36.55977586225059,15.868541548234054,0.005418010268423471,0.0041022077746634845,13.289035844888785,30.616813173269566,1.2967138127440554,1.2960991312186971,-0.0006146815253582627,-0.04740302133880239,0.34294227875345723,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,12.5,25.5,356237.61016735336,33.62339994575739,3.9605100915368876,43.54327800835425,5.1289754233329194,0.00483384469701951,0.002369531714225251,31.382956320292234,266.4307544859573,1.2964372539239022,1.2967802807796742,0.00034302685577203285,0.02645919459146981,0.3429425326357177,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.25,24.0,356237.61016735336,36.55977586225059,6.152015687215487,36.55977586225059,6.152015687215487,0.005418010268423471,0.002991193169025458,13.289035844888785,78.9731685704543,1.2967138127440554,1.296100469946223,-0.0006133427978323169,-0.04729978132448399,0.3429429503250053,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.25,31.5,356237.61016735336,27.49265082509448,2.545244736115472,29.39047237770478,2.7209433381745636,0.004818525973916043,0.0021798093691524955,21.589880137390395,233.2047003380927,1.2963895561488241,1.296899440121041,0.0005098839722168513,0.039331076820115725,0.3429435327095486,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,12.0,23.5,356237.61016735336,38.003879061954514,5.0602046189424215,49.216125497723894,6.553111727464388,0.005035254892728654,0.002571193987776334,27.76563124299007,208.52945113866892,1.2965346966892248,1.2965442127334648,9.516044239932242e-06,0.000733959859634455,0.34294429311584823,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,14.5,32.0,356237.61016735336,27.896335187196488,2.5953816180440334,27.896335187196488,2.5953816180440334,0.00495094041769731,0.0022433948767690936,17.416057294061144,187.19565883366946,1.2964508118937423,1.2967522423743625,0.0003014304806201462,0.023250437105272265,0.3429451873279923,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.5,20.5,356237.61016735336,43.17955323025064,7.622722017272809,55.91877364021822,9.871646071306786,0.005254179018499468,0.0029474662786704332,24.437531491135708,138.4284628832551,1.296649917113291,1.2962638126635533,-0.00038610444973774527,-0.029777077424053118,0.3429459101360634,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,14.75,33.0,356237.61016735336,26.501783293541603,2.3665154258860475,26.501783293541603,2.3665154258860475,0.004867026173329558,0.0021754132138366964,18.332508666801548,205.29938938920836,1.296407890857894,1.2968591727383691,0.0004512818804751628,0.03481017692483562,0.3429459297434365,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.5,26.5,356237.61016735336,34.566057962736124,4.569971982781324,34.566057962736124,4.569971982781324,0.005317676744934148,0.0027090051342117355,14.055527316372359,106.31228675911028,1.2966541949087826,1.2962543242406845,-0.00039987066809810123,-0.030838651482265975,0.34294643652434575,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.0,25.5,356237.61016735336,36.210219078940895,4.797783737261426,38.70981559402225,5.1289754233329194,0.0052818457791002785,0.002692705691306025,16.392141529961652,123.71608819361302,1.296635822076631,1.296299986858515,-0.0003358352181159763,-0.025900504397458213,0.3429466424645114,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,15.0,30.5,356237.61016735336,19.457986079720715,2.314579740826146,25.198656254834635,2.997447887182342,0.004028203914182925,0.0019810838922211106,54.22974852146498,455.8934277463197,1.2961571604374513,1.297476652323976,0.001319491886524693,0.10180030067336636,0.3429471828291493,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.5,28.5,356237.61016735336,32.33403498102246,3.4365813531368095,34.566057962736124,3.6738090472130973,0.005086221861355823,0.002409262986958021,18.35722130941256,172.7190410991232,1.296526828832026,1.2965730404187328,4.621158670681247e-05,0.0035642599658691288,0.3429490542027752,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,17.0,356237.61016735336,46.12263367044909,13.366721558936986,59.73014815960802,17.310292053748604,0.005370938552243899,0.0035542975713378747,22.878175157493047,78.942445773617,1.2967148904785055,1.296110906446924,-0.0006039840315814615,-0.046578013101907324,0.342949518607074,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,16.5,356237.61016735336,46.12263367044909,14.619072937431048,59.73014815960802,18.93212340708838,0.005370938552243899,0.0036620035583481135,22.878175157493047,72.17979528206986,1.2967148904785055,1.2961111528053424,-0.0006037376731631294,-0.04655901444459715,0.34294964219778445,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,14.25,31.0,356237.61016735336,29.39047237770478,2.854736828574633,29.39047237770478,2.854736828574633,0.005037799021516561,0.002315762453439064,16.53066904372394,170.1887778416091,1.2964967445820688,1.2966494890405686,0.00015274445849988716,0.01178132217749031,0.3429502936044727,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.5,30.0,356237.61016735336,21.541089185799308,2.432248259965089,27.896335187196488,3.1498320318543294,0.004167107497430611,0.0020141019570914624,48.985530988518875,433.83798817171976,1.2961901278083459,1.29740211839876,0.0012119905904142136,0.09350407508993296,0.34295032215276955,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.75,23.5,356237.61016735336,38.382269898091415,6.1299597442904235,41.031803386663356,6.553111727464388,0.005385411382612049,0.002921872133119302,15.464511024201617,96.82984240243567,1.2966961439992994,1.2961592817721235,-0.0005368622271759715,-0.041402315389029304,0.3429506082135008,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,15.0,34.0,356237.61016735336,25.198656254834635,2.1637865067185755,25.198656254834635,2.1637865067185755,0.004785909070440733,0.0021114304722532643,19.28055873302107,224.5342460570845,1.2963678382204809,1.2969698198568325,0.0006019816363516117,0.04643602059566285,0.34295211364370365,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,17.5,356237.61016735336,46.12263367044909,12.25342563620896,59.73014815960802,15.868541548234054,0.005370938552243899,0.0034527462121567917,22.878175157493047,86.1148321428819,1.2967148904785055,1.2961171385390609,-0.0005977519394446684,-0.046097406903694134,0.3429526450979913,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,16.0,356237.61016735336,46.12263367044909,16.03288647926207,59.73014815960802,20.763052944352268,0.005370938552243899,0.003776441169546492,22.878175157493047,65.81482961301349,1.2967148904785055,1.296118480119507,-0.0005964103589986003,-0.0459939469638169,0.34295331814625096,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.5,32.5,356237.61016735336,26.094994076487968,2.3174540210522165,27.896335187196488,2.477428198017424,0.004735447939883008,0.002112738311640111,22.746241452789867,256.12721140565077,1.2963501025686233,1.297017062405264,0.0006669598366406682,0.051449051866400586,0.34295397832118596,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,12.75,26.5,356237.61016735336,31.6840807322951,3.5288568694456446,41.031803386663356,4.569971982781324,0.004739063428450501,0.00228011542312241,33.30384431074465,299.0208248381533,1.2963945796197993,1.2969091967628594,0.0005146171430601143,0.039696027054590036,0.34295464935811293,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.75,16.0,356237.61016735336,38.382269898091415,19.422326981551066,41.031803386663356,20.763052944352268,0.005385411382612049,0.0042914996955189764,15.464511024201617,30.560861040838823,1.2966961439992994,1.2961696856518292,-0.0005264583474702267,-0.0405999778673292,0.34295582857973794,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.25,24.5,356237.61016735336,36.55977586225059,5.782996191047396,36.55977586225059,5.782996191047396,0.005418010268423471,0.002930148410473918,13.289035844888785,84.0125353474517,1.2967138127440554,1.2961264072838736,-0.0005874054601817669,-0.04529954523571568,0.34295596243568627,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.75,28.5,356237.61016735336,32.714709247448724,3.6738090472130973,32.714709247448724,3.6738090472130973,0.005220991713208072,0.0025188995107582805,14.850939625955466,132.24535234979152,1.2965982670051488,1.2964144362099037,-0.00018383079524508794,-0.014177930043798057,0.3429576817086585,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,18.0,356237.61016735336,46.12263367044909,11.260408610949495,59.73014815960802,14.582555703029302,0.005370938552243899,0.0033568365951524375,22.878175157493047,93.70900544509136,1.2967148904785055,1.2961293092569912,-0.0005855812215143086,-0.0451588260313893,0.34295875106592943,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,15.0,34.0,356237.61016735336,23.571511501165375,2.0240650141571623,25.198656254834635,2.1637865067185755,0.004577599675220242,0.0020195292684795176,25.181373538288835,293.2529497922682,1.296279750541523,1.2972000548664957,0.0009203043249728093,0.07099581125049209,0.34295920624468523,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.75,22.5,356237.61016735336,40.48163695153938,5.7653292088061425,52.4248938197151,7.466268519951003,0.005142387975552669,0.00268546927612195,26.066181392333615,183.02540125994406,1.2965899509325964,1.296439421882268,-0.00015052905032852948,-0.011609611058627954,0.34295995044205896,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.25,17.0,356237.61016735336,36.55977586225059,17.310292053748604,36.55977586225059,17.310292053748604,0.005418010268423471,0.004222860944506529,13.289035844888785,28.06678075713556,1.2967138127440554,1.2961361338515924,-0.0005776788924629628,-0.04454945160493827,0.3429608423373269,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,15.5,356237.61016735336,46.12263367044909,17.635044951577978,59.73014815960802,22.837894628597063,0.005370938552243899,0.003898261852435089,22.878175157493047,59.83549771122082,1.2967148904785055,1.2961335631687185,-0.0005813273097869942,-0.04483077306010394,0.3429608852909035,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.5,28.5,356237.61016735336,26.691338929658052,2.836854655156833,34.566057962736124,3.6738090472130973,0.004475782126869917,0.002120107323254171,39.53348667214795,371.961845108728,1.2962881858442392,1.2971840529953818,0.0008958671511425376,0.06911018405672519,0.34296156684280027,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,14.0,30.0,356237.61016735336,30.99324521139464,3.1498320318543294,30.99324521139464,3.1498320318543294,0.005127759718329357,0.0023929545352203664,15.675808344714019,154.24446986416856,1.2965458418248088,1.2965514295697995,5.5877449907093535e-06,0.0004309716487035233,0.3429616960068516,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,29.0,356237.61016735336,25.26175803588084,2.692636148224913,32.714709247448724,3.487041898399561,0.004394404270017736,0.002083553748715306,41.77071486230896,391.8842479081508,1.2962593051681173,1.2972557454025677,0.0009964402344504464,0.0768704402335005,0.3429620046371814,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.5,19.5,356237.61016735336,40.731571874013746,10.728953801167679,43.54327800835425,11.469574990821409,0.005493119610264289,0.0035212305194001862,14.572554130954195,55.32347766362054,1.2967606420460065,1.2960263140042347,-0.000734328041771759,-0.05662787857388615,0.3429636662694904,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.5,19.0,356237.61016735336,40.731571874013746,11.598462066836737,43.54327800835425,12.399105534344203,0.005493119610264289,0.0036138944804370333,14.572554130954195,51.17601217751792,1.2967606420460065,1.2960284780649365,-0.0007321639810700109,-0.05646099652707035,0.3429647515733519,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.25,27.5,356237.61016735336,34.19901317363812,3.8252791016166183,36.55977586225059,4.0893386559310905,0.005182188311570085,0.0024968725501201315,17.356145130832537,155.1685563864003,1.2965794529332029,1.2964750835703354,-0.00010436936286750687,-0.008049592536068344,0.34296488628595717,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.5,20.0,356237.61016735336,40.731571874013746,9.944231414554146,43.54327800835425,10.63068310750836,0.005493119610264289,0.0034331997564151814,14.572554130954195,59.689181720388326,1.2967606420460065,1.2960290561719747,-0.0007315858740317704,-0.05641641566769692,0.3429650415028507,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.5,27.0,356237.61016735336,34.566057962736124,4.3207572453420156,34.566057962736124,4.3207572453420156,0.005317676744934148,0.002658838372467074,14.055527316372359,112.44421853097887,1.2966541949087826,1.2962916361424457,-0.00036255876633695117,-0.027961099247626044,0.34296516619024936,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.5,21.0,356237.61016735336,43.17955323025064,7.091102798732038,55.91877364021822,9.183183766339152,0.005254179018499468,0.00287728851013066,24.437531491135708,148.80642994289985,1.296649917113291,1.2963029081679538,-0.0003470089453372349,-0.02676196101641489,0.3429655358920987,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.25,28.0,356237.61016735336,28.230854955565164,2.9915589932150803,36.55977586225059,3.87415565142433,0.004560230846244821,0.0021579663825979953,37.37760310476917,352.7263524572439,1.2963202399586635,1.2971134626321754,0.0007932226735118952,0.06119033314925247,0.3429656167238463,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.75,30.5,356237.61016735336,20.464239251431135,2.314579740826146,26.501783293541603,2.997447887182342,0.004096478556796195,0.0019810838922211106,51.563201488842395,455.8934277463197,1.2961724151337597,1.297476652323976,0.0013042371902163286,0.10062219925284682,0.3429660232674639,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.75,24.0,356237.61016735336,38.382269898091415,5.7547635500892005,41.031803386663356,6.152015687215487,0.005385411382612049,0.00286099979701265,15.464511024201617,103.14290601283113,1.2966961439992994,1.2961907230030452,-0.0005054209962542799,-0.03897759691761318,0.3429663851382169,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.0,29.5,356237.61016735336,23.93247194572065,2.5580299064288914,30.99324521139464,3.3127229116927004,0.004315932765195992,0.0020482392783980974,44.09079405715549,412.50561191073905,1.2962334350574267,1.2973284590966787,0.0010950240392519905,0.08447737958583655,0.3429666879054736,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.0,26.0,356237.61016735336,36.210219078940895,4.52627738486761,38.70981559402225,4.838726949252782,0.0052818457791002785,0.0026409228895501384,16.392141529961652,131.13713223969327,1.296635822076631,1.2963408755886685,-0.00029494648796246636,-0.022747056879093,0.3429671712688222,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.0,31.0,356237.61016735336,28.991928322315303,2.6703988223434303,30.99324521139464,2.854736828574633,0.004904571080593116,0.0022149675847839873,20.473389330093198,222.2750515790112,1.296432054891636,1.2968421135879458,0.00041005869630983405,0.03162978690341851,0.342967208946149,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.5,15.5,356237.61016735336,34.566057962736124,22.837894628597063,34.566057962736124,22.837894628597063,0.005317676744934148,0.004631524906878128,14.055527316372359,21.273597230201137,1.2966541949087826,1.2962958089036665,-0.0003583860051161736,-0.027639289374402975,0.34296726097791774,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,18.5,356237.61016735336,46.12263367044909,10.371856043125968,59.73014815960802,13.431854359673368,0.005370938552243899,0.0032661112817699393,22.878175157493047,101.73701673547272,1.2967148904785055,1.296146933364145,-0.0005679571143604178,-0.04379969093675125,0.3429675934577999,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,13.75,30.0,356237.61016735336,30.602232812932954,2.946438937645671,32.714709247448724,3.1498320318543294,0.004993745100240263,0.0022887998376101195,19.396069548300026,201.4509883063107,1.2964777562950258,1.2967307532285448,0.00025299693351898966,0.019514174638983764,0.34296768156312196,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.5,18.5,356237.61016735336,40.731571874013746,12.564523533284612,43.54327800835425,13.431854359673368,0.005493119610264289,0.0037115673042326285,14.572554130954195,47.241189401294214,1.2967606420460065,1.2960359410608437,-0.0007247009851627517,-0.05588548585337469,0.3429684944280812,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,12.5,20.5,356237.61016735336,40.731571874013746,9.234207433604636,43.54327800835425,9.871646071306786,0.005493119610264289,0.003349463176990421,14.572554130954195,64.27872020860762,1.2967606420460065,1.2960363479357795,-0.0007242941102270084,-0.05585410959760698,0.34296869848772715,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,12.25,25.0,356237.61016735336,35.72427299186286,4.202924993219677,46.26396952837917,5.442909751044281,0.004932494588795418,0.002416922348509755,29.537387425008482,251.06365056233773,1.2964838817439628,1.2967183424649822,0.00023446072101940274,0.018084352942669704,0.34296901174178174,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,33.5,356237.61016735336,24.790492135280235,2.1160542039129315,26.501783293541603,2.2621257231791647,0.004655186110393466,0.0020496714963672714,23.943172758889922,280.50464627764313,1.2963135467410092,1.2971382543044003,0.0008247075633911471,0.06361945113236679,0.3429698320686982,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,13.25,25.0,356237.61016735336,36.55977586225059,5.442909751044281,36.55977586225059,5.442909751044281,0.005418010268423471,0.0028715454422644396,13.289035844888785,89.26184598620866,1.2967138127440554,1.2961549137936355,-0.0005588989504199393,-0.04310117968414473,0.34297026489838334,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.0,14.5,32.5,356237.61016735336,27.896335187196488,2.477428198017424,27.896335187196488,2.477428198017424,0.00495094041769731,0.002208881109434184,17.416057294061144,196.10827563170042,1.2964508118937423,1.2968052154246728,0.0003544035309304139,0.027336442515141172,0.3429718290152912,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,12.0,24.0,356237.61016735336,38.003879061954514,4.750484882744313,49.216125497723894,6.152015687215487,0.005035254892728654,0.0025176274463643267,27.76563124299007,222.12504994392063,1.2965346966892248,1.2966001616658211,6.546497659631889e-05,0.005049226739823272,0.34297240967588166,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,11.25,15.0,356237.61016735336,46.12263367044909,19.457986079720715,59.73014815960802,25.198656254834635,0.005370938552243899,0.004028203914182925,22.878175157493047,54.22974852146498,1.2967148904785055,1.2961571604374513,-0.0005577300410541941,-0.04301099996224953,0.3429727248679126,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.25,32.0,356237.61016735336,27.49265082509448,2.4277908726938824,29.39047237770478,2.5953816180440334,0.004818525973916043,0.002145749847759488,21.589880137390395,244.48688832671067,1.2963895561488241,1.296957776707725,0.0005682205589008227,0.043831004053197696,0.3429728883583434,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.0,14.75,33.5,356237.61016735336,26.501783293541603,2.2621257231791647,26.501783293541603,2.2621257231791647,0.004867026173329558,0.002142944359898836,18.332508666801548,214.77328467480058,1.296407890857894,1.2969140584781393,0.0005061676202453569,0.03904385524145507,0.34297354454093376,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
