step,iteration,line_search_lambda,res_inf,res_l2_rel,mass_error,sum_divJ,min_C_margin,min_q_margin,min_x,max_x,min_M,max_M,nonfinite_count,Y_cap_count,bound_violation_count,mobility_failure_count,zero_face_count,max_residual_active,max_residual_inactive,W_finite_interface_sum,max_finite_interface_face_flux,lower_active,upper_active,inactive_support,accepted
2958,95,3.12500000000000000e-02,8.39227913676959086e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000095401662570e-02,0.00000000000000000e+00,1.38473474819486569e+02,1,0,1,4,49,8.39227913676959086e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,1.56250000000000000e-02,9.09481502745508171e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000103441351484e-02,0.00000000000000000e+00,1.38473478982462353e+02,1,0,1,4,49,9.09481502745508171e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,7.81250000000000000e-03,9.44438811063663294e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000107461195942e-02,0.00000000000000000e+00,1.38473481063950260e+02,1,0,1,4,49,9.44438811063663294e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,3.90625000000000000e-03,9.61889445149646996e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000109471118170e-02,0.00000000000000000e+00,1.38473482104694227e+02,1,0,1,4,49,9.61889445149646996e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,1.95312500000000000e-03,9.70605602343411577e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110476078730e-02,0.00000000000000000e+00,1.38473482625065913e+02,1,0,1,4,49,9.70605602343411577e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,9.76562500000000000e-04,9.74961445622668733e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110978559009e-02,0.00000000000000000e+00,1.38473482885251798e+02,1,0,1,4,49,9.74961445622668733e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,4.88281250000000000e-04,9.77138815197311683e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111229799149e-02,0.00000000000000000e+00,1.38473483015344698e+02,1,0,1,4,49,9.77138815197311683e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,2.44140625000000000e-04,9.78227362703922024e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111355419774e-02,0.00000000000000000e+00,1.38473483080391475e+02,1,0,1,4,49,9.78227362703922024e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,1.22070312500000000e-04,9.78771602254010103e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111418229531e-02,0.00000000000000000e+00,1.38473483112914550e+02,1,0,1,4,49,9.78771602254010103e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,6.10351562500000000e-05,9.79043713443281703e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111449634410e-02,0.00000000000000000e+00,1.38473483129176088e+02,1,0,1,4,49,9.79043713443281703e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,95,3.05175781250000000e-05,9.79179766953778748e-07,4.03508025757827170e-07,5.68434188608080149e-14,9.02056207507939689e-17,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111465337405e-02,0.00000000000000000e+00,1.38473483137307142e+02,0,0,0,0,49,9.79179766953778748e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,1
2958,96,1.00000000000000000e+00,3.30518136903571493e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000072167794407e-02,0.00000000000000000e+00,1.38473462788918425e+02,3,0,3,11,49,3.30518136903571493e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,5.00000000000000000e-01,1.32015951387902566e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000000100484510e-02,0.00000000000000000e+00,1.38473425472250767e+02,3,0,3,11,49,1.32015951387902566e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,2.50000000000000000e-01,3.36075877518825364e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,4.99999983548139459e-02,0.00000000000000000e+00,1.38473416901398537e+02,3,0,3,11,49,3.36075877518825364e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,1.25000000000000000e-01,4.02124029658039311e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000047225424016e-02,0.00000000000000000e+00,1.38473449873683705e+02,1,0,1,4,49,4.02124029658039311e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,6.25000000000000000e-02,6.96920268544163495e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000079315168211e-02,0.00000000000000000e+00,1.38473466489850352e+02,1,0,1,4,49,6.96920268544163495e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,3.12500000000000000e-02,8.39092866827073461e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000095390252808e-02,0.00000000000000000e+00,1.38473474813578548e+02,1,0,1,4,49,8.39092866827073461e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,1.56250000000000000e-02,9.09345678888188920e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000103427794551e-02,0.00000000000000000e+00,1.38473478975442475e+02,1,0,1,4,49,9.09345678888188920e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,7.81250000000000000e-03,9.44306809198315541e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000107446566533e-02,0.00000000000000000e+00,1.38473481056375107e+02,1,0,1,4,49,9.44306809198315541e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,3.90625000000000000e-03,9.61755412916637546e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000109455951414e-02,0.00000000000000000e+00,1.38473482096840826e+02,1,0,1,4,49,9.61755412916637546e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,1.95312500000000000e-03,9.70470558862706650e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110460644409e-02,0.00000000000000000e+00,1.38473482617073984e+02,1,0,1,4,49,9.70470558862706650e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,9.76562500000000000e-04,9.74825897587192455e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110962991462e-02,0.00000000000000000e+00,1.38473482877190861e+02,1,0,1,4,49,9.74825897587192455e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,4.88281250000000000e-04,9.77003014931475834e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111214163878e-02,0.00000000000000000e+00,1.38473483007248689e+02,1,0,1,4,49,9.77003014931475834e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,2.44140625000000000e-04,9.78091436484514559e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111339751196e-02,0.00000000000000000e+00,1.38473483072278242e+02,1,0,1,4,49,9.78091436484514559e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,1.22070312500000000e-04,9.78635613093158326e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111402544301e-02,0.00000000000000000e+00,1.38473483104792678e+02,1,0,1,4,49,9.78635613093158326e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,6.10351562500000000e-05,9.78907692885946502e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111433940297e-02,0.00000000000000000e+00,1.38473483121049668e+02,1,0,1,4,49,9.78907692885946502e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,3.05175781250000000e-05,9.79043730680280207e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111449638851e-02,0.00000000000000000e+00,1.38473483129178391e+02,1,0,1,4,49,9.79043730680280207e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,1.52587890625000000e-05,9.79111748942922290e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111457488128e-02,0.00000000000000000e+00,1.38473483133242780e+02,1,0,1,4,49,9.79111748942922290e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,96,7.62939453125000000e-06,9.79145757975388658e-07,4.03490581965411690e-07,5.68434188608080149e-14,0.00000000000000000e+00,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111461412766e-02,0.00000000000000000e+00,1.38473483135274961e+02,0,0,0,0,49,9.79145757975388658e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,1
2958,97,1.00000000000000000e+00,3.30497409288489294e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000072164880072e-02,0.00000000000000000e+00,1.38473462787409403e+02,3,0,3,11,49,3.30497409288489294e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,5.00000000000000000e-01,1.32007102032667412e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000000099699582e-02,0.00000000000000000e+00,1.38473425471844308e+02,3,0,3,11,49,1.32007102032667412e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,2.50000000000000000e-01,3.36027119470521882e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,4.99999983552348315e-02,0.00000000000000000e+00,1.38473416903577856e+02,3,0,3,11,49,3.36027119470521882e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,1.25000000000000000e-01,4.02094463521819795e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000047225568345e-02,0.00000000000000000e+00,1.38473449873758426e+02,1,0,1,4,49,4.02094463521819795e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,6.25000000000000000e-02,6.96885712294147965e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000079313410728e-02,0.00000000000000000e+00,1.38473466488940346e+02,1,0,1,4,49,6.96885712294147965e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,3.12500000000000000e-02,8.39058156508196983e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000095387411747e-02,0.00000000000000000e+00,1.38473474812107412e+02,1,0,1,4,49,8.39058156508196983e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,1.56250000000000000e-02,9.09311237850249153e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000103424411702e-02,0.00000000000000000e+00,1.38473478973690817e+02,1,0,1,4,49,9.09311237850249153e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,7.81250000000000000e-03,9.44273824597887337e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000107442912789e-02,0.00000000000000000e+00,1.38473481054483216e+02,1,0,1,4,49,9.44273824597887337e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,3.90625000000000000e-03,9.61721914663696603e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000109452162222e-02,0.00000000000000000e+00,1.38473482094878818e+02,1,0,1,4,49,9.61721914663696603e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,1.95312500000000000e-03,9.70436805086314196e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110456787494e-02,0.00000000000000000e+00,1.38473482615076875e+02,1,0,1,4,49,9.70436805086314196e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,9.76562500000000000e-04,9.74792016056763717e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110959100130e-02,0.00000000000000000e+00,1.38473482875175932e+02,1,0,1,4,49,9.74792016056763717e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,4.88281250000000000e-04,9.76969069727864362e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111210257003e-02,0.00000000000000000e+00,1.38473483005225717e+02,1,0,1,4,49,9.76969069727864362e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,2.44140625000000000e-04,9.78057459407480398e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111335834330e-02,0.00000000000000000e+00,1.38473483070250040e+02,1,0,1,4,49,9.78057459407480398e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,1.22070312500000000e-04,9.78601619976333253e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111398624103e-02,0.00000000000000000e+00,1.38473483102762827e+02,1,0,1,4,49,9.78601619976333253e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,6.10351562500000000e-05,9.78873691889684046e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111430017879e-02,0.00000000000000000e+00,1.38473483119018596e+02,1,0,1,4,49,9.78873691889684046e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,3.05175781250000000e-05,9.79009725641214620e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111445715323e-02,0.00000000000000000e+00,1.38473483127146778e+02,1,0,1,4,49,9.79009725641214620e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,1.52587890625000000e-05,9.79077742006251756e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111453564600e-02,0.00000000000000000e+00,1.38473483131211168e+02,1,0,1,4,49,9.79077742006251756e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,7.62939453125000000e-06,9.79111750035181016e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111457488128e-02,0.00000000000000000e+00,1.38473483133242780e+02,1,0,1,4,49,9.79111750035181016e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,97,3.81469726562500000e-06,9.79128753925414289e-07,4.03481785694477682e-07,5.68434188608080149e-14,-6.93889390390722838e-18,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111459451002e-02,0.00000000000000000e+00,1.38473483134259169e+02,0,0,0,0,49,9.79128753925414289e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,1
2958,98,1.00000000000000000e+00,3.30486941222062573e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000072162855025e-02,0.00000000000000000e+00,1.38473462786360813e+02,3,0,3,11,49,3.30486941222062573e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,5.00000000000000000e-01,1.32002625186328042e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000000099037889e-02,0.00000000000000000e+00,1.38473425471501713e+02,3,0,3,11,49,1.32002625186328042e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,2.50000000000000000e-01,3.36001252176512276e-07,nan,4.97379915032070130e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,4.99999983554448857e-02,0.00000000000000000e+00,1.38473416904665527e+02,3,0,3,11,49,3.36001252176512276e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,1.25000000000000000e-01,4.02078445736878465e-07,nan,4.97379915032070130e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000047225637179e-02,0.00000000000000000e+00,1.38473449873794067e+02,1,0,1,4,49,4.02078445736878465e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,6.25000000000000000e-02,6.96867685820416034e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000079312540313e-02,0.00000000000000000e+00,1.38473466488489663e+02,1,0,1,4,49,6.96867685820416034e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,3.12500000000000000e-02,8.39040405747715331e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000095385995103e-02,0.00000000000000000e+00,1.38473474811373876e+02,1,0,1,4,49,8.39040405747715331e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,1.56250000000000000e-02,9.09293814959051496e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000103422723052e-02,0.00000000000000000e+00,1.38473478972816451e+02,1,0,1,4,49,9.09293814959051496e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,7.81250000000000000e-03,9.44257337641903631e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000107441086472e-02,0.00000000000000000e+00,1.38473481053537512e+02,1,0,1,4,49,9.44257337641903631e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,3.90625000000000000e-03,9.61705168573603878e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000109450269292e-02,0.00000000000000000e+00,1.38473482093898639e+02,1,0,1,4,49,9.61705168573603878e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,1.95312500000000000e-03,9.70419929715543401e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110454860147e-02,0.00000000000000000e+00,1.38473482614078875e+02,1,0,1,4,49,9.70419929715543401e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,9.76562500000000000e-04,9.74775076306981445e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000110957155020e-02,0.00000000000000000e+00,1.38473482874168752e+02,1,0,1,4,49,9.74775076306981445e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,4.88281250000000000e-04,9.76952097869862927e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111208303011e-02,0.00000000000000000e+00,1.38473483004213932e+02,1,0,1,4,49,9.76952097869862927e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,2.44140625000000000e-04,9.78040471399396525e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111333877006e-02,0.00000000000000000e+00,1.38473483069236551e+02,1,0,1,4,49,9.78040471399396525e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,1.22070312500000000e-04,9.78584624087769511e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111396663449e-02,0.00000000000000000e+00,1.38473483101747547e+02,1,0,1,4,49,9.78584624087769511e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,6.10351562500000000e-05,9.78856691779211634e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111428057226e-02,0.00000000000000000e+00,1.38473483118003344e+02,1,0,1,4,49,9.78856691779211634e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,3.05175781250000000e-05,9.78992723633014864e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111443753559e-02,0.00000000000000000e+00,1.38473483126130958e+02,1,0,1,4,49,9.78992723633014864e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,1.52587890625000000e-05,9.79060738956720283e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111451601725e-02,0.00000000000000000e+00,1.38473483130194751e+02,1,0,1,4,49,9.79060738956720283e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,7.62939453125000000e-06,9.79094746504340012e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111455526364e-02,0.00000000000000000e+00,1.38473483132226960e+02,1,0,1,4,49,9.79094746504340012e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,3.81469726562500000e-06,9.79111750153903272e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111457488128e-02,0.00000000000000000e+00,1.38473483133242780e+02,1,0,1,4,49,9.79111750153903272e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7,0,16,0
2958,98,1.90734863281250000e-06,9.79120252095615047e-07,4.03477334320290396e-07,5.68434188608080149e-14,-1.38777878078144568e-17,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000111458469565e-02,0.00000000000000000e+00,1.38473483133750932e+02,0,0,0,0,49,9.79120252095615047e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8,0,16,1
2958,99,1.00000000000000000e+00,3.30921537032961575e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000028158564813e-02,0.00000000000000000e+00,1.38473440000807187e+02,2,0,2,8,49,3.30921537032961575e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8,0,16,0
2958,99,5.00000000000000000e-01,1.32220301692835378e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,4.99999978097068754e-02,0.00000000000000000e+00,1.38473414078818394e+02,2,0,2,8,49,1.32220301692835378e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8,0,16,0
2958,99,2.50000000000000000e-01,3.37104125311740526e-07,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,4.99999972554779903e-02,0.00000000000000000e+00,1.38473411209005349e+02,2,0,2,8,49,3.37104125311740526e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8,0,16,0
2958,99,1.25000000000000000e-01,4.01485854610753556e-07,1.77422507940485508e-07,5.68434188608080149e-14,-9.71445146547011973e-17,-1.33226762955018785e-15,-1.33226762955018785e-15,3.23257068078975105e-08,5.00000041725310318e-02,0.00000000000000000e+00,1.38473447025708367e+02,0,0,0,0,49,4.01485854610753556e-07,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8,0,16,1
2958,100,1.00000000000000000e+00,1.50013150393941510e-06,nan,5.68434188608080149e-14,nan,-1.33226762955018785e-15,-1.33226762955018785e-15,8.66618471945526944e-08,7.42556753778027767e-01,0.00000000000000000e+00,1.38473506893677694e+02,1,0,1,4,48,1.50013150393941510e-06,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3,0,16,0
