step,registered_age_h,age_h,radius_bin_left_nm,radius_bin_right_nm,radius_bin_center_nm,count,number_fraction,n_of_R_nm^-4,M6_bin_contribution_nm^3
145320,46.0,46.0,26.0,28.0,27.0,0,0.0,0.0,0.0
145320,46.0,46.0,28.0,30.0,29.0,2,0.3333333333333333,6.717298979454201e-08,71.02217550860165
145320,46.0,46.0,30.0,32.0,31.0,0,0.0,0.0,0.0
148953,47.0,47.0,0.0,2.0,1.0,0,0.0,0.0,0.0
148953,47.0,47.0,2.0,4.0,3.0,0,0.0,0.0,0.0
148953,47.0,47.0,4.0,6.0,5.0,0,0.0,0.0,0.0
148953,47.0,47.0,6.0,8.0,7.0,0,0.0,0.0,0.0
148953,47.0,47.0,8.0,10.0,9.0,0,0.0,0.0,0.0
148953,47.0,47.0,10.0,12.0,11.0,0,0.0,0.0,0.0
148953,47.0,47.0,12.0,14.0,13.0,0,0.0,0.0,0.0
148953,47.0,47.0,14.0,16.0,15.0,0,0.0,0.0,0.0
148953,47.0,47.0,16.0,18.0,17.0,0,0.0,0.0,0.0
148953,47.0,47.0,18.0,20.0,19.0,1,0.16666666666666666,3.3586494897271006e-08,3.8032722755191504
148953,47.0,47.0,20.0,22.0,21.0,2,0.3333333333333333,6.717298979454201e-08,12.127042551589321
148953,47.0,47.0,22.0,24.0,23.0,1,0.16666666666666666,3.3586494897271006e-08,8.469405324122663
148953,47.0,47.0,24.0,26.0,25.0,0,0.0,0.0,0.0
148953,47.0,47.0,26.0,28.0,27.0,0,0.0,0.0,0.0
148953,47.0,47.0,28.0,30.0,29.0,2,0.3333333333333333,6.717298979454201e-08,73.86404242868367
148953,47.0,47.0,30.0,32.0,31.0,0,0.0,0.0,0.0
152600,48.0,48.0,0.0,2.0,1.0,0,0.0,0.0,0.0
152600,48.0,48.0,2.0,4.0,3.0,0,0.0,0.0,0.0
152600,48.0,48.0,4.0,6.0,5.0,0,0.0,0.0,0.0
152600,48.0,48.0,6.0,8.0,7.0,0,0.0,0.0,0.0
152600,48.0,48.0,8.0,10.0,9.0,0,0.0,0.0,0.0
152600,48.0,48.0,10.0,12.0,11.0,0,0.0,0.0,0.0
152600,48.0,48.0,12.0,14.0,13.0,0,0.0,0.0,0.0
152600,48.0,48.0,14.0,16.0,15.0,0,0.0,0.0,0.0
152600,48.0,48.0,16.0,18.0,17.0,0,0.0,0.0,0.0
152600,48.0,48.0,18.0,20.0,19.0,1,0.16666666666666666,3.3586494897271006e-08,3.360741501519137
152600,48.0,48.0,20.0,22.0,21.0,2,0.3333333333333333,6.717298979454201e-08,11.823742504434401
152600,48.0,48.0,22.0,24.0,23.0,1,0.16666666666666666,3.3586494897271006e-08,8.271038221651056
152600,48.0,48.0,24.0,26.0,25.0,0,0.0,0.0,0.0
152600,48.0,48.0,26.0,28.0,27.0,0,0.0,0.0,0.0
152600,48.0,48.0,28.0,30.0,29.0,2,0.3333333333333333,6.717298979454201e-08,76.54667770452278
152600,48.0,48.0,30.0,32.0,31.0,0,0.0,0.0,0.0
