S_isotropic_finite_box,case_id,diagnostic_only_not_in_transport_rate,nearest_neighbor_mean_nm,nearest_surface_gap_mean_nm,particle_count,q_nm-1,time_h
2.6325395338453674,002,True,55.2642969954913,27.62501966929838,112,0.04830685002171894,12
1.3190950861104496,002,True,55.2642969954913,27.62501966929838,112,0.05327971714517544,12
0.005137960174698697,002,True,55.2642969954913,27.62501966929838,112,0.05876450767942019,12
-0.022619716696754333,002,True,55.2642969954913,27.62501966929838,112,0.06481392071574335,12
1.0428433630987024,002,True,55.2642969954913,27.62501966929838,112,0.07148608036442104,12
1.5176329916091347,002,True,55.2642969954913,27.62501966929838,112,0.07884509422413591,12
0.7379317969427102,002,True,55.2642969954913,27.62501966929838,112,0.08696166934209024,12
0.47175738555338564,002,True,55.2642969954913,27.62501966929838,112,0.09591379158309218,12
1.3075620741123173,002,True,55.2642969954913,27.62501966929838,112,0.10578747493514619,12
1.1226622294332103,002,True,55.2642969954913,27.62501966929838,112,0.1166775879510424,12
0.7485445231740557,002,True,55.2642969954913,27.62501966929838,112,0.12868876526657988,12
1.1952612272808163,002,True,55.2642969954913,27.62501966929838,112,0.1419364129534951,12
0.8987460346608089,002,True,55.2642969954913,27.62501966929838,112,0.15654781736674986,12
1.1693875410962655,002,True,55.2642969954913,27.62501966929838,112,0.1726633681402317,12
0.9154193353776431,002,True,55.2642969954913,27.62501966929838,112,0.1904379070816816,12
1.0259375746076267,002,True,55.2642969954913,27.62501966929838,112,0.21004221592733333,12
1.0239498506473335,002,True,55.2642969954913,27.62501966929838,112,0.2316646572509421,12
0.9329907516219713,002,True,55.2642969954913,27.62501966929838,112,0.255512984293423,12
0.9790524693141518,002,True,55.2642969954913,27.62501966929838,112,0.2818163371023462,12
0.9687193283283564,002,True,55.2642969954913,27.62501966929838,112,0.3108274441606434,12
0.9694799481328457,002,True,55.2642969954913,27.62501966929838,112,0.3428250506582627,12
0.9592743909598349,002,True,55.2642969954913,27.62501966929838,112,0.3781165967381518,12
1.0232295674080696,002,True,55.2642969954913,27.62501966929838,112,0.4170411714497508,12
1.018252476084392,002,True,55.2642969954913,27.62501966929838,112,0.459972770792242,12
0.9953463026402699,002,True,55.2642969954913,27.62501966929838,112,0.50732389115156,12
0.9808010635581453,002,True,55.2642969954913,27.62501966929838,112,0.559549492657709,12
1.0150509572387827,002,True,55.2642969954913,27.62501966929838,112,0.6171513705432105,12
1.0115177096530374,002,True,55.2642969954913,27.62501966929838,112,0.6806829765036615,12
0.9901387921870866,002,True,55.2642969954913,27.62501966929838,112,0.7507547363851212,12
1.0027820259265756,002,True,55.2642969954913,27.62501966929838,112,0.8280399152918446,12
0.9959386840986764,002,True,55.2642969954913,27.62501966929838,112,0.9132810864676338,12
0.9938811925094061,002,True,55.2642969954913,27.62501966929838,112,1.0072972661052546,12
0.9993956965238091,002,True,55.2642969954913,27.62501966929838,112,1.1109917826367666,12
0.9973159520376508,002,True,55.2642969954913,27.62501966929838,112,1.2253609561146632,12
1.0006011267885104,002,True,55.2642969954913,27.62501966929838,112,1.3515036710772441,12
1.0005843018748894,002,True,55.2642969954913,27.62501966929838,112,1.4906319348764585,12
0.9959250735914493,002,True,55.2642969954913,27.62501966929838,112,1.6440825229149805,12
1.0024621772450577,002,True,55.2642969954913,27.62501966929838,112,1.8133298226825592,12
0.999133168337222,002,True,55.2642969954913,27.62501966929838,112,2.0,12
2.365525917154081,002,True,77.00482722754707,40.63893717421856,48,0.02,24
0.4542415651365095,002,True,77.00482722754707,40.63893717421856,48,0.022058866235832263,24
-0.9951928099266105,002,True,77.00482722754707,40.63893717421856,48,0.02432967898051702,24
-1.8178104721595636,002,True,77.00482722754707,40.63893717421856,48,0.026834256709598235,24
-1.9166503115055584,002,True,77.00482722754707,40.63893717421856,48,0.029596663964750594,24
-1.3271562758545543,002,True,77.00482722754707,40.63893717421856,48,0.03264344257126551,24
-0.2690945977771968,002,True,77.00482722754707,40.63893717421856,48,0.036003866657830896,24
0.8589720101602235,002,True,77.00482722754707,40.63893717421856,48,0.03971022392889164,24
1.5941680255594097,002,True,77.00482722754707,40.63893717421856,48,0.04379812589211831,24
1.6434991653810544,002,True,77.00482722754707,40.63893717421856,48,0.04830685002171894,24
1.1326881020685233,002,True,77.00482722754707,40.63893717421856,48,0.05327971714517544,24
0.6205465039072507,002,True,77.00482722754707,40.63893717421856,48,0.05876450767942019,24
0.6604439694407626,002,True,77.00482722754707,40.63893717421856,48,0.06481392071574335,24
1.1488563458341163,002,True,77.00482722754707,40.63893717421856,48,0.07148608036442104,24
1.335776066406404,002,True,77.00482722754707,40.63893717421856,48,0.07884509422413591,24
0.9420660006917205,002,True,77.00482722754707,40.63893717421856,48,0.08696166934209024,24
0.7679251837565186,002,True,77.00482722754707,40.63893717421856,48,0.09591379158309218,24
1.0928881649387985,002,True,77.00482722754707,40.63893717421856,48,0.10578747493514619,24
1.019406616748227,002,True,77.00482722754707,40.63893717421856,48,0.1166775879510424,24
0.9051105612688591,002,True,77.00482722754707,40.63893717421856,48,0.12868876526657988,24
1.110574877154664,002,True,77.00482722754707,40.63893717421856,48,0.1419364129534951,24
0.9735605495281613,002,True,77.00482722754707,40.63893717421856,48,0.15654781736674986,24
1.0459762127091845,002,True,77.00482722754707,40.63893717421856,48,0.1726633681402317,24
0.9352242033133746,002,True,77.00482722754707,40.63893717421856,48,0.1904379070816816,24
1.0281897018953576,002,True,77.00482722754707,40.63893717421856,48,0.21004221592733333,24
