dissolution_group_id,member_particle_ids,member_count,interval_start_step,interval_end_step,interval_start_age_h,interval_end_age_h,interval_width_s,strong_first_absent_step,medium_first_absent_step,low_first_absent_step,last_medium_h_volume_nm3,last_medium_equivalent_radius_nm,legacy_temporal_qualified,qualification_class,exact_event_time_claimed
DG_P036,P036,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,2347.1803454817314,8.244277790013838,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P038,P038,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,2150.636429553676,8.007423462704185,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P047,P047,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,2515.514304952485,8.43683186010303,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P050,P050,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,2347.6816912587374,8.244864726820534,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P037,P037,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,1687.4805411338882,7.385559275531056,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P039,P039,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,257.83019979366276,3.94834468189734,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P040,P040,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,2684.3373318247977,8.621499896590631,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P041,P041,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,3.492757261102999,0.9412245902815481,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P043,P043,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,2443.3664225259167,8.355388807081155,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P044,P044,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,1746.7620961894634,7.47105126890565,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
