step,time_code,dt,max_abs_dgbulk_idx,max_abs_dgbulk_i,max_abs_dgbulk_j,max_abs_dgbulk_k,max_abs_dgbulk_value,eta_before,phi_before,xB_before,Y_before,h_eta,hp_eta,mu_PbTe_raw,mu_Ag2Te_raw,gp_mu_reference_raw,drive_raw_formula_value,dgbulk_deta_raw_formula_value,energy_scale,mu_PbTe_dimless,mu_Ag2Te_dimless,gp_mu_reference_dimless,drive_dimless_formula_value,dgbulk_deta_dimless_formula_value,dgbulk_deta_kernel_used,eta_rhs_bulk,eta_rhs_double_well,eta_rhs_elastic,eta_rhs_total,dxB,deta,eta_rhs_bulk_absmax,eta_rhs_double_well_absmax,eta_rhs_elastic_absmax,eta_rhs_total_absmax,phi_rhs_chem_at_loc,phi_rhs_total_at_loc,phi_rhs_dw_at_loc,phi_rhs_elastic_at_loc,phi_chem_rhs_absmax,phi_double_well_absmax,phi_elastic_absmax,phi_rhs_total_absmax,eta_bulk_rhs_absmax_over_phi_chem_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,gp_W_eta_kernel_used,gp_kappa_eta_kernel_used,gp_L_eta,S_eta_W,S_eta_grad,S_eta_total,W_phi,kappa_phi,L_phi,S_phi_W,S_phi_grad,S_phi_total,region_class,is_eta_interface,is_far_field_like,is_phi_nonzero,eta_peak_idx,eta_peak_i,eta_peak_j,eta_peak_k,eta_peak_value
65,6.5000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9929235247e-01,4.8065198728e-01,4.9470165264e-01,2.8709254980e-02,-3.5214063080e+00,4.6375867410e-01,1.8693890201e+00,-1.5280490800e+05,-1.4664632077e+05,-1.5352923284e+05,2.8798303748e+03,-2.7452397184e+03,1.3779024000e+04,-1.1089675727e+01,-1.0642721921e+01,-1.1142242937e+01,2.0900104208e-01,-1.9923324892e-01,-1.9929235247e-01,-1.9929235247e-01,3.7900243248e-02,0.0000000000e+00,-1.6139210922e-01,-1.0987439006e-04,-3.2611687129e-08,1.9929235247e-01,3.7754893845e-01,0.0000000000e+00,4.7397671744e-01,-1.1532374450e+00,-1.1479396925e+00,5.2977524135e-03,0.0000000000e+00,1.3426443836e+00,1.9245008684e-01,0.0000000000e+00,1.4268980367e+00,1.4843271599e-01,2.9425444071e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,1.0000000000e+00
66,6.6000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9901864529e-01,4.8065195467e-01,4.9462095455e-01,2.8599380590e-02,-3.5253539077e+00,4.6375861314e-01,1.8693890012e+00,-1.5280447899e+05,-1.4666086377e+05,-1.5352923284e+05,2.8750191824e+03,-2.7414663811e+03,1.3779024000e+04,-1.1089644592e+01,-1.0643777366e+01,-1.1142242937e+01,2.0865187421e-01,-1.9895940243e-01,-1.9901864529e-01,-1.9901864529e-01,3.7900306939e-02,0.0000000000e+00,-1.6111833836e-01,-1.0271164787e-04,-3.2646382708e-08,1.9901864529e-01,3.7754893905e-01,0.0000000000e+00,4.7381197803e-01,-1.1512509935e+00,-1.1458725706e+00,5.3784228967e-03,0.0000000000e+00,1.3426580609e+00,1.9245008934e-01,0.0000000000e+00,1.4265198881e+00,1.4822734923e-01,2.9384731968e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,1.0000000000e+00
67,6.7000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9876495736e-01,4.8065192202e-01,4.9453993033e-01,2.8496668942e-02,-3.5290574964e+00,4.6375855211e-01,1.8693889823e+00,-1.5280407736e+05,-1.4667453054e+05,-1.5352923284e+05,2.8704968683e+03,-2.7379691385e+03,1.3779024000e+04,-1.1089615445e+01,-1.0644769219e+01,-1.1142242937e+01,2.0832367142e-01,-1.9870559326e-01,-1.9876495736e-01,-1.9876495736e-01,3.7900370697e-02,0.0000000000e+00,-1.6086458667e-01,-9.5593176349e-05,-3.2677688833e-08,1.9876495736e-01,3.7754893966e-01,0.0000000000e+00,4.7365989150e-01,-1.1493836225e+00,-1.1439242040e+00,5.4594185612e-03,0.0000000000e+00,1.3426384488e+00,1.9245007976e-01,0.0000000000e+00,1.4261125793e+00,1.4804056710e-01,2.9347704099e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,1.0000000000e+00
68,6.8000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9853148189e-01,4.8065188935e-01,4.9445861180e-01,2.8401075766e-02,-3.5325160664e+00,4.6375849102e-01,1.8693889633e+00,-1.5280370307e+05,-1.4668731295e+05,-1.5352923284e+05,2.8662663160e+03,-2.7347506523e+03,1.3779024000e+04,-1.1089588281e+01,-1.0645696891e+01,-1.1142242937e+01,2.0801664298e-01,-1.9847201459e-01,-1.9853148189e-01,-1.9853148189e-01,3.7900434516e-02,0.0000000000e+00,-1.6063104737e-01,-8.8511545265e-05,-3.2705900488e-08,1.9853148189e-01,3.7754894026e-01,0.0000000000e+00,4.7352053493e-01,-1.1476364387e+00,-1.1420957311e+00,5.5407075580e-03,0.0000000000e+00,1.3425968961e+00,1.9245006208e-01,0.0000000000e+00,1.4256873495e+00,1.4787125046e-01,2.9314138606e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,1.0000000000e+00
69,6.9000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9831841315e-01,4.8065185664e-01,4.9437703109e-01,2.8312564221e-02,-3.5357285131e+00,4.6375842988e-01,1.8693889444e+00,-1.5280335607e+05,-1.4669920279e+05,-1.5352923284e+05,2.8623304199e+03,-2.7318135993e+03,1.3779024000e+04,-1.1089563098e+01,-1.0646559785e+01,-1.1142242937e+01,2.0773099894e-01,-1.9825886066e-01,-1.9831841315e-01,-1.9831841315e-01,3.7900498391e-02,0.0000000000e+00,-1.6041791476e-01,-8.1460212732e-05,-3.2731365673e-08,1.9831841315e-01,3.7754894086e-01,0.0000000000e+00,4.7339398327e-01,-1.1460105580e+00,-1.1403883002e+00,5.6222577624e-03,0.0000000000e+00,1.3425438289e+00,1.9245008202e-01,0.0000000000e+00,1.4252545211e+00,1.4771839018e-01,2.9283835438e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999999972e-01
70,7.0000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9812594392e-01,4.8065182391e-01,4.9429522058e-01,2.8231104008e-02,-3.5386936657e+00,4.6375836870e-01,1.8693889254e+00,-1.5280303635e+05,-1.4671019191e+05,-1.5352923284e+05,2.8586920485e+03,-2.7291606351e+03,1.3779024000e+04,-1.1089539894e+01,-1.0647357310e+01,-1.1142242937e+01,2.0746694748e-01,-1.9806632423e-01,-1.9812594392e-01,-1.9812594392e-01,3.7900562315e-02,0.0000000000e+00,-1.6022538160e-01,-7.4434431408e-05,-3.2749578938e-08,1.9812594392e-01,3.7754894146e-01,0.0000000000e+00,4.7328031045e-01,-1.1445070907e+00,-1.1388030539e+00,5.7040367843e-03,0.0000000000e+00,1.3424888000e+00,1.9245008964e-01,0.0000000000e+00,1.4248235499e+00,1.4758107771e-01,2.9256614481e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,456143,49,47,47,9.9999999826e-01
71,7.1000000000e-03,1.0000000000e-04,446064,48,38,48,-1.9795425992e-01,4.8065179116e-01,4.9421321289e-01,2.8156669577e-02,-3.5414103524e+00,4.6375830747e-01,1.8693889064e+00,-1.5280274390e+05,-1.4672027242e+05,-1.5352923284e+05,2.8553539647e+03,-2.7267943188e+03,1.3779024000e+04,-1.1089518670e+01,-1.0648088894e+01,-1.1142242937e+01,2.0722468911e-01,-1.9789459099e-01,-1.9795425992e-01,-1.9795425992e-01,3.7900626275e-02,0.0000000000e+00,-1.6005363364e-01,-6.7432019060e-05,-3.2757278612e-08,1.9795425992e-01,3.7754894206e-01,0.0000000000e+00,4.7317958824e-01,-1.1431271087e+00,-1.1373410967e+00,5.7860119806e-03,0.0000000000e+00,1.3424405418e+00,1.9245008508e-01,0.0000000000e+00,1.4244030767e+00,1.4745849351e-01,2.9232313272e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999999677e-01
72,7.2000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9780353173e-01,4.8065175840e-01,4.9413104091e-01,2.8089237558e-02,-3.5438774942e+00,4.6375824624e-01,1.8693888874e+00,-1.5280247870e+05,-1.4672943708e+05,-1.5352923284e+05,2.8523187087e+03,-2.7247170003e+03,1.3779024000e+04,-1.1089499423e+01,-1.0648754011e+01,-1.1142242937e+01,2.0700440820e-01,-1.9774383151e-01,-1.9780353173e-01,-1.9780353173e-01,3.7900690250e-02,0.0000000000e+00,-1.5990284148e-01,-6.0453984843e-05,-3.2763979307e-08,1.9780353173e-01,3.7754894266e-01,0.0000000000e+00,4.7309188287e-01,-1.1418715976e+00,-1.1360034471e+00,5.8681504755e-03,0.0000000000e+00,1.3424070178e+00,1.9245006831e-01,0.0000000000e+00,1.4240009790e+00,1.4734989396e-01,2.9210784394e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,456143,49,47,47,9.9999999526e-01
73,7.3000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9767390454e-01,4.8065172564e-01,4.9404873769e-01,2.8028783573e-02,-3.5460942244e+00,4.6375818499e-01,1.8693888685e+00,-1.5280224074e+05,-1.4673767974e+05,-1.5352923284e+05,2.8495884510e+03,-2.7229306794e+03,1.3779024000e+04,-1.1089482154e+01,-1.0649352214e+01,-1.1142242937e+01,2.0680626226e-01,-1.9761419092e-01,-1.9767390454e-01,-1.9767390454e-01,3.7900754238e-02,0.0000000000e+00,-1.5977315031e-01,-5.3505006479e-05,-3.2770590241e-08,1.9767390454e-01,3.7754894326e-01,0.0000000000e+00,4.7301724990e-01,-1.1407413961e+00,-1.1347909769e+00,5.9504191912e-03,0.0000000000e+00,1.3423954754e+00,1.9245007504e-01,0.0000000000e+00,1.4236244231e+00,1.4725459685e-01,2.9191892602e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999999374e-01
74,7.4000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9756548620e-01,4.8065169287e-01,4.9396633648e-01,2.7975278566e-02,-3.5480600259e+00,4.6375812373e-01,1.8693888495e+00,-1.5280202998e+05,-1.4674499583e+05,-1.5352923284e+05,2.8471648203e+03,-2.7214368416e+03,1.3779024000e+04,-1.1089466857e+01,-1.0649883172e+01,-1.1142242937e+01,2.0663036948e-01,-1.9750577701e-01,-1.9756548620e-01,-1.9756548620e-01,3.7900818238e-02,0.0000000000e+00,-1.5966466796e-01,-4.6593757336e-05,-3.2774694902e-08,1.9756548620e-01,3.7754894386e-01,0.0000000000e+00,4.7295572759e-01,-1.1397371259e+00,-1.1337043410e+00,6.0327848926e-03,0.0000000000e+00,1.3424124948e+00,1.9245008791e-01,0.0000000000e+00,1.4232799132e+00,1.4717196611e-01,2.9175511806e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999999222e-01
75,7.5000000000e-03,1.0000000000e-04,447034,48,48,58,-1.9747833416e-01,4.8065166009e-01,4.9388387061e-01,2.7928684809e-02,-3.5497748813e+00,4.6375806246e-01,1.8693888305e+00,-1.5280184631e+05,-1.4675138293e+05,-1.5352923284e+05,2.8450487161e+03,-2.7202362776e+03,1.3779024000e+04,-1.1089453528e+01,-1.0650346710e+01,-1.1142242937e+01,2.0647679517e-01,-1.9741864719e-01,-1.9747833416e-01,-1.9747833416e-01,3.7900882247e-02,0.0000000000e+00,-1.5957745192e-01,-3.9733086463e-05,-3.2777688230e-08,1.9747833416e-01,3.7754894447e-01,0.0000000000e+00,4.7290732911e-01,-1.1388591147e+00,-1.1327439004e+00,6.1152142477e-03,0.0000000000e+00,1.3424640366e+00,1.9245008884e-01,0.0000000000e+00,1.4229733383e+00,1.4710139623e-01,2.9161521964e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999999071e-01
76,7.6000000000e-03,1.0000000000e-04,530259,57,51,51,-1.9741750353e-01,4.9266100319e-01,4.9451345661e-01,2.7893044393e-02,-3.5510884822e+00,4.8624135727e-01,1.8741921739e+00,-1.5280170574e+05,-1.4675627866e+05,-1.5352923284e+05,2.8434265801e+03,-2.7193816922e+03,1.3779024000e+04,-1.1089443327e+01,-1.0650702013e+01,-1.1142242937e+01,2.0635907014e-01,-1.9735662643e-01,-1.9741750353e-01,-1.9741750353e-01,1.4394598254e-02,0.0000000000e+00,-1.8302290528e-01,-3.1310275414e-05,-3.6137420334e-08,1.9741750353e-01,3.7754894507e-01,0.0000000000e+00,4.7287203411e-01,-1.1382596468e+00,-1.1327737641e+00,5.4858827638e-03,0.0000000000e+00,1.3425554841e+00,1.9245007829e-01,0.0000000000e+00,1.4227100146e+00,1.4704606690e-01,2.9150553425e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999998919e-01
77,7.7000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9737920289e-01,4.9266096705e-01,4.9442948718e-01,2.7861734118e-02,-3.5522438328e+00,4.8624128955e-01,1.8741921660e+00,-1.5280158220e+05,-1.4676058683e+05,-1.5352923284e+05,2.8419990234e+03,-2.7188548072e+03,1.3779024000e+04,-1.1089434360e+01,-1.0651014675e+01,-1.1142242937e+01,2.0625546653e-01,-1.9731838824e-01,-1.9737920289e-01,-1.9737920289e-01,1.4394669103e-02,0.0000000000e+00,-1.8298453379e-01,-2.4447369430e-05,-3.6139202020e-08,1.9737920289e-01,3.7754894567e-01,0.0000000000e+00,4.7284977996e-01,-1.1376650960e+00,-1.1320952746e+00,5.5698213962e-03,0.0000000000e+00,1.3426916819e+00,1.9245005585e-01,0.0000000000e+00,1.4224947233e+00,1.4700262580e-01,2.9141941621e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999998767e-01
78,7.8000000000e-03,1.0000000000e-04,530259,57,51,51,-1.9736240996e-01,4.9266093091e-01,4.9434556112e-01,2.7837286748e-02,-3.5531468190e+00,4.8624122181e-01,1.8741921580e+00,-1.5280148570e+05,-1.4676395542e+05,-1.5352923284e+05,2.8408827422e+03,-2.7186245205e+03,1.3779024000e+04,-1.1089427357e+01,-1.0651259148e+01,-1.1142242937e+01,2.0617445345e-01,-1.9730167539e-01,-1.9736240996e-01,-1.9736240996e-01,1.4394739956e-02,0.0000000000e+00,-1.8296767000e-01,-1.7716766807e-05,-3.6140001047e-08,1.9736240996e-01,3.7754894627e-01,0.0000000000e+00,4.7284045316e-01,-1.1371982524e+00,-1.1315445367e+00,5.6537157288e-03,0.0000000000e+00,1.3428769683e+00,1.9245002155e-01,0.0000000000e+00,1.4223317434e+00,1.4696983761e-01,2.9135441657e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999998615e-01
79,7.9000000000e-03,1.0000000000e-04,530259,57,51,51,-1.9736678395e-01,4.9266089477e-01,4.9426171202e-01,2.7819569981e-02,-3.5538016856e+00,4.8624115408e-01,1.8741921501e+00,-1.5280141574e+05,-1.4676639920e+05,-1.5352923284e+05,2.8400728889e+03,-2.7186861323e+03,1.3779024000e+04,-1.1089422280e+01,-1.0651436503e+01,-1.1142242937e+01,2.0611567908e-01,-1.9730614681e-01,-1.9736678395e-01,-1.9736678395e-01,1.4394810810e-02,0.0000000000e+00,-1.8297197314e-01,-1.1153223642e-05,-3.6139828186e-08,1.9736678395e-01,3.7754894687e-01,0.0000000000e+00,4.7284388124e-01,-1.1368571075e+00,-1.1311195753e+00,5.7375321829e-03,0.0000000000e+00,1.3431152019e+00,1.9244997543e-01,0.0000000000e+00,1.4222248778e+00,1.4694702560e-01,2.9130919382e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999998463e-01
80,8.0000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9739184936e-01,4.9266085863e-01,4.9417797290e-01,2.7808416758e-02,-3.5542141512e+00,4.8624108635e-01,1.8741921421e+00,-1.5280137170e+05,-1.4676793876e+05,-1.5352923284e+05,2.8395626760e+03,-2.7190330852e+03,1.3779024000e+04,-1.1089419084e+01,-1.0651548234e+01,-1.1142242937e+01,2.0607865085e-01,-1.9733132660e-01,-1.9739184936e-01,-1.9739184936e-01,1.4394881663e-02,0.0000000000e+00,-1.8299696769e-01,-4.7941018579e-06,-3.6138703419e-08,1.9739184936e-01,3.7754894747e-01,0.0000000000e+00,4.7285982568e-01,-1.1366388623e+00,-1.1308176246e+00,5.8212377225e-03,0.0000000000e+00,1.3434097831e+00,1.9245001500e-01,0.0000000000e+00,1.4221774747e+00,1.4693346129e-01,2.9128230381e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999998311e-01
81,8.1000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9743698871e-01,4.9266082249e-01,4.9409437608e-01,2.7803622656e-02,-3.5543914948e+00,4.8624101862e-01,1.8741921341e+00,-1.5280135276e+05,-1.4676860078e+05,-1.5352923284e+05,2.8393432743e+03,-2.7196568648e+03,1.3779024000e+04,-1.1089417709e+01,-1.0651596280e+01,-1.1142242937e+01,2.0606272797e-01,-1.9737659683e-01,-1.9743698871e-01,-1.9743698871e-01,1.4394952514e-02,0.0000000000e+00,-1.8304203620e-01,1.3214672583e-06,-3.6136655057e-08,1.9743698871e-01,3.7754894807e-01,0.0000000000e+00,4.7288797597e-01,-1.1365398852e+00,-1.1306350851e+00,5.9048000475e-03,0.0000000000e+00,1.3437636687e+00,1.9245005113e-01,0.0000000000e+00,1.4221924417e+00,1.4692835751e-01,2.9127218602e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999998159e-01
82,8.2000000000e-03,1.0000000000e-04,474969,51,51,57,-1.9750143867e-01,4.9266078636e-01,4.9401095293e-01,2.7804944123e-02,-3.5543426081e+00,4.8624095089e-01,1.8741921262e+00,-1.5280135798e+05,-1.4676841828e+05,-1.5352923284e+05,2.8394037566e+03,-2.7205469450e+03,1.3779024000e+04,-1.1089418088e+01,-1.0651583035e+01,-1.1142242937e+01,2.0606711743e-01,-1.9744119359e-01,-1.9750143867e-01,-1.9750143867e-01,1.4395023362e-02,0.0000000000e+00,-1.8310641531e-01,7.1534855835e-06,-3.6133717185e-08,1.9750143867e-01,3.7754894867e-01,0.0000000000e+00,4.7292794538e-01,-1.1365556885e+00,-1.1305675007e+00,5.9881877957e-03,0.0000000000e+00,1.3441793816e+00,1.9245007540e-01,0.0000000000e+00,1.4222722557e+00,1.4693086456e-01,2.9127715603e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999998008e-01
83,8.3000000000e-03,1.0000000000e-04,420243,45,57,51,-1.9758428946e-01,4.9266075022e-01,4.9392773366e-01,2.7812097609e-02,-3.5540780092e+00,4.8624088317e-01,1.8741921182e+00,-1.5280138624e+05,-1.4676743057e+05,-1.5352923284e+05,2.8397310924e+03,-2.7216907812e+03,1.3779024000e+04,-1.1089420139e+01,-1.0651511353e+01,-1.1142242937e+01,2.0609087352e-01,-1.9752420645e-01,-1.9758428946e-01,-1.9758428946e-01,1.4395094203e-02,0.0000000000e+00,-1.8318919526e-01,1.2662032103e-05,-3.6129931269e-08,1.9758428946e-01,3.7754894927e-01,0.0000000000e+00,4.7297926836e-01,-1.1366809258e+00,-1.1306095550e+00,6.0713707471e-03,0.0000000000e+00,1.3446590156e+00,1.9245008787e-01,0.0000000000e+00,1.4224189672e+00,1.4694006969e-01,2.9129540436e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999997856e-01
84,8.4000000000e-03,1.0000000000e-04,364371,39,51,51,-1.9768448794e-01,4.9266071409e-01,4.9384474715e-01,2.7824759641e-02,-3.5536098178e+00,4.8624081545e-01,1.8741921103e+00,-1.5280143624e+05,-1.4676568314e+05,-1.5352923284e+05,2.8403101920e+03,-2.7230738517e+03,1.3779024000e+04,-1.1089423767e+01,-1.0651384535e+01,-1.1142242937e+01,2.0613290114e-01,-1.9762458152e-01,-1.9768448794e-01,-1.9768448794e-01,1.4395165038e-02,0.0000000000e+00,-1.8328932290e-01,1.7808223534e-05,-3.6125345049e-08,1.9768448794e-01,3.7754894987e-01,0.0000000000e+00,4.7304139999e-01,-1.1369094091e+00,-1.1307550891e+00,6.1543200278e-03,0.0000000000e+00,1.3452042355e+00,1.9245008914e-01,0.0000000000e+00,1.4226342004e+00,1.4695499964e-01,2.9132500164e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999997704e-01
85,8.5000000000e-03,1.0000000000e-04,420243,45,57,51,-1.9780084412e-01,4.9266067797e-01,4.9376202075e-01,2.7842567864e-02,-3.5529516908e+00,4.8624074775e-01,1.8741921023e+00,-1.5280150655e+05,-1.4676322739e+05,-1.5352923284e+05,2.8411240023e+03,-2.7246797483e+03,1.3779024000e+04,-1.1089428870e+01,-1.0651206311e+01,-1.1142242937e+01,2.0619196268e-01,-1.9774112798e-01,-1.9780084412e-01,-1.9780084412e-01,1.4395235863e-02,0.0000000000e+00,-1.8340560826e-01,2.2555167184e-05,-3.6120011149e-08,1.9780084412e-01,3.7754895046e-01,0.0000000000e+00,4.7311371739e-01,-1.1372341480e+00,-1.1309971397e+00,6.2370083070e-03,0.0000000000e+00,1.3458162742e+00,1.9245007957e-01,0.0000000000e+00,1.4229191501e+00,1.4697462641e-01,2.9136390994e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999997552e-01
86,8.6000000000e-03,1.0000000000e-04,530259,57,51,51,-1.9793204109e-01,4.9266064185e-01,4.9367958007e-01,2.7865123032e-02,-3.5521187209e+00,4.8624068005e-01,1.8741920944e+00,-1.5280159557e+05,-1.4676012020e+05,-1.5352923284e+05,2.8421536503e+03,-2.7264903125e+03,1.3779024000e+04,-1.1089435331e+01,-1.0650980810e+01,-1.1142242937e+01,2.0626668843e-01,-1.9787252802e-01,-1.9793204109e-01,-1.9793204109e-01,1.4395306677e-02,0.0000000000e+00,-1.8353673441e-01,2.6868882280e-05,-3.6113987578e-08,1.9793204109e-01,3.7754895106e-01,0.0000000000e+00,4.7319552312e-01,-1.1376474070e+00,-1.1313279970e+00,6.3194099838e-03,0.0000000000e+00,1.3464959281e+00,1.9245006313e-01,0.0000000000e+00,1.4232745770e+00,1.4699787571e-01,2.9140999958e-05,1.9618076577e+00,2.0317839881e-01,4.7495061735e-04,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,1.0000000000e+00,4.5000000000e+00,2.3958248488e+00,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,interface,1,0,1,437711,47,47,47,9.9999997400e-01
