replicate,snapshot_id,step,age_h,temperature_K,fixed_6h_matrix_xAg,pf_time_varying_matrix_xAg,kappa_L_no_dis_fixed_matrix_W_mK,kappa_L_no_dis_time_varying_matrix_W_mK,delta_kappa_PSD_W_mK,delta_kappa_PSD_plus_matrix_W_mK,delta_kappa_matrix_given_PSD_W_mK,reference_6h_full_psd_fixed_matrix_W_mK
historical_elastic_72848,historical_elastic_72848_step_065394,65394,24,600,0.006200715773943168,0.006533480869022269,1.243629914389277,1.239778963489938,-0.001587031941678418,-0.005437982841017153,-0.003850950899338734,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_069027,69027,25,300,0.006200715773943168,0.006497796712752075,2.282438527353002,2.271259996709057,-0.004116816884566443,-0.01529534752851136,-0.01117853064394492,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_069027,69027,25,350,0.006200715773943168,0.006497796712752075,2.003459228439427,1.994764430220776,-0.003453834937192202,-0.01214863315584358,-0.008694798218651378,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_069027,69027,25,400,0.006200715773943168,0.006497796712752075,1.785229403023059,1.778273497258623,-0.002917063678170351,-0.00987296944260585,-0.006955905764435499,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_069027,69027,25,450,0.006200715773943168,0.006497796712752075,1.609886106439833,1.604194857181763,-0.002486085874980226,-0.008177335133050745,-0.005691249258070519,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_069027,69027,25,500,0.006200715773943168,0.006497796712752075,1.465929044425321,1.461186253124483,-0.002138752220081086,-0.006881543520919964,-0.004742791300838878,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_069027,69027,25,550,0.006200715773943168,0.006497796712752075,1.34562666771887,1.341613431064342,-0.001856539376320132,-0.005869776030847706,-0.004013236654527574,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_069027,69027,25,600,0.006200715773943168,0.006497796712752075,1.243591915738838,1.240151884120581,-0.001625030592116827,-0.005065062210373616,-0.003440031618256789,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_072660,72660,26,300,0.006200715773943168,0.006499794872498293,2.282485280221447,2.271231286108528,-0.004070064016121311,-0.01532405812903992,-0.01125399411291861,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_072660,72660,26,350,0.006200715773943168,0.006499794872498293,2.003489287152631,1.994735838729359,-0.003423776223988373,-0.01217722464726068,-0.008753448423272303,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_072660,72660,26,400,0.006200715773943168,0.006499794872498293,1.785249533945966,1.778246733209235,-0.00289693275526326,-0.009899733491993912,-0.007002800736730652,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_072660,72660,26,450,0.006200715773943168,0.006499794872498293,1.60990001508424,1.604170412056753,-0.002472177230573358,-0.008201780258060953,-0.005729603027487595,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_072660,72660,26,500,0.006200715773943168,0.006499794872498293,1.465938887379012,1.46116414354486,-0.002128909266390977,-0.006903653100542195,-0.004774743834151218,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_072660,72660,26,550,0.006200715773943168,0.006499794872498293,1.345633762951572,1.341593495029344,-0.001849444143618095,-0.005889712065845432,-0.004040267922227336,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_072660,72660,26,600,0.006200715773943168,0.006499794872498293,1.243597101649493,1.240133903797488,-0.001619844681461702,-0.005083042533467141,-0.00346319785200544,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_076293,76293,27,300,0.006200715773943168,0.006503363756106409,2.282555054193165,2.271166583977948,-0.004000290044403165,-0.01538876025961988,-0.01138847021521672,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_076293,76293,27,350,0.006200715773943168,0.006503363756106409,2.003534427591323,1.994676431720968,-0.003378635785296513,-0.01223663165565103,-0.008857995870354518,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_076293,76293,27,400,0.006200715773943168,0.006503363756106409,1.785279980997072,1.778193567408276,-0.002866485704157151,-0.009952899292952955,-0.007086413588795804,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_076293,76293,27,450,0.006200715773943168,0.006503363756106409,1.60992122243984,1.604123222648355,-0.00245096987497373,-0.008248969666458716,-0.005797999791484987,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_076293,76293,27,500,0.006200715773943168,0.006503363756106409,1.465954035501992,1.461122301767909,-0.002113761143410109,-0.006945494877493186,-0.004831733734083077,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_076293,76293,27,550,0.006200715773943168,0.006503363756106409,1.345644799812556,1.341556313510273,-0.001838407282634291,-0.005926893584916382,-0.004088486302282091,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_076293,76293,27,600,0.006200715773943168,0.006503363756106409,1.243605269341652,1.240100743283876,-0.00161167698930309,-0.005116203047078605,-0.003504526057775514,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_079926,79926,28,300,0.006200715773943168,0.006511458486167898,2.282672372124526,2.270979639180231,-0.003882972113042005,-0.01557570505733663,-0.01169273294429463,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_079926,79926,28,350,0.006200715773943168,0.006511458486167898,2.003610729840263,1.99451610893894,-0.003302333536356006,-0.01239695443767919,-0.00909462090132318,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_079926,79926,28,400,0.006200715773943168,0.006511458486167898,1.785331767665195,1.778056063241711,-0.002814699036033819,-0.01009040345951795,-0.007275704423484131,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_079926,79926,28,450,0.006200715773943168,0.006511458486167898,1.60995755373564,1.604004680083946,-0.0024146385791739,-0.008367512230867513,-0.005952873651693613,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_079926,79926,28,500,0.006200715773943168,0.006511458486167898,1.465980201392745,1.461019402222881,-0.002087595252657559,-0.007048394422521476,-0.004960799169863916,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_079926,79926,28,550,0.006200715773943168,0.006511458486167898,1.345664045143143,1.341466343915197,-0.001819161952046899,-0.006016863179993059,-0.00419770122794616,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_079926,79926,28,600,0.006200715773943168,0.006511458486167898,1.24361966678729,1.240021521722449,-0.001597279543665397,-0.005195424608506416,-0.003598145064841018,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_083559,83559,29,300,0.006200715773943168,0.00645885336719564,2.282524228983493,2.272794426464661,-0.004031115254075068,-0.01376091777290744,-0.009729802518832376,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_083559,83559,29,350,0.006200715773943168,0.00645885336719564,2.003480959069145,1.99591455004219,-0.003432104307474315,-0.01099851333442925,-0.007566409026954934,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_083559,83559,29,400,0.006200715773943168,0.00645885336719564,1.78521892089663,1.7791667058946,-0.002927545804599641,-0.008979760806629544,-0.006052215002029904,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_083559,83559,29,450,0.006200715773943168,0.00645885336719564,1.60985932057218,1.604908100856387,-0.00251287174263326,-0.007464091458426081,-0.004951219715792821,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_083559,83559,29,500,0.006200715773943168,0.00645885336719564,1.465894316079772,1.461768665287826,-0.002173480565630825,-0.006299131357576426,-0.004125650791945601,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_083559,83559,29,550,0.006200715773943168,0.00645885336719564,1.345588534465104,1.342097818115571,-0.001894672630085914,-0.00538538897961871,-0.003490716349532796,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_083559,83559,29,600,0.006200715773943168,0.00645885336719564,1.243552883306203,1.240560967632892,-0.00166406302475175,-0.004655978698062668,-0.002991915673310919,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_087192,87192,30,300,0.006200715773943168,0.00645913056143243,2.28256708217217,2.27282621525753,-0.003988262065397929,-0.01372912898003786,-0.009740866914639934,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_087192,87192,30,350,0.006200715773943168,0.00645913056143243,2.003508135055684,1.995933191140341,-0.003404928320935863,-0.01097987223627883,-0.007574943915342969,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_087192,87192,30,400,0.006200715773943168,0.00645913056143243,1.7852368261002,1.779177825715562,-0.002909640601029162,-0.008968640985667298,-0.006059000384638136,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_087192,87192,30,450,0.006200715773943168,0.00645913056143243,1.609871453741106,1.604914709354727,-0.002500738573707695,-0.007457482960086415,-0.00495674438637872,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_087192,87192,30,500,0.006200715773943168,0.00645913056143243,1.465902706458644,1.461772469705548,-0.002165090186758478,-0.00629532693985424,-0.004130236753095762,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_087192,87192,30,550,0.006200715773943168,0.00645913056143243,1.345594417163211,1.342099832736879,-0.001888789931978607,-0.005383374358310489,-0.003494584426331881,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_087192,87192,30,600,0.006200715773943168,0.00645913056143243,1.243557040368716,1.240561817976375,-0.001659905962238639,-0.004655128354579929,-0.00299522239234129,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_090825,90825,31,300,0.006200715773943168,0.006462736542103355,2.282637935714522,2.272761150976471,-0.003917408523046007,-0.01379419326109721,-0.009876784738051203,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_090825,90825,31,350,0.006200715773943168,0.006462736542103355,2.003554702932617,1.995874087623554,-0.003358360444002617,-0.01103897575306578,-0.007680615309063166,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_090825,90825,31,400,0.006200715773943168,0.006462736542103355,1.785268763250821,1.779125250335557,-0.002877703450408164,-0.009021216365672657,-0.006143512915264493,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_090825,90825,31,450,0.006200715773943168,0.006462736542103355,1.609894098735604,1.604868221700607,-0.002478093579209473,-0.007503970614206823,-0.00502587703499735,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_090825,90825,31,500,0.006200715773943168,0.006462736542103355,1.465919196216232,1.461731356776685,-0.002148600429170422,-0.006336439868717347,-0.004187839439546925,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_090825,90825,31,550,0.006200715773943168,0.006462736542103355,1.345606687313234,1.342063366488115,-0.00187651978195591,-0.005419840607074899,-0.00354332082511899,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_090825,90825,31,600,0.006200715773943168,0.006462736542103355,1.243566334293663,1.240529340143116,-0.00165061203729211,-0.0046876061878387,-0.00303699415054659,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_094458,94458,32,300,0.006200715773943168,0.006469402630537855,2.282746208469515,2.272618470710787,-0.003809135768053196,-0.0139368735267813,-0.01012773775872811,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_094458,94458,32,350,0.006200715773943168,0.006469402630537855,2.003626011638226,1.995750257814443,-0.003287051738393387,-0.01116280556217641,-0.007875753823783027,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_094458,94458,32,400,0.006200715773943168,0.006469402630537855,1.785317790532467,1.779018193050662,-0.002828676168762589,-0.009128273650567342,-0.006299597481804753,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_094458,94458,32,450,0.006200715773943168,0.006469402630537855,1.609928962730652,1.604775393534827,-0.002443229584161877,-0.007596798779986091,-0.005153569195824215,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_094458,94458,32,500,0.006200715773943168,0.006469402630537855,1.465944668048163,1.461650424593425,-0.002123128597239399,-0.006417372051977788,-0.004294243454738389,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_094458,94458,32,550,0.006200715773943168,0.006469402630537855,1.34562571215963,1.34199235929921,-0.001857494935560089,-0.005490847795979859,-0.00363335286041977,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_094458,94458,32,600,0.006200715773943168,0.006469402630537855,1.243580805096989,1.240466640633299,-0.001636141233966049,-0.00475030569765611,-0.003114164463690061,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_098091,98091,33,300,0.006200715773943168,0.006457423520025942,2.28278587909218,2.273103344836537,-0.003769465145387674,-0.01345199940103159,-0.009682534255643915,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_098091,98091,33,350,0.006200715773943168,0.006457423520025942,2.003636295923116,1.996107359420866,-0.003276767453503915,-0.01080570395575342,-0.007528936502249506,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_098091,98091,33,400,0.006200715773943168,0.006457423520025942,1.785313255997046,1.779291445931126,-0.002833210704182854,-0.00885502077010325,-0.006021810065920397,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_098091,98091,33,450,0.006200715773943168,0.006457423520025942,1.609916912020964,1.604990842193175,-0.002455280293849782,-0.007381350121638874,-0.004926069827789092,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_098091,98091,33,500,0.006200715773943168,0.006457423520025942,1.46592894243017,1.461824432967965,-0.0021388542152323,-0.006243363677437053,-0.004104509462204753,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_098091,98091,33,550,0.006200715773943168,0.006457423520025942,1.345608398399913,1.342135698312756,-0.001874808695276675,-0.005347508782433508,-0.003472700087156833,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_098091,98091,33,600,0.006200715773943168,0.006457423520025942,1.243563057081799,1.240586675425671,-0.001653889249155549,-0.004630270905283895,-0.002976381656128346,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_101724,101724,34,300,0.006200715773943168,0.006419682425592653,2.282679070830945,2.274411202401476,-0.00387627340662311,-0.01214414183609192,-0.008267868429468805,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_101724,101724,34,350,0.006200715773943168,0.006419682425592653,2.003549440269324,1.997121267411867,-0.003363623107295322,-0.009791795964752437,-0.006428172857457115,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_101724,101724,34,400,0.006200715773943168,0.006419682425592653,1.785241375989121,1.780100462237988,-0.002905090712107983,-0.008046004463240886,-0.005140913751132903,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_101724,101724,34,450,0.006200715773943168,0.006419682425592653,1.609856508605884,1.605651368661444,-0.002515683708929517,-0.00672082365336979,-0.004205139944440273,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_101724,101724,34,500,0.006200715773943168,0.006419682425592653,1.465877505358978,1.462373915559453,-0.002190291286424451,-0.005693881085949926,-0.003503589799525475,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_101724,101724,34,550,0.006200715773943168,0.006419682425592653,1.345564088783694,1.342599970016639,-0.001919118311495494,-0.00488323707855054,-0.002964118767055046,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_101724,101724,34,600,0.006200715773943168,0.006419682425592653,1.243524500975562,1.240984133130954,-0.001692445355393257,-0.004232813200001129,-0.002540367844607871,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_105357,105357,35,300,0.006200715773943168,0.006420785360304118,2.282720249835191,2.274410553232846,-0.003835094402377504,-0.01214479100472188,-0.008309696602344374,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_105357,105357,35,350,0.006200715773943168,0.006420785360304118,2.003576488729703,1.997115821375575,-0.003336574646916723,-0.009797242001044593,-0.006460667354127869,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_105357,105357,35,400,0.006200715773943168,0.006420785360304118,1.785259896426871,1.780093010315843,-0.002886570274357902,-0.008053456385386459,-0.005166886111028557,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_105357,105357,35,450,0.006200715773943168,0.006420785360304118,1.609869607440892,1.605643231867873,-0.002502584873921077,-0.006728960446940491,-0.004226375573019414,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_105357,105357,35,500,0.006200715773943168,0.006420785360304118,1.465887011624201,1.462365734796229,-0.00218078502120167,-0.005702061849173656,-0.003521276827971986,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_105357,105357,35,550,0.006200715773943168,0.006420785360304118,1.345571132717645,1.342592054195379,-0.001912074377544704,-0.004891152899811013,-0.00297907852226631,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_105357,105357,35,600,0.006200715773943168,0.006420785360304118,1.243529809311331,1.240976623041594,-0.001687137019623863,-0.004240323289361525,-0.002553186269737662,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_108990,108990,36,300,0.006200715773943168,0.006422403354565369,2.282771824652034,2.274400873761843,-0.003783519585534023,-0.01215447047572482,-0.008370950890190798,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_108990,108990,36,350,0.006200715773943168,0.006422403354565369,2.00361048925191,1.997102224625288,-0.00330257412470969,-0.009810838751331152,-0.006508264626621463,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_108990,108990,36,400,0.006200715773943168,0.006422403354565369,1.785283269246225,1.780078332417009,-0.002863197455004407,-0.008068134284220374,-0.005204936829215967,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_108990,108990,36,450,0.006200715773943168,0.006422403354565369,1.609886209583147,1.605628718379355,-0.00248598273166678,-0.006743473935458377,-0.004257491203791597,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_108990,108990,36,500,0.006200715773943168,0.006422403354565369,1.465899117320258,1.462351921489104,-0.002168679325144751,-0.0057158751562989,-0.003547195831154148,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_108990,108990,36,550,0.006200715773943168,0.006422403354565369,1.345580149386323,1.342579146400926,-0.001903057708867228,-0.004904060694264301,-0.003001002985397072,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_108990,108990,36,600,0.006200715773943168,0.006422403354565369,1.243536643291452,1.240964669326114,-0.001680303039502951,-0.004252277004840543,-0.002571973965337593,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_112623,112623,37,300,0.006200715773943168,0.006424696067462306,2.282837425927621,2.274379765770934,-0.00371791830994761,-0.01217557846663375,-0.008457660156686142,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_112623,112623,37,350,0.006200715773943168,0.006424696067462306,2.003653831679865,1.997078180834144,-0.003259231696754128,-0.009834882542475221,-0.006575650845721093,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_112623,112623,37,400,0.006200715773943168,0.006424696067462306,1.785313135613798,1.780054322518569,-0.002833331087431556,-0.0080921441826598,-0.005258813095228243,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_112623,112623,37,450,0.006200715773943168,0.006424696067462306,1.609907480105991,1.605605928434967,-0.002464712208822606,-0.006766263879846912,-0.004301551671024306,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_112623,112623,37,500,0.006200715773943168,0.006424696067462306,1.46591467182049,1.462330771623094,-0.0021531248249127,-0.005737025022308107,-0.003583900197395407,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_112623,112623,37,550,0.006200715773943168,0.006424696067462306,1.345591771547085,1.34255971922939,-0.001891435548104559,-0.004923487865799991,-0.003032052317695433,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_112623,112623,37,600,0.006200715773943168,0.006424696067462306,1.243545482766458,1.240946900519522,-0.001671463564496545,-0.004270045811432643,-0.002598582246936099,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_116256,116256,38,300,0.006200715773943168,0.006428050488863614,2.282923879996329,2.274339464172562,-0.003631464241239168,-0.01221588006500607,-0.0085844158237669,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_116256,116256,38,350,0.006200715773943168,0.006428050488863614,2.003711063469141,1.997036893320022,-0.003201999907478825,-0.00987617005659791,-0.006674170149119085,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_116256,116256,38,400,0.006200715773943168,0.006428050488863614,1.785352659531288,1.780015072108661,-0.002793807169940932,-0.008131394592568286,-0.005337587422627355,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_116256,116256,38,450,0.006200715773943168,0.006428050488863614,1.609935697308047,1.605569718991984,-0.002436495006766792,-0.006802473322829128,-0.004365978316062336,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_116256,116256,38,500,0.006200715773943168,0.006428050488863614,1.465935361809735,1.462297788372565,-0.002132434835667718,-0.005770008272837135,-0.003637573437169417,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_116256,116256,38,550,0.006200715773943168,0.006428050488863614,1.345607276770487,1.342529818591729,-0.001875930324703123,-0.004953388503460721,-0.003077458178757597,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_116256,116256,38,600,0.006200715773943168,0.006428050488863614,1.243557314111311,1.240919819023574,-0.001659632219643603,-0.004297127307381077,-0.002637495087737474,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_119889,119889,39,300,0.006200715773943168,0.006433510043372911,2.283044859575996,2.274254331180866,-0.003510484661572555,-0.01230101305670184,-0.008790528395129282,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_119889,119889,39,350,0.006200715773943168,0.006433510043372911,2.003791245507727,1.996956857647638,-0.003121817868892318,-0.009956205728981704,-0.006834387860089386,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_119889,119889,39,400,0.006200715773943168,0.006433510043372911,1.785408114834506,1.779942408299606,-0.002738351866722777,-0.008204058401623637,-0.00546570653490086,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_119889,119889,39,450,0.006200715773943168,0.006433510043372911,1.609975357887918,1.605504587969724,-0.002396834426895644,-0.006867604345089706,-0.004470769918194062,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_119889,119889,39,500,0.006200715773943168,0.006433510043372911,1.465964501275505,1.462239621739041,-0.00210329536989784,-0.005828174906362005,-0.003724879536464165,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_119889,119889,39,550,0.006200715773943168,0.006433510043372911,1.345629163960897,1.342477843946541,-0.001854043134293271,-0.005005363148648412,-0.003151320014355141,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_119889,119889,39,600,0.006200715773943168,0.006433510043372911,1.243574057952915,1.240873260612757,-0.00164288837803972,-0.004343685718197543,-0.002700797340157823,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_123522,123522,40,300,0.006200715773943168,0.00644738260510132,2.283242068866654,2.273928759527436,-0.003313275370914415,-0.01262658471013189,-0.009313309339217479,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_123522,123522,40,350,0.006200715773943168,0.00644738260510132,2.003921973523208,1.996681116209236,-0.002991089853411566,-0.01023194716738374,-0.007240857313972171,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_123522,123522,40,400,0.006200715773943168,0.00644738260510132,1.785498600477261,1.77970779941981,-0.002647866223967954,-0.008438667281419399,-0.005790801057451445,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_123522,123522,40,450,0.006200715773943168,0.00644738260510132,1.610040155725613,1.605303445438519,-0.002332036589201003,-0.007068746876294218,-0.004736710287093215,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_123522,123522,40,500,0.006200715773943168,0.00644738260510132,1.466012192569913,1.462065721699382,-0.002055604075489104,-0.006002074946020786,-0.003946470870531682,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_123522,123522,40,550,0.006200715773943168,0.00644738260510132,1.345665062662643,1.342326256128314,-0.001818144432546465,-0.005156950966875407,-0.003338806534328942,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_123522,123522,40,600,0.006200715773943168,0.00644738260510132,1.243601590255391,1.240740097199538,-0.001615356075563623,-0.004476849131417104,-0.002861493055853481,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_127155,127155,41,300,0.006200715773943168,0.006390639856761321,2.283082492356843,2.275899204105831,-0.003472851880724992,-0.01065614013173688,-0.007183288251011888,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_127155,127155,41,350,0.006200715773943168,0.006390639856761321,2.003786867743029,1.998203113138538,-0.003126195633590623,-0.008709950238081188,-0.005583754604490565,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_127155,127155,41,400,0.006200715773943168,0.006390639856761321,1.785383592255104,1.780918723779107,-0.002762874446125441,-0.00722774292212236,-0.004464868475996919,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_127155,127155,41,450,0.006200715773943168,0.006390639856761321,1.609941475712673,1.606289796726136,-0.002430716602140892,-0.00608239558867707,-0.003651678986536178,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_127155,127155,41,500,0.006200715773943168,0.006390639856761321,1.465926803465522,1.462884661743428,-0.002140993179880146,-0.005183134901974862,-0.003042141722094716,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_127155,127155,41,550,0.006200715773943168,0.006390639856761321,1.345590564882821,1.343017068836636,-0.001892642212369067,-0.00446613825855402,-0.002573496046184953,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_127155,127155,41,600,0.006200715773943168,0.006390639856761321,1.243536092967597,1.241330668910839,-0.001680853363357659,-0.003886277420115603,-0.002205424056757943,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_130788,130788,42,300,0.006200715773943168,0.006392288420007559,2.283145632275524,2.27589984051173,-0.003409711962044426,-0.01065550372583779,-0.007245791763793363,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_130788,130788,42,350,0.006200715773943168,0.006392288420007559,2.003828885922065,1.998196570845356,-0.003084177454554915,-0.008716492531263498,-0.005632315076708583,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_130788,130788,42,400,0.006200715773943168,0.006392288420007559,1.785412748103947,1.780909063758702,-0.002733718597281776,-0.007237402942526838,-0.004503684345245063,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_130788,130788,42,450,0.006200715773943168,0.006392288420007559,1.609962383238246,1.606278966210977,-0.002409809076567848,-0.006093226103836447,-0.003683417027268598,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_130788,130788,42,500,0.006200715773943168,0.006392288420007559,1.465942198530199,1.462873621643633,-0.002125598115203964,-0.005194175001769441,-0.003068576886565477,1.468067796645403
historical_elastic_72848,historical_elastic_72848_step_130788,130788,42,550,0.006200715773943168,0.006392288420007559,1.345602149490934,1.343006294026909,-0.001881057604255387,-0.004476913068281352,-0.002595855464025965,1.34748320709519
historical_elastic_72848,historical_elastic_72848_step_130788,130788,42,600,0.006200715773943168,0.006392288420007559,1.24354496863827,1.241320385385749,-0.00167197769268479,-0.00389656094520574,-0.002224583252520951,1.245216946330955
historical_elastic_72848,historical_elastic_72848_step_134421,134421,43,300,0.006200715773943168,0.006395237522068125,2.283227037762933,2.275869694143075,-0.003328306474635223,-0.0106856500944934,-0.007357343619858181,2.286555344237568
historical_elastic_72848,historical_elastic_72848_step_134421,134421,43,350,0.006200715773943168,0.006395237522068125,2.003883377919165,1.998164367605437,-0.003029685457454523,-0.008748695771182424,-0.005719010313727901,2.006913063376619
historical_elastic_72848,historical_elastic_72848_step_134421,134421,43,400,0.006200715773943168,0.006395237522068125,1.78545079723087,1.780877797850864,-0.002695669470358819,-0.007268668850364923,-0.004572999380006104,1.788146466701229
historical_elastic_72848,historical_elastic_72848_step_134421,134421,43,450,0.006200715773943168,0.006395237522068125,1.60998985155149,1.606249747840552,-0.002382340763323443,-0.006122444474261579,-0.003740103710938136,1.612372192314814
historical_elastic_72848,historical_elastic_72848_step_134421,134421,43,500,0.006200715773943168,0.006395237522068125,1.46596256992755,1.462846770478258,-0.002105226717852071,-0.005221026167144149,-0.003115799449292078,1.468067796645403
