snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,60,5.63853868855221,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,62,7.917925736995914,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,63,9.399830534585613,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,64,11.66870947738392,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,66,11.01644929938509,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,67,7.815148165533502,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,68,11.49951767162941,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,69,10.17886742992457,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,70,4.24668290572842,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,71,7.575006658765473,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,72,6.494511997825522,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,73,7.032086304209633,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,74,11.41741853876512,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,76,9.458008580511617,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,77,8.70811232847535,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,78,8.728245499920028,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,79,8.179608018999462,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,80,8.538906126616732,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,82,10.09814140965048,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,83,9.405432712921908,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,84,11.75481506542512,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,85,4.483664678258425,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,86,10.31576412965137,6.717298979454201e+19
