step,V_h_nm3,R_eff_h_nm,eta_integral_nm3,xB_center_mean,xB_shell_mean,depletion_depth,center_shell_contrast
4300,4.188775097386663,0.9999987977898827,4.5019586400000025,0.0517306,0.048570322768147156,0.0014296772318528467,0.0031602772318528455
4320,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051726600000000005,0.048570322768147156,0.0014296772318528467,0.0031562772318528484
4340,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05172448,0.048570322768147156,0.0014296772318528467,0.003154157231852847
4360,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05172144,0.048570322768147156,0.0014296772318528467,0.0031511172318528444
4380,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05171794,0.048570322768147156,0.0014296772318528467,0.003147617231852841
4400,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051713499999999996,0.048570322768147156,0.0014296772318528467,0.0031431772318528395
4420,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051711820000000006,0.048570322768147156,0.0014296772318528467,0.0031414972318528495
4440,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05170906,0.048570322768147156,0.0014296772318528467,0.003138737231852845
4460,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05170318,0.048570322768147156,0.0014296772318528467,0.0031328572318528453
4480,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05170246,0.048570322768147156,0.0014296772318528467,0.0031321372318528426
4500,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05169976,0.048570322768147156,0.0014296772318528467,0.0031294372318528413
4520,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051694119999999996,0.048570322768147156,0.0014296772318528467,0.00312379723185284
4540,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05169312,0.048570322768147156,0.0014296772318528467,0.003122797231852846
4560,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05168949999999999,0.048570322768147156,0.0014296772318528467,0.0031191772318528363
4580,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05168448,0.048570322768147156,0.0014296772318528467,0.003114157231852842
4600,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051683160000000006,0.048570322768147156,0.0014296772318528467,0.0031128372318528497
4620,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051680859999999995,0.048570322768147156,0.0014296772318528467,0.003110537231852839
4640,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051677100000000004,0.048570322768147156,0.0014296772318528467,0.0031067772318528475
4660,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05167386,0.048570322768147156,0.0014296772318528467,0.003103537231852846
4680,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051670959999999995,0.048570322768147156,0.0014296772318528467,0.003100637231852839
4700,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05166838,0.048570322768147156,0.0014296772318528467,0.0030980572318528438
4720,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05166426,0.048570322768147156,0.0014296772318528467,0.0030939372318528405
4740,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051661439999999996,0.048570322768147156,0.0014296772318528467,0.00309111723185284
4760,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051658920000000004,0.048570322768147156,0.0014296772318528467,0.003088597231852848
4780,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05165592000000001,0.048570322768147156,0.0014296772318528467,0.003085597231852852
4800,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05165237999999999,0.048570322768147156,0.0014296772318528467,0.0030820572318528347
4820,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05165105999999999,0.048570322768147156,0.0014296772318528467,0.0030807372318528356
4840,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05164715999999999,0.048570322768147156,0.0014296772318528467,0.0030768372318528345
4860,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051643659999999994,0.048570322768147156,0.0014296772318528467,0.003073337231852838
4880,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051640500000000006,0.048570322768147156,0.0014296772318528467,0.0030701772318528497
4900,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051639300000000006,0.048570322768147156,0.0014296772318528467,0.00306897723185285
4920,4.188775097386663,0.9999987977898827,4.5019586400000025,0.0516355,0.048570322768147156,0.0014296772318528467,0.0030651772318528447
4940,4.188775097386663,0.9999987977898827,4.5019586400000025,0.051633,0.048570322768147156,0.0014296772318528467,0.0030626772318528422
4960,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05163032,0.048570322768147156,0.0014296772318528467,0.0030599972318528443
4980,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05162678,0.048570322768147156,0.0014296772318528467,0.003056457231852841
5000,4.188775097386663,0.9999987977898827,4.5019586400000025,0.05162352,0.048570322768147156,0.0014296772318528467,0.003053197231852843
