case,gp_L_eta,step,eta_max,eta_integral,V_h_nm3,R_eff_h_nm,xB_min,xB_max,max_abs_delta_eta_vs_prev_sample,eta_rhs_chem_interface_mean,eta_rhs_elastic_interface_mean,eta_rhs_grad_interface_mean,eta_rhs_net_interface_mean,eta_evolution_drive_interface_mean,gp_minus_delta_mu_r_mean,gp_minus_delta_mu_r_min,gp_minus_delta_mu_r_max,xB_clip_count_high,xB_clip_count_low,gp_closure_error,dt_divJ_min,dt_divJ_max
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1000,1.0,40.56304344,36.6668696380856,2.060922884776946,0.03702,0.0393,1.0,-0.003150610271666797,0.0,0.0,-0.0031528773584905663,0.0031528773584905663,-0.13680328942,-0.2713528077,63.208193609,0,0,-3.2335709508e-09,-1.0055283564e-05,1.1384528058e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1000,0.20161,-0.15559611999999998,0.22366487348267908,0.37656191285934554,0.03702,0.0393,3.35197,0.12713633488470485,0.0,0.0,0.12713342394753543,-0.12713342394753543,-0.13680328942,-0.2713528077,63.208193609,0,0,-3.2335709508e-09,-1.0055283564e-05,1.1384528058e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1000,0.0,0.0,0.0,0.0,0.03702,0.0393,2.44226,nan,nan,nan,nan,nan,-0.13680328942,-0.2713528077,63.208193609,0,0,-3.2335709508e-09,-1.0055283564e-05,1.1384528058e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1000,0.20161,-0.15559611999999998,0.22366487348267908,0.37656191285934554,0.03702,0.0393,2.44226,0.12713633488470485,0.0,0.0,0.12713342394753543,-0.12713342394753543,-0.13680328942,-0.2713528077,63.208193609,0,0,-3.2335709508e-09,-1.0055283564e-05,1.1384528058e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1250,0.0,0.0,0.0,0.0,0.03702,0.03913,2.44226,nan,nan,nan,nan,nan,-0.1570716887,-0.27725190937,58.648420579,0,0,-1.0624229277e-10,-9.8715873663e-06,1.1609856931e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1250,1.0,40.566916269999986,36.66775533954778,2.0609394787552273,0.03702,0.03913,1.0,-0.00028331386430678504,0.0,0.0,-0.0002857301868239922,0.0002857301868239922,-0.1570716887,-0.27725190937,58.648420579,0,0,-1.0624229277e-10,-9.8715873663e-06,1.1609856931e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1250,0.20868,0.13508838000000004,0.23683058177050562,0.3838100927426849,0.03702,0.03913,2.7526800000000002,0.1279448296473401,0.0,0.0,0.12794151823072325,-0.12794151823072325,-0.1570716887,-0.27725190937,58.648420579,0,0,-1.0624229277e-10,-9.8715873663e-06,1.1609856931e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1250,0.20867,0.13495433,0.2368131064965448,0.38380065230718263,0.03702,0.03913,1.0000000000065512e-05,0.1279448296473401,0.0,0.0,0.12794151823072325,-0.12794151823072325,-0.1570716887,-0.27725190937,58.648420579,0,0,-1.0624229277e-10,-9.8715873663e-06,1.1609856931e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1250,-0.0,0.0,0.0,0.0,0.03702,0.03913,1.84014,nan,nan,nan,nan,nan,-0.1570716887,-0.27725190937,58.648420579,0,0,-1.0624229277e-10,-9.8715873663e-06,1.1609856931e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1250,0.20867,0.13495433,0.2368131064965448,0.38380065230718263,0.03702,0.03913,1.84014,0.1279448296473401,0.0,0.0,0.12794151823072325,-0.12794151823072325,-0.1570716887,-0.27725190937,58.648420579,0,0,-1.0624229277e-10,-9.8715873663e-06,1.1609856931e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1250,-0.0,0.0,0.0,0.0,0.03702,0.03913,1.84014,nan,nan,nan,nan,nan,-0.1570716887,-0.27725190937,58.648420579,0,0,-1.0624229277e-10,-9.8715873663e-06,1.1609856931e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1500,0.20929,0.23300900000000022,0.23705053381413746,0.38392887483107463,0.03702,0.03901,1.47148,0.12819071915064098,0.0,0.0,0.1281877684294872,-0.1281877684294872,-0.16082102734,-0.27864384264,55.504006547,0,0,-3.2257601546e-11,-9.8561682432e-06,1.1647756355e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1500,0.20929,0.23288503000000005,0.237034670774863,0.38392031067307614,0.03702,0.03901,1.0000000000010001e-05,0.12819071915064098,0.0,0.0,0.1281877684294872,-0.1281877684294872,-0.16082102734,-0.27864384264,55.504006547,0,0,-3.2257601546e-11,-9.8561682432e-06,1.1647756355e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1500,0.0,0.0,0.0,0.0,0.03702,0.03901,1.47148,nan,nan,nan,nan,nan,-0.16082102734,-0.27864384264,55.504006547,0,0,-3.2257601546e-11,-9.8561682432e-06,1.1647756355e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1500,-0.0,0.0,0.0,0.0,0.03702,0.03901,0.0,nan,nan,nan,nan,nan,-0.16082102734,-0.27864384264,55.504006547,0,0,-3.2257601546e-11,-9.8561682432e-06,1.1647756355e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1500,1.0,40.57063167000002,36.66780170783613,2.060940347476668,0.03702,0.03901,1.0,0.0002062779906006876,0.0,0.0,0.00020400438371312335,-0.00020400438371312335,-0.16082102734,-0.27864384264,55.504006547,0,0,-3.2257601546e-11,-9.8561682432e-06,1.1647756355e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1500,0.20929,0.23288503000000005,0.237034670774863,0.38392031067307614,0.03702,0.03901,2.3861299999999996,0.12819071915064098,0.0,0.0,0.1281877684294872,-0.1281877684294872,-0.16082102734,-0.27864384264,55.504006547,0,0,-3.2257601546e-11,-9.8561682432e-06,1.1647756355e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1500,-0.0,0.0,0.0,0.0,0.03702,0.03901,1.47148,nan,nan,nan,nan,nan,-0.16082102734,-0.27864384264,55.504006547,0,0,-3.2257601546e-11,-9.8561682432e-06,1.1647756355e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1750,0.20935,0.29099595000000006,0.23650802831840886,0.38363576909021946,0.03702,0.03892,1.2216,0.12828949617860017,0.0,0.0,0.12828673773129526,-0.12828673773129526,-0.16321940722,-0.27971588555,53.171822535,0,0,-9.7081735022e-12,-9.8484269583e-06,1.1623424965e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1750,1.0,40.57441344,36.66783174209856,2.060940910175671,0.03702,0.03892,2.13765,0.00035451098596018095,0.0,0.0,0.0003523044737050844,-0.0003523044737050844,-0.16321940722,-0.27971588555,53.171822535,0,0,-9.7081735022e-12,-9.8484269583e-06,1.1623424965e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1750,0.20935,0.29099595000000006,0.23650802831840886,0.38363576909021946,0.03702,0.03892,2.13765,0.12828949617860017,0.0,0.0,0.12828673773129526,-0.12828673773129526,-0.16321940722,-0.27971588555,53.171822535,0,0,-9.7081735022e-12,-9.8484269583e-06,1.1623424965e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1750,-0.0,0.0,0.0,0.0,0.03702,0.03892,1.2216,nan,nan,nan,nan,nan,-0.16321940722,-0.27971588555,53.171822535,0,0,-9.7081735022e-12,-9.8484269583e-06,1.1623424965e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1750,0.0,0.0,0.0,0.0,0.03702,0.03892,0.0,nan,nan,nan,nan,nan,-0.16321940722,-0.27971588555,53.171822535,0,0,-9.7081735022e-12,-9.8484269583e-06,1.1623424965e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1750,-0.0,0.0,0.0,0.0,0.03702,0.03892,0.0,nan,nan,nan,nan,nan,-0.16321940722,-0.27971588555,53.171822535,0,0,-9.7081735022e-12,-9.8484269583e-06,1.1623424965e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1750,0.20935,0.29111692000000033,0.23652310129523785,0.38364391879273463,0.03702,0.03892,1.2216,0.12828949617860017,0.0,0.0,0.12828673773129526,-0.12828673773129526,-0.16321940722,-0.27971588555,53.171822535,0,0,-9.7081735022e-12,-9.8484269583e-06,1.1623424965e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2000,1.0,40.578307420000016,36.66785188662924,2.06094128758804,0.03702,0.03886,2.13769,0.0005905221828038431,0.0,0.0,0.0005882433132698208,-0.0005882433132698208,-0.16509039992,-0.28077133663,51.452138769,0,0,-9.2016609993e-12,-9.6843088577e-06,1.1652174214e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2000,-0.0,0.0,0.0,0.0,0.03702,0.03886,1.0,nan,nan,nan,nan,nan,-0.16509039992,-0.28077133663,51.452138769,0,0,-9.2016609993e-12,-9.6843088577e-06,1.1652174214e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2000,-0.0,0.0,0.0,0.0,0.03702,0.03886,0.0,nan,nan,nan,nan,nan,-0.16509039992,-0.28077133663,51.452138769,0,0,-9.2016609993e-12,-9.6843088577e-06,1.1652174214e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2000,0.20948,0.33198329000000004,0.23577198245946054,0.3832373795764017,0.03702,0.03886,1.06235,0.12803135456178877,0.0,0.0,0.12802875324416052,-0.12802875324416052,-0.16509039992,-0.28077133663,51.452138769,0,0,-9.2016609993e-12,-9.6843088577e-06,1.1652174214e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2000,0.20948,0.3321071900000001,0.2357861424860287,0.38324505159745853,0.03702,0.03886,1.0000000000010001e-05,0.12803135456178877,0.0,0.0,0.12802875324416052,-0.12802875324416052,-0.16509039992,-0.28077133663,51.452138769,0,0,-9.2016609993e-12,-9.6843088577e-06,1.1652174214e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2000,0.20948,0.33198329000000004,0.23577198245946054,0.3832373795764017,0.03702,0.03886,1.0000000000010001e-05,0.12803135456178877,0.0,0.0,0.12802875324416052,-0.12802875324416052,-0.16509039992,-0.28077133663,51.452138769,0,0,-9.2016609993e-12,-9.6843088577e-06,1.1652174214e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2000,0.0,0.0,0.0,0.0,0.03702,0.03886,1.06235,nan,nan,nan,nan,nan,-0.16509039992,-0.28077133663,51.452138769,0,0,-9.2016609993e-12,-9.6843088577e-06,1.1652174214e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2250,-0.0,0.0,0.0,0.0,0.03702,0.03881,0.0,nan,nan,nan,nan,nan,-0.16664149351,-0.28171962203,50.065414789,0,0,-2.4246242133e-11,-9.6595112656e-06,1.1565536114e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2250,0.20961,0.3607108600000001,0.23511094141699715,0.3828788795752063,0.03702,0.03881,0.93282,0.12810493786329927,0.0,0.0,0.12810149027861292,-0.12810149027861292,-0.16664149351,-0.28171962203,50.065414789,0,0,-2.4246242133e-11,-9.6595112656e-06,1.1565536114e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2250,1.0,40.58229428000002,36.66787508381787,2.0609417221924806,0.03702,0.03881,1.88663,0.0007690645652260983,0.0,0.0,0.0007666583890735774,-0.0007666583890735774,-0.16664149351,-0.28171962203,50.065414789,0,0,-2.4246242133e-11,-9.6595112656e-06,1.1565536114e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2250,0.20961,0.3608415500000001,0.23512833315101336,0.3828883201729204,0.03702,0.03881,1.88663,0.12810493786329927,0.0,0.0,0.12810149027861292,-0.12810149027861292,-0.16664149351,-0.28171962203,50.065414789,0,0,-2.4246242133e-11,-9.6595112656e-06,1.1565536114e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2250,-0.0,0.0,0.0,0.0,0.03702,0.03881,0.93282,nan,nan,nan,nan,nan,-0.16664149351,-0.28171962203,50.065414789,0,0,-2.4246242133e-11,-9.6595112656e-06,1.1565536114e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2250,0.20961,0.3607108600000001,0.23511094141699715,0.3828788795752063,0.03702,0.03881,0.93282,0.12810493786329927,0.0,0.0,0.12810149027861292,-0.12810149027861292,-0.16664149351,-0.28171962203,50.065414789,0,0,-2.4246242133e-11,-9.6595112656e-06,1.1565536114e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2250,0.0,0.0,0.0,0.0,0.03702,0.03881,0.93282,nan,nan,nan,nan,nan,-0.16664149351,-0.28171962203,50.065414789,0,0,-2.4246242133e-11,-9.6595112656e-06,1.1565536114e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2500,0.21005,0.37986187000000005,0.23444250732626778,0.3825156861842803,0.03702,0.03876,0.87172,0.12823597034496673,0.0,0.0,0.1282333326608836,-0.1282333326608836,-0.1679808764,-0.2825932448,48.865409594,0,0,4.8308176221e-12,-9.636539858e-06,1.1339875868e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2500,0.21005,0.37986187000000005,0.23444250732626778,0.3825156861842803,0.03702,0.03876,0.0,0.12823597034496673,0.0,0.0,0.1282333326608836,-0.1282333326608836,-0.1679808764,-0.2825932448,48.865409594,0,0,4.8308176221e-12,-9.636539858e-06,1.1339875868e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2500,1.0,40.58647172000004,36.667901833002105,2.0609422233441133,0.03702,0.03876,1.82862,0.000872595685595847,0.0,0.0,0.0008705950416549274,-0.0008705950416549274,-0.1679808764,-0.2825932448,48.865409594,0,0,4.8308176221e-12,-9.636539858e-06,1.1339875868e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2500,-0.0,0.0,0.0,0.0,0.03702,0.03876,1.0,nan,nan,nan,nan,nan,-0.1679808764,-0.2825932448,48.865409594,0,0,4.8308176221e-12,-9.636539858e-06,1.1339875868e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2500,0.0,0.0,0.0,0.0,0.03702,0.03876,0.0,nan,nan,nan,nan,nan,-0.1679808764,-0.2825932448,48.865409594,0,0,4.8308176221e-12,-9.636539858e-06,1.1339875868e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2500,0.21005,0.37997008000000027,0.23445616450486945,0.3825231137104941,0.03702,0.03876,0.87172,0.12823597034496673,0.0,0.0,0.1282333326608836,-0.1282333326608836,-0.1679808764,-0.2825932448,48.865409594,0,0,4.8308176221e-12,-9.636539858e-06,1.1339875868e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2500,-0.0,0.0,0.0,0.0,0.03702,0.03876,0.87172,nan,nan,nan,nan,nan,-0.1679808764,-0.2825932448,48.865409594,0,0,4.8308176221e-12,-9.636539858e-06,1.1339875868e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2750,-0.0,0.0,0.0,0.0,0.03702,0.03872,0.0,nan,nan,nan,nan,nan,-0.16920744656,-0.28352468574,47.777287743,0,0,-6.76488523e-12,-9.6335993244e-06,1.1181712092e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2750,0.0,0.0,0.0,0.0,0.03702,0.03872,0.0,nan,nan,nan,nan,nan,-0.16920744656,-0.28352468574,47.777287743,0,0,-6.76488523e-12,-9.6335993244e-06,1.1181712092e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2750,1.0,40.59110929000001,36.66792312878252,2.0609426223248963,0.03702,0.03872,1.0,0.0008710296197518893,0.0,0.0,0.0008688378389299712,-0.0008688378389299712,-0.16920744656,-0.28352468574,47.777287743,0,0,-6.76488523e-12,-9.6335993244e-06,1.1181712092e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2750,0.21063,0.3964446400000002,0.23382418442613367,0.3821791055178047,0.03702,0.03872,1.78285,0.1284205897905227,0.0,0.0,0.12841754423428922,-0.12841754423428922,-0.16920744656,-0.28352468574,47.777287743,0,0,-6.76488523e-12,-9.6335993244e-06,1.1181712092e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2750,-0.0,0.0,0.0,0.0,0.03702,0.03872,0.82596,nan,nan,nan,nan,nan,-0.16920744656,-0.28352468574,47.777287743,0,0,-6.76488523e-12,-9.6335993244e-06,1.1181712092e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2750,0.21063,0.3964446400000002,0.23382418442613367,0.3821791055178047,0.03702,0.03872,0.82596,0.1284205897905227,0.0,0.0,0.12841754423428922,-0.12841754423428922,-0.16920744656,-0.28352468574,47.777287743,0,0,-6.76488523e-12,-9.6335993244e-06,1.1181712092e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,2750,0.21064,0.3965626400000001,0.23383995691207884,0.3821876985539978,0.03702,0.03872,1.0000000000010001e-05,0.1284205897905227,0.0,0.0,0.12841754423428922,-0.12841754423428922,-0.16920744656,-0.28352468574,47.777287743,0,0,-6.76488523e-12,-9.6335993244e-06,1.1181712092e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3000,0.211,0.40913835000000004,0.2329094780506055,0.38168010024146715,0.03702,0.03869,0.08426999999999996,0.12849877482088023,0.0,0.0,0.1284954616171955,-0.1284954616171955,-0.17027042348,-0.28440339197,46.770746888,0,0,-2.3207249644e-12,-9.6296927432e-06,1.0991225175e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3000,1.0,40.59590017000001,36.667948000073416,2.0609430882934006,0.03702,0.03869,1.74393,0.0009123851052610235,0.0,0.0,0.0009102287754025881,-0.0009102287754025881,-0.17027042348,-0.28440339197,46.770746888,0,0,-2.3207249644e-12,-9.6296927432e-06,1.0991225175e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3000,0.211,0.4092542000000004,0.2329253533232983,0.3816887719051832,0.03702,0.03869,1.74393,0.12849877482088023,0.0,0.0,0.1284954616171955,-0.1284954616171955,-0.17027042348,-0.28440339197,46.770746888,0,0,-2.3207249644e-12,-9.6296927432e-06,1.0991225175e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3000,-0.0,0.0,0.0,0.0,0.03702,0.03869,0.78716,nan,nan,nan,nan,nan,-0.17027042348,-0.28440339197,46.770746888,0,0,-2.3207249644e-12,-9.6296927432e-06,1.0991225175e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3000,-0.0,0.0,0.0,0.0,0.03702,0.03869,0.0,nan,nan,nan,nan,nan,-0.17027042348,-0.28440339197,46.770746888,0,0,-2.3207249644e-12,-9.6296927432e-06,1.0991225175e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3000,0.0,0.0,0.0,0.0,0.03702,0.03869,0.0,nan,nan,nan,nan,nan,-0.17027042348,-0.28440339197,46.770746888,0,0,-2.3207249644e-12,-9.6296927432e-06,1.0991225175e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3000,0.211,0.40913835000000004,0.2329094780506055,0.38168010024146715,0.03702,0.03869,0.78716,0.12849877482088023,0.0,0.0,0.1284954616171955,-0.1284954616171955,-0.17027042348,-0.28440339197,46.770746888,0,0,-2.3207249644e-12,-9.6296927432e-06,1.0991225175e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3250,1.0,40.600894350000004,36.66797400368969,2.0609435754760175,0.03702,0.03865,1.74371,0.0009303761647068393,0.0,0.0,0.0009281763437360131,-0.0009281763437360131,-0.17126078987,-0.28526378158,45.829135306,0,0,-8.6256343935e-13,-9.629797571e-06,1.0823395367e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3250,0.0,0.0,0.0,0.0,0.03702,0.03865,1.0,nan,nan,nan,nan,nan,-0.17126078987,-0.28526378158,45.829135306,0,0,-8.6256343935e-13,-9.629797571e-06,1.0823395367e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3250,0.21129,0.4188789500000002,0.23224012295117136,0.3813141144878373,0.03702,0.03865,0.75407,0.1285526690647482,0.0,0.0,0.12854987975334017,-0.12854987975334017,-0.17126078987,-0.28526378158,45.829135306,0,0,-8.6256343935e-13,-9.629797571e-06,1.0823395367e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3250,0.21129,0.4188789500000002,0.23224012295117136,0.3813141144878373,0.03702,0.03865,0.0,0.1285526690647482,0.0,0.0,0.12854987975334017,-0.12854987975334017,-0.17126078987,-0.28526378158,45.829135306,0,0,-8.6256343935e-13,-9.629797571e-06,1.0823395367e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3250,-0.0,0.0,0.0,0.0,0.03702,0.03865,0.75407,nan,nan,nan,nan,nan,-0.17126078987,-0.28526378158,45.829135306,0,0,-8.6256343935e-13,-9.629797571e-06,1.0823395367e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3250,-0.0,0.0,0.0,0.0,0.03702,0.03865,0.0,nan,nan,nan,nan,nan,-0.17126078987,-0.28526378158,45.829135306,0,0,-8.6256343935e-13,-9.629797571e-06,1.0823395367e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3250,0.2113,0.4189964299999999,0.23225482877968037,0.381322162797993,0.03702,0.03865,0.75407,0.1285526690647482,0.0,0.0,0.12854987975334017,-0.12854987975334017,-0.17126078987,-0.28526378158,45.829135306,0,0,-8.6256343935e-13,-9.629797571e-06,1.0823395367e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3500,-0.0,0.0,0.0,0.0,0.03702,0.03862,0.75407,nan,nan,nan,nan,nan,-0.17216358661,-0.28605243957,44.93635629,0,0,2.872359732e-15,-9.6171708288e-06,1.0606060493e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3500,0.0,0.0,0.0,0.0,0.03702,0.03862,0.0,nan,nan,nan,nan,nan,-0.17216358661,-0.28605243957,44.93635629,0,0,2.872359732e-15,-9.6171708288e-06,1.0606060493e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3500,-0.0,0.0,0.0,0.0,0.03702,0.03862,0.0,nan,nan,nan,nan,nan,-0.17216358661,-0.28605243957,44.93635629,0,0,2.872359732e-15,-9.6171708288e-06,1.0606060493e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3500,0.21145,0.4256204000000002,0.23114738199047571,0.3807151183854725,0.03702,0.03862,0.72951,0.12864266321243525,0.0,0.0,0.12863986735751295,-0.12863986735751295,-0.17216358661,-0.28605243957,44.93635629,0,0,2.872359732e-15,-9.6171708288e-06,1.0606060493e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3500,1.0,40.605933629999996,36.66800357984703,2.0609441295905793,0.03702,0.03862,1.6856,0.0009404355279807339,0.0,0.0,0.0009382638066859875,-0.0009382638066859875,-0.17216358661,-0.28605243957,44.93635629,0,0,2.872359732e-15,-9.6171708288e-06,1.0606060493e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3500,0.21145,0.42550391,0.2311330871140677,0.38070727001947896,0.03702,0.03862,1.6856,0.12864266321243525,0.0,0.0,0.12863986735751295,-0.12863986735751295,-0.17216358661,-0.28605243957,44.93635629,0,0,2.872359732e-15,-9.6171708288e-06,1.0606060493e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3500,0.21145,0.42550391,0.2311330871140677,0.38070727001947896,0.03702,0.03862,0.0,0.12864266321243525,0.0,0.0,0.12863986735751295,-0.12863986735751295,-0.17216358661,-0.28605243957,44.93635629,0,0,2.872359732e-15,-9.6171708288e-06,1.0606060493e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3750,1.0,40.61113444000001,36.66803131080806,2.06094464913479,0.03702,0.03859,1.6850800000000001,0.0009432330335241208,0.0,0.0,0.0009411555600981187,-0.0009411555600981187,-0.17298518628,-0.28696519937,44.086977285,0,0,-2.8588030677e-13,-9.5969120161e-06,1.0398591823e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3750,-0.0,0.0,0.0,0.0,0.03702,0.03859,1.0,nan,nan,nan,nan,nan,-0.17298518628,-0.28696519937,44.086977285,0,0,-2.8588030677e-13,-9.5969120161e-06,1.0398591823e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3750,0.21152,0.43111967000000007,0.23027154158082516,0.380233653956273,0.03702,0.03859,0.70688,0.1287285364072606,0.0,0.0,0.12872579490924266,-0.12872579490924266,-0.17298518628,-0.28696519937,44.086977285,0,0,-2.8588030677e-13,-9.5969120161e-06,1.0398591823e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3750,0.0,0.0,0.0,0.0,0.03702,0.03859,0.70688,nan,nan,nan,nan,nan,-0.17298518628,-0.28696519937,44.086977285,0,0,-2.8588030677e-13,-9.5969120161e-06,1.0398591823e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3750,-0.0,0.0,0.0,0.0,0.03702,0.03859,0.0,nan,nan,nan,nan,nan,-0.17298518628,-0.28696519937,44.086977285,0,0,-2.8588030677e-13,-9.5969120161e-06,1.0398591823e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3750,0.21152,0.43111967000000007,0.23027154158082516,0.380233653956273,0.03702,0.03859,0.70688,0.1287285364072606,0.0,0.0,0.12872579490924266,-0.12872579490924266,-0.17298518628,-0.28696519937,44.086977285,0,0,-2.8588030677e-13,-9.5969120161e-06,1.0398591823e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,3750,0.21152,0.4312315300000002,0.23028564142497113,0.3802414145415969,0.03702,0.03859,1.0000000000010001e-05,0.1287285364072606,0.0,0.0,0.12872579490924266,-0.12872579490924266,-0.17298518628,-0.28696519937,44.086977285,0,0,-2.8588030677e-13,-9.5969120161e-06,1.0398591823e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,4000,0.21162,0.43646848,0.22938453366519812,0.37974480465598187,0.03702,0.03856,0.04820000000000002,0.12873532991202344,0.0,0.0,0.12873217218265606,-0.12873217218265606,-0.17373917264,-0.28779395352,43.274437507,0,0,-1.4401955112e-12,-9.583292529e-06,1.0197065311e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,4000,-0.0,0.0,0.0,0.0,0.03702,0.03856,0.68639,nan,nan,nan,nan,nan,-0.17373917264,-0.28779395352,43.274437507,0,0,-1.4401955112e-12,-9.583292529e-06,1.0197065311e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,4000,0.21162,0.4365881500000002,0.22940080103589888,0.37975378129066945,0.03702,0.03856,0.68639,0.12873532991202344,0.0,0.0,0.12873217218265606,-0.12873217218265606,-0.17373917264,-0.28779395352,43.274437507,0,0,-1.4401955112e-12,-9.583292529e-06,1.0197065311e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,4000,1.0,40.61649475000004,36.668051239993076,2.0609450225112553,0.03702,0.03856,1.64137,0.0010792834042901583,0.0,0.0,0.0010770267725560834,-0.0010770267725560834,-0.17373917264,-0.28779395352,43.274437507,0,0,-1.4401955112e-12,-9.583292529e-06,1.0197065311e-05
