xB,mu_A_raw,mu_B_raw,mu_GP0_raw,minus_Delta_mu_r_GP_raw,mu_B_minus_mu_A_raw
0.13703703703703704,-152918.79996976446,-144004.61115182066,-150351.39498393127,552.561100447143,8914.188817943796
0.13752752752752753,-152917.92497728748,-144010.1098129618,-150351.39498393127,551.2053141577926,8907.815164325672
0.13801801801801802,-152917.0375837022,-144015.6633933503,-150351.39498393127,549.8383668522583,8901.374190351897
0.13850850850850852,-152916.137791008,-144021.27140288366,-150351.39498393127,548.4604287667898,8894.866388124326
0.138998998998999,-152915.22560120767,-144026.9333566569,-150351.39498393127,547.0716683163773,8888.292244550772
0.13948948948948947,-152914.30101630752,-144032.64877488924,-150351.39498393127,545.6722521201591,8881.652241418284
0.13997997997998,-152913.36403831726,-144038.41718285225,-150351.39498393127,544.2623450267711,8874.946855465008
0.14047047047047048,-152912.41466924996,-144044.23811079926,-150351.39498393127,542.8421101390559,8868.176558450708
0.14096096096096095,-152911.45291112227,-144050.11109389566,-150351.39498393127,541.4117088383064,8861.34181722661
0.14145145145145147,-152910.47876595418,-144056.03567215079,-150351.39498393127,539.9713008082763,8854.443093803391
0.14194194194194196,-152909.49223576914,-144062.01139035093,-150351.39498393127,538.5210440584924,8847.480845418206
0.14243243243243245,-152908.4933225942,-144068.03779799322,-150351.39498393127,537.0610949473921,8840.455524600984
0.1429229229229229,-152907.48202845978,-144074.114449221,-150351.39498393127,535.5916082050535,8833.36757923878
0.14341341341341343,-152906.4583553998,-144080.24090276012,-150351.39498393127,534.1127369553433,8826.217452639685
0.14390390390390392,-152905.42230545174,-144086.41672185637,-150351.39498393127,532.6246327379195,8819.005583595368
0.1443943943943944,-152904.37388065644,-144092.6414742139,-150351.39498393127,531.1274455297098,8811.732406442548
0.1448848848848849,-152903.3130830584,-144098.91473193475,-150351.39498393127,529.6213237661286,8804.398351123644
0.1453753753753754,-152902.23991470557,-144105.23607145954,-150351.39498393127,528.1064143617987,8797.003843246028
0.14586586586586586,-152901.15437764942,-144111.60507350872,-150351.39498393127,526.5828627310984,8789.549304140703
0.14635635635635635,-152900.05647394503,-144118.02132302543,-150351.39498393127,525.0508128080983,8782.035150919604
0.14684684684684687,-152898.94620565092,-144124.48440911883,-150351.39498393127,523.5104070665839,8774.461796532094
0.14733733733733734,-152897.8235748292,-144130.99392500843,-150351.39498393127,521.961786539352,8766.829649820778
0.14782782782782783,-152896.6885835456,-144137.54946796966,-150351.39498393127,520.4050908372446,8759.139115575934
0.14831831831831832,-152895.5412338693,-144144.15063928004,-150351.39498393127,518.8404581682116,8751.390594589262
0.1488088088088088,-152894.38152787316,-144150.79704416625,-150351.39498393127,517.26802535553,8743.584483706916
0.1492992992992993,-152893.20946763357,-144157.48829175223,-150351.39498393127,515.6879278561682,8735.721175881336
0.1497897897897898,-152892.02505523057,-144164.22399500804,-150351.39498393127,514.1002997785981,8727.801060222526
0.1502802802802803,-152890.82829274773,-144171.00377069955,-150351.39498393127,512.5052739004022,8719.824522048177
0.15077077077077078,-152889.61918227223,-144177.827239339,-150351.39498393127,510.90298168564914,8711.791942933225
0.15126126126126127,-152888.39772589496,-144184.6940251363,-150351.39498393127,509.2935533018317,8703.703700758662
0.15175175175175173,-152887.16392571034,-144191.60375595107,-150351.39498393127,507.6771176366601,8695.560169759265
0.15224224224224225,-152885.91778381643,-144198.5560632457,-150351.39498393127,506.05380231459276,8687.361720570741
0.15273273273273275,-152884.659302315,-144205.55058203876,-150351.39498393127,504.4237337129307,8679.108720276243
0.1532232232232232,-152883.38848331143,-144212.5869508598,-150351.39498393127,502.78703697791207,8670.801532451616
0.15371371371371373,-152882.10532891477,-144219.66481170393,-150351.39498393127,501.1438360402826,8662.440517210838
0.15420420420420422,-152880.80984123767,-144226.78380998803,-150351.39498393127,499.4942536309827,8654.02603124964
0.1546946946946947,-152879.50202239657,-144233.94359450715,-150351.39498393127,497.8384112959902,8645.558427889424
0.15518518518518518,-152878.18187451153,-144241.14381739183,-150351.39498393127,496.1764294116292,8637.038057119702
0.1556756756756757,-152876.84939970632,-144248.38413406588,-150351.39498393127,494.5084271990927,8628.465265640436
0.1561661661661662,-152875.50460010837,-144255.66420320497,-150351.39498393127,492.834522739111,8619.840396903397
0.15665665665665665,-152874.1474778489,-144262.9836866959,-150351.39498393127,491.15483298592153,8611.163791152998
0.15714714714714714,-152872.77803506277,-144270.3422495963,-150351.39498393127,489.46947378176264,8602.435785466485
0.15763763763763766,-152871.39627388865,-144277.73956009533,-150351.39498393127,487.77855987029034,8593.656713793316
0.15812812812812813,-152870.00219646888,-144285.17528947463,-150351.39498393127,486.08220491037355,8584.826906994247
0.15861861861861862,-152868.59580494955,-144292.64911206998,-150351.39498393127,484.3805214895692,8575.946692879574
0.15910910910910914,-152867.17710148057,-144300.16070523357,-150351.39498393127,482.6736211371608,8567.016396246996
0.1595995995995996,-152865.74608821556,-144307.70974929706,-150351.39498393127,480.9616143371677,8558.036338918493
0.1600900900900901,-152864.30276731183,-144315.29592753475,-150351.39498393127,479.24461054141284,8549.006839777081
0.16058058058058058,-152862.84714093068,-144322.91892612772,-150351.39498393127,477.5227181816299,8539.92821480296
0.16107107107107108,-152861.37921123698,-144330.57843412837,-150351.39498393127,475.7960446822981,8530.800777108612
0.16156156156156157,-152859.89898039956,-144338.2741434254,-150351.39498393127,474.06469647266204,8521.624836974166
0.16205205205205206,-152858.40645059096,-144346.00574870955,-150351.39498393127,472.32877899880987,8512.400701881415
0.16254254254254255,-152856.9016239876,-144353.77294743957,-150351.39498393127,470.58839673548937,8503.128676548018
0.16303303303303304,-152855.38450276968,-144361.57543980912,-150351.39498393127,468.8436531977786,8493.809062960558
0.16352352352352353,-152853.8550891212,-144369.41292871354,-150351.39498393127,467.09465095275664,8484.442160407663
0.164014014014014,-152852.31338523017,-144377.28511971777,-150351.39498393127,465.3414916304464,8475.028265512403
0.16450450450450452,-152850.7593932882,-144385.19172102437,-150351.39498393127,463.5842759353982,8465.56767226383
0.164994994994995,-152849.19311549098,-144393.13244344213,-150351.39498393127,461.82310365739977,8456.060672048858
0.16548548548548547,-152847.614554038,-144401.1070003551,-150351.39498393127,460.05807368227397,8446.507553682895
0.16597597597597596,-152846.02371113256,-144409.11510769208,-150351.39498393127,458.28928400287987,8436.908603440475
0.16646646646646648,-152844.4205889819,-144417.15648389663,-150351.39498393127,456.51683172921184,8427.264105085284
0.16695695695695698,-152842.8051897972,-144425.2308498975,-150351.39498393127,454.7408130989643,8417.5743398997
0.16744744744744744,-152841.17751579348,-144433.33792907934,-150351.39498393127,452.961323487747,8407.839586714137
0.16793793793793796,-152839.53756918976,-144441.47744725415,-150351.39498393127,451.17845741898054,8398.060121935618
0.16842842842842845,-152837.88535220886,-144449.64913263277,-150351.39498393127,449.39230857405346,8388.236219576094
0.16891891891891891,-152836.22086707765,-144457.8527157972,-150351.39498393127,447.602969801781,8378.368151280447
0.1694094094094094,-152834.54411602687,-144466.08792967285,-150351.39498393127,445.81053312832955,8368.456186354015
0.16989989989989993,-152832.85510129126,-144474.35450950166,-150351.39498393127,444.01508976635523,8358.500591789605
0.1703903903903904,-152831.1538251095,-144482.65219281518,-150351.39498393127,442.21673012478277,8348.501632294327
0.17088088088088088,-152829.44028972427,-144490.9807194085,-150351.39498393127,440.4155438175367,8338.459570315783
0.1713713713713714,-152827.71449738217,-144499.33983131402,-150351.39498393127,438.61161967294174,8328.37466606815
0.17186186186186186,-152825.97645033384,-144507.7292727761,-150351.39498393127,436.80504574265797,8318.247177557729
0.17235235235235236,-152824.2261508339,-144516.14879022568,-150351.39498393127,434.99590931023704,8308.077360608237
0.17284284284284285,-152822.463601141,-144524.59813225555,-150351.39498393127,433.18429690017365,8297.865468885459
0.17333333333333334,-152820.6888035178,-144533.07704959577,-150351.39498393127,431.370294286171,8287.611753922043
0.17382382382382383,-152818.901760231,-144541.58529508955,-150351.39498393127,429.5539864997845,8277.316465141455
0.17431431431431432,-152817.10247355126,-144550.12262366933,-150351.39498393127,427.7354578386876,8266.97984988193
0.1748048048048048,-152815.29094575346,-144558.68879233356,-150351.39498393127,425.91479187476216,8256.602153419895
0.1752952952952953,-152813.46717911633,-144567.28356012318,-150351.39498393127,424.092071462539,8246.18361899315
0.1757857857857858,-152811.6311759228,-144575.90668809906,-150351.39498393127,422.26737874676473,8235.724487823754
0.17627627627627626,-152809.7829384599,-144584.55793931943,-150351.39498393127,420.4407951705507,8225.224999140453
0.17676676676676678,-152807.92246901858,-144593.23707881762,-150351.39498393127,418.6124014830275,8214.68539020096
0.17725725725725727,-152806.0497698941,-144601.9438735802,-150351.39498393127,416.7822777470283,8204.105896313908
0.17774774774774774,-152804.16484338563,-144610.6780925254,-150351.39498393127,414.95050334674306,8193.486750860233
0.17823823823823823,-152802.26769179662,-144619.43950648184,-150351.39498393127,413.1171569948201,8182.828185314778
0.17872872872872875,-152800.35831743458,-144628.2278881675,-150351.39498393127,411.2823167401657,8172.1304292670975
0.1792192192192192,-152798.4367226111,-144637.04301216893,-150351.39498393127,409.4460599749291,8161.393710442178
0.1797097097097097,-152796.50290964197,-144645.88465492098,-150351.39498393127,407.6084634416329,8150.61825472099
0.18020020020020022,-152794.55688084717,-144654.75259468664,-150351.39498393127,405.7696032403037,8139.804286160535
0.18069069069069071,-152792.5986385508,-144663.6466115369,-150351.39498393127,403.92955483534024,8128.952027013875
0.18118118118118118,-152790.6281850811,-144672.56648733153,-150351.39498393127,402.08839306252776,8118.0616977495665
0.18167167167167167,-152788.6455227706,-144681.5120056994,-150351.39498393127,400.2461921356153,8107.133517071197
0.1821621621621622,-152786.65065395585,-144690.48295201967,-150351.39498393127,398.40302565309685,8096.167701936181
0.18265265265265265,-152784.64358097786,-144699.47911340272,-150351.39498393127,396.5589666047017,8085.164467575145
0.18314314314314314,-152782.62430618165,-144708.50027867183,-150351.39498393127,394.71408737805905,8074.124027509824
0.18363363363363366,-152780.5928319165,-144717.54623834463,-150351.39498393127,392.86845976492623,8063.046593571868
0.18412412412412413,-152778.54916053597,-144726.6167846151,-150351.39498393127,391.02215496759163,8051.932375920878
0.18461461461461462,-152776.49329439792,-144735.7117113358,-150351.39498393127,389.1752436051029,8040.781583062111
0.1851051051051051,-152774.4252358643,-144744.8308140002,-150351.39498393127,387.32779571940773,8029.594421864109
0.1855955955955956,-152772.34498730145,-144753.9738897253,-150351.39498393127,385.4798807814659,8018.371097576135
0.1860860860860861,-152770.25255108,-144763.14073723461,-150351.39498393127,383.63156769715715,8007.111813845375
0.18657657657657659,-152768.14792957477,-144772.331156841,-150351.39498393127,381.78292481333483,7995.816772733757
0.18706706706706705,-152766.03112516497,-144781.54495043022,-150351.39498393127,379.9340199234721,7984.486174734746
0.18755755755755757,-152763.9021402341,-144790.78192144434,-150351.39498393127,378.0849202735699,7973.120218789758
0.18804804804804806,-152761.76097716994,-144800.0418748655,-150351.39498393127,376.2356925678905,7961.719102304429
0.18853853853853852,-152759.6076383646,-144809.32461719986,-150351.39498393127,374.38640297431266,7950.283021164738
0.18902902902902904,-152757.4421262146,-144818.6299564618,-150351.39498393127,372.5371171301522,7938.812169752782
0.18951951951951954,-152755.2644431207,-144827.95770215822,-150351.39498393127,370.687900147459,7927.306740962464
0.19001001001001,-152753.07459148808,-144837.30766527317,-150351.39498393127,368.8388166184013,7915.766926214914
0.1905005005005005,-152750.87257372632,-144846.6796582525,-150351.39498393127,366.98993062079535,7904.192915473803
0.190990990990991,-152748.65839224934,-144856.07349498908,-150351.39498393127,365.14130572302383,7892.584897260269
0.19148148148148147,-152746.4320494755,-144865.48899080764,-150351.39498393127,363.2930049895076,7880.94305866785
0.19197197197197197,-152744.19354782748,-144874.92596245033,-150351.39498393127,361.44509098579874,7869.267585377151
0.19246246246246249,-152741.94288973243,-144884.3842280622,-150351.39498393127,359.5976257834118,7857.55866167022
0.19295295295295298,-152739.6800776219,-144893.8636071769,-150351.39498393127,357.75067096512066,7845.816470444988
0.19344344344344344,-152737.40511393183,-144903.36392070248,-150351.39498393127,355.9042876297026,7834.04119322935
0.19393393393393393,-152735.11800110282,-144912.88499090774,-150351.39498393127,354.05853639674024,7822.233010195079
0.19442442442442445,-152732.81874157963,-144922.42664140818,-150351.39498393127,352.21347741165664,7810.392100171448
0.19491491491491492,-152730.5073378117,-144931.9886971527,-150351.39498393127,350.36917035022634,7798.518640658993
0.1954054054054054,-152728.18379225282,-144941.57098440986,-150351.39498393127,348.5256744234939,7786.612807842961
0.1958958958958959,-152725.84810736138,-144951.17333075503,-150351.39498393127,346.6830483821104,7774.674776606349
0.1963863863863864,-152723.50028560014,-144960.79556505696,-150351.39498393127,344.841350521252,7762.704720543174
0.19687687687687688,-152721.14032943652,-144970.43751746527,-150351.39498393127,343.0006386846944,7750.702811971249
0.19736736736736737,-152718.76824134233,-144980.09901939725,-150351.39498393127,341.1609702697024,7738.669221945078
0.19785785785785787,-152716.38402379403,-144989.7799035256,-150351.39498393127,339.3224022311915,7726.604120268428
0.19834834834834836,-152713.98767927248,-144999.4800037659,-150351.39498393127,337.48499108609394,7714.507675506582
0.19883883883883885,-152711.57921026327,-145009.1991552643,-150351.39498393127,335.64879291763646,7702.380054998968
0.1993293293293293,-152709.15861925637,-145018.93719438548,-150351.39498393127,333.81386337970616,7690.2214248708915
0.19981981981981983,-152706.7259087465,-145028.69395870058,-150351.39498393127,331.9802577008377,7678.03195004593
0.20031031031031032,-152704.28108123288,-145038.46928697533,-150351.39498393127,330.1480306885205,7665.811794257548
0.2008008008008008,-152701.8241392193,-145048.26301915853,-150351.39498393127,328.3172367332445,7653.561120060767
0.2012912912912913,-152699.35508521422,-145058.0749963704,-150351.39498393127,326.48792981239967,7641.280088843836
0.2017817817817818,-152696.87392173073,-145067.9050608911,-150351.39498393127,324.66016349440906,7628.968860839639
0.20227227227227226,-152694.3806512865,-145077.75305614967,-150351.39498393127,322.8339909426577,7616.627595136844
0.20276276276276275,-152691.8752764039,-145087.6188267127,-150351.39498393127,321.00946491927607,7604.256449691195
0.20325325325325327,-152689.35779960995,-145097.50221827347,-150351.39498393127,319.1866377890692,7591.85558133648
0.20374374374374374,-152686.82822343629,-145107.40307764098,-150351.39498393127,317.36556152335834,7579.425145795307
0.20423423423423423,-152684.28655041923,-145117.32125272928,-150351.39498393127,315.54628770353156,7566.965297689952
0.20472472472472472,-152681.7327830999,-145127.25659254688,-150351.39498393127,313.7288675249147,7554.476190553018
0.20521521521521524,-152679.16692402397,-145137.2089471863,-150351.39498393127,311.91335180046735,7541.957976837672
0.2057057057057057,-152676.58897574194,-145147.1781678136,-150351.39498393127,310.0997909642465,7529.410807928332
0.2061961961961962,-152673.998940809,-145157.16410665825,-150351.39498393127,308.2882350750442,7516.834834150737
0.20668668668668672,-152671.39682178508,-145167.16661700298,-150351.39498393127,306.4787338199094,7504.2302047820995
0.20717717717717718,-152668.78262123483,-145177.18555317385,-150351.39498393127,304.6713365177857,7491.597068060975
0.20766766766766767,-152666.15634172765,-145187.22077053034,-150351.39498393127,302.86609212268377,7478.935571197304
0.20815815815815816,-152663.51798583783,-145197.27212545555,-150351.39498393127,301.0630492272321,7466.245860382274
0.20864864864864865,-152660.8675561443,-145207.33947534667,-150351.39498393127,299.26225606614025,7453.528080797638
0.20913913913913915,-152658.2050552309,-145217.42267860545,-150351.39498393127,297.4637605192838,7440.782376625459
0.20962962962962964,-152655.5304856862,-145227.5215946286,-150351.39498393127,295.6676101152261,7428.008891057601
0.21012012012012013,-152652.84385010364,-145237.63608379874,-150351.39498393127,293.87385203433223,7415.2077663048985
0.21061061061061062,-152650.14515108147,-145247.76600747506,-150351.39498393127,292.0825331120577,7402.379143606406
0.2111011011011011,-152647.43439122275,-145257.91122798427,-150351.39498393127,290.29369984200457,7389.523163238482
0.21159159159159158,-152644.71157313546,-145268.0716086116,-150351.39498393127,288.5073983791517,7376.639964523871
0.2120820820820821,-152641.97669943245,-145278.24701359187,-150351.39498393127,286.7236745430273,7363.729685840575
0.2125725725725726,-152639.22977273143,-145288.437308101,-150351.39498393127,284.9425738204736,7350.792464630416
0.21306306306306305,-152636.47079565492,-145298.64235824684,-150351.39498393127,283.16414136916865,7337.828437408083
0.21355355355355354,-152633.69977083048,-145308.86203106111,-150351.39498393127,281.3884220200707,7324.837739769369
0.21404404404404406,-152630.91670089055,-145319.0961944905,-150351.39498393127,279.61546028073644,7311.82050640005
0.21453453453453453,-152628.12158847245,-145329.34471738862,-150351.39498393127,277.8453003381728,7298.776871083828
0.21502502502502502,-152625.3144362185,-145339.6074695075,-150351.39498393127,276.07798606163124,7285.7069667110045
0.21551551551551554,-152622.4952467759,-145349.88432148946,-150351.39498393127,274.31356100563426,7272.610925286455
0.216006006006006,-152619.66402279696,-145360.1751448591,-150351.39498393127,272.55206841256586,7259.488877937867
0.2164964964964965,-152616.82076693873,-145370.47981201517,-150351.39498393127,270.79355121578556,7246.340954923566
0.21698698698698698,-152613.96548186356,-145380.79819622278,-150351.39498393127,269.0380520419858,7233.167285640782
0.2174774774774775,-152611.09817023852,-145391.13017160541,-150351.39498393127,267.28561321433517,7219.967998633103
0.21796796796796797,-152608.21883473583,-145401.47561313733,-150351.39498393127,265.53627675492316,7206.743221598503
0.21845845845845846,-152605.32747803282,-145411.8343966359,-150351.39498393127,263.79008438735036,7193.493081396911
0.21894894894894898,-152602.42410281167,-145422.20639875403,-150351.39498393127,262.04707753978437,7180.217704057635
0.21943943943943944,-152599.50871175976,-145432.59149697257,-150351.39498393127,260.3072973470262,7166.917214787187
0.21992992992992993,-152596.5813075695,-145442.98956959313,-150351.39498393127,258.57078465350787,7153.591737976356
0.22042042042042043,-152593.64189293832,-145453.40049573057,-150351.39498393127,256.83758001565,7140.241397207748
0.22091091091091092,-152590.6904705689,-145463.82415530586,-150351.39498393127,255.10772370442282,7126.866315263032
0.2214014014014014,-152587.72704316882,-145474.26042903904,-150351.39498393127,253.38125570787815,7113.4666141297785
0.2218918918918919,-152584.7516134509,-145484.70919844188,-150351.39498393127,251.65821573353605,7100.042415009026
0.22238238238238237,-152581.76418413312,-145495.17034581112,-150351.39498393127,249.93864321085857,7086.5938383220055
0.22287287287287288,-152578.76475793854,-145505.64375422144,-150351.39498393127,248.2225772937236,7073.121003717097
0.22336336336336338,-152575.75333759538,-145516.1293075186,-150351.39498393127,246.51005686278222,7059.624030076782
0.22385385385385384,-152572.72992583705,-145526.62689031282,-150351.39498393127,244.80112052769982,7046.103035524226
0.22434434434434436,-152569.6945254021,-145537.136387972,-150351.39498393127,243.095806629688,7032.558137430111
0.22483483483483485,-152566.6471390344,-145547.6576866149,-150351.39498393127,241.39415324368747,7018.9894524195115
0.22532532532532532,-152563.5877694829,-145558.19067310504,-150351.39498393127,239.69619818063802,7005.397096377856
0.2258158158158158,-152560.51641950183,-145568.7352350438,-150351.39498393127,238.00197898974875,6991.781184458028
0.22630630630630633,-152557.43309185063,-145579.2912607642,-150351.39498393127,236.3115329608845,6978.141831086425
0.2267967967967968,-152554.33778929402,-145589.8586393246,-150351.39498393127,234.62489712654497,6964.479149969411
0.22728728728728728,-152551.23051460198,-145600.4372605024,-150351.39498393127,232.94210826413473,6950.793254099583
0.2277777777777778,-152548.11127054977,-145611.02701478772,-150351.39498393127,231.26320289820433,6937.084255762049
0.22826826826826827,-152544.98005991784,-145621.62779337744,-150351.39498393127,229.58821730257478,6923.352266540402
0.22875875875875876,-152541.8368854921,-145632.23948816906,-150351.39498393127,227.91718750222935,6909.5973973230575
0.22924924924924925,-152538.68175006376,-145642.86199175467,-150351.39498393127,226.2501492757001,6895.8197583090805
0.22973973973973974,-152535.5146564292,-145653.49519741503,-150351.39498393127,224.58713815701776,6882.019459014176
0.23023023023023023,-152532.3356073903,-145664.13899911375,-150351.39498393127,222.9281894377491,6868.196608276543
0.23072072072072072,-152529.14460575423,-145674.7932914914,-150351.39498393127,221.2733381690341,6854.351314262836
0.23121121121121124,-152525.9416543336,-145685.4579698598,-150351.39498393127,219.6226191634778,6840.4836844738165
0.2317017017017017,-152522.7267559463,-145696.13293019627,-150351.39498393127,217.97606699747848,6826.593825750024
0.2321921921921922,-152519.4999134157,-145706.81806913813,-150351.39498393127,216.3337160127121,6812.681844277569
0.2326826826826827,-152516.26112957054,-145717.513283977,-150351.39498393127,214.6956003184605,6798.747845593549
0.23317317317317318,-152513.01040724496,-145728.21847265336,-150351.39498393127,213.06175379335764,6784.791934591602
0.23366366366366367,-152509.7477492787,-145738.93353375111,-150351.39498393127,211.4322100872232,6770.8142155275855
0.23415415415415416,-152506.47315851675,-145749.658366492,-150351.39498393127,209.80700262318715,6756.8147920247575
0.23464464464464463,-152503.18663780967,-145760.3928707306,-150351.39498393127,208.18616459926125,6742.793767079071
0.23513513513513515,-152499.8881900135,-145771.13694694874,-150351.39498393127,206.56972899043467,6728.751243064762
0.23562562562562564,-152496.57781798975,-145781.89049625042,-150351.39498393127,204.95772855030373,6714.6873217393295
0.2361161161161161,-152493.25552460548,-145792.6534203566,-150351.39498393127,203.35019581287634,6700.6021042488865
0.23660660660660662,-152489.92131273323,-145803.42562160006,-150351.39498393127,201.74716309463838,6686.495691133168
0.23709709709709711,-152486.57518525104,-145814.2070029204,-150351.39498393127,200.1486624959507,6672.368182330654
0.23758758758758758,-152483.21714504267,-145824.99746785883,-150351.39498393127,198.55472590294085,6658.219677183835
0.23807807807807807,-152479.84719499727,-145835.7969205536,-150351.39498393127,196.9653849892784,6644.050274443667
0.2385685685685686,-152476.46533800964,-145846.60526573463,-150351.39498393127,195.38067121786298,6629.8600722750125
0.23905905905905905,-152473.07157698023,-145857.42240871888,-150351.39498393127,193.80061584251234,6615.649168261356
0.23954954954954955,-152469.66591481495,-145868.24825540563,-150351.39498393127,192.225249909563,6601.417659409315
0.24004004004004006,-152466.2483544255,-145879.08271227145,-150351.39498393127,190.65460425967467,6587.165642154054
0.24053053053053053,-152462.81889872917,-145889.92568636575,-150351.39498393127,189.08870952931466,6572.893212363415
0.24102102102102102,-152459.37755064882,-145900.77708530595,-150351.39498393127,187.52759615244577,6558.600465342868
0.2415115115115115,-152455.92431311306,-145911.6368172729,-150351.39498393127,185.9712943622726,6544.287495840166
0.242002002002002,-152452.4591890562,-145922.50479100633,-150351.39498393127,184.4198341925221,6529.9543980498565
0.2424924924924925,-152448.98218141816,-145933.38091580028,-150351.39498393127,182.8732454793644,6515.601265617879
0.242982982982983,-152445.4932931447,-145944.26510149872,-150351.39498393127,181.33155786263524,6501.228191645991
0.24347347347347348,-152441.99252718716,-145955.15725849097,-150351.39498393127,179.79480078775669,6486.835268696188
0.24396396396396397,-152438.47988650276,-145966.05729770742,-150351.39498393127,178.26300350687234,6472.422588795336
0.24445445445445446,-152434.95537405438,-145976.9651306151,-150351.39498393127,176.73619508065167,6457.990243439272
0.24494494494494495,-152431.4189928107,-145987.88066921348,-150351.39498393127,175.21440437959973,6443.538323597226
0.24543543543543545,-152427.8707457462,-145998.80382603017,-150351.39498393127,173.69766008568695,6429.066919716017
0.24592592592592594,-152424.31063584116,-146009.73451411657,-150351.39498393127,172.18599069371703,6414.576121724589
0.24641641641641643,-152420.73866608168,-146020.67264704392,-150351.39498393127,170.67942451278213,6400.066019037768
0.2469069069069069,-152417.1548394597,-146031.61813889904,-150351.39498393127,169.17798966780538,6385.536700560653
0.2473973973973974,-152413.559158973,-146042.57090428018,-150351.39498393127,167.6817141007632,6370.988254692813
0.2478878878878879,-152409.95162762512,-146053.53085829312,-150351.39498393127,166.1906255723443,6356.420769332006
0.24837837837837837,-152406.3322484257,-146064.4979165471,-150351.39498393127,164.7047516630846,6341.8343318786065
0.2488688688688689,-152402.7010243901,-146075.47199515067,-150351.39498393127,163.22411977496813,6327.229029239417
0.24935935935935938,-152399.0579585396,-146086.45301070812,-150351.39498393127,161.7487571326783,6312.604947831482
0.24984984984984984,-152395.40305390154,-146097.4408803152,-150351.39498393127,160.27869078493677,6297.962173586333
0.2503403403403403,-152391.73631350903,-146108.43552155554,-150351.39498393127,158.81394760595867,6283.300791953487
0.25083083083083085,-152388.0577404012,-146119.4368524967,-150351.39498393127,157.3545542966458,6268.620887904486
0.2513213213213213,-152384.3673376232,-146130.44479168646,-150351.39498393127,155.90053738592542,6253.922545936744
0.2518118118118118,-152380.66510822612,-146141.45925814897,-150351.39498393127,154.45192323214724,6239.205850077153
0.2523023023023023,-152376.95105526704,-146152.4801713811,-150351.39498393127,153.0087380243349,6224.4708838859515
0.25279279279279276,-152373.2251818091,-146163.50745134882,-150351.39498393127,151.57100778326276,6209.717730460281
0.25328328328328326,-152369.48749092143,-146174.54101848352,-150351.39498393127,150.1387583631149,6194.946472437907
0.25377377377377375,-152365.73798567927,-146185.58079367835,-150351.39498393127,148.71201545232907,6180.1571920009155
0.25426426426426424,-152361.97666916385,-146196.6266982848,-150351.39498393127,147.29080457508098,6165.349970879062
0.25475475475475473,-152358.20354446254,-146207.67865410898,-150351.39498393127,145.8751510924776,6150.524890353554
0.2552452452452452,-152354.41861466877,-146218.73658340826,-150351.39498393127,144.4650802036631,6135.682031260512
0.2557357357357357,-152350.62188288211,-146229.80040888774,-150351.39498393127,143.06061694718665,6120.82147399438
0.2562262262262262,-152346.8133522083,-146240.87005369685,-150351.39498393127,141.66178620199207,6105.94329851144
0.2567167167167167,-152342.9930257591,-146251.94544142598,-150351.39498393127,140.26861268875655,6091.047584333108
0.2572072072072072,-152339.16090665254,-146263.02649610303,-150351.39498393127,138.88112097105477,6076.134410549508
0.2576976976976977,-152335.3169980128,-146274.11314219012,-150351.39498393127,137.4993354564067,6061.203855822678
0.2581881881881882,-152331.4613029703,-146285.2053045803,-150351.39498393127,136.1232803974708,6046.255998389999
0.25867867867867866,-152327.59382466157,-146296.30290859423,-150351.39498393127,134.75297989326646,6031.290916067344
0.25916916916916916,-152323.71456622944,-146307.40587997704,-150351.39498393127,133.3884578901925,6016.308686252392
0.25965965965965965,-152319.82353082296,-146318.51414489502,-150351.39498393127,132.0297381830751,6001.309385927947
0.26015015015015014,-152315.9207215975,-146329.62762993248,-150351.39498393127,130.67684441653546,5986.293091665022
0.26064064064064063,-152312.00614171458,-146340.74626208856,-150351.39498393127,129.3298000858049,5971.259879626014
0.2611311311311311,-152308.07979434213,-146351.8699687742,-150351.39498393127,127.98862853791798,5956.20982556793
0.2616216216216216,-152304.1416826544,-146362.998677809,-150351.39498393127,126.65335297276033,5941.143004845391
0.2621121121121121,-152300.19180983183,-146374.13231741812,-150351.39498393127,125.32399644423276,5926.059492413711
0.2626026026026026,-152296.23017906136,-146385.2708162292,-150351.39498393127,124.00058186118258,5910.95936283216
0.2630930930930931,-152292.2567935362,-146396.41410326966,-150351.39498393127,122.68313198836404,5895.842690266523
0.2635835835835836,-152288.27165645594,-146407.56210796328,-150351.39498393127,121.37166944774799,5880.709548492654
0.26407407407407407,-152284.27477102668,-146418.71476012756,-150351.39498393127,120.0662167192786,5865.56001089912
0.26456456456456456,-152280.26614046076,-146429.87198997076,-150351.39498393127,118.76679614200839,5850.394150489999
0.26505505505505506,-152276.24576797706,-146441.0337280888,-150351.39498393127,117.47342991508776,5835.212039888254
0.26554554554554555,-152272.2136568009,-146452.19990546274,-150351.39498393127,116.18614009872545,5820.013751338149
0.26603603603603604,-152268.16981016396,-146463.37045345557,-150351.39498393127,114.90494861523621,5804.79935670839
0.26652652652652653,-152264.11423130461,-146474.54530380966,-150351.39498393127,113.62987724988488,5789.568927494955
0.267017017017017,-152260.0469234675,-146485.7243886439,-150351.39498393127,112.36094765202142,5774.322534823616
0.2675075075075075,-152255.96788990393,-146496.9076404508,-150351.39498393127,111.09818133592489,5759.0602494531195
0.267997997997998,-152251.8771338717,-146508.094992094,-150351.39498393127,109.84159968176391,5743.782141777687
