xB,mu_A_raw,mu_B_raw,mu_GP0_raw,minus_Delta_mu_r_raw,mu_B_minus_mu_A_raw,mu_A_code,mu_B_code,mu_GP0_code,minus_Delta_mu_r_code,mu_B_minus_mu_A_code,branch_label
0.00022468699677210207,-152672.18833236195,-171334.15194345458,-150351.39498393127,-8852.480612313113,-18661.963611092622,-152672.18833236195,-171334.15194345458,-148913.72033267867,-10290.155263565714,-18661.963611092622,shared_regular_solution_region
0.00022564636907699594,-152672.1935307821,-171311.07012042432,-150351.39498393127,-8844.405353225593,-18638.876589642226,-152672.1935307821,-171311.07012042432,-148913.72033267867,-10282.080004478194,-18638.876589642226,shared_regular_solution_region
0.0002266098377258379,-152672.1987513491,-171287.9885383432,-150351.39498393127,-8836.330192865746,-18615.789786994108,-152672.1987513491,-171287.9885383432,-148913.72033267867,-10274.004844118346,-18615.789786994108,shared_regular_solution_region
0.0002275774202092656,-152672.20399415703,-171264.90719823953,-150351.39498393127,-8828.255131654616,-18592.7032040825,-152672.20399415703,-171264.90719823953,-148913.72033267867,-10265.929782907217,-18592.7032040825,shared_regular_solution_region
0.00022854913409259934,-152672.20925930046,-171241.82610114603,-150351.39498393127,-8820.18017001514,-18569.616841845564,-152672.20925930046,-171241.82610114603,-148913.72033267867,-10257.854821267741,-18569.616841845564,shared_regular_solution_region
0.00022952499701615921,-152672.21454687434,-171218.74524809985,-150351.39498393127,-8812.105308372003,-18546.530701225507,-152672.21454687434,-171218.74524809985,-148913.72033267867,-10249.779959624604,-18546.530701225507,shared_regular_solution_region
0.0002305050266955872,-152672.21985697403,-171195.66464014252,-150351.39498393127,-8804.03054715175,-18523.444783168496,-152672.21985697403,-171195.66464014252,-148913.72033267867,-10241.70519840435,-18523.444783168496,shared_regular_solution_region
0.0002314892409221671,-152672.2251896952,-171172.5842783201,-150351.39498393127,-8795.955886782642,-18500.359088624915,-152672.2251896952,-171172.5842783201,-148913.72033267867,-10233.630538035242,-18500.359088624915,shared_regular_solution_region
0.00023247765756314828,-152672.23054513408,-171149.50416368304,-150351.39498393127,-8787.881327694951,-18477.273618548963,-152672.23054513408,-171149.50416368304,-148913.72033267867,-10225.555978947552,-18477.273618548963,shared_regular_solution_region
0.00023347029456207062,-152672.23592338714,-171126.42429728623,-150351.39498393127,-8779.80687032055,-18454.188373899087,-152672.23592338714,-171126.42429728623,-148913.72033267867,-10217.48152157315,-18454.188373899087,shared_regular_solution_region
0.00023446716993908876,-152672.2413245514,-171103.34468018918,-150351.39498393127,-8771.732515093347,-18431.10335563778,-152672.2413245514,-171103.34468018918,-148913.72033267867,-10209.407166345947,-18431.10335563778,shared_regular_solution_region
0.00023546830179130098,-152672.24674872425,-171080.2653134558,-150351.39498393127,-8763.658262449026,-18408.018564731552,-152672.24674872425,-171080.2653134558,-148913.72033267867,-10201.332913701626,-18408.018564731552,shared_regular_solution_region
0.0002364737082930762,-152672.25219600342,-171057.18619815464,-150351.39498393127,-8755.584112825076,-18384.934002151218,-152672.25219600342,-171057.18619815464,-148913.72033267867,-10193.258764077676,-18384.934002151218,shared_regular_solution_region
0.0002374834076963845,-152672.25766648713,-171034.10733535874,-150351.39498393127,-8747.510066660936,-18361.84966887161,-152672.25766648713,-171034.10733535874,-148913.72033267867,-10185.184717913537,-18361.84966887161,shared_regular_solution_region
0.0002384974183311293,-152672.26316027401,-171011.02872614577,-150351.39498393127,-8739.43612439785,-18338.765565871756,-152672.26316027401,-171011.02872614577,-148913.72033267867,-10177.11077565045,-18338.765565871756,shared_regular_solution_region
0.00023951575860547836,-152672.26867746306,-170987.9503715979,-150351.39498393127,-8731.36228647898,-18315.681694134837,-152672.26867746306,-170987.9503715979,-148913.72033267867,-10169.03693773158,-18315.681694134837,shared_regular_solution_region
0.00024053844700619992,-152672.27421815376,-170964.87227280202,-150351.39498393127,-8723.288553349383,-18292.59805464826,-152672.27421815376,-170964.87227280202,-148913.72033267867,-10160.963204601983,-18292.59805464826,shared_regular_solution_region
0.00024156550209899637,-152672.279782446,-170941.79443084964,-150351.39498393127,-8715.214925456035,-18269.514648403623,-152672.279782446,-170941.79443084964,-148913.72033267867,-10152.889576708636,-18269.514648403623,shared_regular_solution_region
0.0002425969425288432,-152672.28537044002,-170918.71684683688,-150351.39498393127,-8707.14140324766,-18246.431476396858,-152672.28537044002,-170918.71684683688,-148913.72033267867,-10144.816054500261,-18246.431476396858,shared_regular_solution_region
0.00024363278702032557,-152672.29098223656,-170895.63952186453,-150351.39498393127,-8699.067987175076,-18223.348539627972,-152672.29098223656,-170895.63952186453,-148913.72033267867,-10136.742638427677,-18223.348539627972,shared_regular_solution_region
0.00024467305437798014,-152672.29661793675,-170872.56245703818,-150351.39498393127,-8690.994677690993,-18200.265839101427,-152672.29661793675,-170872.56245703818,-148913.72033267867,-10128.669328943593,-18200.265839101427,shared_regular_solution_region
0.0002457177634866348,-152672.30227764221,-170849.485653468,-150351.39498393127,-8682.921475249954,-18177.183375825785,-152672.30227764221,-170849.485653468,-148913.72033267867,-10120.596126502554,-18177.183375825785,shared_regular_solution_region
0.0002467669333117522,-152672.30796145488,-170826.40911226897,-150351.39498393127,-8674.84838030854,-18154.101150814095,-152672.30796145488,-170826.40911226897,-148913.72033267867,-10112.52303156114,-18154.101150814095,shared_regular_solution_region
0.0002478205828997747,-152672.3136694772,-170803.33283456083,-150351.39498393127,-8666.775393325195,-18131.01916508362,-152672.3136694772,-170803.33283456083,-148913.72033267867,-10104.450044577796,-18131.01916508362,shared_regular_solution_region
0.0002488787313784686,-152672.3194018121,-170780.2568214681,-150351.39498393127,-8658.702514760429,-18107.937419655995,-152672.3194018121,-170780.2568214681,-148913.72033267867,-10096.37716601303,-18107.937419655995,shared_regular_solution_region
0.00024994139795727314,-152672.32515856277,-170757.18107412002,-150351.39498393127,-8650.629745076527,-18084.855915557244,-152672.32515856277,-170757.18107412002,-148913.72033267867,-10088.304396329127,-18084.855915557244,shared_regular_solution_region
0.0002510086019276477,-152672.33093983305,-170734.10559365072,-150351.39498393127,-8642.557084737957,-18061.774653817673,-152672.33093983305,-170734.10559365072,-148913.72033267867,-10080.231735990557,-18061.774653817673,shared_regular_solution_region
0.0002520803626634225,-152672.33674572705,-170711.03038119918,-150351.39498393127,-8634.48453421102,-18038.693635472126,-152672.33674572705,-170711.03038119918,-148913.72033267867,-10072.15918546362,-18038.693635472126,shared_regular_solution_region
0.0002531566996211515,-152672.34257634942,-170687.9554379092,-150351.39498393127,-8626.412093964056,-18015.612861559785,-152672.34257634942,-170687.9554379092,-148913.72033267867,-10064.086745216657,-18015.612861559785,shared_regular_solution_region
0.0002542376323404633,-152672.34843180518,-170664.88076492943,-150351.39498393127,-8618.339764467411,-17992.532333124254,-152672.34843180518,-170664.88076492943,-148913.72033267867,-10056.014415720012,-17992.532333124254,shared_regular_solution_region
0.00025532318044441826,-152672.3543121999,-170641.80636341352,-150351.39498393127,-8610.267546193383,-17969.452051213622,-152672.3543121999,-170641.80636341352,-148913.72033267867,-10047.942197445984,-17969.452051213622,shared_regular_solution_region
0.0002564133636398625,-152672.36021763945,-170618.73223451996,-150351.39498393127,-8602.195439616364,-17946.372016880516,-152672.36021763945,-170618.73223451996,-148913.72033267867,-10039.870090868964,-17946.372016880516,shared_regular_solution_region
0.000257508201717788,-152672.36614823024,-170595.65837941214,-150351.39498393127,-8594.123445212637,-17923.2922311819,-152672.36614823024,-170595.65837941214,-148913.72033267867,-10031.798096465238,-17923.2922311819,shared_regular_solution_region
0.00025860771455368944,-152672.37210407914,-170572.5847992586,-150351.39498393127,-8586.05156346067,-17900.21269517945,-152672.37210407914,-170572.5847992586,-148913.72033267867,-10023.726214713271,-17900.21269517945,shared_regular_solution_region
0.00025971192210792727,-152672.37808529343,-170549.51149523258,-150351.39498393127,-8577.979794840852,-17877.133409939153,-152672.37808529343,-170549.51149523258,-148913.72033267867,-10015.654446093453,-17877.133409939153,shared_regular_solution_region
0.0002608208444260883,-152672.38409198087,-170526.43846851258,-150351.39498393127,-8569.908139835694,-17854.054376531712,-152672.38409198087,-170526.43846851258,-148913.72033267867,-10007.582791088294,-17854.054376531712,shared_regular_solution_region
0.00026193450163935025,-152672.39012424965,-170503.365720282,-150351.39498393127,-8561.836598929716,-17830.97559603234,-152672.39012424965,-170503.365720282,-148913.72033267867,-9999.511250182317,-17830.97559603234,shared_regular_solution_region
0.00026305291396484814,-152672.39618220847,-170480.29325172934,-150351.39498393127,-8553.765172609506,-17807.89706952087,-152672.39618220847,-170480.29325172934,-148913.72033267867,-9991.439823862107,-17807.89706952087,shared_regular_solution_region
0.0002641761017060394,-152672.4022659664,-170457.22106404812,-150351.39498393127,-8545.693861363747,-17784.818798081717,-152672.4022659664,-170457.22106404812,-148913.72033267867,-9983.368512616347,-17784.818798081717,shared_regular_solution_region
0.00026530408525307446,-152672.40837563307,-170434.14915843698,-150351.39498393127,-8537.622665683157,-17761.740782803914,-152672.40837563307,-170434.14915843698,-148913.72033267867,-9975.297316935757,-17761.740782803914,shared_regular_solution_region
0.00026643688508316534,-152672.4145113185,-170411.07753609965,-150351.39498393127,-8529.55158606061,-17738.663024781155,-152672.4145113185,-170411.07753609965,-148913.72033267867,-9967.22623731321,-17738.663024781155,shared_regular_solution_region
0.00026757452176095776,-152672.42067313317,-170388.00619824507,-150351.39498393127,-8521.480622991046,-17715.585525111906,-152672.42067313317,-170388.00619824507,-148913.72033267867,-9959.155274243647,-17715.585525111906,shared_regular_solution_region
0.00026871701593890576,-152672.42686118808,-170364.93514608723,-150351.39498393127,-8513.4097769715,-17692.508284899144,-152672.42686118808,-170364.93514608723,-148913.72033267867,-9951.084428224101,-17692.508284899144,shared_regular_solution_region
0.0002698643883576443,-152672.43307559472,-170341.86438084533,-150351.39498393127,-8505.339048501162,-17669.43130525062,-152672.43307559472,-170341.86438084533,-148913.72033267867,-9943.013699753763,-17669.43130525062,shared_regular_solution_region
0.00027101665984636825,-152672.43931646497,-170318.79390374385,-150351.39498393127,-8497.268438081315,-17646.35458727888,-152672.43931646497,-170318.79390374385,-148913.72033267867,-9934.943089333916,-17646.35458727888,shared_regular_solution_region
0.00027217385132320823,-152672.4455839112,-170295.72371601238,-150351.39498393127,-8489.19794621534,-17623.27813210117,-152672.4455839112,-170295.72371601238,-148913.72033267867,-9926.87259746794,-17623.27813210117,shared_regular_solution_region
0.00027333598379561245,-152672.4518780463,-170272.65381888582,-150351.39498393127,-8481.127573408885,-17600.201940839528,-152672.4518780463,-170272.65381888582,-148913.72033267867,-9918.802224661486,-17600.201940839528,shared_regular_solution_region
0.0002745030783607261,-152672.4581989836,-170249.58421360434,-150351.39498393127,-8473.05732016958,-17577.126014620735,-152672.4581989836,-170249.58421360434,-148913.72033267867,-9910.731971422181,-17577.126014620735,shared_regular_solution_region
0.0002756751562057763,-152672.46454683694,-170226.51490141332,-150351.39498393127,-8464.987187007384,-17554.05035457638,-152672.46454683694,-170226.51490141332,-148913.72033267867,-9902.661838259985,-17554.05035457638,shared_regular_solution_region
0.00027685223860845505,-152672.47092172058,-170203.44588356357,-150351.39498393127,-8456.917174434348,-17530.974961842992,-152672.47092172058,-170203.44588356357,-148913.72033267867,-9894.591825686948,-17530.974961842992,shared_regular_solution_region
0.000278034346937306,-152672.4773237493,-170180.37716131116,-150351.39498393127,-8448.847282964678,-17507.899837561854,-152672.4773237493,-170180.37716131116,-148913.72033267867,-9886.521934217279,-17507.899837561854,shared_regular_solution_region
0.00027922150265211363,-152672.48375303842,-170157.30873591756,-150351.39498393127,-8440.777513114852,-17484.82498287913,-152672.48375303842,-170157.30873591756,-148913.72033267867,-9878.452164367452,-17484.82498287913,shared_regular_solution_region
0.0002804137273042905,-152672.49020970368,-170134.24060864953,-150351.39498393127,-8432.707865403441,-17461.75039894585,-152672.49020970368,-170134.24060864953,-148913.72033267867,-9870.382516656042,-17461.75039894585,shared_regular_solution_region
0.00028161104253727093,-152672.4966938613,-170111.17278077936,-150351.39498393127,-8424.638340351346,-17438.676086918073,-152672.4966938613,-170111.17278077936,-148913.72033267867,-9862.312991603947,-17438.676086918073,shared_regular_solution_region
0.00028281347008690184,-152672.50320562802,-170088.10525358465,-150351.39498393127,-8416.568938481563,-17415.602047956636,-152672.50320562802,-170088.10525358465,-148913.72033267867,-9854.243589734164,-17415.602047956636,shared_regular_solution_region
0.0002840210317818383,-152672.50974512106,-170065.03802834856,-150351.39498393127,-8408.499660319416,-17392.528283227497,-152672.50974512106,-170065.03802834856,-148913.72033267867,-9846.174311572016,-17392.528283227497,shared_regular_solution_region
0.00028523374954394056,-152672.51631245817,-170041.97110635965,-150351.39498393127,-8400.43050639244,-17369.454793901474,-152672.51631245817,-170041.97110635965,-148913.72033267867,-9838.10515764504,-17369.454793901474,shared_regular_solution_region
0.00028645164538867,-152672.52290775752,-170018.90448891194,-150351.39498393127,-8392.361477230297,-17346.38158115442,-152672.52290775752,-170018.90448891194,-148913.72033267867,-9830.036128482898,-17346.38158115442,shared_regular_solution_region
0.0002876747414254913,-152672.5295311379,-169995.83817730506,-150351.39498393127,-8384.29257336515,-17323.308646167163,-152672.5295311379,-169995.83817730506,-148913.72033267867,-9821.96722461775,-17323.308646167163,shared_regular_solution_region
0.00028890305985827114,-152672.53618271844,-169972.77217284418,-150351.39498393127,-8376.22379533117,-17300.235990125744,-152672.53618271844,-169972.77217284418,-148913.72033267867,-9813.898446583771,-17300.235990125744,shared_regular_solution_region
0.0002901366229856839,-152672.54286261892,-169949.70647683993,-150351.39498393127,-8368.155143665004,-17277.163614221005,-152672.54286261892,-169949.70647683993,-148913.72033267867,-9805.829794917605,-17277.163614221005,shared_regular_solution_region
0.0002913754532016141,-152672.54957095956,-169926.64109060864,-150351.39498393127,-8360.08661890548,-17254.091519649082,-152672.54957095956,-169926.64109060864,-148913.72033267867,-9797.76127015808,-17254.091519649082,shared_regular_solution_region
0.0002926195729955652,-152672.5563078611,-169903.57601547218,-150351.39498393127,-8352.018221593695,-17231.019707611093,-152672.5563078611,-169903.57601547218,-148913.72033267867,-9789.692872846295,-17231.019707611093,shared_regular_solution_region
0.0002938690049530657,-152672.5630734447,-169880.51125275812,-150351.39498393127,-8343.949952273135,-17207.94817931342,-152672.5630734447,-169880.51125275812,-148913.72033267867,-9781.624603525735,-17207.94817931342,shared_regular_solution_region
0.0002951237717560803,-152672.56986783224,-169857.44680379966,-150351.39498393127,-8335.881811489555,-17184.87693596742,-152672.56986783224,-169857.44680379966,-148913.72033267867,-9773.556462742155,-17184.87693596742,shared_regular_solution_region
0.00029638389618342245,-152672.57669114595,-169834.38266993567,-150351.39498393127,-8327.813799791096,-17161.805978789722,-152672.57669114595,-169834.38266993567,-148913.72033267867,-9765.488451043697,-17161.805978789722,shared_regular_solution_region
0.00029764940111116564,-152672.58354350855,-169811.3188525108,-150351.39498393127,-8319.745917728054,-17138.73530900225,-152672.58354350855,-169811.3188525108,-148913.72033267867,-9757.420568980655,-17138.73530900225,shared_regular_solution_region
0.0002989203095130613,-152672.59042504343,-169788.2553528753,-150351.39498393127,-8311.678165853315,-17115.66492783188,-152672.59042504343,-169788.2553528753,-148913.72033267867,-9749.352817105915,-17115.66492783188,shared_regular_solution_region
0.0003001966444609536,-152672.59733587436,-169765.19217238526,-150351.39498393127,-8303.610544721887,-17092.594836510892,-152672.59733587436,-169765.19217238526,-148913.72033267867,-9741.285195974488,-17092.594836510892,shared_regular_solution_region
0.0003014784291251993,-152672.6042761257,-169742.12931240269,-150351.39498393127,-8295.543054891372,-17069.525036276988,-152672.6042761257,-169742.12931240269,-148913.72033267867,-9733.217706143972,-17069.525036276988,shared_regular_solution_region
0.00030276568677508925,-152672.61124592234,-169719.06677429512,-150351.39498393127,-8287.475696921523,-17046.455528372782,-152672.61124592234,-169719.06677429512,-148913.72033267867,-9725.150348174124,-17046.455528372782,shared_regular_solution_region
0.00030405844077926867,-152672.61824538963,-169696.0045594361,-150351.39498393127,-8279.408471374627,-17023.386314046482,-152672.61824538963,-169696.0045594361,-148913.72033267867,-9717.083122627228,-17023.386314046482,shared_regular_solution_region
0.0003053567146061639,-152672.62527465355,-169672.94266920505,-150351.39498393127,-8271.341378815298,-17000.3173945515,-152672.62527465355,-169672.94266920505,-148913.72033267867,-9709.016030067898,-17000.3173945515,shared_regular_solution_region
0.0003066605318244058,-152672.6323338405,-169649.8811049872,-150351.39498393127,-8263.274419810565,-16977.248771146697,-152672.6323338405,-169649.8811049872,-148913.72033267867,-9700.949071063165,-16977.248771146697,shared_regular_solution_region
0.0003079699161032603,-152672.63942307755,-169626.8198681737,-150351.39498393127,-8255.207594929932,-16954.180445096164,-152672.63942307755,-169626.8198681737,-148913.72033267867,-9692.882246182533,-16954.180445096164,shared_regular_solution_region
0.00030928489121305556,-152672.64654249218,-169603.75896016168,-150351.39498393127,-8247.140904745233,-16931.1124176695,-152672.64654249218,-169603.75896016168,-148913.72033267867,-9684.815555997833,-16931.1124176695,shared_regular_solution_region
0.00031060548102561575,-152672.6536922124,-169580.69838235414,-150351.39498393127,-8239.074349830742,-16908.044690141745,-152672.6536922124,-169580.69838235414,-148913.72033267867,-9676.749001083343,-16908.044690141745,shared_regular_solution_region
0.0003119317095146926,-152672.66087236692,-169557.63813616015,-150351.39498393127,-8231.007930763299,-16884.977263793233,-152672.66087236692,-169557.63813616015,-148913.72033267867,-9668.6825820159,-16884.977263793233,shared_regular_solution_region
0.00031326360075640126,-152672.66808308483,-169534.57822299478,-150351.39498393127,-8222.94164812204,-16861.910139909945,-152672.66808308483,-169534.57822299478,-148913.72033267867,-9660.61629937464,-16861.910139909945,shared_regular_solution_region
0.00031460117892965854,-152672.6753244958,-169511.51864427904,-150351.39498393127,-8214.875502488663,-16838.84331978325,-152672.6753244958,-169511.51864427904,-148913.72033267867,-9652.550153741264,-16838.84331978325,shared_regular_solution_region
0.0003159444683166194,-152672.6825967301,-169488.45940144014,-150351.39498393127,-8206.809494447341,-16815.77680471004,-152672.6825967301,-169488.45940144014,-148913.72033267867,-9644.484145699942,-16815.77680471004,shared_regular_solution_region
0.0003172934933031205,-152672.6898999185,-169465.40049591125,-150351.39498393127,-8198.743624584691,-16792.710595992743,-152672.6898999185,-169465.40049591125,-148913.72033267867,-9636.418275837292,-16792.710595992743,shared_regular_solution_region
0.0003186482783791205,-152672.69723419237,-169442.34192913174,-150351.39498393127,-8190.67789348989,-16769.644694939372,-152672.69723419237,-169442.34192913174,-148913.72033267867,-9628.35254474249,-16769.644694939372,shared_regular_solution_region
0.00032000884813914587,-152672.70459968355,-169419.2837025471,-150351.39498393127,-8182.612301754532,-16746.579102863558,-152672.70459968355,-169419.2837025471,-148913.72033267867,-9620.286953007133,-16746.579102863558,shared_regular_solution_region
0.000321375227282738,-152672.71199652457,-169396.22581760894,-150351.39498393127,-8174.54684997283,-16723.513821084372,-152672.71199652457,-169396.22581760894,-148913.72033267867,-9612.221501225431,-16723.513821084372,shared_regular_solution_region
0.00032274744061489957,-152672.71942484836,-169373.1682757751,-150351.39498393127,-8166.481538741442,-16700.44885092674,-152672.71942484836,-169373.1682757751,-148913.72033267867,-9604.156189994043,-16700.44885092674,shared_regular_solution_region
0.00032412551304654744,-152672.72688478848,-169350.11107850962,-150351.39498393127,-8158.416368659615,-16677.38419372114,-152672.72688478848,-169350.11107850962,-148913.72033267867,-9596.091019912215,-16677.38419372114,shared_regular_solution_region
0.0003255094695949624,-152672.73437647911,-169327.0542272828,-150351.39498393127,-8150.351340329129,-16654.319850803673,-152672.73437647911,-169327.0542272828,-148913.72033267867,-9588.02599158173,-16654.319850803673,shared_regular_solution_region
0.00032689933538424453,-152672.74190005494,-169303.99772357117,-150351.39498393127,-8142.286454354355,-16631.25582351623,-152672.74190005494,-169303.99772357117,-148913.72033267867,-9579.961105606955,-16631.25582351623,shared_regular_solution_region
0.00032829513564576994,-152672.7494556512,-169280.9415688576,-150351.39498393127,-8134.221711342165,-16608.1921132064,-152672.7494556512,-169280.9415688576,-148913.72033267867,-9571.896362594765,-16608.1921132064,shared_regular_solution_region
0.00032969689571864794,-152672.75704340378,-169257.8857646313,-150351.39498393127,-8126.157111902139,-16585.12872122752,-152672.75704340378,-169257.8857646313,-148913.72033267867,-9563.83176315474,-16585.12872122752,shared_regular_solution_region
0.0003311046410501806,-152672.76466344902,-169234.83031238776,-150351.39498393127,-8118.092656646302,-16562.065648938733,-152672.76466344902,-169234.83031238776,-148913.72033267867,-9555.767307898903,-16562.065648938733,shared_regular_solution_region
0.0003325183971963253,-152672.7723159239,-169211.77521362892,-150351.39498393127,-8110.028346189385,-16539.00289770501,-152672.7723159239,-169211.77521362892,-148913.72033267867,-9547.702997441986,-16539.00289770501,shared_regular_solution_region
0.0003339381898221598,-152672.78000096604,-169188.72046986307,-150351.39498393127,-8101.964181148738,-16515.940468897024,-152672.78000096604,-169188.72046986307,-148913.72033267867,-9539.638832401339,-16515.940468897024,shared_regular_solution_region
0.0003353640447023455,-152672.78771871355,-169165.66608260493,-150351.39498393127,-8093.900162144273,-16492.87836389139,-152672.78771871355,-169165.66608260493,-148913.72033267867,-9531.574813396874,-16492.87836389139,shared_regular_solution_region
0.00033679598772159834,-152672.7954693051,-169142.61205337575,-150351.39498393127,-8085.83628979855,-16469.81658407065,-152672.7954693051,-169142.61205337575,-148913.72033267867,-9523.51094105115,-16469.81658407065,shared_regular_solution_region
0.0003382340448751562,-152672.80325288008,-169119.55838370317,-150351.39498393127,-8077.772564736893,-16446.75513082309,-152672.80325288008,-169119.55838370317,-148913.72033267867,-9515.447215989494,-16446.75513082309,shared_regular_solution_region
0.00033967824226925186,-152672.81106957828,-169096.50507512141,-150351.39498393127,-8069.7089875871025,-16423.694005543133,-152672.81106957828,-169096.50507512141,-148913.72033267867,-9507.383638839703,-16423.694005543133,shared_regular_solution_region
0.000341128606121588,-152672.81891954027,-169073.45212917126,-150351.39498393127,-8061.645558979828,-16400.633209630992,-152672.81891954027,-169073.45212917126,-148913.72033267867,-9499.320210232429,-16400.633209630992,shared_regular_solution_region
0.00034258516276181066,-152672.82680290708,-169050.39954739995,-150351.39498393127,-8053.582279548311,-16377.572744492878,-152672.82680290708,-169050.39954739995,-148913.72033267867,-9491.256930800912,-16377.572744492878,shared_regular_solution_region
0.00034404793863199005,-152672.83471982036,-169027.34733136144,-150351.39498393127,-8045.51914992847,-16354.512611541082,-152672.83471982036,-169027.34733136144,-148913.72033267867,-9483.19380118107,-16354.512611541082,shared_regular_solution_region
0.0003455169602870982,-152672.8426704224,-169004.2954826163,-150351.39498393127,-8037.456170758989,-16331.452812193893,-152672.8426704224,-169004.2954826163,-148913.72033267867,-9475.13082201159,-16331.452812193893,shared_regular_solution_region
0.0003469922543954919,-152672.85065485604,-168981.24400273163,-150351.39498393127,-8029.393342681229,-16308.393347875593,-152672.85065485604,-168981.24400273163,-148913.72033267867,-9467.06799393383,-16308.393347875593,shared_regular_solution_region
0.00034847384773939764,-152672.85867326477,-168958.19289328135,-150351.39498393127,-8021.330666339287,-16285.334220016579,-152672.85867326477,-168958.19289328135,-148913.72033267867,-9459.005317591887,-16285.334220016579,shared_regular_solution_region
0.0003499617672153972,-152672.8667257926,-168935.14215584606,-150351.39498393127,-8013.268142380053,-16262.275430053443,-152672.8667257926,-168935.14215584606,-148913.72033267867,-9450.942793632654,-16262.275430053443,shared_regular_solution_region
0.000351456039834915,-152672.87481258425,-168912.0917920131,-150351.39498393127,-8005.205771453067,-16239.216979428835,-152672.87481258425,-168912.0917920131,-148913.72033267867,-9442.880422705668,-16239.216979428835,shared_regular_solution_region
0.00035295669272470944,-152672.882933785,-168889.0418033765,-150351.39498393127,-7997.14355421075,-16216.158869591483,-152672.882933785,-168889.0418033765,-148913.72033267867,-9434.81820546335,-16216.158869591483,shared_regular_solution_region
0.0003544637531273662,-152672.89108954073,-168865.99219153717,-150351.39498393127,-7989.081491308229,-16193.101101996435,-152672.89108954073,-168865.99219153717,-148913.72033267867,-9426.75614256083,-16193.101101996435,shared_regular_solution_region
0.00035597724840179034,-152672.89927999795,-168842.94295810282,-150351.39498393127,-7981.019583403395,-16170.043678104877,-152672.89927999795,-168842.94295810282,-148913.72033267867,-9418.694234655995,-16170.043678104877,shared_regular_solution_region
0.00035749720602370593,-152672.90750530383,-168819.89410468808,-150351.39498393127,-7972.957831157051,-16146.986599384254,-152672.90750530383,-168819.89410468808,-148913.72033267867,-9410.632482409652,-16146.986599384254,shared_regular_solution_region
0.00035902365358615225,-152672.915765606,-168796.8456329143,-150351.39498393127,-7964.896235232649,-16123.929867308296,-152672.915765606,-168796.8456329143,-148913.72033267867,-9402.57088648525,-16123.929867308296,shared_regular_solution_region
0.00036055661879998575,-152672.92406105294,-168773.79754440993,-150351.39498393127,-7956.834796296607,-16100.87348335699,-152672.92406105294,-168773.79754440993,-148913.72033267867,-9394.509447549208,-16100.87348335699,shared_regular_solution_region
0.0003620961294943844,-152672.93239179358,-168750.74984081025,-150351.39498393127,-7948.77351501814,-16077.817449016671,-152672.93239179358,-168750.74984081025,-148913.72033267867,-9386.44816627074,-16077.817449016671,shared_regular_solution_region
0.00036364221361735,-152672.94075797754,-168727.70252375756,-150351.39498393127,-7940.712392069283,-16054.761765780015,-152672.94075797754,-168727.70252375756,-148913.72033267867,-9378.387043321884,-16054.761765780015,shared_regular_solution_region
0.0003651948992362188,-152672.9491597551,-168704.6555949011,-150351.39498393127,-7932.651428124926,-16031.706435145985,-152672.9491597551,-168704.6555949011,-148913.72033267867,-9370.326079377526,-16031.706435145985,shared_regular_solution_region
0.00036675421453816827,-152672.95759727713,-168681.60905589722,-150351.39498393127,-7924.590623862896,-16008.651458620094,-152672.95759727713,-168681.60905589722,-148913.72033267867,-9362.265275115496,-16008.651458620094,shared_regular_solution_region
0.00036832018783073,-152672.9660706951,-168658.5629084093,-150351.39498393127,-7916.529979963816,-15985.596837714198,-152672.9660706951,-168658.5629084093,-148913.72033267867,-9354.204631216417,-15985.596837714198,shared_regular_solution_region
0.0003698928475423043,-152672.9745801612,-168635.51715410777,-150351.39498393127,-7908.4694971112185,-15962.542573946586,-152672.9745801612,-168635.51715410777,-148913.72033267867,-9346.14414836382,-15962.542573946586,shared_regular_solution_region
0.00037147222222267545,-152672.9831258282,-168612.47179467027,-150351.39498393127,-7900.409175991663,-15939.488668842067,-152672.9831258282,-168612.47179467027,-148913.72033267867,-9338.083827244263,-15939.488668842067,shared_regular_solution_region
0.00037305834054352947,-152672.99170784955,-168589.42683178151,-150351.39498393127,-7892.349017294473,-15916.435123931966,-152672.99170784955,-168589.42683178151,-148913.72033267867,-9330.023668547074,-15916.435123931966,shared_regular_solution_region
0.00037465123129897513,-152673.00032637932,-168566.38226713342,-150351.39498393127,-7884.289021711971,-15893.381940754101,-152673.00032637932,-168566.38226713342,-148913.72033267867,-9321.963672964572,-15893.381940754101,shared_regular_solution_region
0.0003762509234060679,-152673.00898157223,-168543.33810242516,-150351.39498393127,-7876.229189939477,-15870.329120852926,-152673.00898157223,-168543.33810242516,-148913.72033267867,-9313.903841192077,-15870.329120852926,shared_regular_solution_region
0.0003778574459053322,-152673.0176735837,-168520.29433936308,-150351.39498393127,-7868.16952267522,-15847.276665779384,-152673.0176735837,-168520.29433936308,-148913.72033267867,-9305.84417392782,-15847.276665779384,shared_regular_solution_region
0.00037947082796129195,-152673.02640256973,-168497.25097966086,-150351.39498393127,-7860.110020620341,-15824.22457709114,-152673.02640256973,-168497.25097966086,-148913.72033267867,-9297.784671872942,-15824.22457709114,shared_regular_solution_region
0.0003810910988629968,-152673.03516868697,-168474.20802503946,-150351.39498393127,-7852.050684479065,-15801.172856352496,-152673.03516868697,-168474.20802503946,-148913.72033267867,-9289.725335731666,-15801.172856352496,shared_regular_solution_region
