replicate,particle_id,lineage_member_particle_ids,step,elapsed_physical_time_s,experimental_age_h,stable_particle_id,lineage_member_ids,lineage_group_size,component_label,threshold_voxel_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm
replicate_C,P056,P056,1024,1014.7083216314205,6.2818634226753947,17,17,1,17,9706,3561.6133016294175,9.4736947021194506,26.031718776953696,231.04876828503191,224.9437700023062
replicate_C,P028,P028,1024,1014.7083216314205,6.2818634226753947,18,18,1,18,8091,2801.057951523218,8.7446915428121645,28.954610057953815,70.063578192801259,103.90691619274888
replicate_C,P082,P082,1024,1014.7083216314205,6.2818634226753947,19,19,1,19,12697,5128.9799820583039,10.698284220606853,32.003896407372103,140.03372437258054,48.970736294362986
replicate_C,P054,P054,1024,1014.7083216314205,6.2818634226753947,20,20,1,20,9346,3398.2662079346346,9.3265909396935776,32.993642758286782,74.086562321197277,168.96844587134183
replicate_C,P027,P027,1024,1014.7083216314205,6.2818634226753947,22,22,1,21,8025,2776.3624153424425,8.7189164448992873,33.985366272704617,128.94141841523319,186.99760401199026
replicate_C,P068,P068,1024,1014.7083216314205,6.2818634226753947,21,21,1,22,10911,4193.4097733144554,10.00367478526088,35.026081373368726,46.019458648941118,2.947610310414627
replicate_C,P047,P047,1024,1014.7083216314205,6.2818634226753947,23,23,1,23,9737,3589.1845605932344,9.4980779000777389,37.064622168324171,0.035351032064656146,187.11099526098798
replicate_C,P036,P036,1024,1014.7083216314205,6.2818634226753947,24,24,1,24,7430,2496.651175996426,8.4156904567850379,42.098248727701581,236.0042084045464,126.59699695542318
replicate_C,P057,P057,1024,1014.7083216314205,6.2818634226753947,25,25,1,25,9639,3544.0000781078852,9.4580521540722824,44.951357387170098,17.011490284452996,87.011228555487705
replicate_C,P052,P052,1024,1014.7083216314205,6.2818634226753947,26,26,1,26,9531,3493.722271225899,9.413112656072979,48.002668243343997,104.98522495099964,100.96447501216971
replicate_C,P031,P031,1024,1014.7083216314205,6.2818634226753947,27,27,1,27,7986,2752.41184057895,8.6937724613745822,53.036021153511307,97.010897731953065,44.083968726973254
replicate_C,P000,P000,1024,1014.7083216314205,6.2818634226753947,28,28,1,28,5584,1648.1695529742747,7.3277575665269561,56.048649388987471,16.855585677231709,214.0463671805837
replicate_C,P058,P058,1024,1014.7083216314205,6.2818634226753947,29,29,1,29,9517,3480.0907953118817,9.4008543011237968,57.963607475861146,98.025926924086576,199.9617361461664
replicate_C,P005,P005,1024,1014.7083216314205,6.2818634226753947,30,30,1,30,6787,2183.2575108606784,8.0477062885958066,56.976058501480644,169.93334556054387,37.09922748933397
replicate_C,P019,P019,1024,1014.7083216314205,6.2818634226753947,31,31,1,31,6738,2158.0634967364135,8.0166305578497976,59.988211319202435,173.94211560602071,79.933634865214742
replicate_C,P063,P063,1024,1014.7083216314205,6.2818634226753947,32,32,1,32,10924,4196.6266723910176,10.006232177967197,63.976526935724088,218.99944786567488,79.92490451348597
replicate_C,P004,P004,1024,1014.7083216314205,6.2818634226753947,33,33,1,33,6570,2089.623667395987,7.9309733352135003,62.972384437028616,192.07652348062717,2.0490095743066732
replicate_C,P010,P010,1024,1014.7083216314205,6.2818634226753947,34,34,1,34,6743,2169.7398303037767,8.0310627158157093,68.957411182673752,16.992205292617339,245.7754119063776
replicate_C,P086,P086,1024,1014.7083216314205,6.2818634226753947,35,35,1,35,12615,5078.8668708649147,10.663327307109117,72.991848644263243,211.8990269226758,45.062388047258167
replicate_C,P073,P073,1024,1014.7083216314205,6.2818634226753947,36,36,1,36,11099,4281.3472461272268,10.073118616967346,83.980268210907212,134.01641300535471,13.044182902285042
replicate_C,P048,P048,1024,1014.7083216314205,6.2818634226753947,37,37,1,37,9620,3538.01551253562,9.4527253837155403,89.911594720946809,36.91795272816951,194.91853068993615
replicate_C,P093,P093,1024,1014.7083216314205,6.2818634226753947,38,38,1,38,13939,5790.2550024858801,11.139602493565993,91.008035558629331,161.97567345639104,175.89164715864214
replicate_C,P025,P025,1024,1014.7083216314205,6.2818634226753947,39,39,1,39,8055,2790.4305797675688,8.7336182425317563,93.961982171322006,146.07453865154199,63.161510080479651
replicate_C,P017,P017,1024,1014.7083216314205,6.2818634226753947,40,40,1,40,6753,2168.3503830852173,8.0293480523999801,97.05483581459832,18.031519765330849,165.97767844403577
replicate_C,P042,P042,1024,1014.7083216314205,6.2818634226753947,41,41,1,41,9242,3351.8940068886272,9.2839734376092942,100.03439887893735,212.99272430159016,170.17411694625764
replicate_C,P035,P035,1024,1014.7083216314205,6.2818634226753947,42,42,1,42,7854,2691.5120553490115,8.6291742734927031,100.9533028322586,79.953850511167531,28.955498182351803
replicate_C,P055,P055,1024,1014.7083216314205,6.2818634226753947,43,43,1,43,9448,3449.8981357008079,9.3735885744917944,101.98185709332446,47.049501439842906,50.868682052041834
replicate_C,P024,P024,1024,1014.7083216314205,6.2818634226753947,44,44,1,44,7987,2757.2056497528247,8.6988167784379478,102.97218153700032,149.83887854813895,99.791152454672996
replicate_C,P006,P006,1024,1014.7083216314205,6.2818634226753947,45,45,1,45,6639,2122.3327011457927,7.9721406489041655,103.03680484531522,92.895985094966861,117.07042963810406
replicate_C,P034,P034,1024,1014.7083216314205,6.2818634226753947,46,46,1,46,8010,2768.4190046194944,8.7105933131463651,107.01392818113818,82.071675278402893,151.92526127421607
replicate_C,P083,P083,1024,1014.7083216314205,6.2818634226753947,47,47,1,47,12488,5023.4099683013201,10.624373695617427,113.92614773947062,25.984495943349412,136.07297507895433
replicate_C,P074,P074,1024,1014.7083216314205,6.2818634226753947,48,48,1,48,10905,4196.3131165096447,10.005982962637921,114.00763774780772,43.981462177346152,1.97199281165005
replicate_C,P050,P050,1024,1014.7083216314205,6.2818634226753947,49,49,1,49,9468,3457.9445305363465,9.3808704351283794,124.92940662536749,86.933675538635967,79.995561262028943
replicate_C,P062,P062,1024,1014.7083216314205,6.2818634226753947,50,50,1,50,11067,4261.5591052624204,10.05757552081282,130.07281256912151,123.97154728540727,192.00072467096425
replicate_C,P066,P066,1024,1014.7083216314205,6.2818634226753947,51,51,1,51,10791,4134.3427791504264,9.9564830172762324,130.00360389061305,175.96475670465574,242.01050027941042
replicate_C,P065,P065,1024,1014.7083216314205,6.2818634226753947,52,52,1,52,10948,4211.1572101273532,10.017767510172691,129.9771294256204,222.03827957172334,150.95685195482574
replicate_C,P095,P095,1024,1014.7083216314205,6.2818634226753947,53,53,1,53,13951,5806.8502069388069,11.150234590150369,135.02484085523767,204.96816597045012,105.01099637782619
replicate_C,P041,P041,1024,1014.7083216314205,6.2818634226753947,55,55,1,54,8064,2791.2709094040647,8.7344948553505581,136.03486779172994,100.07550504826931,236.97418069356061
replicate_C,P030,P030,1024,1014.7083216314205,6.2818634226753947,54,54,1,55,7865,2691.2600623488283,8.6289049627440235,135.97957367054337,6.9418236903907644,13.018561843315265
replicate_C,P071,P071,1024,1014.7083216314205,6.2818634226753947,56,56,1,56,10886,4186.7373658480647,9.9983661357412661,140.96296864913739,79.995183750070694,187.02701114388898
replicate_C,P049,P049,1024,1014.7083216314205,6.2818634226753947,57,57,1,57,9622,3535.1867266584691,9.4502054337947374,139.97238622758903,116.02774906914304,112.07204695315765
replicate_C,P087,P087,1024,1014.7083216314205,6.2818634226753947,58,58,1,58,12311,4946.175160806687,10.569642402323911,144.01500900035649,162.08672311580051,114.0663822311466
replicate_C,P061,P061,1024,1014.7083216314205,6.2818634226753947,59,59,1,59,10871,4184.8823357880656,9.9968892490830168,147.06404480197835,117.88500973627117,155.92059736945228
replicate_C,P075,P075,1024,1014.7083216314205,6.2818634226753947,60,60,1,60,10873,4181.6285707902052,9.9942977017419743,151.04480971749632,191.97562345060251,67.939328045317126
replicate_C,P043,P043,1024,1014.7083216314205,6.2818634226753947,62,62,1,61,9436,3442.4756367844498,9.3668612832782436,154.01003389451608,29.980869599373563,208.97252851393105
replicate_C,P040,P040,1024,1014.7083216314205,6.2818634226753947,61,61,1,62,7914,2714.4781771091884,8.6536484534664133,154.02466262331399,20.978867453138403,99.987635880028677
replicate_C,P080,P080,1024,1014.7083216314205,6.2818634226753947,63,63,1,63,12537,5049.2113704888716,10.642532393524693,155.99357830947099,63.995192212018026,131.04325608176578
replicate_C,P072,P072,1024,1014.7083216314205,6.2818634226753947,65,65,1,64,10945,4211.4088077314627,10.017967011638671,159.03442068521602,176.0548448599337,198.99710801073743
replicate_C,P023,P023,1024,1014.7083216314205,6.2818634226753947,64,64,1,65,7987,2758.3518939027663,8.7000220550472509,157.07891129031464,194.97283604572348,160.05086809016089
replicate_C,P046,P046,1024,1014.7083216314205,6.2818634226753947,66,66,1,66,9454,3448.2752970137344,9.3721185592986966,158.08679538731749,208.9842724446562,30.911890315789908
replicate_C,P021,P021,1024,1014.7083216314205,6.2818634226753947,67,67,1,67,6772,2171.8924863970424,8.0337177809785913,157.96816244847255,120.9506929442242,217.99665765487978
replicate_C,P029,P029,1024,1014.7083216314205,6.2818634226753947,68,68,1,68,8011,2758.8678410129401,8.7005644648590099,163.00724839843264,38.970383544051977,173.99438329549707
replicate_C,P078,P078,1024,1014.7083216314205,6.2818634226753947,69,69,1,69,12536,5046.0252098284072,10.640293367107171,170.96611005906107,38.953350109956901,68.081756993770384
replicate_C,P079,P079,1024,1014.7083216314205,6.2818634226753947,70,70,1,70,12580,5063.7074440497145,10.652707416726248,178.02319852987665,28.051452243320863,142.09354526935331
replicate_C,P045,P045,1024,1014.7083216314205,6.2818634226753947,71,71,1,71,9196,3335.7484067966438,9.2690429094685012,176.9887118394166,45.988549707890272,15.074618414662035
replicate_C,P053,P053,1024,1014.7083216314205,6.2818634226753947,73,73,1,72,9697,3562.6079935903535,9.4745765619245592,177.99350005858273,98.027789172655972,135.05550675442194
replicate_C,P069,P069,1024,1014.7083216314205,6.2818634226753947,72,72,1,73,10802,4145.4970760782862,9.9654290454561743,179.04504805681037,79.035020144322786,44.026782535054608
replicate_C,P037,P037,1024,1014.7083216314205,6.2818634226753947,74,74,1,74,8090,2795.7326752786512,8.7391463236774847,179.96903366242611,219.01503271176026,5.0244630757901945
replicate_C,P007,P007,1024,1014.7083216314205,6.2818634226753947,75,75,1,75,6499,2060.2022811683664,7.8935752134011361,183.10996342572011,131.35322483958407,157.94144746934802
replicate_C,P090,P090,1024,1014.7083216314205,6.2818634226753947,76,76,1,76,12420,5002.4395284175162,10.609569108121757,188.98863106108956,100.02647383682128,85.049925210270345
replicate_C,P084,P084,1024,1014.7083216314205,6.2818634226753947,77,77,1,77,12509,5041.611490294149,10.637190134483927,194.97745245281689,72.065433264469121,220.92193859337908
replicate_C,P020,P020,1024,1014.7083216314205,6.2818634226753947,79,79,1,78,6704,2147.3972697117006,8.0034013421174919,193.91886508452808,184.77897668741033,142.89513956538846
replicate_C,P059,P059,1024,1014.7083216314205,6.2818634226753947,78,78,1,79,10632,4080.8605361359255,9.913363884573025,196.04821816103527,126.98053640173185,53.955481267342371
replicate_C,P032,P032,1024,1014.7083216314205,6.2818634226753947,80,80,1,80,8154,2842.3221113557515,8.7874235848117817,197.05712939428213,214.04888749056346,122.01082098705325
replicate_C,P014,P014,1024,1014.7083216314205,6.2818634226753947,81,81,1,81,6366,2001.8653025837975,7.8183555075833384,197.91395553797227,225.11712689054579,192.91176817290321
replicate_C,P089,P089,1024,1014.7083216314205,6.2818634226753947,82,82,1,82,12530,5052.0884381545002,10.644553400354352,201.06690818208517,152.00006177313603,84.053526099699567
replicate_C,P011,P011,1024,1014.7083216314205,6.2818634226753947,83,83,1,83,6543,2087.070772663918,7.9277422604513808,199.05831609706613,200.06152688670127,84.084380011706358
replicate_C,P016,P016,1024,1014.7083216314205,6.2818634226753947,84,84,1,84,6782,2186.8720539773308,8.0521450294991084,200.10079143647786,233.06695033512312,90.955077643526266
replicate_C,P091,P091,1024,1014.7083216314205,6.2818634226753947,85,85,1,85,12353,4957.7331923458169,10.577868908891721,205.9867894142451,17.997397926915685,11.032624480579672
replicate_C,P064,P064,1024,1014.7083216314205,6.2818634226753947,86,86,1,86,11225,4344.9553165988673,10.122759101208562,206.09051221612282,97.095177968473052,18.981907445572389
replicate_C,P051,P051,1024,1014.7083216314205,6.2818634226753947,87,87,1,87,9856,3647.3303854278388,9.5490939260623939,211.02241407824152,149.01218315562036,129.19317322128387
replicate_C,P012,P012,1024,1014.7083216314205,6.2818634226753947,88,88,1,88,6397,2016.9742330119175,7.8379757161677901,211.03871777690134,63.124669141966123,108.68591124614042
replicate_C,P076,P076,1024,1014.7083216314205,6.2818634226753947,89,89,1,89,12750,5148.0798935648263,10.711547622040538,213.0205377648806,198.02539521810226,220.96288082296726
replicate_C,P070,P070,1024,1014.7083216314205,6.2818634226753947,90,90,1,90,11068,4282.2054503050986,10.073791630579413,213.99982676085025,99.997219286976332,166.02823220279825
replicate_C,P018,P018,1024,1014.7083216314205,6.2818634226753947,91,91,1,91,6906,2245.382030642766,8.1233259141401657,218.00240808886699,147.04980678493888,168.89299303147214
replicate_C,P088,P088,1024,1014.7083216314205,6.2818634226753947,92,92,1,92,12364,4961.0280282302419,10.580211688194023,225.02823511611595,59.972348387700329,181.01420095376463
replicate_C,P002,P002,1024,1014.7083216314205,6.2818634226753947,93,93,1,93,5322,1547.9724094626076,7.1761504537740386,226.02061126795658,105.08063587929564,229.07892325907218
replicate_C,P015,P015,1024,1014.7083216314205,6.2818634226753947,94,94,1,94,6880,2230.2947726055399,8.1050908221111015,228.01351945865858,141.95235360227528,32.736191573173592
replicate_C,P038,P038,1024,1014.7083216314205,6.2818634226753947,95,95,1,95,8133,2827.9235746522008,8.7725601164014719,232.8152400220111,217.00274712441691,92.094208563936633
replicate_C,P033,P033,1536,1522.0624824471308,6.422795134013092,0,0,1,0,8164,2837.8210861156176,8.7827826245644225,242.03965086176089,245.01819416742006,67.981075378312326
replicate_C,P085,P085,1536,1522.0624824471308,6.422795134013092,1,1,1,1,12950,5262.7388230222386,10.790487585567677,4.9663982761736705,236.95428289623268,136.22888584350605
replicate_C,P060,P060,1536,1522.0624824471308,6.422795134013092,2,2,1,2,10854,4166.2404797332247,9.9820232017996986,7.0122947844265671,37.959399413515477,222.01539170433375
replicate_C,P039,P039,1536,1522.0624824471308,6.422795134013092,3,3,1,3,7924,2730.9942355737917,8.6711638234643527,245.00832907344818,53.778827107961895,119.159611799841
replicate_C,P022,P022,1536,1522.0624824471308,6.422795134013092,4,4,1,4,6332,1981.5821906408419,7.7918603515977267,243.92982587942151,114.1568716193128,40.752393494153544
replicate_C,P008,P008,1536,1522.0624824471308,6.422795134013092,5,5,1,5,6231,1944.6763826077581,7.74318395374811,3.9558945051004635,118.29351517387673,162.00550651680936
replicate_C,P001,P001,1536,1522.0624824471308,6.422795134013092,6,6,1,6,4939,1375.25049505991,6.898654582019752,244.97948317166868,142.96712092268416,242.94719327250445
replicate_C,P044,P044,1536,1522.0624824471308,6.422795134013092,7,7,1,7,9879,3662.1893923231014,9.5620438363220046,244.00420930696436,178.84718683518699,25.830308806536308
replicate_C,P026,P026,1536,1522.0624824471308,6.422795134013092,8,8,1,8,8197,2850.9722865116396,8.7963289527033375,236.92536884416816,201.01336461691591,143.00046374224667
replicate_C,P067,P067,1536,1522.0624824471308,6.422795134013092,9,9,1,9,11205,4343.6760963058441,10.121765572779623,245.95688340032876,212.91396718568612,196.04066656392439
replicate_C,P013,P013,1536,1522.0624824471308,6.422795134013092,10,10,1,10,6151,1900.7082117688001,7.6843820213981822,11.997293118094733,41.033922264994203,67.137646814492854
replicate_C,P009,P009,1536,1522.0624824471308,6.422795134013092,11,11,1,11,6555,2072.3219727046248,7.9090236495962074,11.976713337699152,173.67617235845938,237.15065970913551
replicate_C,P092,P092,1536,1522.0624824471308,6.422795134013092,12,12,1,12,14695,6227.4417891451831,11.413189349668937,15.988766106906596,78.069860840665186,240.03082627523867
replicate_C,P077,P077,1536,1522.0624824471308,6.422795134013092,14,14,1,13,12996,5282.2015932872528,10.803773090027613,16.984609719770368,234.08006842839214,36.087723018485512
replicate_C,P003,P003,1536,1522.0624824471308,6.422795134013092,13,13,1,14,4413,1174.6622171772042,6.5454794477981357,14.796208769776078,169.08291554397496,138.07551276704376
replicate_C,P094,P094,1536,1522.0624824471308,6.422795134013092,15,15,1,15,14882,6327.9226118459419,11.474246705324163,23.916250301805281,164.90695515812197,192.13428519145265
replicate_C,P081,P081,1536,1522.0624824471308,6.422795134013092,16,16,1,16,13309,5464.0698378656662,10.926369357492783,25.963160457554505,196.90629931338475,112.10333558690466
replicate_C,P056,P056,1536,1522.0624824471308,6.422795134013092,17,17,1,17,9813,3623.8311777175441,9.5285419270888685,26.055953762245917,231.07193803952714,224.92457990887866
replicate_C,P028,P028,1536,1522.0624824471308,6.422795134013092,18,18,1,18,7980,2746.7999677388293,8.6878598843256061,28.933635710354963,70.088023478342762,103.86412985445875
replicate_C,P082,P082,1536,1522.0624824471308,6.422795134013092,19,19,1,19,13189,5403.4317668586782,10.885800079516549,32.005084133593904,140.04949994212831,48.95663940055654
replicate_C,P054,P054,1536,1522.0624824471308,6.422795134013092,20,20,1,20,9297,3381.842144171274,9.3115413078000682,32.994637534861361,74.12847169868445,168.94043246616252
replicate_C,P068,P068,1536,1522.0624824471308,6.422795134013092,21,21,1,21,11083,4280.5473840601171,10.072491274931929,35.051843977850076,46.022741697340408,2.9348794072591446
replicate_C,P027,P027,1536,1522.0624824471308,6.422795134013092,22,22,1,22,7866,2687.9425991852813,8.6253579446162689,33.981020698720052,128.90329061468933,186.98865166677857
replicate_C,P047,P047,1536,1522.0624824471308,6.422795134013092,23,23,1,23,9920,3682.8485937030937,9.579990649440056,37.107718197585832,0.057630722297990988,187.15747056470977
replicate_C,P036,P036,1536,1522.0624824471308,6.422795134013092,24,24,1,24,6846,2225.3176639398571,8.0990572456025376,42.162945110535901,236.01499262445375,126.39105036327813
replicate_C,P057,P057,1536,1522.0624824471308,6.422795134013092,25,25,1,25,9791,3616.0146511022067,9.5216860414390805,44.931031436394335,17.02914115312354,87.022796707812148
replicate_C,P052,P052,1536,1522.0624824471308,6.422795134013092,26,26,1,26,9650,3549.9337872164829,9.4633277406807323,48.006986759011319,104.98164710761939,100.95664484550835
replicate_C,P031,P031,1536,1522.0624824471308,6.422795134013092,27,27,1,27,7803,2662.3998912702732,8.5979495507079164,53.055931950295374,97.008581758036115,44.12713513263126
replicate_C,P000,P000,1536,1522.0624824471308,6.422795134013092,28,28,1,28,4950,1380.9419191324303,6.9081580942935119,56.082459898845634,16.782070030544066,214.06808040229546
replicate_C,P058,P058,1536,1522.0624824471308,6.422795134013092,29,29,1,29,9590,3511.3635344678491,9.4289296430477574,57.950641466096293,98.039899905468161,199.94597137641699
replicate_C,P005,P005,1536,1522.0624824471308,6.422795134013092,30,30,1,30,6402,2004.6107977712586,7.8219280842675998,56.967408175338896,169.89845992663069,37.14246427849686
replicate_C,P019,P019,1536,1522.0624824471308,6.422795134013092,31,31,1,31,6324,1969.7353830026664,7.7763015321313746,59.981830848547403,173.90346639123857,79.910859831013212
replicate_C,P063,P063,1536,1522.0624824471308,6.422795134013092,32,32,1,32,11104,4288.7095431744237,10.078889294433143,63.967609085923804,219.0011242688133,79.904117511504225
replicate_C,P004,P004,1536,1522.0624824471308,6.422795134013092,33,33,1,33,6066,1868.5858385338736,7.6408466094383014,62.96100596083722,192.11588311869843,2.0606478231772698
replicate_C,P010,P010,1536,1522.0624824471308,6.422795134013092,34,34,1,34,6388,1999.3761459265108,7.8151136671998929,68.940906309564213,16.979605983642141,245.6631598019211
replicate_C,P086,P086,1536,1522.0624824471308,6.422795134013092,35,35,1,35,13054,5315.9510943160067,10.826733726882152,72.993913067143367,211.84890960943815,45.075695190930276
replicate_C,P073,P073,1536,1522.0624824471308,6.422795134013092,36,36,1,36,11420,4447.1211914677015,10.201486327765966,83.971494019625837,134.02452976019148,13.059472908483031
replicate_C,P093,P093,1536,1522.0624824471308,6.422795134013092,38,38,1,37,14340,6028.8493743364215,11.290554585450035,91.006701294769115,161.96292121030257,175.83346327196057
replicate_C,P048,P048,1536,1522.0624824471308,6.422795134013092,37,37,1,38,9763,3609.4983966621653,9.5159630708748786,89.867087608119576,36.873900704284942,194.87959090644222
replicate_C,P025,P025,1536,1522.0624824471308,6.422795134013092,39,39,1,39,7912,2716.1828220715038,8.6554595211907674,93.945037350020485,146.10968998630267,63.241849478392687
replicate_C,P017,P017,1536,1522.0624824471308,6.422795134013092,40,40,1,40,6338,1981.3378710440813,7.7915401054105002,97.074196017697673,18.039252182118098,165.97075757146362
replicate_C,P042,P042,1536,1522.0624824471308,6.422795134013092,41,41,1,41,9131,3302.673445077859,9.2383059676825354,100.04168763878322,212.99276124738404,170.26758389727425
replicate_C,P055,P055,1536,1522.0624824471308,6.422795134013092,43,43,1,42,9474,3466.5841840048984,9.3886766201556568,101.96769785969076,47.069492717660424,50.812321694847746
replicate_C,P035,P035,1536,1522.0624824471308,6.422795134013092,42,42,1,43,7563,2553.6808055615743,8.4792869830273325,100.92600293262446,79.942571362922052,28.933981999881741
replicate_C,P006,P006,1536,1522.0624824471308,6.422795134013092,45,45,1,44,6171,1914.8271260749323,7.7033622434686366,103.04098608624871,92.844814143143594,117.10181538657135
replicate_C,P024,P024,1536,1522.0624824471308,6.422795134013092,44,44,1,45,7776,2660.6398434564176,8.5960545012792977,102.94908310241111,149.75780525134459,99.69396184564782
replicate_C,P034,P034,1536,1522.0624824471308,6.422795134013092,46,46,1,46,7845,2675.1192026385684,8.6116197118458295,107.00616844860471,82.107126453944829,151.8851413268693
replicate_C,P083,P083,1536,1522.0624824471308,6.422795134013092,47,47,1,47,12878,5223.8194702762603,10.763822236543687,113.88017176798162,25.97706848274046,136.10090895973221
replicate_C,P074,P074,1536,1522.0624824471308,6.422795134013092,48,48,1,48,11111,4299.9873094883287,10.087716181833299,114.00855769778497,43.968712307790597,1.9568513769615217
replicate_C,P050,P050,1536,1522.0624824471308,6.422795134013092,49,49,1,49,9481,3465.9720087767405,9.3881239287737621,124.88674460768846,86.899354081234293,79.985705262247819
replicate_C,P062,P062,1536,1522.0624824471308,6.422795134013092,50,50,1,50,11288,4387.7347640346889,10.1558727934655,130.10292882243468,123.96281754493664,192.01177290171361
replicate_C,P066,P066,1536,1522.0624824471308,6.422795134013092,51,51,1,51,10953,4214.9840163951012,10.020801074508627,130.0022645130685,175.95031855003288,242.02180719682474
replicate_C,P065,P065,1536,1522.0624824471308,6.422795134013092,52,52,1,52,11119,4308.6558547119448,10.09449039776457,129.96692132773714,222.05833530743431,150.94701451138161
replicate_C,P095,P095,1536,1522.0624824471308,6.422795134013092,53,53,1,53,14331,6030.1849837643122,11.29138828006176,135.0323792492697,204.96288365712928,105.01260022865409
replicate_C,P030,P030,1536,1522.0624824471308,6.422795134013092,54,54,1,54,7592,2558.3532169073778,8.4844552846668098,135.96507812655952,6.9037200072437193,13.025237225210901
replicate_C,P041,P041,1536,1522.0624824471308,6.422795134013092,55,55,1,55,7930,2715.5583927596958,8.6547961960752051,136.05090858466349,100.11771742965695,236.97108655142657
replicate_C,P071,P071,1536,1522.0624824471308,6.422795134013092,56,56,1,56,11042,4259.8158367322721,10.05620392216046,140.94233389715603,79.988039972072116,187.04808825660615
replicate_C,P049,P049,1536,1522.0624824471308,6.422795134013092,57,57,1,57,9709,3568.6686431734943,9.4799461822980309,139.95105580860869,116.04012769807493,112.10157387525996
replicate_C,P087,P087,1536,1522.0624824471308,6.422795134013092,58,58,1,58,12573,5082.6853115869817,10.665998971502566,144.02331341594538,162.12315110889776,114.0978619402275
replicate_C,P061,P061,1536,1522.0624824471308,6.422795134013092,59,59,1,59,11007,4257.2631496551303,10.054194800003962,147.09830752580791,117.85291199238624,155.88634464978441
replicate_C,P075,P075,1536,1522.0624824471308,6.422795134013092,60,60,1,60,11046,4268.0878848094835,10.062709024586075,151.06940566345361,191.96223238630444,67.904178761313844
replicate_C,P043,P043,1536,1522.0624824471308,6.422795134013092,62,62,1,61,9432,3441.5083509442925,9.3659838836012508,154.01316412320179,29.958104631746831,208.96392840072346
replicate_C,P040,P040,1536,1522.0624824471308,6.422795134013092,61,61,1,62,7645,2576.2897950440811,8.5042372579726599,154.03189030811384,20.957060449373188,99.97541002266783
replicate_C,P080,P080,1536,1522.0624824471308,6.422795134013092,63,63,1,63,12924,5239.1981662671997,10.774374628639048,155.98676797942002,63.990924272790465,131.05477345062297
replicate_C,P072,P072,1536,1522.0624824471308,6.422795134013092,65,65,1,64,11150,4323.2294019793089,10.105858752148292,159.05555722197681,176.08198252962671,198.99857676722746
replicate_C,P023,P023,1536,1522.0624824471308,6.422795134013092,64,64,1,65,7791,2653.8863540471575,8.5887752307910556,157.1260717279975,194.95656035267953,160.07245408777155
replicate_C,P046,P046,1536,1522.0624824471308,6.422795134013092,66,66,1,66,9462,3451.6790036069524,9.3752012067923687,158.12752095683661,208.97693752183125,30.864332160849202
replicate_C,P021,P021,1536,1522.0624824471308,6.422795134013092,67,67,1,67,6363,1991.4038449003483,7.8047125172284355,157.96475789523689,120.93217330391738,218.00904949391963
replicate_C,P029,P029,1536,1522.0624824471308,6.422795134013092,68,68,1,68,7782,2636.7678747743444,8.5702685311502531,163.01077378091557,38.947629816559022,174.00011481372988
replicate_C,P078,P078,1536,1522.0624824471308,6.422795134013092,69,69,1,69,12951,5258.0080047103775,10.787253329177732,170.95131079244135,38.92262826562942,68.121621345158161
replicate_C,P079,P079,1536,1522.0624824471308,6.422795134013092,70,70,1,70,12988,5274.7300820371047,10.798676818483314,178.04315762555018,28.064763977241331,142.14126682307264
replicate_C,P045,P045,1536,1522.0624824471308,6.422795134013092,71,71,1,71,9038,3251.7009517962879,9.1905322413746955,176.97623091018619,45.979945387632164,15.110893467073897
replicate_C,P069,P069,1536,1522.0624824471308,6.422795134013092,72,72,1,72,10890,4194.8318553467852,10.004805483118901,179.06236782338095,79.053036797736894,44.035262870432518
replicate_C,P053,P053,1536,1522.0624824471308,6.422795134013092,73,73,1,73,9783,3608.2756403243698,9.5148884046257916,177.99986249074547,98.045703162397686,135.08204695274136
replicate_C,P037,P037,1536,1522.0624824471308,6.422795134013092,74,74,1,74,7939,2719.0324201318517,8.6584853313005983,179.95333775251467,219.02248384316491,5.0310084140746554
replicate_C,P007,P007,1536,1522.0624824471308,6.422795134013092,75,75,1,75,5885,1796.2503995202037,7.5409504906056526,183.16884904256801,131.54272164211841,157.92384170368646
replicate_C,P090,P090,1536,1522.0624824471308,6.422795134013092,76,76,1,76,12769,5172.7037598037232,10.728598658806769,188.98961473744529,100.03320918571168,85.078597453044239
replicate_C,P084,P084,1536,1522.0624824471308,6.422795134013092,77,77,1,77,12894,5239.28650185895,10.774435182142298,194.96508892992586,72.104350432409248,220.88210354396406
replicate_C,P020,P020,1536,1522.0624824471308,6.422795134013092,79,79,1,78,6261,1950.6227724419309,7.7510682371425368,193.87775308227086,184.66927573570683,142.85874927751209
replicate_C,P059,P059,1536,1522.0624824471308,6.422795134013092,78,78,1,79,10665,4094.3651767864658,9.9242871534274339,196.06986485141744,126.97544790883931,53.91189531564045
replicate_C,P032,P032,1536,1522.0624824471308,6.422795134013092,80,80,1,80,8049,2791.3037942840019,8.734529156534018,197.08322636129637,214.07582846609918,122.01917831681999
replicate_C,P014,P014,1536,1522.0624824471308,6.422795134013092,81,81,1,81,5693,1712.7479151415398,7.4222391936575685,197.8599067416304,225.18862181182965,192.85632835981983
replicate_C,P089,P089,1536,1522.0624824471308,6.422795134013092,82,82,1,82,12936,5261.7588734325909,10.789817795519514,201.10374431126004,152.01133677748166,84.076393558800021
