replicate,particle_id,lineage_member_particle_ids,step,elapsed_physical_time_s,experimental_age_h,stable_particle_id,component_label,threshold_voxel_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm
replicate_B,P035,P035,1024,1014.7083216314205,6.2818634226753947,38,36,7939,2735.1261539500979,8.6755346964913009,80.995270691957145,192.00376513070341,123.83536346752993
replicate_B,P070,P070,1024,1014.7083216314205,6.2818634226753947,36,37,10933,4207.9755365189094,10.015243952284449,82.056918555374466,122.02898408065693,128.07437799984174
replicate_B,P028,P028,1024,1014.7083216314205,6.2818634226753947,37,38,7796,2662.3563947339826,8.5979027279068649,81.015863889490916,192.34600747825664,27.919677729379099
replicate_B,P095,P095,1024,1014.7083216314205,6.2818634226753947,39,39,14369,6035.3403881923787,11.294605157163746,84.004370194483229,195.9559252947856,166.94115162429006
replicate_B,P053,P053,1024,1014.7083216314205,6.2818634226753947,40,40,9677,3553.3951489396864,9.4664024797133859,85.001436874070976,242.06465860109736,177.96305051334696
replicate_B,P056,P056,1024,1014.7083216314205,6.2818634226753947,41,41,9432,3448.30783245361,9.3721480353908113,89.025668139808957,29.106998612953149,244.00208540167375
replicate_B,P042,P042,1024,1014.7083216314205,6.2818634226753947,42,42,9480,3476.3345455216863,9.3974708003860368,92.93091400767382,53.771228192211979,65.748918258166967
replicate_B,P077,P077,1024,1014.7083216314205,6.2818634226753947,43,43,12494,5030.969080339044,10.629700129384288,97.948241690348397,223.05874948548447,23.882410913807025
replicate_B,P029,P029,1024,1014.7083216314205,6.2818634226753947,44,44,8194,2858.708150081638,8.8042777902422102,105.04120760406146,159.07807867675078,144.87644373940958
replicate_B,P072,P072,1024,1014.7083216314205,6.2818634226753947,45,45,11266,4370.1226660222637,10.142266221879733,107.00278219939683,217.94001477198805,125.07574282718129
replicate_B,P086,P086,1024,1014.7083216314205,6.2818634226753947,46,46,12664,5108.8140735670686,10.684244782795675,107.99627311874896,103.0391384108984,150.99033863724864
replicate_B,P044,P044,1024,1014.7083216314205,6.2818634226753947,47,47,9346,3398.3792139020243,9.326694320720307,109.0476962448024,10.978671087363793,131.13500100861353
replicate_B,P032,P032,1024,1014.7083216314205,6.2818634226753947,48,48,8120,2823.3343527674647,8.7678121070887993,114.96416902948162,151.05610601830384,103.09872898855612
replicate_B,P064,P064,1024,1014.7083216314205,6.2818634226753947,49,49,10668,4090.9606649330403,9.9215356709242197,116.95223044037027,127.00037161820948,34.335915100803227
replicate_B,P079,P079,1024,1014.7083216314205,6.2818634226753947,50,50,12924,5241.0569399693204,10.775648663050807,121.00722002595474,47.058399575937315,228.08072701215985
replicate_B,P006,P006,1024,1014.7083216314205,6.2818634226753947,51,51,6533,2082.1246567761668,7.9214746965359391,119.10756965687244,67.002475500652835,183.89309373346205
replicate_B,P081,P081,1024,1014.7083216314205,6.2818634226753947,53,52,12477,5020.3492215047554,10.622215458837323,124.98758504642936,245.08757537319048,58.943977829991539
replicate_B,P002,P002,1024,1014.7083216314205,6.2818634226753947,52,53,5404,1581.3363906827765,7.2273410988497888,122.08726502066456,54.116575437577758,34.031750248728706
replicate_B,P026,P026,1024,1014.7083216314205,6.2818634226753947,54,54,7837,2676.719228067343,8.6133362788835832,123.94495770424088,157.99270770777628,208.02100383770164
replicate_B,P030,P030,1024,1014.7083216314205,6.2818634226753947,55,55,7947,2729.6908379013262,8.6697841338415742,129.00886541243321,185.86042724594884,132.06261980366978
replicate_B,P049,P049,1024,1014.7083216314205,6.2818634226753947,56,56,9461,3453.9856766787361,9.3772891480195071,131.04096267343172,119.04620527929144,182.93951378304158
replicate_B,P059,P059,1024,1014.7083216314205,6.2818634226753947,57,57,10778,4150.6419327418344,9.9695499431840435,135.96050750180194,63.094533678136926,67.955122495676008
replicate_B,P013,P013,1024,1014.7083216314205,6.2818634226753947,58,58,6567,2086.810876860774,7.9274131752251513,134.00939467751181,216.12678637167625,173.03422343649217
replicate_B,P067,P067,1024,1014.7083216314205,6.2818634226753947,59,59,10782,4135.0433297912077,9.9570453498324696,139.9600392528898,9.0044339077833264,109.99744188028525
replicate_B,P089,P089,1024,1014.7083216314205,6.2818634226753947,61,60,12760,5169.3001311935395,10.726245010427698,144.05060168623984,99.007692801023154,53.886942607591308
replicate_B,P040,P040,1024,1014.7083216314205,6.2818634226753947,60,61,7867,2699.389614609544,8.6375847405942459,142.97116622771719,3.0819015084210548,223.90022116070983
replicate_B,P065,P065,1024,1014.7083216314205,6.2818634226753947,62,62,10679,4100.4578828950116,9.9292073950011552,144.07963271700709,211.88094782986292,29.050681233543166
replicate_B,P036,P036,1024,1014.7083216314205,6.2818634226753947,63,63,8533,3009.6012877133239,8.9565368742701157,148.03284235972674,44.006274993352946,166.93478855432218
replicate_B,P000,P000,1024,1014.7083216314205,6.2818634226753947,64,64,5519,1630.3173891990625,7.3012045735345321,146.94988921604966,58.020625616384052,11.016573127542141
replicate_B,P052,P052,1024,1014.7083216314205,6.2818634226753947,65,65,9211,3352.4484399675498,9.2844852933131392,150.04969913220071,117.92880284129669,88.922567963433053
replicate_B,P004,P004,1024,1014.7083216314205,6.2818634226753947,66,66,6424,2024.9996337263133,7.8483575462149879,150.94735397100897,74.965050196373667,145.2285905563493
replicate_B,P076,P076,1024,1014.7083216314205,6.2818634226753947,67,67,12711,5138.558754095583,10.704940040279423,159.96503628467781,95.833761057150141,173.95918865295542
replicate_B,P045,P045,1024,1014.7083216314205,6.2818634226753947,68,68,9506,3472.8396958148769,9.3943205703873112,158.97875341037721,181.98968112701564,96.044147200422572
replicate_B,P063,P063,1024,1014.7083216314205,6.2818634226753947,69,69,10825,4154.2749240072508,9.9724578247596352,161.08204365653279,123.87572771888192,21.815237228273578
replicate_B,P057,P057,1024,1014.7083216314205,6.2818634226753947,70,70,9696,3561.5401525577445,9.4736298441783617,162.98418125714687,213.01896381334288,243.0098435402123
replicate_B,P017,P017,1024,1014.7083216314205,6.2818634226753947,71,71,6950,2264.7176257908836,8.146576691068196,170.97917913659654,27.114669179952429,145.02353435730444
replicate_B,P025,P025,1024,1014.7083216314205,6.2818634226753947,72,72,8166,2834.9763729389492,8.7798469390806275,172.92904633352106,46.911758203679661,190.89608078378762
replicate_B,P038,P038,1024,1014.7083216314205,6.2818634226753947,73,73,8007,2759.2130690063373,8.7009273616831226,173.97743099241441,159.02710347772415,160.07139193356167
replicate_B,P054,P054,1024,1014.7083216314205,6.2818634226753947,74,74,9752,3594.8700129749313,9.5030904017933207,182.97197881629134,32.988566611082895,46.013319402933782
replicate_B,P039,P039,1024,1014.7083216314205,6.2818634226753947,75,75,8067,2791.5669807606796,8.7348036683604242,183.01002707059845,148.01241281395556,243.05064945383938
replicate_B,P088,P088,1024,1014.7083216314205,6.2818634226753947,76,76,12770,5150.2583298572317,10.713058291000829,185.96492819697892,154.95908359286329,71.928407587821496
replicate_B,P071,P071,1024,1014.7083216314205,6.2818634226753947,77,77,10964,4225.816129708669,10.029377904227534,188.01796937641674,79.9376241555306,215.96458046333723
replicate_B,P024,P024,1024,1014.7083216314205,6.2818634226753947,78,78,7881,2711.9588730425007,8.6509704777690857,188.04499453500893,7.008094875819892,100.91259097229948
replicate_B,P001,P001,1024,1014.7083216314205,6.2818634226753947,79,79,5088,1452.7166423555168,7.0258267155323617,187.98221301712795,110.09227754047596,65.134103741323528
replicate_B,P037,P037,1024,1014.7083216314205,6.2818634226753947,80,80,8025,2777.2809484305562,8.719877862396995,192.04449925476737,73.236606793207244,58.955063795322864
replicate_B,P050,P050,1024,1014.7083216314205,6.2818634226753947,81,81,9496,3475.6203096250033,9.3968271654861226,193.9652221297591,76.903559159087024,130.87022811408318
replicate_B,P087,P087,1024,1014.7083216314205,6.2818634226753947,82,82,12533,5053.9284337342042,10.645845509822941,196.03532873037963,232.04510902522668,66.991587740892641
replicate_B,P069,P069,1024,1014.7083216314205,6.2818634226753947,83,83,10992,4236.9033664693925,10.038141574618081,197.01231259310435,237.94374775754486,230.08158522667017
replicate_B,P084,P084,1024,1014.7083216314205,6.2818634226753947,84,84,12559,5055.4927734370058,10.646943797425184,198.9896479884045,165.03634735345676,200.02027326538004
replicate_B,P046,P046,1024,1014.7083216314205,6.2818634226753947,85,85,9101,3291.5569287632943,9.2279292006334188,201.01812165317051,183.09883453215033,49.935799496127181
replicate_B,P091,P091,1024,1014.7083216314205,6.2818634226753947,86,86,12366,4973.0347253409054,10.588740233200838,205.00898079466089,192.99723403584167,145.00828011098372
replicate_B,P078,P078,1024,1014.7083216314205,6.2818634226753947,87,87,12486,5034.4347409076536,10.632140380041109,207.05256600189543,123.96273266693845,99.008034512697733
replicate_B,P005,P005,1024,1014.7083216314205,6.2818634226753947,88,88,6656,2127.0406250931969,7.9780311035747076,206.0123171896162,243.07383071364961,28.941321439612192
replicate_B,P012,P012,1024,1014.7083216314205,6.2818634226753947,89,89,6710,2153.2963826202767,8.0107233534030868,214.91890026190669,15.972253131357737,123.94079317071912
replicate_B,P066,P066,1024,1014.7083216314205,6.2818634226753947,90,90,11174,4331.9503286691761,10.112649451912453,218.00905984601866,49.930494386610221,108.37853345139187
replicate_B,P083,P083,1024,1014.7083216314205,6.2818634226753947,91,91,12516,5028.2853338130099,10.627809672201398,218.01921843263287,197.98930397840067,189.01964959757484
replicate_B,P015,P015,1024,1014.7083216314205,6.2818634226753947,92,92,6635,2120.8208610754482,7.9702472189863123,225.94068187102454,143.25221127768108,21.990560330919593
replicate_B,P003,P003,1024,1014.7083216314205,6.2818634226753947,93,93,5074,1449.0244420418326,7.0198694244826871,230.95664341770816,54.00268183695465,203.1689324484955
replicate_B,P031,P031,1024,1014.7083216314205,6.2818634226753947,94,94,8364,2933.6710439359881,8.8805719036541912,233.04052089331813,125.08591807130266,236.03504967305724
replicate_B,P016,P016,1024,1014.7083216314205,6.2818634226753947,95,95,6671,2136.8965967953527,7.9903346000434015,233.96995094710721,55.901614972481816,57.060895229279517
replicate_B,P018,P018,1536,1522.0624824471308,6.422795134013092,0,0,6696,2142.8326227684588,7.9977264695595416,241.05739298697952,12.193119224306709,216.87890359567493
replicate_B,P009,P009,1536,1522.0624824471308,6.422795134013092,1,1,6427,2017.508113531198,7.8386672096143934,1.9599966513079312,27.056935864665419,160.22810389219111
replicate_B,P058,P058,1536,1522.0624824471308,6.422795134013092,2,2,9337,3408.0174478863114,9.3355032271276599,4.9489377043236837,52.164603894752091,93.372275563253837
replicate_B,P022,P022,1536,1522.0624824471308,6.422795134013092,3,3,5853,1780.1720471385725,7.5183831786280191,243.9277489467903,105.09268931452398,121.96985964000935
replicate_B,P085,P085,1536,1522.0624824471308,6.422795134013092,4,4,12688,5129.9099086770857,10.69893074409441,241.97913043455881,120.94952053890727,187.95835531035476
replicate_B,P062,P062,1536,1522.0624824471308,6.422795134013092,5,5,11177,4331.2464664646241,10.1121017157704,8.0019524985040746,147.98494795676967,126.91433834500037
replicate_B,P010,P010,1536,1522.0624824471308,6.422795134013092,6,6,6483,2046.3967338876037,7.875903898062627,3.0640099320481449,157.97159005070657,229.18606273473875
replicate_B,P061,P061,1536,1522.0624824471308,6.422795134013092,7,7,11059,4293.4255186512701,10.082582276553479,1.0999015026484522,173.66902994918371,51.898151118211374
replicate_B,P041,P041,1536,1522.0624824471308,6.422795134013092,8,8,7808,2658.3056188103778,8.5935399441122708,236.01159074128859,204.03413609598002,111.00161196245969
replicate_B,P047,P047,1536,1522.0624824471308,6.422795134013092,9,9,9926,3719.6222915973631,9.6117709028618243,19.950743352749427,24.880327000531995,238.64429427489054
replicate_B,P090,P090,1536,1522.0624824471308,6.422795134013092,10,10,12862,5233.1733632008627,10.770243055987672,21.984069745296392,80.863208402675852,221.62895819477797
replicate_B,P075,P075,1536,1522.0624824471308,6.422795134013092,11,11,10791,4154.4348080631644,9.9725857585610989,27.869424587519937,129.71826928778032,22.118854519701696
replicate_B,P094,P094,1536,1522.0624824471308,6.422795134013092,12,12,14894,6338.4228404082132,11.48058978930711,30.974242537652859,229.97230206488223,95.082916699947077
replicate_B,P068,P068,1536,1522.0624824471308,6.422795134013092,13,13,11023,4252.9146202658712,10.050770389017426,33.977418578720687,239.06188923047634,46.902372773413333
replicate_B,P020,P020,1536,1522.0624824471308,6.422795134013092,14,14,5843,1772.4684897402485,7.5075224224924852,32.966714356466326,213.20025329318776,137.20077094915567
replicate_B,P093,P093,1536,1522.0624824471308,6.422795134013092,15,15,14699,6221.8186891130654,11.409753116207661,36.904398491898988,81.908175763495237,118.91911925815997
replicate_B,P048,P048,1536,1522.0624824471308,6.422795134013092,16,16,9457,3459.9072835207671,9.3826449815121666,36.027429428925153,105.9836711775759,57.810746178666086
replicate_B,P074,P074,1536,1522.0624824471308,6.422795134013092,18,17,11119,4296.5224545659194,10.08500595171799,40.004746372498104,86.961244587375646,185.16025093024268
replicate_B,P023,P023,1536,1522.0624824471308,6.422795134013092,17,18,7452,2509.4519127830695,8.4300488168607721,37.995556218418628,175.18298998558205,72.061397438224617
replicate_B,P073,P073,1536,1522.0624824471308,6.422795134013092,19,19,11114,4301.5626065711349,10.088947907150486,42.096104929149156,141.15174140895999,82.808275508250972
replicate_B,P080,P080,1536,1522.0624824471308,6.422795134013092,20,20,12952,5270.0100825334466,10.795454855202983,48.005163845889825,49.912543376825397,194.9889322304937
replicate_B,P051,P051,1536,1522.0624824471308,6.422795134013092,21,21,9220,3350.4616003673627,9.2826507705992629,46.957509176812955,183.53424300368485,29.868110160608687
replicate_B,P021,P021,1536,1522.0624824471308,6.422795134013092,22,22,6231,1930.1454471122502,7.723849610697707,45.931983463184359,232.96058202229833,227.92588965386813
replicate_B,P060,P060,1536,1522.0624824471308,6.422795134013092,23,23,11096,4301.751512915168,10.089095592890148,49.071607063834755,132.06064890458489,201.23931810015407
replicate_B,P007,P007,1536,1522.0624824471308,6.422795134013092,24,24,6184,1915.0480189765144,7.703658449948847,49.029565052419478,195.03360567096061,205.21255281762274
replicate_B,P034,P034,1536,1522.0624824471308,6.422795134013092,25,25,7691,2624.1853899192374,8.5566145346730114,51.005010105116348,23.873369107056721,11.682885881760203
replicate_B,P033,P033,1536,1522.0624824471308,6.422795134013092,26,26,7516,2520.6588083524116,8.4425793601264036,52.012964703877863,20.963096763764494,145.02471587976291
replicate_B,P082,P082,1536,1522.0624824471308,6.422795134013092,27,27,13342,5458.6730961490748,10.922770927559656,57.030536320760994,209.77187347157542,68.973649898276548
replicate_B,P043,P043,1536,1522.0624824471308,6.422795134013092,28,28,9203,3340.4123486221874,9.2733607955440238,58.185447154355302,84.201786485147665,232.72519361386179
replicate_B,P014,P014,1536,1522.0624824471308,6.422795134013092,30,29,6708,2150.4530153127962,8.0071958219883204,62.9565357635041,87.897825849156931,34.8199988333485
replicate_B,P027,P027,1536,1522.0624824471308,6.422795134013092,29,30,7798,2655.287350906664,8.5902863141289281,64.054729354678855,32.928070860688003,86.901063286655642
replicate_B,P092,P092,1536,1522.0624824471308,6.422795134013092,31,31,14660,6212.9418407127441,11.404324325495342,69.944953708548894,101.98022186775158,84.933825965996476
replicate_B,P055,P055,1536,1522.0624824471308,6.422795134013092,32,32,8781,3151.8670388130108,9.095496821149851,69.140408854368161,133.26262528354417,16.619729550373737
replicate_B,P019,P019,1536,1522.0624824471308,6.422795134013092,33,33,6256,1946.8553544172889,7.7460749029351517,70.960259686932616,102.08057987390242,199.35536397599512
replicate_B,P011,P011,1536,1522.0624824471308,6.422795134013092,34,34,6577,2091.4887335994836,7.9333321956469831,73.99538010915559,51.954697388899845,32.854608252431561
replicate_B,P008,P008,1536,1522.0624824471308,6.422795134013092,35,35,5941,1821.8128384612023,7.57655388509892,78.998897360757624,167.96751753293137,84.186128417779727
replicate_B,P070,P070,1536,1522.0624824471308,6.422795134013092,36,36,11114,4293.7800435560102,10.082859788307406,82.081123973380471,122.04861775086835,128.11202693987113
replicate_B,P035,P035,1536,1522.0624824471308,6.422795134013092,38,37,7694,2609.2410642210075,8.540340742371562,80.983896710150276,191.99933930189542,123.74388283110973
replicate_B,P028,P028,1536,1522.0624824471308,6.422795134013092,37,38,7454,2501.292820453074,8.4209025665847808,81.021649018112598,192.50372675564159,27.869025154152304
replicate_B,P095,P095,1536,1522.0624824471308,6.422795134013092,39,39,15036,6410.5127758880417,11.523950573614467,84.002135362730414,195.93338496008926,166.92801366265508
replicate_B,P053,P053,1536,1522.0624824471308,6.422795134013092,40,40,9822,3628.1500023911867,9.5323257461683042,85.000511464409939,242.10390238434164,177.95442632169966
replicate_B,P056,P056,1536,1522.0624824471308,6.422795134013092,41,41,9427,3448.0464470002412,9.3719112230969142,89.033677317707998,29.149257639015207,244.01591731075507
replicate_B,P042,P042,1536,1522.0624824471308,6.422795134013092,42,42,9498,3491.8146396985067,9.4113991045176419,92.899638350837336,53.656792570827733,65.620621962904067
replicate_B,P077,P077,1536,1522.0624824471308,6.422795134013092,43,43,12879,5233.7087054192589,10.770610300921282,97.921131437658431,223.08437864201605,23.812240024406645
replicate_B,P029,P029,1536,1522.0624824471308,6.422795134013092,44,44,8108,2808.6817583676184,8.752618005725731,105.06556284964699,159.11430967743848,144.82385776376711
replicate_B,P072,P072,1536,1522.0624824471308,6.422795134013092,45,45,11634,4558.7047894682228,10.286105001414247,107.00586102781133,217.91094654596219,125.11196579908979
replicate_B,P086,P086,1536,1522.0624824471308,6.422795134013092,46,46,13123,5350.9327951369751,10.850430321930197,107.9974305453962,103.04796171881432,150.98571141612291
replicate_B,P044,P044,1536,1522.0624824471308,6.422795134013092,47,47,9274,3366.4289685840181,9.2973735843801499,109.06796041838477,10.986993024825004,131.20983611686881
replicate_B,P032,P032,1536,1522.0624824471308,6.422795134013092,48,48,7994,2757.5540401710678,8.6991831465614595,114.94911785659153,151.08778159209018,103.13864709514507
replicate_B,P064,P064,1536,1522.0624824471308,6.422795134013092,49,49,10770,4133.7676701588316,9.9560213293496069,116.92175037786274,127.01118378232781,34.483800385270946
replicate_B,P079,P079,1536,1522.0624824471308,6.422795134013092,50,50,13534,5584.399803819023,11.005994664917745,121.01644860847833,47.092457538021961,228.12124550417309
replicate_B,P006,P006,1536,1522.0624824471308,6.422795134013092,51,51,5991,1839.9875031018607,7.6016654909414436,119.1579901849436,66.998774392663265,183.83882568870692
replicate_B,P081,P081,1536,1522.0624824471308,6.422795134013092,53,52,12835,5208.8048851640688,10.753499686541936,124.98267354772126,245.13821309934136,58.916197464775628
replicate_B,P002,P002,1536,1522.0624824471308,6.422795134013092,52,53,4672,1267.8398614622513,6.7141637806833323,122.13083932670671,54.17995839484017,34.028071013135694
replicate_B,P026,P026,1536,1522.0624824471308,6.422795134013092,54,54,7571,2547.3340554544479,8.4722565349747381,123.91545359913241,157.9945221872569,208.04251018347821
replicate_B,P030,P030,1536,1522.0624824471308,6.422795134013092,55,55,7660,2605.0983717833556,8.5358185147773717,129.02208183002526,185.78939045345007,132.09624834637711
replicate_B,P049,P049,1536,1522.0624824471308,6.422795134013092,56,56,9468,3454.6251363782667,9.3778678059381253,131.05792916478708,119.07975746608997,182.92665748438807
replicate_B,P059,P059,1536,1522.0624824471308,6.422795134013092,57,57,10917,4221.8604715514221,10.026247528573549,135.93876623205259,63.130181111283555,67.931736603233844
replicate_B,P013,P013,1536,1522.0624824471308,6.422795134013092,58,58,6066,1865.2642975420968,7.6363165458571842,134.02306973722125,216.19522294443868,173.06289235512199
replicate_B,P067,P067,1536,1522.0624824471308,6.422795134013092,59,59,10900,4198.364647469185,10.007613301694365,139.94892659574211,9.0117616640484766,110.00165999834883
replicate_B,P089,P089,1536,1522.0624824471308,6.422795134013092,61,60,13286,5453.3533521037143,10.91922151603119,144.08211960964437,99.013703961604733,53.833875152113407
replicate_B,P040,P040,1536,1522.0624824471308,6.422795134013092,60,61,7614,2574.0345666158842,8.5017550583539432,142.95638828322129,3.123492101750716,223.83917866728854
replicate_B,P065,P065,1536,1522.0624824471308,6.422795134013092,62,62,10777,4134.1980260106084,9.9563668158970451,144.11894447572871,211.81069267399565,29.078098341940773
replicate_B,P036,P036,1536,1522.0624824471308,6.422795134013092,63,63,8671,3072.74051872175,9.018737766280573,148.0445631662985,44.006279401959929,166.89735594098852
replicate_B,P000,P000,1536,1522.0624824471308,6.422795134013092,64,64,4910,1363.0668756265193,6.8782219364298358,146.93353686384944,58.031406754907572,11.036598301864913
replicate_B,P052,P052,1536,1522.0624824471308,6.422795134013092,65,65,9082,3285.911510246216,9.2226505097992177,150.07875966627853,117.89167384060953,88.894454405678729
replicate_B,P004,P004,1536,1522.0624824471308,6.422795134013092,66,66,5747,1736.7025570405815,7.4566818119300668,150.91270156495551,74.946951788061625,145.32129245431796
replicate_B,P076,P076,1536,1522.0624824471308,6.422795134013092,67,67,13213,5405.7224561409112,10.887338142964177,159.95008131713223,95.750999541944523,173.93574045724947
replicate_B,P045,P045,1536,1522.0624824471308,6.422795134013092,68,68,9537,3487.9332048420129,9.4079106341070222,158.96508521936215,181.98838030598773,96.069303343780973
replicate_B,P063,P063,1536,1522.0624824471308,6.422795134013092,69,69,10981,4234.9448639461916,10.036594630705965,161.12622127955171,123.81632933022824,21.71593368644427
replicate_B,P057,P057,1536,1522.0624824471308,6.422795134013092,70,70,9850,3634.0459763142744,9.5374864963504002,162.97568507591413,213.01967708647672,243.00237790309689
replicate_B,P017,P017,1536,1522.0624824471308,6.422795134013092,71,71,6727,2155.474116353907,8.0134229886928097,170.97749691407981,27.160283506365239,145.03443952947796
replicate_B,P025,P025,1536,1522.0624824471308,6.422795134013092,72,72,8077,2791.7589713721713,8.7350039097619021,172.90642262879959,46.860897150243424,190.85647873564722
replicate_B,P038,P038,1536,1522.0624824471308,6.422795134013092,73,73,7821,2661.913860574658,8.5974263233082571,173.95891406279677,159.03866630038635,160.10364754299994
replicate_B,P054,P054,1536,1522.0624824471308,6.422795134013092,74,74,9942,3699.4531748481609,9.5943665924255779,182.95998320410189,32.992083460243748,46.006380488438076
replicate_B,P039,P039,1536,1522.0624824471308,6.422795134013092,75,75,7914,2720.1293544770974,8.6596495337975536,183.01525349372702,148.02211964933602,243.07701276679509
replicate_B,P088,P088,1536,1522.0624824471308,6.422795134013092,76,76,13259,5420.8317597584009,10.897472284704467,185.94814646525904,154.93028019818871,71.888865638802642
replicate_B,P071,P071,1536,1522.0624824471308,6.422795134013092,77,77,11240,4361.2961485882524,10.135433368138312,188.03359067613104,79.901596572572458,215.95776601865288
replicate_B,P024,P024,1536,1522.0624824471308,6.422795134013092,78,78,7630,2577.9192238332712,8.5060297748285816,188.06549308716745,7.0155510298218156,100.88181413705998
replicate_B,P001,P001,1536,1522.0624824471308,6.422795134013092,79,79,4057,1041.2435101401636,6.2876433485113132,187.97929213128199,110.14142261236772,65.202696514992553
replicate_B,P037,P037,1536,1522.0624824471308,6.422795134013092,80,80,7883,2707.3046166871131,8.6460187200471701,192.07091290890719,73.359195511658498,58.924695689232138
replicate_B,P050,P050,1536,1522.0624824471308,6.422795134013092,81,81,9549,3504.4713192120421,9.4227564686748462,193.94287747248495,76.854882700583701,130.82466149170659
replicate_B,P087,P087,1536,1522.0624824471308,6.422795134013092,82,82,12936,5270.3110257206272,10.795660342270445,196.05654144689731,232.06524528940369,66.987570572926842
replicate_B,P069,P069,1536,1522.0624824471308,6.422795134013092,83,83,11265,4383.2658582520498,10.152423705022542,197.02282110202461,237.92936420999536,230.11426246994796
replicate_B,P084,P084,1536,1522.0624824471308,6.422795134013092,84,84,12982,5271.8094157504374,10.796683341797902,198.97857032488997,165.04788332803841,200.03975609125382
replicate_B,P046,P046,1536,1522.0624824471308,6.422795134013092,85,85,8883,3192.0028259718024,9.1339413638943387,201.03225709036769,183.15654868673596,49.888894142432719
replicate_B,P091,P091,1536,1522.0624824471308,6.422795134013092,86,86,12737,5148.7600867020965,10.712019357811975,205.01138251437638,193.00582516440087,145.00347326323745
replicate_B,P078,P078,1536,1522.0624824471308,6.422795134013092,87,87,12907,5247.2177285490861,10.779869217468727,207.07860421120768,123.93442921426613,99.008002311653641
replicate_B,P005,P005,1536,1522.0624824471308,6.422795134013092,88,88,6198,1921.6177169506532,7.7124576975232966,206.0298902541723,243.11570352890462,28.900511744243079
replicate_B,P012,P012,1536,1522.0624824471308,6.422795134013092,89,89,6286,1966.6963326636089,7.7723001932620983,214.88005338287081,15.942888102162645,123.92882573511761
replicate_B,P066,P066,1536,1522.0624824471308,6.422795134013092,90,90,11539,4520.5136606344749,10.2573000278805,218.01333923902624,49.889864631627091,108.55355280586224
replicate_B,P083,P083,1536,1522.0624824471308,6.422795134013092,91,91,12921,5238.9936472150885,10.774234429478168,218.0398813356903,198.0015708000588,189.03586033633152
replicate_B,P015,P015,1536,1522.0624824471308,6.422795134013092,92,92,6165,1912.4548252726627,7.7001796681702812,225.90640904960776,143.37825271085265,21.991567412756144
replicate_B,P003,P003,1536,1522.0624824471308,6.422795134013092,93,93,4112,1060.4959391057068,6.3261594421331688,230.92531665067429,54.002047674319094,203.25514251123451
replicate_B,P031,P031,1536,1522.0624824471308,6.422795134013092,94,94,8400,2946.8252019776191,8.8938251828127584,233.05471320281302,125.12087781433797,236.06282738940232
replicate_B,P016,P016,1536,1522.0624824471308,6.422795134013092,95,95,6257,1953.0947750445071,7.7543411358954097,233.95565604983224,55.858606103641961,57.070581063546477
replicate_B,P018,P018,2048,2029.416643262841,6.5637268453507893,0,0,6460,2028.9057383515947,7.8534006442924733,241.06619386780329,12.264645692201588,216.82381289819588
replicate_B,P009,P009,2048,2029.416643262841,6.5637268453507893,1,1,6026,1848.7467073263078,7.6137088990315993,1.9404393534594067,27.070322767579235,160.30709112589784
replicate_B,P058,P058,2048,2029.416643262841,6.5637268453507893,2,2,9325,3400.4455058802469,9.3285842186090839,4.9301223864637098,52.217244987938756,93.154099560608117
replicate_B,P022,P022,2048,2029.416643262841,6.5637268453507893,3,3,5105,1455.1684797258038,7.0297771308783501,243.89825139797725,105.12204002395512,121.96261863305556
replicate_B,P085,P085,2048,2029.416643262841,6.5637268453507893,4,4,13041,5319.1179411541807,10.828883220023821,241.96959070760852,120.92904333932097,187.94226707194471
replicate_B,P062,P062,2048,2029.416643262841,6.5637268453507893,5,5,11457,4466.7986932504273,10.216510610253625,8.001793725507401,147.98031726132487,126.89028095982187
replicate_B,P010,P010,2048,2029.416643262841,6.5637268453507893,6,6,6072,1862.671538994651,7.632776689002851,3.0903464610733216,157.97594511692554,229.2533991627852
replicate_B,P061,P061,2048,2029.416643262841,6.5637268453507893,7,7,11304,4421.0688834940829,10.181526378108929,1.1260122381581164,173.56525767986918,51.860508927040293
replicate_B,P041,P041,2048,2029.416643262841,6.5637268453507893,8,8,7587,2547.9503858475691,8.4729397705995009,236.01707575439008,204.04902508248554,111.01153649793102
replicate_B,P047,P047,2048,2029.416643262841,6.5637268453507893,9,9,10245,3864.8901781030886,9.7353039683795117,19.925820902824306,24.835764440829418,238.54373964333155
replicate_B,P090,P090,2048,2029.416643262841,6.5637268453507893,10,10,13305,5471.0517872003365,10.931021255524165,21.968951387378326,80.81374221177883,221.52606300567103
replicate_B,P075,P075,2048,2029.416643262841,6.5637268453507893,11,11,10937,4225.4151847977882,10.02906069881749,27.824876501416785,129.63491176626269,22.152881050154111
replicate_B,P094,P094,2048,2029.416643262841,6.5637268453507893,12,12,15642,6722.1411079366999,11.707738271490435,30.960865860057218,229.96961777764628,95.134468693457308
replicate_B,P068,P068,2048,2029.416643262841,6.5637268453507893,13,13,11187,4341.9703698243093,10.120440487481295,33.962630858847156,239.09270789578105,46.850568067495857
replicate_B,P093,P093,2048,2029.416643262841,6.5637268453507893,15,14,15329,6556.705526852541,11.610894794297302,36.866854340260105,81.878404221252211,118.89945278008422
