step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
50,5.0000000000e-03,1.0000000000e-04,-9.5049272226e-02,1.3589573349e-01,1.2086865866e+00,2.6907094354e-01,-2.1265521959e-01,2.1265521959e-01,1.1801543350e+00,3.4372348606e-01,1.1760594737e-01,1.1789584509e-01,1.9245007826e-01,1.2736063625e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2772140826e-05,3.2558237515e-05,2.8958013587e-04,6.4464685263e-05,2.2772140826e-05,2.5299440748e-05,5.7327478177e-04,3.6665406923e-05,7.2166773663e-155,7.2166773663e-155,8.1187689054e-152,1.6047462799e-153,-1.2710252373e-306,1.2710252373e-306,3.2728863727e-303,0.0000000000e+00,7.2166773663e-155,7.2166773663e-155,8.1187689054e-152,1.6047462799e-153,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.1588465484e-155,2.1588465484e-155,2.4287044215e-152,4.8005484955e-154,-2.0200514505e-155,2.0212878747e-155,2.2732552935e-152,4.4932897924e-154,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,6.7170174595e-152,2.7732697968e-303,4.2186363231e-151,nan,8.3869855723e-149,3.4627532106e-300,5.2674631546e-148,nan,3.9653851273e-149,7.9894567425e-151,1.2254847742e-149,2.1097076492e-02,1.9796757815e+00,9.3599504054e-01,nan,nan,nan,nan,nan,450480,48,84,48,-2.2732552935e-152,2.2732552935e-152,1.5124390300e-01,3.0476422099e-02,-3.4598514553e+00,-3.2326730758e-303,8.1187689054e-152,8.1187689054e-152,-2.0933854213e-05,447024,48,48,48,-5.7327478177e-04,0.0000000000e+00,5.9409047521e-01,3.0575210840e-02,-3.4565133174e+00,-1.1030531651e+00,-9.0758536710e-02,-1.1938117019e+00,-2.6661459095e-04,2.8071207236e-02,3.0904590821e-02,1.8994300504e-04,1.6655135972e-159,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
51,5.1000000000e-03,1.0000000000e-04,-9.4860436786e-02,1.3563467603e-01,1.2051004817e+00,2.6852669463e-01,-2.1248364538e-01,2.1248364538e-01,1.1772271940e+00,3.4322034725e-01,1.1762320859e-01,1.1791134447e-01,1.9245008916e-01,1.2737153039e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2726899162e-05,3.2495692721e-05,2.8872096795e-04,6.4334292758e-05,2.2726899162e-05,2.5249904184e-05,5.6602101967e-04,3.6503863810e-05,2.2079004028e-158,2.2079004028e-158,6.4596742143e-155,4.8919663465e-157,-6.5906693088e-314,6.5906693088e-314,6.9200676912e-310,0.0000000000e+00,2.2079004028e-158,2.2079004028e-158,6.4596742143e-155,4.8919663465e-157,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.6048652613e-159,6.6048652613e-159,1.9323914141e-155,1.4634164902e-157,-6.1802421415e-159,6.1840001145e-159,1.8087087800e-155,1.3697506407e-157,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,5.3602785097e-155,5.8782771300e-310,3.3565451917e-154,nan,6.6929375717e-152,7.3397197159e-307,4.1910410782e-151,nan,3.1954798800e-152,2.4491182499e-154,3.7523442664e-153,2.1097076492e-02,1.9604430661e+00,9.3599504054e-01,nan,nan,nan,nan,nan,447024,48,48,48,-1.8087087800e-155,1.8087087800e-155,5.9351720043e-01,3.0308596249e-02,-3.4655465036e+00,-6.9200676912e-310,6.4596742143e-155,6.4596742143e-155,-2.3735765230e-04,447024,48,48,48,-5.6602101967e-04,1.8087087800e-155,5.9351720043e-01,3.0308596249e-02,-3.4655465036e+00,-1.0999377852e+00,-9.0245794154e-02,-1.1901835793e+00,-2.3735765230e-04,2.8085519697e-02,3.1026779825e-02,1.8314027704e-04,2.1109418398e-159,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
52,5.2000000000e-03,1.0000000000e-04,-9.4673106863e-02,1.3538010160e-01,1.2017579442e+00,2.6799911375e-01,-2.1231359992e-01,2.1231359992e-01,1.1743958845e+00,3.4273096779e-01,1.1764049306e-01,1.1792686936e-01,1.9245008684e-01,1.2738246340e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2682018194e-05,3.2434701145e-05,2.8792015450e-04,6.4207893619e-05,2.2682018194e-05,2.5200846152e-05,5.5890903595e-04,3.6345112379e-05,6.7106660691e-162,6.7106660691e-162,7.5390780244e-159,1.4912375639e-160,-1.0988019964e-320,1.0988019964e-320,2.8281256293e-317,0.0000000000e+00,6.7106660691e-162,6.7106660691e-162,7.5390780244e-159,1.4912375639e-160,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0074748455e-162,2.0074748455e-162,2.2552917007e-159,4.4621570487e-161,-1.8784117633e-162,1.8795612354e-162,2.1109418468e-159,4.1761845383e-161,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,6.2733748180e-159,2.4081535261e-317,3.9174199131e-158,nan,7.8330456048e-156,3.0068633825e-314,4.8913590727e-155,nan,3.7768969744e-156,7.4583258992e-158,1.1490360780e-156,2.1097076492e-02,1.9411945542e+00,9.3599504054e-01,nan,nan,nan,nan,nan,450480,48,84,48,-2.1109418468e-159,2.1109418468e-159,1.5129203189e-01,3.0435380257e-02,-3.4612413692e+00,-2.7859042614e-317,7.5390780244e-159,7.5390780244e-159,-1.8596195959e-05,447024,48,48,48,-5.5890903595e-04,0.0000000000e+00,5.9295117941e-01,3.0071238597e-02,-3.4736534404e+00,-1.0972031841e+00,-8.9738815744e-02,-1.1869419998e+00,-2.0915334378e-04,2.8116687420e-02,3.1122517145e-02,1.7613682548e-04,1.6474887411e-166,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
53,5.3000000000e-03,1.0000000000e-04,-9.4488610509e-02,1.3513409716e-01,1.1986712292e+00,2.6748943835e-01,-2.1214640949e-01,2.1214640949e-01,1.1716760798e+00,3.4225698916e-01,1.1765779898e-01,1.1794241833e-01,1.9245007112e-01,1.2739343323e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2637816099e-05,3.2375762789e-05,2.8718063165e-04,6.4085784321e-05,2.2637816099e-05,2.5152408291e-05,5.5192834145e-04,3.6189020686e-05,2.0526286786e-165,2.0526286786e-165,5.9994231526e-162,0.0000000000e+00,-0.0000000000e+00,0.0000000000e+00,9.8813129168e-324,0.0000000000e+00,2.0526286786e-165,2.0526286786e-165,5.9994231526e-162,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.1403747362e-166,6.1403747362e-166,1.7947087431e-162,0.0000000000e+00,-5.7456131471e-166,5.7491074532e-166,1.6798384827e-162,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,5.0050614435e-162,9.8813129168e-324,3.1173920164e-161,nan,6.2494073253e-159,1.7598618305e-320,3.8924302374e-158,nan,3.0435807632e-159,2.2857085439e-161,0.0000000000e+00,2.1097076492e-02,1.9218856728e+00,9.3599504054e-01,nan,nan,nan,nan,nan,447024,48,48,48,-1.6798384827e-162,1.6798384827e-162,5.9239227038e-01,2.9862085253e-02,-3.4808486175e+00,-9.8813129168e-324,5.9994231526e-162,5.9994231526e-162,-1.8244677451e-04,447024,48,48,48,-5.5192834145e-04,1.6798384827e-162,5.9239227038e-01,2.9862085253e-02,-3.4808486175e+00,-1.0948492910e+00,-8.9237506138e-02,-1.1840867971e+00,-1.8244677451e-04,2.8161865427e-02,3.1191345022e-02,1.6892365395e-04,1.9604091798e-166,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
54,5.4000000000e-03,1.0000000000e-04,-9.4308167005e-02,1.3489830653e-01,1.1958455153e+00,2.6699882627e-01,-2.1198329160e-01,2.1198329160e-01,1.1690806533e+00,3.4179992097e-01,1.1767512459e-01,1.1795799004e-01,1.9245007500e-01,1.2740443801e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2594584996e-05,3.2319271484e-05,2.8650364009e-04,6.3968242259e-05,2.2594584996e-05,2.5104604109e-05,5.4507131482e-04,3.6035495880e-05,6.2398322387e-169,6.2398322387e-169,7.0014613803e-166,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2398322387e-169,6.2398322387e-169,7.0014613803e-166,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8666263721e-169,1.8666263721e-169,2.0944653567e-166,0.0000000000e+00,-1.7466187255e-169,1.7476873282e-169,1.9604091865e-166,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,5.8548209537e-166,0.0000000000e+00,3.6380663299e-165,nan,7.3104319236e-163,0.0000000000e+00,4.5425532990e-162,nan,3.5966104493e-163,6.9616207472e-165,0.0000000000e+00,2.1097076492e-02,1.9024935063e+00,9.3599504054e-01,nan,nan,nan,nan,nan,450480,48,84,48,-1.9604091865e-166,1.9604091865e-166,1.5134023375e-01,3.0399958841e-02,-3.4624424033e+00,-0.0000000000e+00,7.0014613803e-166,7.0014613803e-166,-1.5193107339e-05,447024,48,48,48,-5.4507131482e-04,0.0000000000e+00,5.9184034204e-01,2.9679638478e-02,-3.4871650490e+00,-1.0928667475e+00,-8.8741778050e-02,-1.1816085255e+00,-1.5755631514e-04,2.8185530434e-02,3.1233691150e-02,1.6151610635e-04,1.5938026434e-173,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
55,5.5000000000e-03,1.0000000000e-04,-9.4132884651e-02,1.3467412973e-01,1.1932797714e+00,2.6652837586e-01,-2.1182535287e-01,2.1182535287e-01,1.1666195264e+00,3.4136115755e-01,1.1769246822e-01,1.1797358319e-01,1.9245008816e-01,1.2741547601e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2552590414e-05,3.2265562650e-05,2.8588893279e-04,6.3855530581e-05,2.2552590414e-05,2.5057686673e-05,5.3833270138e-04,3.5884488181e-05,1.9082190092e-172,1.9082190092e-172,5.5723621514e-169,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9082190092e-172,1.9082190092e-172,5.5723621514e-169,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.7083777097e-173,5.7083777097e-173,1.6669547752e-169,0.0000000000e+00,-5.3413887379e-173,5.3446377138e-173,1.5602614024e-169,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,4.6697868221e-169,0.0000000000e+00,2.8954843330e-168,nan,5.8307775644e-166,0.0000000000e+00,3.6153524198e-165,nan,2.8983217969e-166,2.1329334123e-168,0.0000000000e+00,2.1097076492e-02,1.8830134351e+00,9.3599504054e-01,nan,nan,nan,nan,nan,447024,48,48,48,-1.5602614024e-169,1.5602614024e-169,5.9129527072e-01,2.9522082163e-02,-3.4926501177e+00,-0.0000000000e+00,5.5723621514e-169,5.5723621514e-169,-1.3469674567e-04,447024,48,48,48,-5.3833270138e-04,1.5602614024e-169,5.9129527072e-01,2.9522082163e-02,-3.4926501177e+00,-1.0912387360e+00,-8.8251549770e-02,-1.1794902858e+00,-1.3469674567e-04,2.8156080235e-02,3.1250728666e-02,1.5395240078e-04,1.8207607801e-173,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
56,5.6000000000e-03,1.0000000000e-04,-9.3963759609e-02,1.3446268976e-01,1.1909702714e+00,2.6607913947e-01,-2.1167358781e-01,2.1167358781e-01,1.1642996840e+00,3.4094198971e-01,1.1770982820e-01,1.1798919655e-01,1.9245008847e-01,1.2742654567e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2512071016e-05,3.2214905336e-05,2.8533561705e-04,6.3747901409e-05,2.2512071016e-05,2.5011896678e-05,5.3170915795e-04,3.5735991756e-05,5.8017428471e-176,5.8017428471e-176,6.5027170947e-173,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.8017428471e-176,5.8017428471e-176,6.5027170947e-173,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7355732956e-176,1.7355732956e-176,1.9452675577e-173,0.0000000000e+00,-1.6239913026e-176,1.6249846917e-176,1.8207607865e-173,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,5.4600162999e-173,0.0000000000e+00,3.3789109408e-172,nan,6.8174719224e-170,0.0000000000e+00,4.2189673440e-169,nan,3.4243547610e-170,6.4968471309e-172,0.0000000000e+00,2.1097076492e-02,1.8634517606e+00,9.3599504054e-01,nan,nan,nan,nan,nan,450480,48,84,48,-1.8207607865e-173,1.8207607865e-173,1.5138853157e-01,3.0370715581e-02,-3.4634349766e+00,-0.0000000000e+00,6.5027170947e-173,6.5027170947e-173,-1.3682687371e-05,447024,48,48,48,-5.3170915795e-04,0.0000000000e+00,5.9075693802e-01,2.9387385418e-02,-3.4973619187e+00,-1.0899426574e+00,-8.7766743117e-02,-1.1777094005e+00,-1.1399836237e-04,2.8059704805e-02,3.1244208218e-02,1.4628992895e-04,1.5185917110e-180,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
57,5.7000000000e-03,1.0000000000e-04,-9.3801675802e-02,1.3426487018e-01,1.1889112197e+00,2.6565213052e-01,-2.1152887875e-01,2.1152887875e-01,1.1621253241e+00,3.4054361199e-01,1.1772720294e-01,1.1800482894e-01,1.9245007608e-01,1.2743764553e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2473238575e-05,3.2167511231e-05,2.8484230432e-04,6.3645597545e-05,2.2473238575e-05,2.4967446118e-05,5.2519884371e-04,3.5590042812e-05,1.7739090655e-179,1.7739090655e-179,5.1760229108e-176,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7739090655e-179,1.7739090655e-179,5.1760229108e-176,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.3065936980e-180,5.3065936980e-180,1.5483911263e-176,0.0000000000e+00,-4.9654350241e-180,4.9684557428e-180,1.4492864150e-176,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,4.3535823575e-176,0.0000000000e+00,2.6895405896e-175,nan,5.4359591352e-173,0.0000000000e+00,3.3582074570e-172,nan,2.7595003919e-173,1.9899735517e-175,0.0000000000e+00,2.1097076492e-02,1.8438231812e+00,9.3599504054e-01,nan,nan,nan,nan,nan,447024,48,48,48,-1.4492864150e-176,1.4492864150e-176,5.9022522886e-01,2.9273387055e-02,-3.5013660649e+00,-0.0000000000e+00,5.1760229108e-176,5.1760229108e-176,-9.5522448588e-05,447024,48,48,48,-5.2519884371e-04,1.4492864150e-176,5.9022522886e-01,2.9273387055e-02,-3.5013660649e+00,-1.0889516475e+00,-8.7287281784e-02,-1.1762389293e+00,-9.5522448588e-05,2.7964355161e-02,3.1216283040e-02,1.3859989711e-04,1.6911784748e-180,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
58,5.8000000000e-03,1.0000000000e-04,-9.3647405834e-02,1.3408129179e-01,1.1870885124e+00,2.6524832509e-01,-2.1139199671e-01,2.1139199671e-01,1.1600996884e+00,3.4016712587e-01,1.1774459088e-01,1.1802047919e-01,1.9245006905e-01,1.2744877424e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2436278192e-05,3.2123529063e-05,2.8440561558e-04,6.3548852837e-05,2.2436278192e-05,2.4924492072e-05,5.1880105622e-04,3.5446715306e-05,5.3941404232e-183,5.3941404232e-183,6.0399231459e-180,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3941404232e-183,5.3941404232e-183,6.0399231459e-180,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6136403005e-183,1.6136403005e-183,1.8068241899e-180,0.0000000000e+00,-1.5098975992e-183,1.5108210378e-183,1.6911784809e-180,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,5.0880141478e-180,0.0000000000e+00,3.1384364661e-179,nan,6.3529835239e-177,0.0000000000e+00,3.9187067057e-176,nan,3.2597822625e-177,6.0615920816e-179,0.0000000000e+00,2.1097076492e-02,1.8241589751e+00,9.3599504054e-01,nan,nan,nan,nan,nan,450480,48,84,48,-1.6911784809e-180,1.6911784809e-180,1.5143694704e-01,3.0342732149e-02,-3.4643856560e+00,-0.0000000000e+00,6.0399231459e-180,6.0399231459e-180,-1.6030659607e-05,447024,48,48,48,-5.1880105622e-04,0.0000000000e+00,5.8970003002e-01,2.9177864607e-02,-3.5047329144e+00,-1.0882359342e+00,-8.6813090027e-02,-1.1750490242e+00,-7.9273660826e-05,2.7876253699e-02,3.1169343923e-02,1.3096102506e-04,1.4330787444e-187,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
59,5.9000000000e-03,1.0000000000e-04,-9.3501612860e-02,1.3391232482e-01,1.1854864999e+00,2.6486865842e-01,-2.1126360332e-01,2.1126360332e-01,1.1582289460e+00,3.3981353933e-01,1.1776199046e-01,1.1803614613e-01,1.9245008568e-01,1.2745993051e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2401348750e-05,3.2083047537e-05,2.8402180144e-04,6.3457891352e-05,2.2401348750e-05,2.4883139571e-05,5.1251591031e-04,3.5306114770e-05,1.6489974400e-186,1.6489974400e-186,4.8081341200e-183,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6489974400e-186,1.6489974400e-186,4.8081341200e-183,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.9329244623e-187,4.9329244623e-187,1.4383383408e-183,0.0000000000e+00,-4.6157886537e-187,4.6185970106e-187,1.3462775536e-183,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,4.0558320322e-183,0.0000000000e+00,2.4983798281e-182,nan,5.0641828673e-180,0.0000000000e+00,3.1195207842e-179,nan,2.6268014836e-180,1.8561150603e-182,0.0000000000e+00,2.1097076492e-02,1.8044949638e+00,9.3599504054e-01,nan,nan,nan,nan,nan,447024,48,48,48,-1.3462775536e-183,1.3462775536e-183,5.8918122896e-01,2.9098590946e-02,-3.5075351758e+00,-0.0000000000e+00,4.8081341200e-183,4.8081341200e-183,-6.5209917450e-05,447024,48,48,48,-5.1251591031e-04,1.3462775536e-183,5.8918122896e-01,2.9098590946e-02,-3.5075351758e+00,-1.0877640358e+00,-8.6344091685e-02,-1.1741081275e+00,-6.5209917450e-05,2.7796897166e-02,3.1105875606e-02,1.2345301299e-04,1.5709129642e-187,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
60,6.0000000000e-03,1.0000000000e-04,-9.3364853316e-02,1.3375818834e-01,1.1840906580e+00,2.6451401738e-01,-2.1114425347e-01,2.1114425347e-01,1.1565036967e+00,3.3948376353e-01,1.1777940016e-01,1.1805182860e-01,1.9245008966e-01,1.2747111310e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2368583558e-05,3.2046119136e-05,2.8368738216e-04,6.3372925570e-05,2.2368583558e-05,2.4843579715e-05,5.0634405711e-04,3.5168370740e-05,5.0149230295e-190,5.0149230295e-190,5.6104034643e-187,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0149230295e-190,5.0149230295e-190,5.6104034643e-187,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5001985988e-190,1.5001985988e-190,1.6783347154e-187,0.0000000000e+00,-1.4037492550e-190,1.4046076415e-190,1.5709129700e-187,0.0000000000e+00,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,4.7381536428e-187,0.0000000000e+00,2.9152511564e-186,nan,5.9161415734e-184,0.0000000000e+00,3.6400336215e-183,nan,3.1024615535e-184,5.6538053600e-186,0.0000000000e+00,2.1097076492e-02,1.7848663316e+00,9.3599504054e-01,nan,nan,nan,nan,nan,450480,48,84,48,-1.5709129700e-187,1.5709129700e-187,1.5148549006e-01,3.0307788128e-02,-3.4655740004e+00,-0.0000000000e+00,5.6104034643e-187,5.6104034643e-187,-2.2908573192e-05,447024,48,48,48,-5.0634405711e-04,0.0000000000e+00,5.8866871305e-01,2.9033381028e-02,-3.5098458518e+00,-1.0875038114e+00,-8.5880209469e-02,-1.1733840209e+00,-5.3250348037e-05,2.7727797129e-02,3.1028340671e-02,1.1615043511e-04,1.3471320446e-194,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
