case,step,time_h,diagnostic_provenance,checkpoint_sha256,validation_contract_hash,fixture_manifest_sha256,package_handoff_hash,Q_B_total_mol,Q_B_matrix_mol,Q_B_GP_mol,Q_B_beta_subgrid_mol,Q_B_beta_resolved_fixed_mol,four_bucket_relative_residual,xB_alpha_mean,xB_alpha_min,xB_alpha_max,phi_min,phi_max,matrix_xB_h_lt_0p005_mean,matrix_xB_h_lt_0p005_min,matrix_xB_h_lt_0p005_max,chemical_potential_mean,chemical_potential_min,chemical_potential_max,phi_clip_count_low,phi_clip_count_high,Y_clip_count_low,Y_clip_count_high,xB_clip_count_low,xB_clip_count_high,segment_total_phi_clip_count,segment_total_xB_clip_count,segment_total_Y_clip_count,nan_count,inf_count,beta_volume_fraction,connected_particle_count,equivalent_radius_min_nm,equivalent_radius_mean_nm,S_v_equivalent_sphere_nm_inverse,S_v_threshold_faces_nm_inverse,immediate_component_loss_from_R0,component_disappearance_candidate_count,periodic_component_status,chemical_excess_hat,gradient_hat,barrier_hat,elastic_hat,total_excess_hat,GP_inventory_mol,beta_subgrid_inventory_mol,GP_PSD_checksum,beta_subgrid_PSD_checksum,auxiliary_frozen
D,21798,6.00005750730298,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,a629aeb5548a0c77a0bc44eab1b794aa207be5d21f31cdea834c7eba31df7a65,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371116e-19,1.4858961061130211e-19,1.309926818847619e-21,0.0,4.973261935069619e-19,0.0,0.007050228876911734,0.006820595467091917,0.007282151777783333,-1e-06,1.000001,0.007049961753287485,0.006842984996757274,0.007230777037255999,-0.01418150814420104,-0.016046819199792096,-0.012110545128333306,71162.0,71.0,0.0,0.0,0.0,0.0,778712175.0,0.0,0.0,0,0,0.023051904601516154,2,13.121373297095074,13.444602963549194,0.005137751236148886,0.012993706597222222,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002715674929066658,0.0008224365601800404,0.0009133965730273696,0.0011130958526402643,0.00013325405678101627,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,43596,12.00011501460596,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,bd59d564322e160be3de0b3d9f1b5e2d37630840739fbc7730c2e12ba5996f54,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371117e-19,1.4899872990299756e-19,1.309926818847619e-21,0.0,4.969170742152665e-19,1.4878348096565177e-16,0.007068682200255104,0.00675065989620636,0.007437978735653404,-1e-06,1.000001,0.0070693869232698455,0.006778210363451341,0.007374846626759158,-0.013548367993354637,-0.020156966236894933,-0.003346106515438218,73532.0,122.0,0.0,0.0,0.0,0.0,1578047891.0,0.0,0.0,0,0,0.023032941235005537,2,11.318636542743485,13.188682487025762,0.005040502288822561,0.012724699797453705,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027136989226459463,0.0008075051403954132,0.0008964586580348173,0.0011176945188877676,0.0001079593946720519,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,87191,23.99995477196321,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,57b7cd90153df5ceb64112c61712e0793f9c09c796a2b8e9f2598c617e180445,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371118e-19,1.4399622666450095e-19,1.309926818847619e-21,0.0,5.0191957745376315e-19,2.9756696193130354e-16,0.006833909795584352,0.006619598296084843,0.00705437974395338,-1e-06,1.000001,0.006833502017343454,0.006639625573669516,0.007017530458466004,-0.021813983548854755,-0.021952662972612887,-0.021646454938543065,59762.0,435.0,0.0,0.0,0.0,0.0,2761251695.0,0.0,0.0,0,0,0.023264815664561372,1,17.000964265283386,17.000964265283386,0.004105284636254703,0.009620949074074073,0,1,PERIODIC_6_NEIGHBOR_CCL,-0.0027367122878629857,0.0006724066019878912,0.0007333058588837813,0.001162257086622659,-0.0001687427403686539,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,174382,47.99990954392642,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,8b157ff96a001ec7868ad736cfa044c040d451e759b1e28843135c81dd7136d4,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371116e-19,1.4399599814445648e-19,1.309926818847619e-21,0.0,5.019198059738074e-19,0.0,0.00683389865676604,0.00661956670669234,0.007054218076752229,-1e-06,1.000001,0.006833490774895643,0.006639463735895531,0.007017352967137873,-0.021814381638151994,-0.021952079733033564,-0.021647913042548282,59730.0,434.0,0.0,0.0,0.0,0.0,5246267768.0,0.0,0.0,0,0,0.02326482625684935,1,17.000966619070297,17.000966619070297,0.004105285773009743,0.00961868851273148,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027367132929860816,0.0006724155011024314,0.0007333154778626895,0.0011622385172150704,-0.00016874379680589043,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,0,0.0,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,c9e7448772055cd82373558209e0fdfbf20a4194502173269daba1838e3f270c,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371117e-19,1.296827550659144e-19,1.309926818847619e-21,0.0,5.162330490523496e-19,1.4878348096565177e-16,0.006157890818337358,0.005954697839971646,0.006304661474746137,0.0,0.9992792902528203,0.00615890093722226,0.005978685804951448,0.006261876931892611,-0.047431065946768096,-0.04910986185375231,-0.047099326862766015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.023928269120492215,6,7.99993108603241,9.333276405788931,0.007513575364489687,0.022239402488425927,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027914698060822474,0.0011644206775269905,0.0013333025997888078,0.0011701838417017736,0.0008764373129353244,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,1,0.00027525724870644004,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,fb4d218455c1e7f926a9d72a0481a33a46dc95e43c1ea4c36a6bacb0d42e941f,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309372015e-19,1.3706660418964305e-19,1.309926818847619e-21,0.0,5.088491999287108e-19,1.3896377122191874e-13,0.00650717306944871,0.006302967105385609,0.0067643180569813485,-1e-06,0.9993941432480604,0.006506026808409421,0.006312590791369161,0.006611890657955956,-0.033837649209525096,-0.03567414255096699,-0.027851385790646922,80491.0,0.0,0.0,0.0,0.0,0.0,80491.0,0.0,0.0,0,0,0.02358601530838182,6,7.945014078901485,9.286132859632941,0.007439869631792471,0.022203233506944444,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027653245801877446,0.0011506683994019597,0.0013238053864304518,0.001151133363350809,0.0008602825689954759,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,10,0.0027525724870644005,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,b7009ae72b6c2f900277e2b3552bb1554513a7cf76f7c0ce4ecce40f8426776b,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371124e-19,1.4188563279075352e-19,1.309926818847619e-21,0.0,5.040301713275113e-19,1.3390513286908659e-15,0.006751399887806297,0.006558718005611998,0.009490018861533975,-1e-06,0.9991626456855768,0.006710569496074267,0.006558718005611998,0.007604850509141376,-0.02492216370442639,-0.031152074019993915,0.05713051695029499,94580.0,0.0,0.0,0.0,0.0,0.0,757757.0,0.0,0.0,0,0,0.023362645236511125,6,7.888624840302033,9.25206587846337,0.00738921108251671,0.02192970558449074,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027453390831801983,0.0011546639591074044,0.00129804001144773,0.0011418803902564303,0.0008492452776313665,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,36,0.009909260953431842,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,90b2e5a2ce75bf42ecf96196aa15decc5f767ad8b817aa64163a570c149beade,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371116e-19,1.424349093062692e-19,1.309926818847619e-21,0.0,5.034808948119948e-19,0.0,0.006781053852466719,0.006552683680897618,0.009078333317782345,-1e-06,0.9993297633611022,0.006740133188348571,0.006552683680897618,0.007896118314791624,-0.023938261749266877,-0.029752250252442623,0.046482537181820036,100281.0,0.0,0.0,0.0,0.0,0.0,2691508.0,0.0,0.0,0,0,0.02333718534720537,6,7.884017985412783,9.248584531862383,0.007383762053830865,0.021916142216435185,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027424310315318223,0.00116035616535386,0.0012901877888356723,0.001140570824502825,0.0008486837471605349,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,363,0.09991838128043773,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,e11607c4166e7385d1f05e33dea1ee2c62156c9d834ae50b8d1ae994ccb159e1,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371334e-19,1.6385958065160592e-19,1.309926818847619e-21,0.0,4.820562234666799e-19,3.377385017920295e-14,0.007767189967553839,0.007243610105645487,0.008591754057269054,-1e-06,0.9992905998636408,0.007768640305600009,0.007319101348062364,0.00824442555523148,0.009391102221040922,-0.008230253174916543,0.033311112744732856,100732.0,0.0,0.0,0.0,0.0,0.0,32870143.0,0.0,0.0,0,0,0.02234411583584829,6,7.562922030958233,9.082713711693609,0.007147969185553305,0.02142107928240741,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0026344763665502313,0.001110485363919833,0.0012622284828639958,0.0010882705261568175,0.000826508006390415,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,3633,1.0000095845504966,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,8d9a0b1e47afe3fc4424a67dcc04edd7331d9635a0e4a38cf8f0548f53a4233e,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371116e-19,1.5841393975451516e-19,1.309926818847619e-21,0.0,4.875018643637488e-19,0.0,0.007510362741858639,0.007040364175025899,0.008283691942197505,-1e-06,0.9998297994836883,0.007513213999689556,0.007083236471492835,0.008061100405382155,0.001210358708675192,-0.013302190824143684,0.025025116562169165,91585.0,0.0,0.0,0.0,0.0,0.0,316930774.0,0.0,0.0,0,0,0.022596530440372006,4,8.537432445796973,10.363409110487037,0.0062484996223389835,0.017485441984953703,0,2,PERIODIC_6_NEIGHBOR_CCL,-0.0026652424858788493,0.0009821573848187754,0.00110511912433542,0.0010968776691650036,0.0005189116924403498,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,10899,3.00002875365149,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,f775ad907e0597b0862694a3b2e2a616ea73a3abdbc5210d412797f61b2040ca,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371117e-19,1.486069733642282e-19,1.309926818847619e-21,0.0,4.973088307540358e-19,1.4878348096565177e-16,0.0070510712673141004,0.006831763348832332,0.007277354131950789,-1e-06,1.000001,0.007050779498187951,0.006851318932221161,0.007233139527324477,-0.014152103380975464,-0.015471676197311407,-0.012429482521800523,72043.0,68.0,0.0,0.0,0.0,0.0,587005024.0,0.0,0.0,0,0,0.02305109980874775,2,13.31368117324588,13.450815838539011,0.0051400643193579565,0.013007269965277778,0,2,PERIODIC_6_NEIGHBOR_CCL,-0.0027155930323203847,0.0008227016424937215,0.0009135726772077858,0.0011135536403630369,0.0001342349277441595,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,21798,6.00005750730298,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,1f56aa0cbfd7091156af4734ff2e522bb169f49b0f1eda754c0c5c508ae3a32d,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371116e-19,1.4858961061569241e-19,1.309926818847619e-21,0.0,4.973261935025715e-19,0.0,0.007050228877121758,0.00682059549070891,0.0072821517463558805,-1e-06,1.000001,0.007049961753513337,0.006842985010880246,0.0072307770233842605,-0.01418150813815037,-0.01604681990775112,-0.012110541377343546,71162.0,71.0,0.0,0.0,0.0,0.0,778712204.0,0.0,0.0,0,0,0.023051904601312654,2,13.121373292962641,13.444602963321884,0.005137751236046972,0.012993706597222222,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002715674929045342,0.0008224365600779276,0.0009133965730772721,0.0011130958536574509,0.00013325405776730848,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,43596,12.00011501460596,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,5cbd712bc70977d70b535565f058fea3084864a2f2be0579a094b3af2906a6e8,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371115e-19,1.4899872985334237e-19,1.309926818847619e-21,0.0,4.969170742649215e-19,1.4878348096565177e-16,0.007068682197917599,0.006750659908182653,0.007437978703617602,-1e-06,1.000001,0.007069386921007082,0.0067782103438847685,0.007374846605753914,-0.013548368078930449,-0.020156966595472645,-0.0033461071977584685,73533.0,122.0,0.0,0.0,0.0,0.0,1578047944.0,0.0,0.0,0,0,0.02303294123730713,2,11.31863657730091,13.188682494899812,0.005040502291887635,0.012724699797453705,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002713698922883978,0.000807505140797317,0.0008964586586652677,0.0011176945167642384,0.00010795939334284498,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,87191,23.99995477196321,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,b55492128bf0a1ac8632867d5957482dc34740315a47e0a6d477e98d7b621b1f,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371114e-19,1.4399622669898778e-19,1.309926818847619e-21,0.0,5.01919577419276e-19,2.9756696193130354e-16,0.006833909797203474,0.006619598290551634,0.007054379789490619,-1e-06,1.000001,0.006833502018957607,0.006639625562634622,0.0070175305074288066,-0.02181398349127954,-0.021952664164162475,-0.021646454707055347,59761.0,435.0,0.0,0.0,0.0,0.0,2761251533.0,0.0,0.0,0,0,0.023264815662962835,1,17.000964264894108,17.000964264894108,0.004105284636066702,0.009620949074074073,0,1,PERIODIC_6_NEIGHBOR_CCL,-0.002736712287711107,0.0006724066019817328,0.0007333058587405036,0.0011622570832271343,-0.0001687427437617366,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
E,174382,47.99990954392642,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,932f032c3388d4d18e7d01107cdf6c6a640d11622f0430e3cb1d2dd5790e30e8,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,5ffc4ab70afde89e7b23bfe642cdfba40034f60f20f4a42f7e3fcbcace99f3a8,6.472257309371118e-19,1.4399599812568675e-19,1.309926818847619e-21,0.0,5.019198059925773e-19,2.9756696193130354e-16,0.006833898655905346,0.006619566714886159,0.007054218093533032,-1e-06,1.000001,0.006833490773989029,0.006639463736259305,0.0070173529721550615,-0.021814381669998092,-0.021952080026733777,-0.021647913898047412,59730.0,434.0,0.0,0.0,0.0,0.0,5246267743.0,0.0,0.0,0,0,0.023264826257719366,1,17.000966619282128,17.000966619282128,0.004105285773112048,0.00961868851273148,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027367132930695703,0.0006724155010660102,0.0007333154780132926,0.0011622385138352427,-0.00016874380015502476,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
