age_h,step,particle_id,component_cell_count,equivalent_radius_nm,h_volume_nm3_tensor,weighted_centroid_x_nm,weighted_centroid_y_nm,weighted_centroid_z_nm,cov_xx_nm2,cov_xy_nm2,cov_xz_nm2,cov_yy_nm2,cov_yz_nm2,cov_zz_nm2,inertia_xx_nm5,inertia_xy_nm5,inertia_xz_nm5,inertia_yy_nm5,inertia_yz_nm5,inertia_zz_nm5,inertia_per_volume_xx_nm2,inertia_per_volume_xy_nm2,inertia_per_volume_xz_nm2,inertia_per_volume_yy_nm2,inertia_per_volume_yz_nm2,inertia_per_volume_zz_nm2,shape_eigenvalue_major_nm2,shape_eigenvalue_intermediate_nm2,shape_eigenvalue_minor_nm2,semi_axis_major_nm,semi_axis_intermediate_nm,semi_axis_minor_nm,aspect_ratio_major_minor,aspect_ratio_major_intermediate,aspect_ratio_intermediate_minor,triaxiality,major_axis_x,major_axis_y,major_axis_z,intermediate_axis_x,intermediate_axis_y,intermediate_axis_z,minor_axis_x,minor_axis_y,minor_axis_z,major_axis_angle_to_x_deg,major_axis_angle_to_y_deg,major_axis_angle_to_z_deg,closest_box_crystal_axis,misorientation_to_closest_box_axis_deg,major_axis_eigen_gap,major_axis_orientation_well_conditioned,source_phi
6.1409317113377,512,46,13054,10.877968291087862,5391.777659127984,109.57570813423096,242.898550179471,137.84764754491007,27.955241039152625,-0.14651793390650603,0.414065221095452,25.93106182620575,0.10470182095017702,20.45344366382396,250094.94043084155,789.9921226986897,-2232.5476085243477,261008.86468927978,-564.5289390691828,290542.96392244357,46.38450549002972,0.14651793390650603,-0.414065221095452,48.408684702976586,-0.10470182095017702,53.886302865358374,27.98763877016931,25.92375436236135,20.428353396651676,11.829547491381339,11.385024014546776,10.106521012853948,1.1704866072445665,1.0390445796395853,1.1265027797465386,0.27302639149440394,0.9962175104516606,-0.06823501809404584,0.053801990439021105,0.0670150685346801,0.9974593140641015,0.02416396854955749,-0.05531412530979235,-0.020467024514499332,0.9982592090477984,4.984980760161923,86.08738122951875,86.91588388804755,[100],4.984980760161923,0.07374271280104394,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,45,9411,9.395269658268877,3473.8923625981392,107.61067887845032,8.969937210231022,34.325073096252545,21.544192986214163,-0.118661296860635,0.4310472150993588,19.934512356501312,-0.005707588715674277,14.863953494778258,120886.12475089225,412.2165729001505,-1497.4116284528598,126477.9819966739,19.827548848232194,144092.55770051794,34.79846585127957,0.118661296860635,-0.4310472150993588,36.40814648099242,0.005707588715674277,41.47870534271548,21.580463963404952,19.92594087711738,14.836253996971415,10.387604142295025,9.981468047616389,8.612854926495457,1.2060581805853903,1.0406890141551497,1.1589035381184363,0.24532496682669422,0.9953544953192102,-0.07197963756633208,0.06394028795415764,0.07180744063665202,0.9974060310545176,0.004990058645774842,-0.06413361144559704,-0.00037548887342031545,0.997941250220198,5.524873657356451,85.87230099525733,86.33399046496402,[100],5.524873657356451,0.0766676327762567,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,48,13098,10.891563011135837,5412.018024848116,111.41456322167808,95.69481734739097,128.20756998724715,28.171065856814316,0.06438687617724863,0.42784209495482917,26.07565632599558,-0.060163050366897126,20.34589815930507,251234.289615916,-348.46293443493335,-2315.4891296843143,262574.6837661455,325.6035130154923,293584.2382422953,46.421554485300646,-0.06438687617724863,-0.42784209495482917,48.516964016119374,0.060163050366897126,54.2467221828099,28.196144834273248,26.07460275165334,20.32187275618837,11.873530400490253,11.41810026923335,10.080147011871496,1.1779124239464633,1.0398866817174555,1.132731522247258,0.26942707358619666,0.9981167823066579,0.028769855306986974,0.05417734123615852,-0.02812665034227955,0.999524982509491,-0.012597653746815984,-0.05451403872698546,0.011050102488961544,0.9984518590381093,3.516868036815639,88.35138123213335,86.89434645894542,[100],3.516868036815639,0.07524227496665112,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,47,8500,8.970998077292299,3024.202722929241,109.46655387584536,126.59760404090352,79.58101176657296,19.938628384579964,0.0764830823832295,0.3366820680996345,18.294384950745595,-0.013410020469192244,13.446968540161121,95992.28765665967,-231.30034600138413,-1018.1948271083629,100964.81312642008,40.554620417468044,115624.38303448155,31.741353490906718,-0.0764830823832295,-0.3366820680996345,33.38559692474108,0.013410020469192244,38.23301333532556,19.95948383334428,18.291006228327344,13.429491813815051,9.989865823259159,9.563212386098968,8.194355317477712,1.2191155296807559,1.0446140292544763,1.1670487812142618,0.2555098995568484,0.9976409691537762,0.04541008304805358,0.05148223988408625,-0.04516551081981196,0.9989620670080042,-0.00590468555312651,-0.05169693703014877,0.0035655345552566553,0.9986564542749601,3.9363150727897374,87.39729887640877,87.04898038043015,[100],3.9363150727897374,0.08359322410079462,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,49,7258,8.331733091612438,2422.672199351227,110.81365106026956,61.0743238560119,85.73363785919022,17.59880369676994,-0.01599000464707812,0.31382863688722445,15.973362958559296,0.017521915826624327,11.488741215941163,66531.67631924953,38.738539725973084,-760.3039139469697,70469.5864074054,-42.44985835253503,81334.3548278524,27.462104174500453,0.01599000464707812,-0.31382863688722445,29.087544912711103,-0.017521915826624327,33.572166655329234,17.61501883932546,15.973299113108315,11.472589918836634,9.384833200256002,8.936805669003974,7.57383321668646,1.2391127361478724,1.0501328492355997,1.1799580758280563,0.2672753315453101,0.9986497399466726,-0.009181276861266671,0.05113121414204835,0.008961081395229045,0.9999495693666446,0.004534064808807803,-0.05117026406685149,-0.004069751670453758,0.9986816515770527,2.97779790220949,89.47394419441201,87.06911919803325,[100],2.97779790220949,0.0931999983191624,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,50,10173,9.721279253596759,3848.210904308239,122.80730629606614,70.83302789526596,197.66995020061364,23.121479432381655,0.0021249072051241955,0.34516222768686383,21.206855944301218,0.03429149358697967,15.835676287306306,142547.47645686148,-8.177091077402073,-1328.2570483399127,149915.35144133732,-131.96089954643122,170584.7835663837,37.042532231607524,-0.0021249072051241955,-0.34516222768686383,38.95715571968797,-0.03429149358697967,44.32833537668287,23.137802080333515,21.207065190203565,15.819144393452097,10.75588259519727,10.297345577915593,8.893577568518785,1.2093988625309366,1.044529632788579,1.157840643833346,0.263810246732918,0.9988823972422887,0.001937883344211605,0.04722500489828658,-0.002235038710874874,0.9999780311423346,0.006240339306570752,-0.04721187436927132,-0.006338914800221529,0.9988647841813707,2.709079926490973,89.88896739369275,87.29319977722395,[100],2.709079926490973,0.08344512946504207,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,51,11723,10.378342754911285,4682.444495787569,122.81555491297944,183.42200061067362,169.64712198956937,25.65684661457493,-0.025210622718965847,0.5168500086274531,24.00101306699066,-0.02418823571430553,18.348845540131933,198300.86233230296,118.04734158579868,-2420.1214780453756,206054.21101312936,113.26007118326224,232520.17173853825,42.349858607122584,0.025210622718965847,-0.5168500086274531,44.00569215470686,0.02418823571430553,49.65785968156559,25.693645032059766,24.00067512603507,18.312385063602658,11.334382434005782,10.954605224752527,9.56879957560055,1.1845145615660386,1.0346682697789171,1.1448254442161834,0.22936055812414,0.9974041063640551,-0.015859406245509355,0.07023907631554184,0.01609624647630023,0.9998665064051873,-0.0028071726807158415,-0.07018517975680344,0.003930471043661954,0.9975262362163111,4.129287013788185,89.09128486037912,85.97228091838346,[100],4.129287013788185,0.06589060851086949,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,52,9696,9.525956012152802,3620.8816048453173,124.34634635159865,188.27391045555362,75.64027910472622,22.23383981283429,0.07762833619440568,0.2924491067321821,20.37590895852121,0.10663297808758516,15.234161507929018,128939.84909921512,-281.08301454107146,-1058.923590920003,135667.1967526719,-386.1053888272109,154284.85551328148,35.610070466450225,-0.07762833619440568,-0.2924491067321821,37.46800132076331,-0.10663297808758516,42.6097487713555,22.24962907238216,20.37438727800726,15.2198939288951,10.547423636220875,10.093162853636926,8.723500996989426,1.2090814960485365,1.0450067822318216,1.1570082765073546,0.26675852732691946,0.9981472984926667,0.04375911850956768,0.04227422452342311,-0.04455974672499563,0.9988411855236872,0.018185573222702867,-0.04142945188625374,-0.020035609521541153,0.9989405261913766,3.4882486269554867,87.49198634347265,87.57714333495686,[100],3.4882486269554867,0.08428193514032942,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,53,6083,7.6885623408141806,1903.8118669260853,129.51812052256463,180.6457069651847,116.09575653675931,15.130668005017109,0.18780639222071563,0.2329716299402638,13.691170182772453,0.06678406122020836,9.873833971117817,44863.33455233878,-357.54803819437325,-443.5341537373867,47603.86758874242,-127.14428827255085,54871.35756853718,23.565004153890268,-0.18780639222071563,-0.2329716299402638,25.004501976134925,-0.06678406122020836,28.821838187789563,15.16561531149895,13.667420524149945,9.862636323258478,8.707931818606227,8.266625830455236,7.022334484791535,1.2400337576435922,1.0533840525992075,1.1771905551292805,0.28251946512918447,0.9907110234981187,0.12823998256421934,0.045234663602587585,-0.12879426658935528,0.9916253736543967,0.00954752420724747,-0.04363146585917815,-0.015284802802347008,0.998930763361642,7.815527861106446,82.63210054169537,87.40736000897779,[100],7.815527861106446,0.09878892195116122,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,54,9215,9.290897601497168,3359.399320532177,133.94707895704317,107.86318998445964,15.717077000688752,21.304115527934503,0.00523381859433389,0.3103769516944868,19.513996374110878,0.024770780102729144,14.412732834963048,113973.43105284212,-17.582486629593944,-1042.6801206313073,119987.15612186884,-83.21494184616026,137124.33738913762,33.926729209073926,-0.00523381859433389,-0.3103769516944868,35.71684836289755,-0.024770780102729144,40.81811190204538,21.318088459595383,19.514091533984224,14.398664743428824,10.324264734012631,9.877775947546144,8.484887961378401,1.2167826824592998,1.045201347837557,1.1641610345956133,0.2607149091616248,0.998984662557982,0.0035148236616956985,0.04491425150820216,-0.003726449307156131,0.9999823432203306,0.004628911658076107,-0.04489718865893555,-0.004791582432167818,0.9989801215181011,2.5821388038649244,89.7986150237995,87.42573694753678,[100],2.5821388038649244,0.08462282765315998,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,55,12810,10.790694289870991,5263.041270411788,139.494785127122,53.5135310724689,117.4192310170892,27.60305677352238,0.05296993069189402,0.48421263077704524,25.706860313304112,-0.055073326554799094,19.956518309499536,240328.24623825503,-278.78293132229027,-2548.431059434254,250308.0064651925,289.8531905567731,280572.29375019844,45.663378622803656,-0.05296993069189402,-0.48421263077704524,47.55957508302192,0.055073326554799094,53.3099170868265,27.634863219055195,25.706182267372004,19.925389909898822,11.754757168707313,11.337147407388686,9.981330049121416,1.1776744292452286,1.0368355236385531,1.1358353397387768,0.25017026122816194,0.9977014551827317,0.02561886157820889,0.06273340623380931,-0.024934065875978014,0.9996209245381896,-0.011674741295092828,-0.06300871912007067,0.010083707495337824,0.9979620334251182,3.885503821826394,88.53198674320535,86.40327881488965,[100],3.885503821826394,0.06979158667784896,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,56,7882,8.651380137752172,2712.3441594006226,141.097186722554,141.38163199948463,185.5883340787933,18.815686251650853,0.011296293663220647,0.326336522123815,17.114826162161474,0.011926419858488755,12.4044095884957,80066.32667826503,-30.639436140310785,-885.1369597816416,84679.64460794916,-32.348555245731575,97455.91548987542,29.51923575065717,-0.011296293663220647,-0.326336522123815,31.220095840146545,-0.011926419858488755,35.93051241381232,18.83233636020025,17.11477109415981,12.387814547947958,9.703694234723251,9.25061378886823,7.870138038162977,1.2329763706391428,1.0489784198320156,1.1754068027792153,0.2665155485663834,0.9986891953574761,0.006920676776366347,0.050714843085569644,-0.007033402530874023,0.9999731750532619,0.00204460821121788,-0.050699332590040946,-0.002398626034993412,0.9987110814785568,2.9339591762599952,89.60347126395571,87.0930064942887,[100],2.9339591762599952,0.0912029836972484,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,57,8374,8.892439620707535,2945.4481657111614,141.27281647783852,223.6945114268286,0.6566953423578249,19.78465134440797,0.008301342059048087,0.32506161217653706,17.99173298464268,-0.017960065430916057,13.121766000553732,91643.19851480285,-24.451172740764104,-957.452129328494,96924.14660884338,52.90044177954414,111268.38192920209,31.113498985196408,-0.008301342059048087,-0.32506161217653706,32.906417344961696,0.017960065430916057,37.77638432905065,19.800502955901106,17.991771418935574,13.105875954767715,9.950000742688692,9.484664311122343,8.09502191311664,1.229150563084501,1.0490619821958975,1.171666292311577,0.27017659634499647,0.9988097956860513,0.004101441234211196,0.0486021627233881,-0.003914101877432633,0.9999845421097154,-0.003949094594453917,-0.04861760841589663,0.003754160548668728,0.9988104096526494,2.795705846050401,89.76500406851243,87.21420371163936,[100],2.795705846050401,0.09134775722585767,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,59,6989,8.176900237092662,2290.1013708852124,141.46818533988807,243.31066870324423,54.87711598408051,17.108229095676375,-0.0279924631324146,0.31485809043149177,15.39536916545417,-0.019158501170419943,11.038967208635919,60537.30996874456,64.10557819399644,-721.0569445314595,64459.93284308078,43.87490979448466,74436.53493651727,26.434336374090094,0.0279924631324146,-0.31485809043149177,28.1471963043123,0.019158501170419943,32.50359826113055,17.125003820698684,15.394956303601143,11.022605345466637,9.253378793905144,8.773527313344713,7.423814836546853,1.2464452572754767,1.0546931084183857,1.181808478055424,0.2835028758150306,0.9985219140013077,-0.016732890667681966,0.0517107109704396,0.01691957899370522,0.9998518139938878,-0.0031745708068388057,-0.051649928420479996,0.0040448019772626465,0.9986570604923013,3.1155949413118327,89.04123124125314,87.03587249189864,[100],3.1155949413118327,0.10102464999198794,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,58,8898,9.151205194113475,3210.1364267091644,142.59271533240224,53.07186589339275,37.137697740874394,20.716572763281373,0.05715247596530705,0.3409339225471713,18.965712734238643,0.021799019262926697,13.979643466432803,105759.08803068406,-183.46724497285217,-1094.4444038695156,111379.58758798317,-69.97782580245575,127385.5501706618,32.94535620067145,-0.05715247596530705,-0.3409339225471713,34.696216229714175,-0.021799019262926697,39.68228549752001,20.735694725461485,18.963871684934443,13.9623625535569,10.182262696832538,9.737523218183986,8.355346358337547,1.2186523765914223,1.0456727515491866,1.1654242446176042,0.26158809217662005,0.9981846863443817,0.032852930133169506,0.050477885546379817,-0.03300157086563474,0.9994530644818251,0.002113816048888717,-0.05038083234692359,-0.0037758283267561588,0.9987229419876554,3.4528617337038994,88.11732698889834,87.10660057275727,[100],3.4528617337038994,0.08544797094989107,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,60,7314,8.3595060790938,2446.980244391344,149.90512632740885,121.05389592807825,112.79552042438972,17.68168312045005,0.0205839385175653,0.33535104801358495,15.9767299500448,-0.03438157991193105,11.634646674128494,67564.49311980102,-50.36849090424834,-820.5973894251755,71736.47984539505,84.13104681545755,82361.4718410643,27.611376624173296,-0.0205839385175653,-0.33535104801358495,29.316329794578547,0.03438157991193105,33.65841307049485,17.70042577836836,15.97681646730727,11.61581749894771,9.40755700975773,8.937789566583918,7.620963685436281,1.234431418133594,1.0525596893587819,1.1727899430440931,0.2832736688885427,0.9984201355846694,0.010823092871845089,0.05513704308156272,-0.010357819614254679,0.9999083580520376,-0.00871728573102215,-0.05522633820858708,0.008132414055194825,0.9984407420621946,3.221103892246026,89.37987034983372,86.83927727286996,[100],3.221103892246026,0.09737671469844006,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,61,6245,7.762037135292179,1958.9157489256008,151.77875838915622,26.000639555198674,217.7426351985435,15.38728019992883,0.09780518529762866,0.2452466204941708,14.018510513096757,0.01305169919404412,10.048412860323733,47145.07522437905,-191.59211780611142,-480.41746725681116,49826.37972056636,-25.567179101452595,57603.466537356,24.06692337342049,-0.09780518529762866,-0.2452466204941708,25.435693060252564,-0.01305169919404412,29.40579071302559,15.405489161666583,14.011561956597317,10.037152455085426,8.776528118130365,8.370054347672218,7.084191010653731,1.238889254246755,1.048562859161266,1.181511669446054,0.25965718643549707,0.9964463130332515,0.07069701258429398,0.04578949283510528,-0.07072130251301395,0.9974955169546555,-0.0010913414808507715,-0.04575196840905038,-0.0021508293798547795,0.9989505149504033,4.8317661961144855,85.9459777138802,87.37553766050951,[100],4.8317661961144855,0.09048250207710182,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,62,8012,8.734932332904904,2791.69034277258,153.0420966708471,187.37408020162445,206.41487336538194,18.914583479082513,0.2532583030779552,0.3612219562024788,17.39897709534534,0.06805323535693346,12.793248141456841,84287.3436203952,-707.0187589296988,-1008.41984672788,88518.44732531875,-189.98355994038064,101376.21636731733,30.192225236802173,-0.2532583030779552,-0.3612219562024788,31.70783162053935,-0.06805323535693346,36.31356057442785,18.97761708243857,17.357795591647182,12.771396041798948,9.741051555771218,9.316060216541963,7.99105626366094,1.218994239856416,1.0456192134175586,1.1658108651926824,0.2609996453855683,0.9852331450207299,0.16061608158166646,0.05931377824681752,-0.16101471842522053,0.9869500342508185,0.0019723951821516428,-0.058222937086754134,-0.011493660411682427,0.9982374393736855,9.85865157929862,80.75734240295893,86.59957499543663,[100],9.85865157929862,0.0853543141773227,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,63,8716,9.066848746219009,3122.1784506059516,154.54746257032468,162.56309583477304,60.178180433229976,20.472811133601464,-0.03868605280333926,0.3354430379281079,18.65766906257687,0.03463726883443215,13.64937915147836,100868.36973661075,120.7847604015898,-1047.3130244249335,106535.567195552,-108.14373434270918,122172.34203037096,32.307048214055236,0.03868605280333926,-0.3354430379281079,34.12219028507983,-0.03463726883443215,39.13048019617834,20.490006915044855,18.65718915125046,13.632663281361365,10.121760448421227,9.65846497929419,8.256107824320539,1.2259724150652342,1.047967815809267,1.1698569331716622,0.2672780980074465,0.9986018612068165,-0.020159694433057013,0.04886624105298417,0.019780062751174388,0.9997703993247964,0.008240009192774789,-0.049021137398495784,-0.007261911201824067,0.998771341566154,3.030144828677337,88.84485633941345,87.19905513805337,[100],3.030144828677337,0.08944934823075354,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,64,12105,10.508093973039927,4860.270640306551,160.1838835539881,97.47064629185749,146.50890409967226,26.37899722474245,-0.019336619884832654,0.4222918169582555,24.516684173025045,-0.06586860011936917,18.796507160034395,210513.832174049,93.98120590901999,-2052.4525196039176,219565.17762237077,320.1392232782626,247366.78601596566,43.31319133305944,0.019336619884832654,-0.4222918169582555,45.17550438477684,0.06586860011936917,50.8956813977675,26.40272298370672,24.517133259853455,18.772332314241712,11.489717791074487,11.071841143155337,9.688222828321434,1.1859468960072603,1.037742290782187,1.1428144603352013,0.24711575141217068,0.9983825063932739,-0.012175439695191803,0.05553494031790039,0.012781395057127661,0.9998624552180707,-0.010569133629814487,-0.05539861792750461,0.011261852135417083,0.9984008031938884,3.2592484903215415,89.30238145504177,86.81644445572896,[100],3.2592484903215415,0.07141648704252489,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,65,6320,7.811536250644975,1996.6317222441926,159.00757948810704,179.07051025887094,2.1304896459939306,15.650336389745418,0.0709182676737921,0.23842471851637506,14.051312240307649,0.08925654280054243,10.193536227260754,48408.03355135057,-141.59766292409816,-476.04635635693677,51600.695892752556,-178.21244477340952,59303.25385771471,24.244848467568403,-0.0709182676737921,-0.23842471851637506,25.84387261700617,-0.08925654280054243,29.701648630053064,15.664200374346136,14.049761183972832,10.18122329899485,8.849915359580038,8.381456073968542,7.134852240584541,1.2403782252475892,1.055892351099525,1.174720343372082,0.29444573051946776,0.9979457669640112,0.04632812004071013,0.04424874565572655,-0.047257523417361356,0.9986785985425374,0.02019364488077635,-0.04325474169463012,-0.022243248562359708,0.9988164321907824,3.6731347261982714,87.34464380780298,87.46390557396327,[100],3.6731347261982714,0.10306553490067281,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,66,10635,9.923153849887674,4092.962669398179,164.48450630769184,210.6379956305747,130.1128411218931,23.953540480706682,0.023542967915093627,0.3507161184356139,22.0297885410046,-0.03391138509303324,16.562452853182233,157956.60335480983,-96.3604888033173,-1435.4679803131983,165830.4482291928,138.79803325337096,188208.04910051817,38.59224139418683,-0.023542967915093627,-0.3507161184356139,40.515993333888915,0.03391138509303324,45.983329021711285,23.97039254146853,22.029764289240504,16.545625044184487,10.947692117854915,10.495180867722219,9.095500273262733,1.203638259462969,1.0431160983155983,1.1538871477552486,0.2613722588536144,0.9988199424018102,0.011292029359868824,0.04723571459584722,-0.010977812330422233,0.9999158921252485,-0.006906251646634165,-0.04730972729664057,0.0063795570617768416,0.9988598955583375,2.783761024537663,89.35300062523774,87.292585471203,[100],2.783761024537663,0.08095938557830291,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,67,7414,8.416924563434636,2497.749690378927,164.2209200572659,17.111133896091292,10.76797854795561,17.83335887662889,0.15285900694827517,0.2740675544625784,16.251478001570266,0.009084291419188588,11.793513733706517,70049.36942346714,-381.80353727668455,-684.5521493018149,74000.51188936117,-22.690286079590237,85135.39075913817,28.04499173527678,-0.15285900694827517,-0.2740675544625784,29.626872610335404,-0.009084291419188588,34.084836878199155,17.860341246004886,16.236907425129598,11.781101940771187,9.449958001495267,9.010246230023238,7.674992488846874,1.2312660911691748,1.0488013046754323,1.1739745990783346,0.26704555280093195,0.9944813396523249,0.09474070297726814,0.04506733054764307,-0.0946655511199652,0.9955018660524064,-0.0038036978493176665,-0.045224976666336736,-0.0004836171509763343,0.9989767102390228,6.022189155398034,84.56360412505082,87.41695727435399,[100],6.022189155398034,0.0908960136043553,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,68,11444,10.256960300273509,4520.064509565485,169.2952310543007,128.18802735410773,27.113588328836098,25.278777107490853,0.05014245651928932,0.3765583646464854,23.45155895085938,-0.03074765330829175,17.820800555289367,186553.72742977063,-226.64713813527015,-1702.0680998185971,194812.87137079422,138.98137647123332,220264.26255654814,41.272359506148746,-0.05014245651928932,-0.3765583646464854,43.09957766278022,0.03074765330829175,48.73033605835023,25.299016614933386,23.45047937357535,17.80164062513087,11.247003293085093,10.828314590363394,9.434415886829155,1.1921250269225874,1.0386661007331934,1.1477461583477766,0.24655789490513802,0.9983955668639832,0.026262870922109702,0.05016526365199288,-0.025934057769968922,0.9996377669698627,-0.007194407209095477,-0.05033603792442587,0.005881875418178528,0.9987150178242217,3.246059865885735,88.49507530372284,87.12453520994632,[100],3.246059865885735,0.07306755315804996,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
6.1409317113377,512,69,10074,9.697859346048958,3820.465236490232,170.2809060636074,180.68274397873915,161.99910928570017,22.794942818274222,0.13112077813058767,0.3955338797385304,21.167514753384687,-0.039062566805502914,15.864033676083796,141477.74342818878,-500.94237462945887,-1511.1234373951636,147695.27577498782,149.23717852850118,167957.04086319965,37.03154842946848,-0.13112077813058767,-0.3955338797385304,38.658976494358015,0.039062566805502914,43.96245757165891,22.82742125820888,21.157940836558264,15.84112915297556,10.68349691304511,10.285412202862426,8.899755376687486,1.2004259062030014,1.0387038168554776,1.1556960576472257,0.23896516156260272,0.9954269495151775,0.0773112307742819,0.05610848220254587,-0.0766933443727548,0.996968842618106,-0.013086549493143251,-0.05695014581043423,0.008723556893846629,0.9983389106146717,5.481586495076622,85.56596821018226,86.783531606636,[100],5.481586495076622,0.07313486717428758,1,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_512.vtk
