base_case_tag,case_dir,radius_nominal,r_eff_nm,voxel_count,mean_h,DeltaG_surf_kBT,DeltaG_chem_kBT,DeltaG_el_kBT,DeltaG_total_kBT,is_saddle_candidate,warnings
cntcon_T400_xB0p050_strictref_exx_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.260nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p0075_r2p260371,2.260371,2.253829882706166,47957,0.00075587123,1370.7340859674136,-1201.0057798506243,7.754532652117897,177.4828332537657,0,
cntcon_T400_xB0p050_strictref_exx_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.360nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p0075_r2p360371,2.360371,2.35439256370677,54667,0.000860695329,1495.2943803247524,-1367.5610632293692,9.419057336368173,137.15238268917625,0,
cntcon_T400_xB0p050_strictref_exx_s0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.460nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p0075_r2p460371,2.460371,2.453575965126189,61871,0.000974788582,1625.3001568985107,-1548.844132852063,11.273588330041083,87.72961512488422,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.429nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r1p428669,1.428669,1.4191820986618675,11973,0.000190854981,545.15840137032,-303.2499789297811,-12.506315550322416,229.40218125595752,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.529nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r1p528669,1.528669,1.5187167030895212,14673,0.000233802425,624.6953675262038,-371.48928506617773,-14.775758843034858,238.4300977408061,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.629nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r1p628669,1.628669,1.620249851165779,17817,0.000282752938,709.6424121424185,-449.26688314485693,-17.308258130958205,243.0673204417195,1,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.729nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r1p728669,1.728669,1.7196921917444312,21303,0.000338099219,800.00537754112,-537.2067337229198,-20.11896323580535,242.679760457154,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.829nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r1p828669,1.828669,1.820542624900332,25275,0.000400233967,895.7904999398277,-635.9328001119799,-23.224125784512292,236.6333288855602,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.929nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r1p928669,1.928669,1.921406687250539,29713,0.000469549882,997.0041973539227,-746.0690373601124,-26.640272855299887,224.29503863061154,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.029nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r2p028669,2.028669,2.0211944398959085,34587,0.000546439662,1103.6529786977153,-868.239411533444,-30.38255426989298,205.03080079075855,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.129nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r2p128669,2.128669,2.1216572309125827,40005,0.000631296006,1215.7437770805248,-1003.0678804345624,-34.46722165520965,178.20873007489783,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.229nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r2p228669,2.228669,2.222278308814751,45971,0.000724511615,1333.283495312026,-1151.178404620569,-38.90859847906041,143.19666574059937,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.329nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r2p328669,2.328669,2.32246455750703,52473,0.000826479186,1456.2793199167377,-1313.1949446485642,-43.72155911185537,99.36272249675974,0,
cntcon_T400_xB0p050_strictref_exx_s0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.429nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r2p428669,2.428669,2.4219743880668605,59511,0.000937591418,1584.7385861628823,-1489.741463830162,-48.92042702139313,46.076667760080376,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.623nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r1p623406,1.623406,1.614347692635034,17623,0.00028002066,703.9356781368286,-444.92556125262826,62.460566405458074,321.47067226548995,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.723nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r1p723406,1.723406,1.7146184482220221,21115,0.000335020542,793.7527128237939,-532.315018807832,74.792559843601,336.23026211698567,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.823nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r1p823406,1.823406,1.8158727564540589,25081,0.000396788223,888.9468819951453,-630.4578473605576,88.64462028418465,347.1336438946039,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.923nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r1p923406,1.923406,1.9153087959208843,29431,0.000465716403,989.5198989579935,-739.9780129769324,104.10509046939133,353.64696542628366,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.023nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r2p023406,2.023406,2.0155295728177,34297,0.000542197781,1095.473526600683,-861.499476214057,121.26237924971616,355.2364296302257,1,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.123nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r2p123406,2.123406,2.117228425751318,39755,0.000626625055,1206.8095663747415,-995.6461921200065,140.20526733491423,351.36865260158504,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.223nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r2p223406,2.223406,2.217174691602111,45655,0.000719390925,1323.5299491938088,-1143.0421267609076,161.02264286074998,341.5104707965609,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.323nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r2p323406,2.323406,2.3176449562408785,52147,0.000820888091,1445.636556390291,-1304.3112406938615,183.803691450395,325.12902366778627,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.423nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r2p423406,2.423406,2.417135238349708,59155,0.00093150925,1573.1314152857842,-1480.0774889669424,208.63799537689934,301.691946480242,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.523nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r2p523406,2.523406,2.517588675953863,66841,0.0010516471,1706.0166441008155,-1670.964837646278,235.6153104476342,270.6671224050814,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.623nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r2p623406,2.623406,2.618036422144673,75165,0.00118169435,1844.294242611851,-1877.5972445344555,264.8259020548825,231.5229028806746,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.675nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r1p675128,1.675128,1.6662211518441463,19377,0.000307646961,749.5618893616113,-488.8210623538628,82.48984269672013,343.23066969835253,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.775nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r1p775128,1.775128,1.7671806786759243,23117,0.000366098255,842.1266885304877,-581.6944771636128,98.085812887334,358.51802424809273,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.875nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r1p875128,1.875128,1.8667093128869678,27247,0.00043152046,940.064391251723,-685.6439899820563,115.52948287928186,369.94988689734566,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.975nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r1p975128,1.975128,1.9675802488952654,31907,0.000504306276,1043.3761764568974,-801.2935641208073,134.92444990795772,377.007059483418,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.075nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r2p075128,2.075128,2.0669033349777983,36987,0.000584848401,1152.063305712983,-929.267157382454,156.37453156979194,379.1706743851793,1,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.175nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r2p175128,2.175128,2.16889473500832,42737,0.000673539534,1266.127087413673,-1070.1887330786099,179.98357300635251,375.92191907176016,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.275nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r2p275128,2.275128,2.268460397053251,48897,0.000770772376,1385.5688327071746,-1224.6822490118625,205.85586008128897,366.7424217343797,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.375nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r2p375128,2.375128,2.3679808667427062,55619,0.000876939624,1510.3899629222146,-1393.3716684938267,234.09573374851436,351.11403092529815,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.475nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r2p475128,2.475128,2.4690237770814987,63047,0.000992433978,1640.5918525608006,-1576.8809493270896,264.80789304863396,328.51881555782063,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.575nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r2p575128,2.575128,2.568601535332765,70987,0.00111764814,1776.1759477422777,-1775.8340548232654,298.0973951089509,298.4392852673339,0,
cntcon_T400_xB0p050_strictref_exx_sm0p005,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.675nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r2p675128,2.675128,2.6692282639377125,79661,0.0012529748,1917.1438323116424,-1990.8549455394545,334.06943478242,260.35833532105613,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.732nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r1p732232,1.732232,1.723665455386117,21451,0.000340194123,801.6139112388296,-540.5353341057954,105.07516936238883,366.1537547528446,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.832nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r1p832232,1.832232,1.825188658138627,25469,0.00040257799,897.2174588925291,-639.6572240185394,124.10819337775828,381.66841171855384,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.932nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r1p932232,1.932232,1.9245486021970624,29859,0.000472157015,998.1903016865061,-750.2115192196052,145.30802753001336,393.2868099907979,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.032nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p032232,2.032232,2.025276847351866,34797,0.000549323897,1104.5333128013947,-872.8221802660935,168.79168353304297,400.5028077986906,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.132nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p132232,2.132232,2.1261028326610463,40257,0.000634471335,1216.247324100132,-1008.1131677151056,194.67636591665405,402.81051127751226,1,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.232nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p232232,2.232232,2.2255927696058504,46177,0.000727992029,1333.3332087633512,-1156.7084448782552,223.07949957169268,399.7042469235941,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.332nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p332232,2.332232,2.3264411611704197,52743,0.000830278678,1455.7919033254861,-1319.231966803617,254.11859202439578,390.67853404917383,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.432nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p432232,2.432232,2.4254964176095064,59771,0.00094172398,1583.6243085122999,-1496.3077023118312,287.9114813425637,375.22808478240364,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.532nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p532232,2.532232,2.5265711595559264,67559,0.00106272063,1716.8314187029998,-1688.55960369646,324.57614331965107,352.8479693381295,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.632nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p632232,2.632232,2.627084273917503,75947,0.00119366134,1855.4141979771493,-1896.6116370236296,364.23082920042134,323.0333681117186,0,
cntcon_T400_xB0p050_strictref_exx_sm0p0075,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.732nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r2p732232,2.732232,2.7264518634447508,84895,0.0013349388,1999.3736186778517,-2121.0877573414145,406.99414831631975,285.28001240115253,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.795nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r1p795377,1.795377,1.7866873929747797,23891,0.000378770029,861.2209012985018,-601.8286921381164,130.75232673364846,390.1445441514595,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.895nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r1p895377,1.895377,1.8879337432345198,28187,0.000445651584,960.1895108241722,-708.0969705597475,153.42692716690664,405.5194095804468,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.995nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r1p995377,1.995377,1.9873605454361614,32879,0.000519976266,1064.5245507965603,-826.1916515512395,178.5786611760134,416.9115246065482,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.095nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p095377,2.095377,2.087595319638675,38109,0.000602136776,1174.2265280460647,-956.7367011787192,206.3369908737853,423.8267295905961,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.195nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p195377,2.195377,2.1889079233244235,43931,0.000692525812,1289.296023774937,-1100.3560799992874,236.83055201914263,425.7703139908118,1,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.295nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p295377,2.295377,2.288904844259384,50231,0.000791536074,1409.733613676402,-1257.6737430610192,270.1879803709936,422.24784271672513,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.395nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p395377,2.395377,2.3891913635459594,57127,0.000899560259,1535.5398569166068,-1429.3136536755283,306.5390134934817,412.7651561291568,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.495nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p495377,2.495377,2.48947897254686,64627,0.00101699107,1666.7153732609854,-1615.8997751544282,346.01256259681196,396.82809458893945,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.595nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p595377,2.595377,2.590059870003216,72781,0.0011442212,1803.2607687024056,-1818.0560653003079,388.73808979381886,373.9427739082086,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.695nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p695377,2.695377,2.6899751688382514,81533,0.00128164335,1945.1766685153275,-2036.4064846702672,434.8456080999306,343.6158608017051,0,
cntcon_T400_xB0p050_strictref_exx_sm0p01,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.795nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r2p795377,2.795377,2.7897788213344117,90949,0.00142965023,2092.463731028369,-2271.57499657592,484.4651305305873,305.3540219841642,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.361nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p361050,1.36105,1.3510037547895895,10329,0.000165017831,493.8877577158602,-262.19726474675923,32.39122230418968,264.08171526717433,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.461nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p461050,1.46105,1.4506412361570928,12787,0.000204128607,569.6157584509959,-324.34047819598453,40.21051631236533,285.4857965612604,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.561nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p561050,1.56105,1.5520003145278574,15659,0.000248976912,650.7186707784956,-395.60006931630477,49.18963935324703,304.30824080932166,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.661nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p661050,1.66105,1.6524641930190227,18901,0.000299955446,737.1982024964434,-476.59999591030765,59.40842547824003,320.0066320582595,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.761nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p761050,1.76105,1.7527941298040222,22557,0.000357456909,829.0562129011406,-567.9642185350942,70.94665640300181,332.03864800841876,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.861nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p861050,1.86105,1.8520241610119905,26609,0.000421873998,926.294613624636,-670.3167032567914,83.88422953273731,339.86213989446566,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.961nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p961050,1.96105,1.9535438145329238,31229,0.000493599414,1028.9153713892395,-784.2814051234739,98.3013425145727,342.93530877422216,1,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.061nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r2p061050,2.06105,2.0543469214000805,36317,0.000573025856,1136.9205796248607,-910.4822846922425,114.278215031739,340.71651271275374,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.161nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r2p161050,2.16105,2.15369890691025,41845,0.000660546021,1250.3123234978696,-1049.5433052747117,131.8954055725704,332.6644237896123,0,
cntcon_T400_xB0p050_strictref_eyy_s0p0025,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.261nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r2p261050,2.26105,2.254925943707951,48027,0.00075655261,1369.0928451818804,-1202.0884274279815,151.2337590947573,318.23817684253976,0,
