step,age_h,temperature_K,matrix_xAg_6h_fixed,matrix_xAg_pf,kappa_L_no_dis_fixed_6h_matrix_W_mK,kappa_L_no_dis_pf_time_varying_matrix_W_mK,delta_kappa_PSD_W_mK,delta_kappa_PSD_plus_matrix_W_mK
94458,32.000249198312915,500,0.006203008315588036,0.0063303157183719613,1.4658627422972996,1.463820593655301,-0.0021694130472100781,-0.0042115616892086649
94458,32.000249198312915,550,0.006203008315588036,0.0063303157183719613,1.3455251104247119,1.343797757075146,-0.001927905654048212,-0.0036552590036140753
94458,32.000249198312915,600,0.006203008315588036,0.0063303157183719613,1.2434717954539707,1.2419916411852689,-0.0017192491824080669,-0.0031994034511098057
98091,33.000258782863412,300,0.006203008315588036,0.006330344433684929,2.2831826557301738,2.2783556048139664,-0.0032893612181315035,-0.0081164121343388906
98091,33.000258782863412,350,0.006203008315588036,0.006330344433684929,2.0038038195388572,2.000052632952718,-0.0030442398283443417,-0.0067954264144836074
98091,33.000258782863412,400,0.006203008315588036,0.006330344433684929,1.7853590082752024,1.7823601245548408,-0.0027353416617592607,-0.0057342253821208722
98091,33.000258782863412,450,0.006203008315588036,0.006330344433684929,1.6098962519840316,1.6074439738446986,-0.0024332278334320279,-0.0048855059727650474
98091,33.000258782863412,500,0.006203008315588036,0.006330344433684929,1.4658719044193211,1.4638292464522715,-0.0021602509251885671,-0.0042029088922381774
98091,33.000258782863412,550,0.006203008315588036,0.006330344433684929,1.3455319132585792,1.3438041328157262,-0.0019211028201808755,-0.0036488832630339196
98091,33.000258782863412,600,0.006203008315588036,0.006330344433684929,1.2434769310336888,1.241996413451381,-0.0017141136026899151,-0.0031946311849977427
101724,34.000268367413909,300,0.006203008315588036,0.0063305964396184935,2.2832306026289459,2.2783937981135578,-0.0032414143193593148,-0.0080782188347474637
101724,34.000268367413909,350,0.006203008315588036,0.0063305964396184935,2.0038355415105169,2.0000767980898715,-0.00301251785668466,-0.0067712612773300762
101724,34.000268367413909,400,0.006203008315588036,0.0063305964396184935,1.7853808717980417,1.7823759603961844,-0.002713478138919978,-0.0057183895407773022
101724,34.000268367413909,450,0.006203008315588036,0.0063305964396184935,1.6099118111961259,1.6074546126614664,-0.002417668621337743,-0.0048748671559972756
101724,34.000268367413909,500,0.006203008315588036,0.0063305964396184935,1.4658832642542552,1.4638365134994307,-0.0021488910902545122,-0.0041956418450790345
101724,34.000268367413909,550,0.006203008315588036,0.0063305964396184935,1.3455403811339208,1.3438091427552916,-0.0019126349448392865,-0.0036438733234684939
101724,34.000268367413909,600,0.006203008315588036,0.0063305964396184935,1.243483351458524,1.2419998736142062,-0.0017076931778547966,-0.0031911710221725897
105357,35.000277951964399,300,0.006203008315588036,0.0063310904183200619,2.2832899252155245,2.2784341734367239,-0.003182091732780723,-0.0080378435115813218
105357,35.000277951964399,350,0.006203008315588036,0.0063310904183200619,2.0038748559414099,2.0001014143043183,-0.0029732034257916595,-0.0067466450628832497
105357,35.000277951964399,400,0.006203008315588036,0.0063310904183200619,1.7854080186557417,1.7823913721881639,-0.002686331281219978,-0.0057029777487977995
105357,35.000277951964399,450,0.006203008315588036,0.0063310904183200619,1.6099311698818637,1.6074643849269192,-0.0023983099355999737,-0.0048650948905444302
105357,35.000277951964399,500,0.006203008315588036,0.0063310904183200619,1.4658974299670793,1.4638427004786452,-0.0021347253774304242,-0.0041894548658645281
105357,35.000277951964399,550,0.006203008315588036,0.0063310904183200619,1.3455509668090515,1.34381298402218,-0.0019020492697086056,-0.0036400320565801447
105357,35.000277951964399,600,0.006203008315588036,0.0063310904183200619,1.2434913996408774,1.2420021456990038,-0.0016996449955013482,-0.003188898937374951
108989,36.000012279266194,300,0.006203008315588036,0.0063319490859755842,2.2833646842939372,2.2784761341897579,-0.0031073326543680224,-0.0079958827585473458
108989,36.000012279266194,350,0.006203008315588036,0.0063319490859755842,2.0039244616474878,2.0001255621490763,-0.0029235977197137331,-0.006722497218125234
108989,36.000012279266194,400,0.006203008315588036,0.0063319490859755842,1.7854423197418865,1.7824053387907384,-0.0026520301950752057,-0.0056890111462233328
108989,36.000012279266194,450,0.006203008315588036,0.0063319490859755842,1.6099556687779091,1.6074722668112131,-0.0023738110395545853,-0.004857213006250527
108989,36.000012279266194,500,0.006203008315588036,0.0063319490859755842,1.4659153884116594,1.4638468248514531,-0.0021167669328503447,-0.0041853304930565827
108989,36.000012279266194,550,0.006203008315588036,0.0063319490859755842,1.3455644127661381,1.3438147334200889,-0.0018886033126219726,-0.0036382826586711658
108989,36.000012279266194,600,0.006203008315588036,0.0063319490859755842,1.2435016444812714,1.2420023713891064,-0.0016894001551073234,-0.0031886732472723445
108990,36.000287536514904,300,0.006203008315588036,0.0063319493500489064,2.2833647075109464,2.2784761473184338,-0.0031073094373588184,-0.0079958696298714216
108990,36.000287536514904,350,0.006203008315588036,0.0063319493500489064,2.003924477056489,2.0001255697277638,-0.0029235823107125469,-0.0067224896394377787
108990,36.000287536514904,400,0.006203008315588036,0.0063319493500489064,1.7854423304000244,1.7824053431945197,-0.0026520195369372779,-0.0056890067424419932
108990,36.000287536514904,450,0.006203008315588036,0.0063319493500489064,1.6099556763930563,1.6074722693154708,-0.0023738034244074058,-0.0048572105019928369
108990,36.000287536514904,500,0.006203008315588036,0.0063319493500489064,1.4659153939961793,1.4638468261810775,-0.0021167613483303871,-0.0041853291634321721
108990,36.000287536514904,550,0.006203008315588036,0.0063319493500489064,1.3455644169494629,1.3438147340059772,-0.0018885991292971749,-0.003638282072782939
108990,36.000287536514904,600,0.006203008315588036,0.0063319493500489064,1.2435016476704337,1.2420023714967645,-0.0016893969659450558,-0.0031886731396142398
112623,37.000297121065394,300,0.006203008315588036,0.0063333795996426637,2.28346161749328,2.2785185526137193,-0.0030103994550252366,-0.0079534643345859912
112623,37.000297121065394,350,0.006203008315588036,0.0063333795996426637,2.0039888080021431,2.0001475808980342,-0.0028592513650584905,-0.0067004784691673258
112623,37.000297121065394,400,0.006203008315588036,0.0063333795996426637,1.7854868399526034,1.7824160416071471,-0.0026075099843583249,-0.0056783083298146408
112623,37.000297121065394,450,0.006203008315588036,0.0063333795996426637,1.6099874901345643,1.6074764479000623,-0.002341989682899337,-0.0048530319174013847
112623,37.000297121065394,500,0.006203008315588036,0.0063333795996426637,1.4659387351623236,1.4638471568906508,-0.0020934201821860565,-0.0041849984538588902
112623,37.000297121065394,550,0.006203008315588036,0.0063333795996426637,1.3455819111354501,1.3438127706610872,-0.001871104943309998,-0.0036402454176729382
112623,37.000297121065394,600,0.006203008315588036,0.0063333795996426637,1.2435149927180498,1.2419990476809615,-0.0016760519183289802,-0.0031919969554172756
116256,38.000306705615891,300,0.006203008315588036,0.0063359278175798093,2.2835933082520015,2.2785533050956808,-0.0028787086963038,-0.0079187118526244937
116256,38.000306705615891,350,0.006203008315588036,0.0063359278175798093,2.0040761608932152,2.0001596485717807,-0.0027718984739864005,-0.0066884107954208183
116256,38.000306705615891,400,0.006203008315588036,0.0063359278175798093,1.7855472451321064,1.7824162870943698,-0.0025471048048553158,-0.0056780628425918689
116256,38.000306705615891,450,0.006203008315588036,0.0063359278175798093,1.6100306490053804,1.607470428869276,-0.0022988308120832635,-0.0048590509481876154
116256,38.000306705615891,500,0.006203008315588036,0.0063359278175798093,1.4659703921111629,1.4638378610557918,-0.0020617632333468361,-0.0041942942887178702
116256,38.000306705615891,550,0.006203008315588036,0.0063359278175798093,1.3456056346630196,1.343801861424212,-0.0018473814157404789,-0.0036511546545481277
116256,38.000306705615891,600,0.006203008315588036,0.0063359278175798093,1.2435330888936797,1.2419874723264737,-0.0016579557426990021,-0.0032035723099050895
119889,39.000316290166388,300,0.006203008315588036,0.0063422515894456643,2.2837907108271862,2.2785106362374816,-0.0026813061211190536,-0.0079613807108236401
119889,39.000316290166388,350,0.006203008315588036,0.0063422515894456643,2.0042065290300584,2.0001035175247508,-0.0026415303371432053,-0.0067445418424507686
119889,39.000316290166388,400,0.006203008315588036,0.0063422515894456643,1.7856370283692196,1.7823570088607317,-0.0024573215677421434,-0.0057373410762300292
119889,39.000316290166388,450,0.006203008315588036,0.0063422515894456643,1.610094546574049,1.6074124548553044,-0.0022349332434146163,-0.0049170249621592887
119889,39.000316290166388,500,0.006203008315588036,0.0063422515894456643,1.466017079268487,1.4637830462464243,-0.0020150760760226927,-0.0042491090980854018
119889,39.000316290166388,550,0.006203008315588036,0.0063422515894456643,1.3456404850504271,1.3437508645554994,-0.0018125310283330087,-0.0037021515232606994
119889,39.000316290166388,600,0.006203008315588036,0.0063422515894456643,1.2435595660512972,1.2419403932284003,-0.0016314785850815028,-0.0032506514079784221
123522,40.000325874716886,300,0.006203008315588036,0.0062973424195578599,2.2837034783220744,2.2801211638026433,-0.002768538626230832,-0.0063508531456619721
123522,40.000325874716886,350,0.006203008315588036,0.0062973424195578599,2.0041238051920094,2.0013405334182015,-0.0027242541751921756,-0.0055075259490000583
123522,40.000325874716886,400,0.006203008315588036,0.0062973424195578599,1.7855614677608036,1.7833367599795913,-0.0025328821761581022,-0.0047575899573704117
123522,40.000325874716886,450,0.006203008315588036,0.0062973424195578599,1.6100265085673735,1.6082075440089258,-0.0023029712500901578,-0.0041219358085378133
123522,40.000325874716886,500,0.006203008315588036,0.0062973424195578599,1.4659560962675513,1.4644411333219498,-0.0020760590769584031,-0.0035910220225598977
123522,40.000325874716886,550,0.006203008315588036,0.0062973424195578599,1.3455858327672241,1.3443045211832345,-0.0018671833115360137,-0.0031484948955255998
123522,40.000325874716886,600,0.006203008315588036,0.0062973424195578599,1.2435104882897419,1.2424126313554749,-0.0016805563466368856,-0.0027784132809038908
127155,41.000335459267383,300,0.006203008315588036,0.0062955262971496669,2.2837222052662938,2.2802086072650298,-0.0027498116820114937,-0.0062634096832754338
127155,41.000335459267383,350,0.006203008315588036,0.0062955262971496669,2.0041356533917258,2.0014057936805369,-0.002712405975475729,-0.0054422656866646157
127155,41.000335459267383,400,0.006203008315588036,0.0062955262971496669,1.7855692180384175,1.7833872176561831,-0.0025251318985441973,-0.0047071322807785698
127155,41.000335459267383,450,0.006203008315588036,0.0062955262971496669,1.6100316962749612,1.6082476596284825,-0.0022977835425024296,-0.0040818201889811778
127155,41.000335459267383,500,0.006203008315588036,0.0062955262971496669,1.4659596192431315,1.4644737532799885,-0.0020725361013782528,-0.0035584020645211822
127155,41.000335459267383,550,0.006203008315588036,0.0062955262971496669,1.3455882407981152,1.3443315432368728,-0.0018647752806448814,-0.0031214728418873516
127155,41.000335459267383,600,0.006203008315588036,0.0062955262971496669,1.2435121309699608,1.2424353672787716,-0.0016789136664179249,-0.002755677357607178
130788,42.00034504381788,300,0.006203008315588036,0.006295789715838232,2.2837510097985438,2.2802273492267138,-0.002721007149761423,-0.0062446677215914903
130788,42.00034504381788,350,0.006203008315588036,0.006295789715838232,2.0041550177471348,2.0014173470787693,-0.0026930416200667828,-0.0054307122884322823
130788,42.00034504381788,400,0.006203008315588036,0.006295789715838232,1.7855827791031313,1.7833945395161452,-0.0025115708338303566,-0.0046998104208164637
130788,42.00034504381788,450,0.006203008315588036,0.006295789715838232,1.6100415047814802,1.6082523694709787,-0.0022879750359834361,-0.0040771103464849467
130788,42.00034504381788,500,0.006203008315588036,0.006295789715838232,1.4659669011027823,1.4644767903406724,-0.0020652542417274322,-0.0035553650038373519
130788,42.00034504381788,550,0.006203008315588036,0.006295789715838232,1.3455937641882227,1.3443334776836842,-0.0018592518905373723,-0.0031195383950759492
130788,42.00034504381788,600,0.006203008315588036,0.006295789715838232,1.2435163962908604,1.242436558348514,-0.001674648345518337,-0.002754486287864788
134421,43.000354628368378,300,0.006203008315588036,0.0062961698754515297,2.2837838354908961,2.2802456791788379,-0.0026881814574091223,-0.0062263377694673494
134421,43.000354628368378,350,0.006203008315588036,0.0062961698754515297,2.0041771167744873,2.0014281910986744,-0.002670942592714276,-0.0054198682685271393
134421,43.000354628368378,400,0.006203008315588036,0.0062961698754515297,1.7855982785137108,1.7834010469791923,-0.0024960714232509229,-0.0046933029577693741
134421,43.000354628368378,450,0.006203008315588036,0.0062961698754515297,1.6100527330686969,1.6082562484618732,-0.002276746748766767,-0.0040732313555904565
134421,43.000354628368378,500,0.006203008315588036,0.0062961698754515297,1.4659752510538291,1.4644790210367176,-0.0020569042906806168,-0.0035531343077921385
134421,43.000354628368378,550,0.006203008315588036,0.0062961698754515297,1.3456001090791845,1.3443346482848324,-0.001852906999575632,-0.0031183677939277121
134421,43.000354628368378,600,0.006203008315588036,0.0062961698754515297,1.2435213053384158,1.2424370347893385,-0.001669739297962991,-0.0027540098470402175
138054,44.000364212918875,300,0.006203008315588036,0.0062966952639783112,2.2838214306907325,2.2802632641640983,-0.0026505862575727512,-0.0062087527842069612
138054,44.000364212918875,350,0.006203008315588036,0.0062966952639783112,2.0042024592677476,2.0014379944402481,-0.0026456000994539153,-0.0054100649269535062
138054,44.000364212918875,400,0.006203008315588036,0.0062966952639783112,1.7856160768921441,1.7834064291715208,-0.0024782730448176249,-0.0046879207654408894
138054,44.000364212918875,450,0.006203008315588036,0.0062966952639783112,1.6100656453218236,1.6082590117542994,-0.0022638344956400491,-0.0040704680631642454
138054,44.000364212918875,500,0.006203008315588036,0.0062966952639783112,1.4659848679036471,1.4644801868965711,-0.0020472874408625774,-0.0035519684479385916
138054,44.000364212918875,550,0.006203008315588036,0.0062966952639783112,1.3456074284498505,1.3443348212598207,-0.0018455876289096285,-0.0031181948189393793
138054,44.000364212918875,600,0.006203008315588036,0.0062966952639783112,1.2435269780572642,1.2424365851560619,-0.0016640665791145537,-0.0027544594803168287
141687,45.000373797469365,300,0.006203008315588036,0.0062973797343816255,2.2838646867932453,2.280280468063324,-0.0026073301550599837,-0.0061915488849813016
141687,45.000373797469365,350,0.006203008315588036,0.0062973797343816255,2.0042316445193809,2.0014469467544238,-0.0026164148478207139,-0.0054011126127777587
141687,45.000373797469365,400,0.006203008315588036,0.0062973797343816255,1.785636594129381,1.7834107786709492,-0.0024577558075806749,-0.0046835712660124873
141687,45.000373797469365,450,0.006203008315588036,0.0062973797343816255,1.6100805454999225,1.6082606957618732,-0.0022489343175411403,-0.0040687840555904131
141687,45.000373797469365,500,0.006203008315588036,0.0062973797343816255,1.4659959775832743,1.4644802910664996,-0.0020361777612354359,-0.0035518642780101306
141687,45.000373797469365,550,0.006203008315588036,0.0062973797343816255,1.3456158939356075,1.3443339798498648,-0.0018371221431525697,-0.0031190362288953111
141687,45.000373797469365,600,0.006203008315588036,0.0062973797343816255,1.2435335472370708,1.242435180839125,-0.0016574973993079833,-0.0027558637972537881
145320,46.000383382019862,300,0.006203008315588036,0.0062982617162909019,2.2839148704119254,2.2802970980505664,-0.0025571465363798396,-0.0061749188977389124
145320,46.000383382019862,350,0.006203008315588036,0.0062982617162909019,2.0042655329857979,2.001454774719984,-0.0025825263814036603,-0.0053932846472175555
145320,46.000383382019862,400,0.006203008315588036,0.0062982617162909019,1.7856604397295739,1.7834137987992278,-0.0024339102073878127,-0.0046805511377339126
145320,46.000383382019862,450,0.006203008315588036,0.0062982617162909019,1.6100978799146477,1.6082610059142788,-0.0022315999028159617,-0.0040684739031848771
145320,46.000383382019862,500,0.006203008315588036,0.0062982617162909019,1.4660089158455378,1.464479052255484,-0.0020232394989718738,-0.0035531030890256776
145320,46.000383382019862,550,0.006203008315588036,0.0062982617162909019,1.3456257638324582,1.3443318604808585,-0.0018272522463018692,-0.0031211555979016037
145320,46.000383382019862,600,0.006203008315588036,0.0062982617162909019,1.2435412153663683,1.2424325771804734,-0.00164982927001045,-0.0027584674559053557
148953,47.000392966570359,300,0.006203008315588036,0.0062993853958448172,2.2839735893074775,2.2803130830759049,-0.0024984276408277495,-0.0061589338724004072
148953,47.000392966570359,350,0.006203008315588036,0.0062993853958448172,2.0043052065651343,2.0014612561327718,-0.0025428528020672303,-0.005386803234429749
148953,47.000392966570359,400,0.006203008315588036,0.0062993853958448172,1.7856883726895312,1.7834152062929178,-0.0024059772474305241,-0.0046791436440438705
148953,47.000392966570359,450,0.006203008315588036,0.0062993853958448172,1.6101181988749429,1.6082596404177467,-0.0022112809425207658,-0.0040698393997169457
148953,47.000392966570359,500,0.006203008315588036,0.0062993853958448172,1.4660240924899401,1.4644761706115044,-0.0020080628545695589,-0.0035559847330053351
148953,47.000392966570359,550,0.006203008315588036,0.0062993853958448172,1.3456373501106296,1.3443281749445128,-0.001815665968130542,-0.0031248411342472693
148953,47.000392966570359,600,0.006203008315588036,0.0062993853958448172,1.2435502243716119,1.2424285018748573,-0.0016408202647668624,-0.002762542761521436
152585,48.000127293872154,300,0.006203008315588036,0.0063008215309075279,2.2840431266470991,2.280328018819537,-0.002428890301206188,-0.0061439981287683132
152585,48.000127293872154,350,0.006203008315588036,0.0063008215309075279,2.0043522060473884,2.001465844046538,-0.0024958533198131683,-0.0053822153206635193
152585,48.000127293872154,400,0.006203008315588036,0.0063008215309075279,1.7857214774149144,1.7834144169476307,-0.0023728725220473201,-0.0046799329893310038
152585,48.000127293872154,450,0.006203008315588036,0.0063008215309075279,1.6101422914014965,1.6082560240798833,-0.0021871884159672117,-0.0040734557375803337
152585,48.000127293872154,500,0.006203008315588036,0.0063008215309075279,1.4660420973213895,1.464471099765692,-0.0019900580231202447,-0.0035610555788176956
152585,48.000127293872154,550,0.006203008315588036,0.0063008215309075279,1.3456511036134409,1.3443224131629046,-0.0018019124653192442,-0.0031306029158555404
152585,48.000127293872154,600,0.006203008315588036,0.0063008215309075279,1.2435609254011613,1.2424224827430126,-0.0016301192352174976,-0.0027685618933661615
