trace_kind,solver,record_kind,step_or_event_id,time_start_s,time_end_s,dt_s,velocity_frozen_at_time_s,flux_donor_density_evaluated_at_time_s,matrix_xB,critical_radius_m,Rmin_m,Rmin_hex,first_cell_center_m,first_interior_face_m,G_Rmin_m_s,G_first_center_m_s,G_first_interior_face_m_s,FV_lower_face_velocity_m_s,FV_first_interior_face_velocity_m_s,beta_n_first_cell_per_m4,cohort_equivalent_first_cell_density_per_m4,J_N_lower_out_m3_s,J_beta_volume_lower_out_s,J_mol_B_lower_out_mol_m3_s,cumulative_number_crossed_Rmin_m3,cumulative_beta_volume_crossed_Rmin,cumulative_mol_B_equivalent_returned_mol_m3,Q_matrix_mol_m3,Q_beta_resolved_mol_m3,Q_total_mol_m3,inventory_relative_residual,boundary_direction,active_cohort_count,cohort_radius_before_event_m,cohort_initial_radius_m
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,40,70.87879567077879,72.59261208974418,1.7138164189653888,70.87879567077879,72.59261208974418,0.006175449863144914,8.938127929012468e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767723.956616085,-3.7690361635812516e-06,-1.8794493323445755e-06,-3.7690361635812516e-06,-2.5093161792110977e-06,14798914208368.92,2.7939336866916632e-67,55777595.45360734,2.4631199469615092e-20,6.006291172575555e-16,405229431.34981567,1.7894796061687305e-19,4.363626536049967e-15,146.97769575379402,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,41,72.59261208974418,74.30526807675035,1.7126559870061713,72.59261208974418,74.30526807675035,0.006174619291902446,8.942364993901527e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767733.791282684,-3.769039327756913e-06,-1.879450917319618e-06,-3.769039327756913e-06,-2.5093182905861925e-06,18849398958384.63,2.7939336866916632e-67,71044066.33592243,3.137282191571239e-20,7.650228465876366e-16,526903476.9012968,2.326788119000963e-19,5.673847494454787e-15,146.95780507333063,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,42,74.30526807675035,76.00311643174864,1.6978483549982837,74.30526807675035,76.00311643174864,0.00617380495939075,8.94652367478192e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767743.433668962,-3.7690424300688894e-06,-1.8794524713063697e-06,-3.7690424300688894e-06,-2.509320360681201e-06,23817476980184.12,2.7939336866916632e-67,89769007.4262589,3.9641693230476836e-20,9.666583732955409e-16,679317638.4897993,2.99984395540808e-19,7.315086823399939e-15,146.93830331340462,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,43,76.00311643174864,77.6998574469589,1.6967410152102687,76.00311643174864,77.6998574469589,0.006173000035728488,8.950638648836994e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767752.9646465,-3.769045496536558e-06,-1.8794540073382606e-06,-3.769045496536558e-06,-2.509322406858201e-06,29927863651597.87,2.7939336866916632e-67,112799387.94418883,4.98118321865401e-20,1.2146561044292741e-15,870708986.5053191,3.8450217425448156e-19,9.376043655160615e-15,146.91902690945574,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,44,77.6998574469589,79.39550533522184,1.6956478882629389,77.6998574469589,79.39550533522184,0.006172204403036878,8.954710374950589e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767762.38561108,-3.769048527608992e-06,-1.8794555256402371e-06,-3.769048527608992e-06,-2.509324429416849e-06,37405382149861.01,2.7939336866916632e-67,140982587.13816258,6.225743862391418e-20,1.518140862345197e-15,1109765812.6679902,4.900688685857812e-19,1.1950276002481927e-14,146.8999730374212,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,45,79.39550533522184,81.09007409746665,1.6945687622448082,79.39550533522184,81.09007409746665,0.0061714179452124415,8.958739306699563e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767771.697937466,-3.769051523728505e-06,-1.8794570264338597e-06,-3.769051523728505e-06,-2.509326428652289e-06,46511695036315.125,2.7939336866916632e-67,175304835.693222,7.741402871228634e-20,1.8877326614227693e-15,1406831911.1041827,6.212522634011443e-19,1.5149168801998205e-14,146.88113891578382,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,46,81.09007409746665,82.77009612335053,1.6800220258838767,81.09007409746665,82.77009612335053,0.006170646736288336,8.962694141611877e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767780.829703966,-3.76905446175523e-06,-1.8794584981280802e-06,-3.76905446175523e-06,-2.5093283891238678e-06,57444183276005.12,2.7939336866916632e-67,216510086.5057666,9.561012956076179e-20,2.33144259944797e-15,1770573625.2598941,7.818793869608353e-19,1.9066043721154754e-14,146.86267000433372,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,47,82.77009612335053,84.4490878666537,1.678991743303174,82.77009612335053,84.4490878666537,0.006169884331122182,8.966607750164179e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767789.857226517,-3.769057366242824e-06,-1.8794599530221324e-06,-3.769057366242824e-06,-2.5093303272156252e-06,70616516683571.39,2.7939336866916632e-67,266157497.2798274,1.1753425999307717e-19,2.866060132972693e-15,2217449865.6109614,9.792184390444605e-19,2.3878135020226302e-14,146.84441195345528,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,48,84.4490878666537,86.12706232994158,1.6779744632878828,84.4490878666537,86.12706232994158,0.0061691306214015145,8.970480559913039e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767798.781787632,-3.769060237603921e-06,-1.8794613913227083e-06,-3.769060237603921e-06,-2.5093322432029017e-06,86420696067560.48,2.7939336866916632e-67,325724561.1092711,1.4383887601444481e-19,3.5074953306455856e-15,2764007361.217972,1.2205763998247309e-18,2.9763622615151085e-14,146.826362168321,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,49,86.12706232994158,87.80403232655907,1.676969996617484,86.12706232994158,87.80403232655907,0.006168385500415622,8.974312993516086e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767807.604650857,-3.7690630762450487e-06,-1.879462813233444e-06,-3.7690630762450487e-06,-2.509334137356963e-06,105305599981393.05,2.7939336866916632e-67,396903149.68689275,1.7527110250185748e-19,4.2739667512462504e-15,3429602034.805869,1.5145007799944136e-18,3.693093662353175e-14,146.80851809248873,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,50,87.80403232655907,89.46670383085672,1.6626715042976459,87.80403232655907,89.46670383085672,0.006167654711354389,8.978075345085827e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767816.257811964,-3.769065860286733e-06,-1.8794642077946379e-06,-3.769065860286733e-06,-2.5093359950781838e-06,127572084738045.58,2.7939336866916632e-67,480827234.1457721,2.1233169731238174e-19,5.177685320597472e-15,4229059775.5102963,1.867538642574864e-18,4.5539726464309386e-14,146.79101726200986,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,51,89.46670383085672,91.12841586573292,1.6617120348762018,89.46670383085672,91.12841586573292,0.006166932167744731,8.981798787823975e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767824.813339941,-3.769068612916232e-06,-1.8794655866210768e-06,-3.769068612916232e-06,-2.5093378318388417e-06,153937962068807.78,2.7939336866916632e-67,580202317.4356575,2.5621540149354644e-19,6.247784669061583e-15,5193188949.0561905,2.293294858757328e-18,5.592174544020405e-14,146.7737139177134,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,52,91.12841586573292,92.78918034488751,1.6607644791545946,91.12841586573292,92.78918034488751,0.006166217769912812,8.985483720483016e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767833.27241502,-3.769071334513269e-06,-1.879466949902968e-06,-3.769071334513269e-06,-2.5093396478923155e-06,185046445565726.75,2.7939336866916632e-67,697452749.9134927,3.0799280004889085e-19,7.510370895386155e-15,6351493702.001212,2.8047983609138895e-18,6.839470264853786e-14,146.75660567177192,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,53,92.78918034488751,94.4490090126714,1.6598286677838898,92.78918034488751,94.4490090126714,0.006165511419624451,8.989130537331517e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767841.636200367,-3.769074025452078e-06,-1.8794682978277708e-06,-3.769074025452078e-06,-2.5093414434883225e-06,221624043598027.84,2.7939336866916632e-67,835316829.7642457,3.688731162920541e-19,8.994930778415815e-15,7737976522.726262,3.4170645341102216e-18,8.332474661928409e-14,146.73969017085813,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,54,94.4490090126714,96.09477583316153,1.645766820490132,94.4490090126714,96.09477583316153,0.006164818550634012,8.992711035098753e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767849.840355733,-3.7690766650320246e-06,-1.8794696200262789e-06,-3.7690766650320246e-06,-2.5093432048138478e-06,264092808038749.7,2.7939336866916632e-67,995385343.0875533,4.395588360404149e-19,1.0718594358321706e-14,9376148693.981943,4.140475882118798e-18,1.0096505357650268e-13,146.72309754007256,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,55,96.09477583316153,97.73964835069656,1.6448725175350245,96.09477583316153,97.73964835069656,0.006164133411221275,8.996254791263949e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767857.952986358,-3.769079275165079e-06,-1.8794709274744715e-06,-3.769079275165079e-06,-2.5093449464902e-06,313638296571208.2,2.7939336866916632e-67,1182126784.8669345,5.220232317230362e-19,1.2729479668439517e-14,11320596554.651602,4.999137549494838e-18,1.2190342484563969e-13,146.70669003777948,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,56,97.73964835069656,99.38363749723585,1.6439891465393044,97.73964835069656,99.38363749723585,0.006163455909530048,8.999762178051887e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767865.975179894,-3.7690818562011804e-06,-1.8794722203476373e-06,-3.7690818562011804e-06,-2.5093466687508855e-06,371262993889724.4,2.7939336866916632e-67,1399319655.9054995,6.17934876648262e-19,1.506827468722139e-14,13621062881.499357,6.015015779972684e-18,1.4667550488850458e-13,146.69046546347454,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,57,99.38363749723585,101.02675405284353,1.6431165556076701,99.38363749723585,101.02675405284353,0.006162785954993715,9.003233563613191e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767873.908008726,-3.7690844084853548e-06,-1.8794734988186044e-06,-3.7690844084853548e-06,-2.5093483718261304e-06,438086033702741.75,2.7939336866916632e-67,1651182121.0841427,7.291564983096693e-19,1.7780401821787153e-14,16334147560.9761,7.213104893974217e-18,1.7589077748723983e-13,146.6744216475563,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,58,101.02675405284353,102.65603474818606,1.6292806953425236,101.02675405284353,102.65603474818606,0.006162128691668531,9.006642159849584e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767881.690562878,-3.7690869124206103e-06,-1.8794747530709957e-06,-3.7690869124206103e-06,-2.509350042639354e-06,514650409867403.1,2.7939336866916632e-67,1939760835.6518264,8.565918928152249e-19,2.0887900041825572e-14,19494562444.085102,8.608733528724975e-18,2.099230297916305e-13,146.65868177694585,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,59,102.65603474818606,104.28448119028425,1.6284464420981934,102.65603474818606,104.28448119028425,0.006161478680610652,9.010016042863556e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767889.387244044,-3.7690893887273536e-06,-1.8794759934839203e-06,-3.7690893887273536e-06,-2.5093516950167643e-06,602834182380659.1,2.7939336866916632e-67,2272134427.1707215,1.0033669584048406e-18,2.446699403557367e-14,23194611667.98008,1.0242662882258223e-17,2.4976621917769816e-13,146.64311560111253,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,60,104.28448119028425,105.91210342414345,1.6276222338592012,104.28448119028425,105.91210342414345,0.0061608358370530344,9.013355560410838e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767896.99905594,-3.7690918377285165e-06,-1.8794772202191394e-06,-3.7690918377285165e-06,-2.509353329173845e-06,704132465301297.8,2.7939336866916632e-67,2653938203.225553,1.171970228047053e-18,2.857836640852138e-14,27514220494.83833,1.2150187682848645e-17,2.962810037515825e-13,146.62772108941522,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,61,105.91210342414345,107.53891135824647,1.6268079341030086,105.91210342414345,107.53891135824647,0.0061602000773817575,9.01666105656121e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767904.526988626,-3.7690942597426383e-06,-1.8794784334362133e-06,-3.7690942597426383e-06,-2.50935494532315e-06,820197611668617.0,2.7939336866916632e-67,3091400123.4646077,1.3651519478781138e-18,3.32890816132584e-14,32543334743.177574,1.4371027702912937e-17,3.5043594583903383e-13,146.6124962388452,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,62,107.53891135824647,109.15209960461763,1.61318824637117,107.53891135824647,109.15209960461763,0.006159576274176105,9.019907076939746e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767911.913346637,-3.7690966362069553e-06,-1.8794796238368216e-06,-3.7690966362069553e-06,-2.5093565310782117e-06,951660728836073.8,2.7939336866916632e-67,3586898990.278541,1.5839625890720935e-18,3.8624755274990695e-14,38329678035.21553,1.6926257534295685e-17,4.1274494706761166e-13,146.59755773459017,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,63,109.15209960461763,110.76450900208923,1.6124093974715934,109.15209960461763,110.76450900208923,0.006158959281042412,9.023120284022366e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767919.219067631,-3.769098986727364e-06,-1.879480801241803e-06,-3.769098986727364e-06,-2.509358099521554e-06,1101392677455654.4,2.7939336866916632e-67,4151255435.741079,1.833180506537048e-18,4.4701907057890903e-14,45023201311.10948,1.9882095010297757e-17,4.848227220926567e-13,146.58278233272904,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,64,110.76450900208923,112.37614879280454,1.611639790715309,110.76450900208923,112.37614879280454,0.006158349019654461,9.026301002963045e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767926.445079057,-3.7691013116022593e-06,-1.8794819658006268e-06,-3.7691013116022593e-06,-2.5093596508522884e-06,1271540064308197.2,2.7939336866916632e-67,4792560367.967274,2.1163786182170265e-18,5.160766217701057e-14,52747082299.53075,2.32929350036354e-17,5.679956839629204e-13,146.56816815694594,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,65,112.37614879280454,113.98702809596007,1.6108793031555215,112.37614879280454,113.98702809596007,0.0061577454127292675,9.029449555521961e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767933.592296012,-3.769103611126062e-06,-1.8794831176607721e-06,-3.769103611126062e-06,-2.509361185266874e-06,1464454585856948.8,2.7939336866916632e-67,5519677700.335369,2.437471198593126e-18,5.943746978939077e-14,61638616867.09006,2.721940690948675e-17,6.637422738785815e-13,146.5537133559235,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,66,113.98702809596007,115.59715590980689,1.6101278138468151,113.98702809596007,115.59715590980689,0.006157148384015914,9.032566260075444e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767940.66162137,-3.7691058855892593e-06,-1.8794842569677474e-06,-3.7691058855892593e-06,-2.509362702959146e-06,1682707942038107.5,2.7939336866916632e-67,6342300580.806335,2.800738709362798e-18,6.829570848747344e-14,71850531436.02315,3.172895420474922e-17,7.737070936806366e-13,146.53941610307493,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,67,115.59715590980689,117.19388920770174,1.5967332978948583,115.59715590980689,117.19388920770174,0.006156562500084385,9.035627171407357e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767947.598983075,-3.769108117594873e-06,-1.8794853750071908e-06,-3.769108117594873e-06,-2.5093641923205365e-06,1926926510868013.0,2.7939336866916632e-67,7262790053.210604,3.207223779579355e-18,7.820780266720367e-14,83447270149.6041,3.6850035207403775e-17,8.98584096354551e-13,146.5253857548663,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,68,117.19388920770174,118.78990341751043,1.5960142098086838,117.19388920770174,118.78990341751043,0.006155982943025745,9.038657357040854e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767954.46142925,-3.7691103254973927e-06,-1.879486480973093e-06,-3.7691103254973927e-06,-2.509365665598537e-06,2201810450822699.5,2.7939336866916632e-67,8298861643.601064,3.664749526255448e-18,8.93645181851654e-14,96692371258.02765,4.269902752669711e-17,1.0412111372307814e-12,146.51150693456327,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,69,118.78990341751043,120.3852069415022,1.5953035239917712,118.78990341751043,120.3852069415022,0.006155409641329322,9.04165711807123e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767961.249806643,-3.769112509569248e-06,-1.8794875750019184e-06,-3.769112509569248e-06,-2.5093671229749324e-06,2510603599707747.0,2.7939336866916632e-67,9462741950.889393,4.178715174549125e-18,1.0189751455897791e-13,111788316838.90627,4.936534657041322e-17,1.2037686012927216e-12,146.49777792915188,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,70,120.3852069415022,121.97980807279318,1.5946011312909694,120.3852069415022,121.97980807279318,0.006154842524414839,9.044626752501378e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767967.96495098,-3.7691146700793235e-06,-1.8794886572283544e-06,-3.7691146700793235e-06,-2.509368564629143e-06,2856826911776936.5,2.7939336866916632e-67,10767702050.852533,4.754981187106362e-18,1.159496985321847e-13,128958506710.59981,5.69476449506403e-17,1.38866212174499e-12,146.4841970479123,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,71,121.97980807279318,123.56121224910042,1.5814041763072442,121.97980807279318,123.56121224910042,0.006154285922612932,9.047543489621128e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767974.555587484,-3.7691167905306278e-06,-1.8794897193888528e-06,-3.7691167905306278e-06,-2.5093699795531393e-06,3240903061361704.5,2.7939336866916632e-67,12215335272.88339,5.3942511728543325e-18,1.3153822753186697e-13,148275888926.1308,6.54781362834424e-17,1.596677224107937e-12,146.47086798960095,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,72,123.56121224910042,125.14194406335847,1.5807318142580447,123.56121224910042,125.14194406335847,0.006153735271648426,9.05043115438094e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767981.075761037,-3.769118888311397e-06,-1.8794907701933966e-06,-3.769118888311397e-06,-2.5093713793496566e-06,3669576912238978.5,2.7939336866916632e-67,13831063954.063469,6.107751550761907e-18,1.4893685656226457e-13,170139091743.3566,7.513285347331566e-17,1.832106451591496e-12,146.45768145191323,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,73,125.14194406335847,126.72201126640121,1.5800672030427405,125.14194406335847,126.72201126640121,0.0061531905052751934,9.053290028735981e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767987.526256045,-3.7691209636740036e-06,-1.8794918097684044e-06,-3.7691209636740036e-06,-2.5093727641870955e-06,4147198273985257.0,2.7939336866916632e-67,15631283348.050255,6.9027224099707616e-18,1.683221344088069e-13,194837569903.07892,8.60396187650186e-17,2.0980667357170036e-12,146.44463584796995,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,74,126.7220112664012,128.30142151037847,1.5794102439772748,126.7220112664012,128.30142151037847,0.006152651558092048,9.05612039178618e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11767993.907846916,-3.7691230168676032e-06,-1.8794928382386795e-06,-3.7691230168676032e-06,-2.5093741342317123e-06,4678457684806949.0,2.7939336866916632e-67,17633672937.467617,7.786970950835926e-18,1.898844388021148e-13,222688373579.4601,9.833844045432232e-17,2.3979721635329395e-12,146.43172961113805,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,75,128.30142151037847,129.86782469572236,1.5664031853438736,128.30142151037847,129.86782469572236,0.006152122538465717,9.058900581780111e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11768000.171887113,-3.7691250322408066e-06,-1.879493847764247e-06,-3.7691250322408066e-06,-2.5093754790397264e-06,5263289527591641.0,2.7939336866916632e-67,19837985702.88387,8.760388090403119e-18,2.1362110976622494e-13,253762657575.26364,1.120607402639783e-16,2.7325889503274476e-12,146.41906112438676,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,76,129.86782469572236,131.43359878336702,1.5657740876446569,129.86782469572236,131.43359878336702,0.0061515991200311645,9.061653251498032e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11768006.369604459,-3.769127026275498e-06,-1.8794948466010873e-06,-3.769127026275498e-06,-2.5093768096090867e-06,5911153521690886.0,2.7939336866916632e-67,22279876708.023518,9.838718985478727e-18,2.399160912355514e-13,288647911200.6046,1.2746595150705843e-16,3.108243349193065e-12,146.4065267832175,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,77,131.43359878336702,132.998750931239,1.5651521478719599,131.43359878336702,132.998750931239,0.0061510812413637745,9.064378665082831e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11768012.50172627,-3.7691289992056828e-06,-1.8794958348664172e-06,-3.7691289992056828e-06,-2.5093781260959385e-06,6627738867411540.0,2.7939336866916632e-67,24980789688.257393,1.1031433117832216e-17,2.6900029549201923e-13,327746647836.7184,1.447318227455394e-16,3.5292697394605907e-12,146.3941251162687,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,78,132.998750931239,134.56328820791072,1.564537276671736,132.998750931239,134.56328820791072,0.00615056884179529,9.067077084102319e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11768018.568970911,-3.7691309512624847e-06,-1.8794968126760092e-06,-3.7691309512624847e-06,-2.5093794286545053e-06,7419144819768210.0,2.7939336866916632e-67,27963713889.49498,1.2348682461514233e-17,3.0112127731752134e-13,371496920611.0165,1.640517967743609e-16,4.000385202622861e-12,146.381854670302,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,79,134.56328820791072,136.11500120675774,1.5517129988470322,134.56328820791072,136.11500120675774,0.006150065820980651,9.06972789445241e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11768024.525163172,-3.7691328675896306e-06,-1.8794977725881716e-06,-3.7691328675896306e-06,-2.5093807073715684e-06,8284399105628165.0,2.7939336866916632e-67,31224985081.63436,1.3788848904775624e-17,3.3623957923323234e-13,419949135850.99316,1.854481328590389e-16,4.522132528445924e-12,146.36980882990804,0.0,731.5467336438344,0.0,OUTFLOW,,,
canonical_native_policy,Eulerian_KWNSolver_frozen_78b6745,accepted_state,80,136.11500120675774,137.66612520779933,1.5511240010415923,136.11500120675774,137.66612520779933,0.006149568075937786,9.072352642341011e-09,4.724027182871601e-10,0x1.03b4c5a5fbe5ep-31,4.727981588260222e-10,4.731939303816496e-10,-11768030.418885825,-3.7691347638179963e-06,-1.8794987224326039e-06,-3.7691347638179963e-06,-2.5093819726772192e-06,9236501667030164.0,2.7939336866916632e-67,34813602014.7498,1.537357013165469e-17,3.7488283380854666e-13,473949349498.7815,2.0929444647194464e-16,5.103622289544847e-12,146.35788934043308,0.0,731.5467336438344,0.0,OUTFLOW,,,
