policy,step,time_start_s,time_end_s,time_end_h,dt_s,lower_tail_active_cfl,boundary_active_cfl,boundary_active,lower_tail_low_cell,lower_tail_high_cell,lower_tail_low_radius_m,lower_tail_high_radius_m,first_cell_M0_fraction,first_cell_M3_fraction,cumulative_number_dissolution_m3,cumulative_beta_volume_dissolution,cumulative_mol_B_returned_mol_m3
current_implicit_policy,194,293.93793062956865,295.1804556732368,0.08199457102034355,1.242525043668155,123.33085319067153,0.0,False,661,1159,1.427947483165065e-09,3.2913506061418103e-09,2.679818708072048e-28,3.236015487090385e-32,900310613868833.5,3.975741538241706e-13,9.694802453709444e-09
current_implicit_policy,195,295.1804556732368,296.4228686069997,0.08233968572416658,1.2424129337629053,131.0845729569726,0.0,False,657,1157,1.4184209129517658e-09,3.280353088729405e-09,2.768664013737692e-28,3.3432819387842674e-32,934948911615477.9,4.128703101777579e-13,1.0067797560968516e-08
current_implicit_policy,196,296.4228686069997,297.6558525551308,0.08268218126531411,1.232983948131096,137.26431041036767,0.0,False,653,1155,1.408957899375597e-09,3.2693923177483916e-09,2.859910134504409e-28,3.453446433376124e-32,970441867443482.8,4.2854388067960866e-13,1.0449995871140692e-08
current_implicit_policy,197,297.6558525551308,298.88872851706975,0.08302464681029716,1.2328759619389222,147.1126890060849,0.0,False,649,1153,1.3995580184176328e-09,3.2584681704164943e-09,2.9528847608243993e-28,3.5656972505281103e-32,1007078736949170.6,4.447225996329459e-13,1.084451217130254e-08
current_implicit_policy,198,298.88872851706975,300.121497467387,0.08336708262982971,1.2327689503172083,156.5113394614117,0.0,False,645,1151,1.3902208488877782e-09,3.247580524361694e-09,3.0483207994530125e-28,3.680919232947739e-32,1044889520917128.6,4.614197152838334e-13,1.1251669518491877e-08
current_implicit_policy,199,300.121497467387,301.3541603726038,0.08370948899238995,1.232662905216844,167.87363434444757,0.0,False,641,1149,1.38094597240593e-09,3.236729257620858e-09,3.146267443065266e-28,3.799171748579024e-32,1083904813054395.8,4.786487377109051e-13,1.1671797354505232e-08
current_implicit_policy,200,301.3541603726038,302.57748362975383,0.08404930100826495,1.2233232571499861,177.38904933613145,0.0,False,637,1147,1.3717329733832082e-09,3.225914248638374e-09,3.246774475658998e-28,3.9205148788150174e-32,1123844789954830.2,4.96286097834553e-13,1.2101882460790389e-08
current_implicit_policy,201,302.57748362975383,303.800704731335,0.08438908464759305,1.223221101581158,187.43833124263548,0.0,False,634,1145,1.3648635827602074e-09,3.2151353762647884e-09,3.349099957387383e-28,4.044052853926954e-32,1165032883875333.8,5.144746222569257e-13,1.2545407648489983e-08
current_implicit_policy,202,303.800704731335,305.0238245951888,0.08472884016533022,1.2231198638538099,202.89521901646924,0.0,False,630,1143,1.3557578776092588e-09,3.2043925197554478e-09,3.454046735910393e-28,4.1707549396880503e-32,1207500775365678.5,5.332283010027707e-13,1.3002714062834271e-08
current_implicit_policy,203,305.0238245951888,306.24684413166,0.08506856781435,1.2230195364712355,219.75583942895514,0.0,False,626,1141,1.3467129212887013e-09,3.1936855587691483e-09,3.5616653138955423e-28,4.300682084342758e-32,1251280748683035.8,5.52561390692002e-13,1.3474149349947622e-08
current_implicit_policy,204,306.24684413166,307.4697642436639,0.0854082678454622,1.2229201120039193,236.24588250523584,0.0,False,623,1139,1.3399688265611701e-09,3.1830143733667876e-09,3.672006769923001e-28,4.433895930990046e-32,1296405698855456.2,5.724884176589103e-13,1.39600677329101e-08
current_implicit_policy,205,307.4697642436639,308.6834346323842,0.08574539850899561,1.2136703887202753,252.20071128170704,0.0,False,619,1137,1.3310292071001148e-09,3.1723788440100194e-09,3.7851227822016392e-28,4.5704588462201115e-32,1342550603824899.8,5.928658532504851e-13,1.4456969281145237e-08
current_implicit_policy,206,308.6834346323842,309.89700923477744,0.08608250256521596,1.2135746023932297,280.46178322463345,0.0,False,615,1135,1.3221492284266095e-09,3.161778851559916e-09,3.9001766045013764e-28,4.709360623080124e-32,1390086574500635.0,6.138575788021839e-13,1.496885022317501e-08
current_implicit_policy,207,309.89700923477744,311.1104889085728,0.08641958025238133,1.2134796737953242,302.0559969444381,0.0,False,612,1133,1.3155281442300543e-09,3.1512142772756326e-09,4.0180664125090333e-28,4.851685592719107e-32,1439047593203817.0,6.354786007932931e-13,1.549607649036292e-08
current_implicit_policy,208,311.1104889085728,312.3238745045757,0.08675663180682659,1.2133855960029172,339.3965582448313,0.0,False,608,1131,1.3067515810991748e-09,3.140685002813079e-09,4.138844530084042e-28,4.99749690049032e-32,1489468262530868.2,6.577441996145808e-13,1.6039020693374155e-08
current_implicit_policy,209,312.3238745045757,313.5280967629004,0.08709113798969456,1.2042222583247013,363.3345812626316,0.0,False,605,1129,1.3002076055354365e-09,3.1301909102235915e-09,4.2625638408668125e-28,5.14685836713739e-32,1540984326323679.2,6.804935209657592e-13,1.659376041760977e-08
current_implicit_policy,210,313.5280967629004,314.7322283770306,0.08742561899361961,1.2041316141301823,416.3055592627429,0.0,False,601,1127,1.291533253577797e-09,3.1197318819526136e-09,4.388307973649612e-28,5.298663675533119e-32,1594007811400026.0,7.039085145105409e-13,1.7164732485808986e-08
current_implicit_policy,211,314.7322283770306,315.9362701554403,0.08776007504317786,1.2040417784096824,469.7420016155871,0.0,False,598,1125,1.2850654886457206e-09,3.109307800838378e-09,4.517054599147886e-28,5.454093109210585e-32,1648574396736258.2,7.280049359654673e-13,1.775232109940421e-08
current_implicit_policy,212,315.9362701554403,317.140222900148,0.08809450636115222,1.2039527447077185,559.8415537722321,0.0,False,594,1123,1.2764921575179287e-09,3.098918550110595e-09,4.64885717560307e-28,5.613211181959828e-32,1704720389891466.5,7.527988186271147e-13,1.8356917228586763e-08
current_implicit_policy,213,317.140222900148,318.3440874067732,0.08842891316854812,1.2038645066251952,657.6802904163193,0.0,False,591,1121,1.2700997156744114e-09,3.0885640133891436e-09,4.783769703445114e-28,5.776083061735411e-32,1762482733615846.5,7.783064762903253e-13,1.897891868346766e-08
current_implicit_policy,214,318.3440874067732,319.53887541542633,0.08876079872650731,1.194788008653114,741.5176845700531,0.0,False,588,1119,1.2637392860234342e-09,3.078244074682768e-09,4.921846752439278e-28,5.942774603435465e-32,1821442757614896.2,8.043430255542998e-13,1.9613817102448235e-08
current_implicit_policy,215,319.53887541542633,320.7335783999297,0.08909266066664713,1.1947029845033776,1000.4301963802159,0.0,False,584,1117,1.255308232933917e-09,3.0679586183877785e-09,5.062064125763103e-28,6.112049342201186e-32,1882069217126898.0,8.311154671633811e-13,2.0266660176141358e-08
current_implicit_policy,216,320.7335783999297,321.9281971165586,0.08942449919904405,1.1946187166289122,1353.3903057448495,0.0,False,581,1115,1.2490218763531435e-09,3.057707529286758e-09,5.205507303024033e-28,6.285217687995235e-32,1944400122386410.5,8.586405863099333e-13,2.0937857209635277e-08
current_implicit_policy,217,321.9281971165586,323.1227323156187,0.0897563145321163,1.194535199060131,2153.30380852002,0.0,False,578,1113,1.2427670007091024e-09,3.047490692547267e-09,5.352231353491939e-28,6.462346098173734e-32,2008474125848484.2,8.869354517887405e-13,2.1627824423632382e-08
current_implicit_policy,218,323.1227323156187,324.31718474149756,0.09008810687263821,1.1944524258788787,6163.581603261302,0.0,False,575,1111,1.2365434483509563e-09,3.037307993720563e-09,5.502291869927589e-28,6.643501661699336e-32,2074330528556958.2,9.160174188092247e-13,2.2336985023024816e-08
current_implicit_policy,219,324.31718474149756,325.5026460051093,0.09041740166808591,1.185461263611709,1.763246720054622e+19,1.763246720054622e+19,True,571,1109,1.2282938326463226e-09,3.0271593187403135e-09,5.655744997770039e-28,6.828752134383888e-32,2141490627806638.0,9.45675093858948e-13,2.3060184200027994e-08
current_implicit_policy,220,325.5026460051093,326.6880275048464,0.09074667430690178,1.1853814997370906,1.7631282657555827e+19,1.7631282657555827e+19,True,568,1107,1.2221427592960482e-09,3.017044553921321e-09,5.811451158159463e-28,7.016721785270223e-32,2210485422347746.2,9.761429642088027e-13,2.3803139901211993e-08
current_implicit_policy,221,326.6880275048464,327.87332994850647,0.09107592498569624,1.1853024436600959,1.7630108625798965e+19,1.7630108625798965e+19,True,565,1105,1.2160224894085568e-09,3.0069635859582493e-09,5.970610905854686e-28,7.208859919092774e-32,2281355266909499.0,1.0074388503721468e-12,2.456628667785478e-08
current_implicit_policy,222,327.87332994850647,329.0585540383634,0.09140515389954539,1.185224089856953,1.7628945023244206e+19,1.7628945023244206e+19,True,562,1102,1.2099328687256782e-09,2.9919052561944467e-09,6.133280806162828e-28,7.405234798053857e-32,2354141170522562.0,1.0395808617996686e-12,2.5350066126939656e-08
current_implicit_policy,223,329.0585540383634,330.23486927921846,0.09173190813311624,1.176315240855025,1.749643718716953e+19,1.749643718716953e+19,True,559,1100,1.203873743761739e-09,2.981908287141722e-09,6.299517927881923e-28,7.60591529183372e-32,2428313019561115.5,1.0723349020884498e-12,2.6148769833169536e-08
current_implicit_policy,224,330.23486927921846,331.41110900870274,0.09205864139130632,1.1762397294842846,1.7495315803777507e+19,1.7495315803777507e+19,True,556,1098,1.1978449617996952e-09,2.971944721349356e-09,6.468086962568841e-28,7.809410126049807e-32,2504454625008895.5,1.1059587802149442e-12,2.696868444036538e-08
current_implicit_policy,225,331.41110900870274,332.5872738947592,0.09238535385965534,1.1761648860564695,1.7494204339687643e+19,1.7494204339687643e+19,True,553,1096,1.1918463708872812e-09,2.9620144472057396e-09,6.640283401140127e-28,8.017283190725537e-32,2582608027715692.5,1.1404710612777123e-12,2.7810262656434242e-08
current_implicit_policy,226,332.5872738947592,333.76336460017257,0.09271204572227015,1.1760907054133416,1.7493102718297414e+19,1.7493102718297414e+19,True,550,1094,1.1858778198331809e-09,2.952117353472196e-09,6.816164659892603e-28,8.229603774626497e-32,2662815927385688.0,1.1758906013232086e-12,2.86739642840159e-08
current_implicit_policy,227,333.76336460017257,334.93938178261277,0.09303871716183688,1.1760171824402168,1.7492010863651074e+19,1.7492010863651074e+19,True,547,1092,1.1799391582032174e-09,2.942253329281734e-09,6.9957886387106925e-28,8.446441749984184e-32,2745121688446138.5,1.2122365499373725e-12,2.956025628367851e-08
current_implicit_policy,228,334.93938178261277,336.1065727112351,0.09336293686423197,1.167190928622361,1.7360731373807196e+19,1.7360731373807196e+19,True,544,1090,1.174030236316561e-09,2.932422264137819e-09,7.1792137542603e-28,8.667867612575286e-32,2828924551161619.0,1.2492436136317302e-12,3.0462669502590404e-08
current_implicit_policy,229,336.1065727112351,337.2736927799956,0.0936871368833321,1.1671200687604701,1.7359679074605128e+19,1.7359679074605128e+19,True,541,1087,1.168150905241956e-09,2.917737223831264e-09,7.365075960200699e-28,8.892234705675783e-32,2914880945196426.5,1.2872016695490231e-12,3.138827256331592e-08
current_implicit_policy,230,337.2736927799956,338.440742614603,0.09401131739294527,1.1670498346073663,1.735863606744569e+19,1.735863606744569e+19,True,538,1085,1.162301016793968e-09,2.9079880753011647e-09,7.55479866109821e-28,9.121261306241911e-32,3003035244641781.0,1.3261303131394178e-12,3.2337543298773863e-08
current_implicit_policy,231,338.440742614603,339.6077228359876,0.0943354785655521,1.1669802213846434,1.73576022813675e+19,1.73576022813675e+19,True,535,1083,1.1564804235292481e-09,2.8982715019791022e-09,7.748440546664964e-28,9.355018239329198e-32,3093432491648251.5,1.3660494348658535e-12,3.331096673573735e-08
current_implicit_policy,232,339.6077228359876,340.7746340603412,0.094659620572317,1.166911224353584,1.7356577645998598e+19,1.7356577645998598e+19,True,532,1081,1.150688978742817e-09,2.888587395020282e-09,7.9460607687809965e-28,9.593576887618655e-32,3186118402036474.0,1.4069792226817164e-12,3.430903515525168e-08
current_implicit_policy,233,340.7746340603412,341.9328002880389,0.09498133341334414,1.15816622769767,1.7226506611259857e+19,1.7226506611259857e+19,True,529,1079,1.144926536464368e-09,2.8789356459435624e-09,8.14771897696117e-28,9.837009234239979e-32,3280415177640572.5,1.448620363185486e-12,3.5324449832609564e-08
current_implicit_policy,234,341.9328002880389,343.09090001452694,0.09530302778181304,1.1580997264880495,1.7225519046347923e+19,1.7225519046347923e+19,True,526,1077,1.1391929514545865e-09,2.8693161466303083e-09,8.351914707657374e-28,1.0083503973691229e-31,3377058118816226.5,1.4912975625532452e-12,3.636512869256126e-08
current_implicit_policy,235,343.09090001452694,344.24893382622304,0.09562470384061751,1.1580338116960827,1.7224540189931696e+19,1.7224540189931696e+19,True,524,1074,1.135386521870229e-09,2.854947130346131e-09,8.560206686361604e-28,1.0334942708154055e-31,3476093924609775.0,1.5350314429275595e-12,3.7431574603807917e-08
current_implicit_policy,236,344.24893382622304,345.4069023051155,0.09594636175142097,1.1579684788924853,1.7223569976234848e+19,1.7223569976234848e+19,True,521,1072,1.1297007115280162e-09,2.84540778479027e-09,8.772654757172467e-28,1.0591397655388572e-31,3577569969830401.5,1.579842924865605e-12,3.852429771185848e-08
current_implicit_policy,237,345.4069023051155,346.5648060287998,0.09626800167466662,1.1579037236842986,1.7222608340020478e+19,1.7222608340020478e+19,True,518,1070,1.1240433746955949e-09,2.835900313419632e-09,8.989319204131398e-28,1.0852941563968544e-31,3681534310398977.0,1.6257532297011995e-12,3.964381549662754e-08
current_implicit_policy,238,346.5648060287998,347.7140447253017,0.09658723464591713,1.1492386965018837,1.709372661725324e+19,1.709372661725324e+19,True,515,1068,1.118414368782778e-09,2.826424609731766e-09,9.210260789096037e-28,1.1119647759009373e-31,3787225447558857.5,1.672426082132078e-12,4.078192792148254e-08
current_implicit_policy,239,347.7140447253017,348.86322100627206,0.09690645027952001,1.1491762809703636,1.7092799732072022e+19,1.7092799732072022e+19,True,513,1066,1.1146773674824543e-09,2.8169805675800812e-09,9.433834939603393e-28,1.1389531004888882e-31,3895464062793826.0,1.7202238923547308e-12,4.194747231960619e-08
current_implicit_policy,240,348.86322100627206,350.01233542155467,0.09722564872820963,1.1491144152826298,1.7091881012199102e+19,1.7091881012199102e+19,True,510,1063,1.109095264839715e-09,2.802873638409761e-09,9.661743128451793e-28,1.166464519030312e-31,4006299164748751.5,1.7691683024227044e-12,4.3140976430117866e-08
current_implicit_policy,241,350.01233542155467,351.1613885168854,0.09754483014357927,1.149053095330693,1.7090970396629883e+19,1.7090970396629883e+19,True,507,1061,1.1035411163573707e-09,2.793508288031815e-09,9.894046234690853e-28,1.1945063781641133e-31,4119780444063893.0,1.819281255556427e-12,4.436297533605857e-08
current_implicit_policy,242,351.1613885168854,352.3018540849857,0.09786162613471824,1.140465568100317,1.696324128690337e+19,1.696324128690337e+19,True,505,1059,1.0998538116321315e-09,2.784174230462256e-09,1.0130805554567691e-27,1.2230860748666225e-31,4235075833968066.5,1.8701953138545975e-12,4.560450910421118e-08
current_implicit_policy,243,352.3018540849857,353.442260545129,0.09817840570698028,1.1404064601432886,1.69623635257294e+19,1.69623635257294e+19,True,502,1057,1.0943459426759286e-09,2.7748713611412113e-09,1.037025866312377e-27,1.2519908617552002e-31,4353077487090567.5,1.922304448932357e-12,4.687518468951586e-08
current_implicit_policy,244,353.442260545129,354.58260841696773,0.09849516900471326,1.1403478718387174,1.6961493481464859e+19,1.6961493481464859e+19,True,500,1055,1.090689362141082e-09,2.765599575858176e-09,1.061422327909713e-27,1.2814401576228685e-31,4473836012719259.5,1.9756310096818412e-12,4.8175547067274015e-08
current_implicit_policy,245,354.58260841696773,355.72289821631125,0.09881191617119757,1.140289799343503,1.6960631097039184e+19,1.6960631097039184e+19,True,497,1052,1.0852273870903406e-09,2.7517499534010306e-09,1.0862760746879101e-27,1.311441365243493e-31,4597402701984716.0,2.0301976460946443e-12,4.9506148555064576e-08
current_implicit_policy,246,355.72289821631125,356.8631304551566,0.0991286473486546,1.1402322388453523,1.6959776315839304e+19,1.6959776315839304e+19,True,495,1050,1.0816012747388718e-09,2.74255542457428e-09,1.1115932806883602e-27,1.3420019351738e-31,4723829532697787.0,2.0860273113980724e-12,5.0867548864836294e-08
current_implicit_policy,247,356.8631304551566,357.9948527673157,0.0994430146575877,1.1317223121591105,1.6833201299489997e+19,1.6833201299489997e+19,True,492,1048,1.0761848111860625e-09,2.733391617783244e-09,1.1373801637878951e-27,1.3731293708643164e-31,4852188422368274.0,2.1427101674706644e-12,5.22497541386199e-08
current_implicit_policy,248,357.9948527673157,359.12651959366696,0.09975736655379637,1.131666826351266,1.6832377333138946e+19,1.6832377333138946e+19,True,490,1046,1.072588913144116e-09,2.7242584303751935e-09,1.1634447438611472e-27,1.4045919310107282e-31,4983468907185480.0,2.200683190181726e-12,5.366341998541113e-08
current_implicit_policy,249,359.12651959366696,360.0,0.1,0.8734804063330444,1.299212153245457e+19,1.299212153245457e+19,True,487,1044,1.067217581868092e-09,2.7151557600403963e-09,1.1899843492235615e-27,1.4366278096528562e-31,5086566905596730.0,2.2462109212202165e-12,5.477360874979189e-08
