case_name,M_ratio,step,time_code,eta_max,eta_mean,eta_far_field,eta_max_minus_far,R_avg_nm,xB_min,xB_max,Y_min,Y_max,xBtot_initial,xBtot_final,xBtot_drift,xBtot_rel_drift,clipping_count_step,nan_inf_flag,eta_bulk_rhs_absmax,phi_chem_rhs_absmax,eta_bulk_rhs_absmax_over_phi_chem_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax
gp_eta_S218b_Mratio_1em4,0.0001,60,0.006,nan,nan,0.00028512589561,nan,nan,0.027688108686,0.054596640058,nan,nan,nan,nan,nan,0.0001009430945,0,0,0.00079042759481,1.3410012527,0.14982308618,0.037410604512
gp_eta_S218b_Mratio_1em4,0.0001,61,0.0061,nan,nan,0.00028454421562,nan,nan,0.027617767457,0.054477963126,nan,nan,nan,nan,nan,9.6181053188e-05,0,0,0.00078922316865,1.3413273218,0.14950473245,0.037331112053
gp_eta_S218b_Mratio_1em4,0.0001,62,0.0062,nan,nan,0.00028396499606,nan,nan,0.027557197111,0.054346887902,nan,nan,nan,nan,nan,9.1352848388e-05,0,0,0.00078808962832,1.3415473042,0.14921221139,0.037258069973
gp_eta_S218b_Mratio_1em4,0.0001,63,0.0063,nan,nan,0.00028338822643,nan,nan,0.027507153772,0.054206300998,nan,nan,nan,nan,nan,8.6488932687e-05,0,0,0.00078702890556,1.3416779993,0.14894415947,0.037191137802
gp_eta_S218b_Mratio_1em4,0.0001,64,0.0064,nan,nan,0.00028281389608,nan,nan,0.027468267455,0.054058846415,nan,nan,nan,nan,nan,8.1618890131e-05,0,0,0.00078604276316,1.3417350889,0.14870006676,0.037130188211
gp_eta_S218b_Mratio_1em4,0.0001,65,0.0065,nan,nan,0.00028224199415,nan,nan,0.027441030023,0.053906929181,nan,nan,nan,nan,nan,7.6771107461e-05,0,0,0.00078513285174,1.3417331639,0.14847714601,0.037074525228
gp_eta_S218b_Mratio_1em4,0.0001,66,0.0066,nan,nan,0.00028167250961,nan,nan,0.027425785618,0.053752723158,nan,nan,nan,nan,nan,7.197248212e-05,0,0,0.00078430074954,1.3416857554,0.14827410098,0.037023825183
gp_eta_S218b_Mratio_1em4,0.0001,67,0.0067,nan,nan,0.0002811054312,nan,nan,0.027422723915,0.053598182024,nan,nan,nan,nan,nan,6.7248154186e-05,0,0,0.00078354798549,1.3416053725,0.14808976971,0.036977797936
gp_eta_S218b_Mratio_1em4,0.0001,68,0.0068,nan,nan,0.0002805407475,nan,nan,0.027431876481,0.053445052522,nan,nan,nan,nan,nan,6.2621278026e-05,0,0,0.00078287604613,1.3415035445,0.1479254408,0.036936765246
gp_eta_S218b_Mratio_1em4,0.0001,69,0.0069,nan,nan,0.0002799784469,nan,nan,0.027453116498,0.053294889188,nan,nan,nan,nan,nan,5.8112835323e-05,0,0,0.00078228636752,1.3413908674,0.14777936544,0.036900290445
