J_abs,J_delta,J_relative,PF_coarsening_compatible,R48_R3_equivalent_nm,R6_R3_equivalent_nm,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,forty_eight_h_state,kappa48_W_mK,kappa6_W_mK,mathematical_combination,relative_change,six_h_state
0.3446895691117313,0.03258160729092621,0.04500897968453801,False,15.63345810720805,15.078948822583074,356237.61016735336,False,-0.0005037597695023432,s10_l40_f0.25,1.2971818682451317,1.297685628014634,True,-0.0003881986196248929,s12_l60_f0.5
0.34559454902322445,0.03193835677627764,0.0444253748752746,False,15.80119293381915,15.078948822583074,356237.61016735336,False,0.0012869429048967262,s10_l60_f0.25,1.2989725709195308,1.297685628014634,True,0.0009917216289631384,s12_l60_f0.5
0.3441788924823861,0.03294935194436162,0.04534173145187326,False,16.12682379199292,15.078948822583074,356237.61016735336,False,-0.0015195635306608501,s12_l20_f0.25,1.2961660644839732,1.297685628014634,True,-0.0011709797025229241,s12_l60_f0.5
0.344273386002566,0.03288104444012745,0.04527997222760241,False,17.965631661368594,15.078948822583074,356237.61016735336,False,-0.0013313112513320124,s12_l30_f0.25,1.296354316763302,1.297685628014634,True,-0.0010259119948556595,s12_l60_f0.5
0.34461238086450974,0.032636969558444744,0.04505911505474474,True,18.560628512578113,15.078948822583074,356237.61016735336,False,-0.000657049567529322,s12_l40_f0.25,1.2970285784471047,1.297685628014634,True,-0.0005063241461143102,s12_l60_f0.5
0.34550550324392726,0.032001175819289324,0.0444824579206582,True,18.898815748423093,15.078948822583074,356237.61016735336,False,0.0011112753153812438,s12_l60_f0.25,1.2987969033300153,1.297685628014634,True,0.0008563517167724323,s12_l60_f0.5
0.3449435466087905,0.0324,0.044844415225,False,15.078948822583074,15.078948822583074,356237.61016735336,False,0.0,s12_l60_f0.5,1.297685628014634,1.297685628014634,True,0.0,s12_l60_f0.5
0.34412500710680477,0.03298835801763352,0.04537698836412729,True,18.12933664187429,15.078948822583074,356237.61016735336,False,-0.0016269749173660752,s15_l20_f0.25,1.296058653097268,1.297685628014634,True,-0.001253751203097803,s12_l60_f0.5
0.3441629890408312,0.03296085995083555,0.04535213408317339,False,16.80663563842005,15.078948822583074,356237.61016735336,False,-0.0015512598437024128,s15_l20_f0.5,1.2961343681709316,1.297685628014634,True,-0.001195404965743305,s12_l60_f0.5
0.3442145701386702,0.032923547264843936,0.04531840311542284,False,15.80119293381915,15.078948822583074,356237.61016735336,False,-0.001448469998630575,s15_l20_f0.75,1.2962371580160035,1.297685628014634,True,-0.0011161948374558406,s12_l60_f0.5
0.34423631318363124,0.03290782944583258,0.04530419211771234,True,21.41297566510824,15.078948822583074,356237.61016735336,False,-0.0014051527543597064,s15_l30_f0.25,1.2962804752602743,1.297685628014634,True,-0.0010828144536897504,s12_l60_f0.5
0.34417182335654245,0.03295446686930796,0.045346355151363094,True,18.171205928321395,15.078948822583074,356237.61016735336,False,-0.0015336521676021508,s15_l30_f0.5,1.296151975847032,1.297685628014634,True,-0.0011818364436604948,s12_l60_f0.5
0.344184335782596,0.03294541385411044,0.04533817148272664,False,16.286505699569435,15.078948822583074,356237.61016735336,False,-0.0015087156422810555,s15_l30_f0.75,1.296176912372353,1.297685628014634,True,-0.001162620290855253,s12_l60_f0.5
0.3445735634254732,0.0326648406454765,0.04508434921926682,True,22.673384104542134,15.078948822583074,356237.61016735336,False,-0.000734171216946411,s15_l40_f0.25,1.2969514567976876,1.297685628014634,True,-0.0005657542944893674,s12_l60_f0.5
0.34432866093722136,0.03284114248129828,0.0452438852711291,True,18.57783021705989,15.078948822583074,356237.61016735336,False,-0.0012212528411010837,s15_l40_f0.5,1.296464375173533,1.297685628014634,True,-0.000941100690904247,s12_l60_f0.5
0.34422522866258276,0.03291584154133471,0.045311436262577866,False,16.41401844618389,15.078948822583074,356237.61016735336,False,-0.00142723483902496,s15_l40_f0.75,1.296258393175609,1.297685628014634,True,-0.0010998309669257315,s12_l60_f0.5
0.3454530963309306,0.0320381953452165,0.044516088108641605,True,23.450187160812074,15.078948822583074,356237.61016735336,False,0.0010078344026853703,s15_l60_f0.25,1.2986934624173194,1.297685628014634,True,0.0007766398740404366,s12_l60_f0.5
0.34481775822268645,0.03248983912880416,0.044925843265785775,True,18.801397442291627,15.078948822583074,356237.61016735336,False,-0.00024938038396737916,s15_l60_f0.5,1.2974362476306667,1.297685628014634,True,-0.00019217318785360462,s12_l60_f0.5
0.3444137996937081,0.032779761955141595,0.045188358593767027,False,16.48107280291915,15.078948822583074,356237.61016735336,False,-0.0010518211870336192,s15_l60_f0.75,1.2966338068276004,1.297685628014634,True,-0.0008105362071727882,s12_l60_f0.5
0.3435053820803986,0.03267526617828769,0.04509390393841225,False,14.27531711007216,13.195989638053094,356237.61016735336,False,-0.0007630110899010667,s10_l20_f0.25,1.296317429242033,1.297080440331934,True,-0.0005882527144621852,s12_l60_f0.75
