CV48,CV6,J_abs,J_delta,J_relative,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,classification,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,relative_change
0.0,0.15,0.380410629850263,0.04341247771809227,0.05436189221914949,55.91877364021822,79553.85131643317,False,11.5,11.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.0283566118895493,1.2972533768225594,1.3256099887121087,-0.021391368600880156
0.0,0.15,0.38032070200992746,0.04348691385755816,0.054424719382510145,49.216125497723894,79553.85131643317,False,12.0,12.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02853516216110452,1.2970748265510041,1.3256099887121087,-0.021526061514388368
0.0,0.15,0.3802412059366691,0.043552809898964505,0.05448032373894344,43.54327800835425,79553.85131643317,False,12.5,12.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028693099787617582,1.296916888924491,1.3256099887121087,-0.021645204873187666
0.0,0.15,0.3801709953162254,0.043611082989496196,0.05452948429371517,38.70981559402225,79553.85131643317,False,13.0,13.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02883266743854085,1.2967773212735678,1.3256099887121087,-0.021750490479143958
0.0,0.15,0.380109086103812,0.0436625237639781,0.05457287206518527,34.566057962736124,79553.85131643317,False,13.5,13.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028955793803326024,1.2966541949087826,1.3256099887121087,-0.02184337327712649
0.0,0.15,0.3800546286918457,0.04370781751371449,0.05461106824083236,30.99324521139464,79553.85131643317,False,14.0,14.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029064146887299858,1.2965458418248088,1.3256099887121087,-0.02192511155980125
0.0,0.15,0.38000688561025314,0.04374756124733663,0.05464457879313683,27.896335187196488,79553.85131643317,False,14.5,14.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029159176818366328,1.2964508118937423,1.3256099887121087,-0.021996799259709723
0.0,0.15,0.37996521351996926,0.04378227754236102,0.054673846333508816,25.198656254834635,79553.85131643317,False,15.0,15.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029242150491627816,1.2963678382204809,1.3256099887121087,-0.022059392084121148
0.0,0.15,0.3799290485670103,0.043812425868880775,0.054699259793393164,22.837894628597063,79553.85131643317,False,15.5,15.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029314179808441976,1.2962958089036667,1.3256099887121087,-0.022113728817721157
0.0,0.15,0.3798978943886192,0.04383841190672577,0.05472116238263751,20.763052944352268,79553.85131643317,False,16.0,16.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.0293762448481818,1.2962337438639269,1.3256099887121087,-0.022160548802685302
0.0,0.15,0.3798713122284017,0.04386059525832783,0.05473985817193167,18.93212340708838,79553.85131643317,False,16.5,16.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029429213001261667,1.296180775710847,1.3256099887121087,-0.022200506372054053
0.0,0.15,0.37984891274065025,0.04387929587012462,0.054755617568714804,17.310292053748604,79553.85131643317,False,17.0,17.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029473854860516235,1.2961361338515924,1.3256099887121087,-0.022234182837707377
0.0,0.15,0.3798303491567806,0.04389479940762459,0.054768681897399155,15.868541548234054,79553.85131643317,False,17.5,17.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029510857493411535,1.2960991312186971,1.3256099887121087,-0.022262096502518584
0.0,0.15,0.3798153115571299,0.04390736177758192,0.05477926725013488,14.582555703029302,79553.85131643317,False,18.0,18.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029540835584813685,1.296069153127295,1.3256099887121087,-0.02228471106612132
0.0,0.15,0.3798035220451671,0.0439172129509596,0.05478756774003719,13.431854359673368,79553.85131643317,False,18.5,18.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02956434083822468,1.296045647873884,1.3256099887121087,-0.022302442716916913
0.0,0.15,0.3797947306626053,0.04392456020955787,0.054793758262258505,12.399105534344203,79553.85131643317,False,19.0,19.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029581869944797168,1.2960281187673115,1.3256099887121087,-0.022315666143657622
0.0,0.15,0.37978871191609,0.043929590915134334,0.054797996847589125,11.469574990821409,79553.85131643317,False,19.5,19.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029593871368259084,1.2960161173438496,1.3256099887121087,-0.022324719653788138
0.0,0.15,0.37978526181128064,0.0439324748809658,0.054800426677038404,10.63068310750836,79553.85131643317,False,20.0,20.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02960075114599614,1.2960092375661125,1.3256099887121087,-0.022329909549606394
0.0,0.15,0.37978419530992313,0.043933366410875176,0.05480117781302593,9.871646071306786,79553.85131643317,False,20.5,20.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02960287786878113,1.2960071108433275,1.3256099887121087,-0.022331513884820447
0.0,0.15,0.37978534414117665,0.04393240605888033,0.05480036869262724,9.183183766339152,79553.85131643317,False,21.0,21.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029600586971697984,1.2960094017404107,1.3256099887121087,-0.022329785701491522
0.0,0.15,0.379788554910914,0.0439297221531419,0.05479810742018798,8.557280728496044,79553.85131643317,False,21.5,21.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02959418444494566,1.296015804267163,1.3256099887121087,-0.02232495582935202
0.0,0.15,0.3797936874627121,0.04392543212025127,0.054794492890077665,7.98698956236541,79553.85131643317,False,22.0,22.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029583950054032693,1.296026038658076,1.3256099887121087,-0.022317235315022683
0.0,0.15,0.37980061345226696,0.04391964363975153,0.054789615765088506,7.466268519951003,79553.85131643317,False,22.5,22.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02957014014346493,1.2960398485686437,1.3256099887121087,-0.02230681753702964
0.0,0.15,0.3798092151034826,0.04391245565377182,0.05478355933169613,6.9898467050272775,79553.85131643317,False,23.0,23.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029552990085495612,1.296056998626613,1.3256099887121087,-0.02229388005306727
0.0,0.15,0.3798193841197598,0.043903959252579734,0.054776400249913065,6.553111727464388,79553.85131643317,False,23.5,23.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029532716425334726,1.296077272286774,1.3256099887121087,-0.022278586218279123
0.0,0.15,0.3798310207283287,0.043894238453512965,0.054768209212608616,6.152015687215487,79553.85131643317,False,24.0,24.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02950951876588559,1.296100469946223,1.3256099887121087,-0.02226108660704605
0.0,0.15,0.3798440328390096,0.04388337088799998,0.054759051526819216,5.782996191047396,79553.85131643317,False,24.5,24.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02948358142823504,1.2961264072838736,1.3256099887121087,-0.022241520265609722
0.0,0.15,0.3798583353017066,0.04387142840910332,0.05474898762762916,5.442909751044281,79553.85131643317,False,25.0,25.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029455074918473434,1.2961549137936352,1.3256099887121087,-0.02222001581859714
0.0,0.15,0.37987384924934564,0.04385847763013774,0.05473807353359789,5.1289754233329194,79553.85131643317,False,25.5,25.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02942415722675773,1.296185831485351,1.3256099887121087,-0.022196692448994488
0.0,0.15,0.37989050151497805,0.04384458040334208,0.05472636125136725,4.838726949252782,79553.85131643317,False,26.0,26.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029390974980637807,1.2962190137314709,1.3256099887121087,-0.02217166076818152
0.0,0.15,0.3799082241134383,0.043829794246271515,0.0547138991359643,4.569971982781324,79553.85131643317,False,26.5,26.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029355664471424125,1.2962543242406845,1.3256099887121087,-0.02214502359019225
0.0,0.15,0.379926953779342,0.04381417272247764,0.05470073221237884,4.3207572453420156,79553.85131643317,False,27.0,27.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029318352569662753,1.296291636142446,1.3256099887121087,-0.02211687662232154
0.0,0.15,0.37994663155438263,0.0437977657821175,0.05468690246320558,4.0893386559310905,79553.85131643317,False,27.5,27.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029279157543500967,1.2963308311686077,1.3256099887121087,-0.02208730908247532
0.0,0.15,0.3799672024178783,0.04378062006734724,0.05467244908647303,3.87415565142433,79553.85131643317,False,28.0,28.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029238189791795044,1.2963717989203136,1.3256099887121087,-0.0220564042522049
0.0,0.15,0.37998861495534353,0.04376277918670279,0.05465740872722483,3.6738090472130973,79553.85131643317,False,28.5,28.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029195552502204958,1.2964144362099037,1.3256099887121087,-0.02202423997315363
0.0,0.15,0.3800108210605835,0.04374428396209527,0.054641815685930774,3.487041898399561,79553.85131643317,False,29.0,29.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029151342243111777,1.296458646468997,1.3256099887121087,-0.02199088909358148
0.0,0.15,0.3800337756673946,0.04372517265158251,0.05462570210640833,3.3127229116927004,79553.85131643317,False,29.5,29.5,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.029105649497048525,1.2965043392150601,1.3256099887121087,-0.021956419870769083
0.0,0.15,0.3800574365074813,0.04370548115065837,0.05460909814557875,3.1498320318543294,79553.85131643317,False,30.0,30.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02905855914230915,1.2965514295697995,1.3256099887121087,-0.021920896334328983
0.0,0.15,0.38010672051152755,0.04366449042297958,0.05457453068058569,2.854736828574633,79553.85131643317,False,31.0,31.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028960499671539797,1.2966494890405689,1.3256099887121087,-0.021846923241485423
0.0,0.15,0.380158383067993,0.043621558205282324,0.05453832029937195,2.5953816180440334,79553.85131643317,False,32.0,32.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028857746337746182,1.2967522423743625,1.3256099887121087,-0.021769409240634054
0.0,0.15,0.38021216689573933,0.04357690316970206,0.05450065068790176,2.3665154258860475,79553.85131643317,False,33.0,33.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02875081597373952,1.2968591727383691,1.3256099887121087,-0.021688744214783916
0.0,0.15,0.3802678428687648,0.043530720059958256,0.05446168543187806,2.1637865067185755,79553.85131643317,False,34.0,34.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028640168855276427,1.2969698198568322,1.3256099887121087,-0.021605275382016148
0.0,0.15,0.38032520621087695,0.04348318288583631,0.05442157070611372,1.9835676935292568,79553.85131643317,False,35.0,35.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02852621630345742,1.2970837724086512,1.3256099887121087,-0.021519313030503005
0.0,0.15,0.38038407330738294,0.0434344476060741,0.05438043753222971,1.8228194628786627,79553.85131643317,False,36.0,36.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028409327061132528,1.2972006616509761,1.3256099887121087,-0.02143113532867499
0.0,0.15,0.3804442790188752,0.043384654393958215,0.054338403684404006,1.678981794959171,79553.85131643317,False,37.0,37.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028289832670628012,1.2973201560414807,1.3256099887121087,-0.021340992382014933
0.0,0.15,0.3805056744060806,0.04333392956050958,0.05429557530644567,1.5498881917930254,79553.85131643317,False,38.0,38.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028168032033041968,1.2974419566790667,1.3256099887121087,-0.021249109672452388
0.0,0.15,0.38056812479319335,0.043282387195097485,0.054252048290737064,1.433696873852676,79553.85131643317,False,39.0,39.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.028044195292965313,1.2975657934191434,1.3256099887121087,-0.021155690988879424
0.0,0.15,0.3806315081114454,0.04323013057160681,0.0542079094596773,1.328835388438545,79553.85131643317,False,40.0,40.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02791856716418284,1.2976914215479258,1.3256099887121087,-0.02106092093595871
0.0,0.15,0.3806957134759076,0.04317725335907915,0.05416323758247572,1.2339557589133483,79553.85131643317,False,41.0,41.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.027791369789698317,1.2978186189224103,1.3256099887121087,-0.020964967091639763
0.0,0.15,0.38076063995736104,0.043123840668485805,0.05411810425400488,1.147897970792394,79553.85131643317,False,42.0,42.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.027662805211924768,1.297947183500184,1.3256099887121087,-0.020867981870595635
0.0,0.15,0.3808261955180965,0.04306996996151956,0.05407257465754584,1.0696600910620055,79553.85131643317,False,43.0,43.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02753305751498858,1.29807693119712,1.3256099887121087,-0.0207701041403122
0.0,0.15,0.38089229608609615,0.043015711842678196,0.05402670822936142,0.9983736952956762,79553.85131643317,False,44.0,44.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02740229469000144,1.2982076940221072,1.3256099887121087,-0.020671460628192785
0.0,0.15,0.3809588647465394,0.042961130752209156,0.05398055923990487,0.9332835649938753,79553.85131643317,False,45.0,45.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.027270670265257646,1.298339318446851,1.3256099887121087,-0.0205721671513296
0.0,0.15,0.3810258310331968,0.04290628557448689,0.05393417730394189,0.8737308381284097,79553.85131643317,False,46.0,46.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.027138324736121433,1.2984716639759872,1.3256099887121087,-0.020472329695167407
0.0,0.15,0.38109313030520175,0.042851230173971896,0.05388760782981851,0.8191389659330485,79553.85131643317,False,47.0,47.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.027005386823560462,1.2986046018885482,1.3256099887121087,-0.02037204536290304
0.0,0.15,0.38116070319708606,0.0427960138689098,0.05384089241642889,0.7690019609019358,79553.85131643317,False,48.0,48.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.026871974585514602,1.298738014126594,1.3256099887121087,-0.02027140321386833
0.0,0.15,0.381228495131909,0.042740681851314376,0.05379406920507487,0.7228745238809245,79553.85131643317,False,49.0,49.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.026738196401425496,1.2988717923106832,1.3256099887121087,-0.020170485006229387
0.0,0.15,0.38129645588892064,0.0426852755604372,0.053747173192278494,0.6803637188805352,79553.85131643317,False,50.0,50.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.026604151847045898,1.2990058368650628,1.3256099887121087,-0.020069365856916228
0.0,0.15,0.3813645392185221,0.04262983301582219,0.053700236508678126,0.6411219279166149,79553.85131643317,False,51.0,51.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02646993247400986,1.2991400562380988,1.3256099887121087,-0.019968114829706906
0.0,0.15,0.38143270249838096,0.04257438911513181,0.053653288668369964,0.6048408686565977,79553.85131643317,False,52.0,52.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02633562250646837,1.2992743662056403,1.3256099887121087,-0.019866795460748335
0.0,0.15,0.38150090642547335,0.04251897590116451,0.053606356792411027,0.5712464978476655,79553.85131643317,False,53.0,53.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.026201299465266503,1.2994086892468422,1.3256099887121087,-0.0197654662294166
0.0,0.15,0.3815691147395847,0.0424636228018484,0.05355946580966526,0.5400946556677519,79553.85131643317,False,54.0,54.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02606703472862515,1.2995429539834835,1.3256099887121087,-0.01966418098127827
0.0,0.15,0.38163729397444046,0.04240835684645941,0.05351263863772176,0.5111673319913863,79553.85131643317,False,55.0,55.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02593289403701249,1.2996770946750962,1.3256099887121087,-0.019562989308950132
0.0,0.15,0.38170541323317475,0.04235320286086068,0.053465896346234845,0.48426945642804126,79553.85131643317,False,56.0,56.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02579893794881616,1.2998110507632925,1.3256099887121087,-0.01946193689584447
0.0,0.15,0.3817734439852929,0.042298183644184376,0.05341925830471925,0.45922613090163716,79553.85131643317,False,57.0,57.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.025665222252534425,1.2999447664595742,1.3256099887121087,-0.01936106582711358
0.0,0.15,0.3818413598826735,0.04224332012904779,0.0533727423165564,0.43588023729994513,79553.85131643317,False,58.0,58.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02553179834042174,1.300078190371687,1.3256099887121087,-0.019260414871516668
0.0,0.15,0.38190913659247705,0.042188631527126125,0.05332636474074173,0.41409036396158755,79553.85131643317,False,59.0,59.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.025398713547885032,1.3002112751642236,1.3256099887121087,-0.01916001973745012
0.0,0.15,0.38197675164510264,0.04213413546167052,0.05328014060270546,0.39372900398179117,79553.85131643317,False,60.0,60.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02526601146237173,1.300343977249737,1.3256099887121087,-0.019059913305963263
0.0,0.15,0.3823117295420458,0.04186506319164658,0.05305176604956619,0.309678524752178,79553.85131643317,False,65.0,65.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.024609538369174233,1.3010004503429344,1.3256099887121087,-0.01856468990029529
0.0,0.15,0.3826401546572538,0.041602719568614235,0.052828869230669435,0.2479459616911571,79553.85131643317,False,70.0,70.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.023967447325827562,1.301642541386281,1.3256099887121087,-0.018080315877155577
0.0,0.15,0.38296066203838214,0.041348089285297374,0.05261230368230527,0.20158925003867706,79553.85131643317,False,75.0,75.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.0233422958592171,1.3022676928528916,1.3256099887121087,-0.017608720557315063
0.0,0.15,0.38327238447696843,0.041101745133887056,0.0524025752646443,0.16610442355481814,79553.85131643317,False,80.0,80.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02273565333677019,1.3028743353753385,1.3256099887121087,-0.017151087823997862
0.0,0.15,0.38357480905436925,0.04086397219276443,0.052199946139385243,0.13848233642998883,79553.85131643317,False,85.0,85.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.022148391516639165,1.3034615971954695,1.3256099887121087,-0.016708075305133564
0.0,0.15,0.383867676835963,0.040634854014708066,0.05200450702776784,0.11666044562423442,79553.85131643317,False,90.0,90.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.021580887027287554,1.3040291016848211,1.3256099887121087,-0.016279967117820517
0.0,0.15,0.38415091137895174,0.040414333446744784,0.051816228291181245,0.09919284427475362,79553.85131643317,False,95.0,95.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02103316504185271,1.304576823670256,1.3256099887121087,-0.01586678225191061
0.0,0.15,0.384424567025229,0.04020225607619791,0.05163499650157331,0.0850454648600669,79553.85131643317,False,100.0,100.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.02050500262137578,1.3051049860907329,1.3256099887121087,-0.015468352529009936
0.0,0.15,0.38468879109089404,0.039998401532984146,0.05146064086104991,0.07346547013071322,79553.85131643317,False,105.0,105.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.019996003792536188,1.3056139849195725,1.3256099887121087,-0.015084379238846283
0.0,0.15,0.3849437959969678,0.039802506164909095,0.051292952401458584,0.06389591649892329,79553.85131643317,False,110.0,110.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01950565446851149,1.3061043342435972,1.3256099887121087,-0.014714474569901314
0.0,0.15,0.3851898386176267,0.03961427950500769,0.051131697980312724,0.05591877364021822,79553.85131643317,False,115.0,115.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.019033362793798192,1.3065766259183105,1.3256099887121087,-0.014358192044320655
0.0,0.15,0.38542720493120153,0.03943341622636642,0.05097663048700162,0.049216125497723896,79553.85131643317,False,120.0,120.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.018578488830906403,1.3070314998812023,1.3256099887121087,-0.014015048912656628
0.0,0.15,0.3856561986044337,0.0392596047911733,0.050827496266529555,0.043543278008354246,79553.85131643317,False,125.0,125.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.018140366384977957,1.3074696223271307,1.3256099887121087,-0.01368454261769871
0.0,0.15,0.38587713251627265,0.03909253366388346,0.05068404048769026,0.03870981559402225,79553.85131643317,False,130.0,130.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01771831898912013,1.3078916697229885,1.3256099887121087,-0.013366162853324827
0.0,0.15,0.38609032249148745,0.03893189572214527,0.05054601098592336,0.034566057962736124,79553.85131643317,False,135.0,135.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01731167153046287,1.3082983171816458,1.3256099887121087,-0.01305940033484657
0.0,0.15,0.38629608270284566,0.03877739133102095,0.05041316097107491,0.030993245211394637,79553.85131643317,False,140.0,140.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.016919758610000724,1.308690230102108,1.3256099887121087,-0.012763753105420585
0.0,0.15,0.3864947223370431,0.03862873042494066,0.05028525088933775,0.027896335187196485,79553.85131643317,False,145.0,145.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01654193044981689,1.3090680582622918,1.3256099887121087,-0.012478730992279365
0.0,0.15,0.386686543219501,0.03848563385367873,0.050162049655082724,0.025198656254834632,79553.85131643317,False,150.0,150.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01617755695715739,1.3094324317549513,1.3256099887121087,-0.012203858672545637
0.0,0.15,0.38687183816708487,0.03834783418391168,0.05004333541420381,0.02283789462859706,79553.85131643317,False,155.0,155.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01582603040431496,1.3097839583077937,1.3256099887121087,-0.011938677694855545
0.0,0.15,0.3870508898929637,0.03821507610003303,0.04992889596052646,0.020763052944352267,79553.85131643317,False,160.0,160.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.015486767071413388,1.3101232216406953,1.3256099887121087,-0.011682747718625368
0.0,0.15,0.387223970329314,0.03808711651224195,0.049818528896935506,0.01893212340708838,79553.85131643317,False,165.0,165.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.015159208115430589,1.310450780596678,1.3256099887121087,-0.011435647169616201
0.0,0.15,0.38739134026494904,0.03796372445323597,0.049712041610465024,0.017310292053748604,79553.85131643317,False,170.0,170.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.014842819865747092,1.3107671688463616,1.3256099887121087,-0.011196973462886756
0.0,0.15,0.387553249218836,0.037844680824763534,0.04960925111369577,0.015868541548234055,79553.85131643317,False,175.0,175.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.014537093698768766,1.31107289501334,1.3256099887121087,-0.010966342908212561
0.0,0.15,0.38770993548870086,0.03772977804015052,0.04950998379203318,0.014582555703029302,79553.85131643317,False,180.0,180.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01424154560791191,1.3113684431041968,1.3256099887121087,-0.010743390385695743
0.0,0.15,0.38786162632794136,0.03761881959743635,0.04941407508673073,0.013431854359673367,79553.85131643317,False,185.0,185.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.013955715557537385,1.3116542731545713,1.3256099887121087,-0.01052776885839251
0.0,0.15,0.3880085382148434,0.037511619609057974,0.049321369136148506,0.012399105534344203,79553.85131643317,False,190.0,190.0,1.0,356237.61016735336,False,NON_PF_RESOLVED_MATHEMATICAL_DIAGNOSTIC,-0.01367916668825786,1.3119308220238508,1.3256099887121087,-0.010319148772821033
