CV48,CV6,J_abs,J_delta,J_relative,M6_48h_nm6_per_nm3,M6_6h_nm6_per_nm3,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,Sv48_nm_inv,Sv6_nm_inv,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,mathematical_combination,matrix_xAg,refinement_reason,relative_change,scan_grid
0.0,0.15,0.34209418001360203,0.03240993793689555,0.04485343597492127,61.66271732342683,42.07902274824046,7.87905874089604,14.105913046607922,True,22.1,1.2415730337078652,17.8,0.0032483545726973294,0.0038575278161968314,356237.61016735336,False,-2.7603263764941488e-05,1.2960285224181034,1.2960561256818683,True,0.0062,one_dimensional_extrema_neighborhood,-2.1297892288745698e-05,local_refine
0.0,0.0,0.3420941803658125,0.03234895691942474,0.04479807372828111,88.19498269022333,48.499397148330225,5.508750691873599,10.01753012369711,True,24.9,1.2205882352941178,20.4,0.00288307775327755,0.003519050787088774,356237.61016735336,False,0.00014184222164193017,1.2961490147119719,1.29600717249033,True,0.0062,minimum_J_abs,0.00010944555296663569,local_refine
0.0,0.15,0.34209423338927575,0.032399205742955045,0.04484369424580086,67.70962040309325,43.87703344069949,7.175408295338079,13.527875278421607,True,22.8,1.263157894736842,18.05,0.00314862438844785,0.003804099453091613,356237.61016735336,False,2.2062830906666164e-06,1.296049752043282,1.2960475457601914,True,0.0062,one_dimensional_extrema_neighborhood,1.7023164758762998e-06,local_refine
0.0,0.0,0.3420943011831277,0.032348992120457096,0.04479810569477316,88.19498269022333,48.143657271905425,5.508750691873599,10.091550983976983,True,24.9,1.2235872235872234,20.35,0.00288307775327755,0.0035276971035189675,356237.61016735336,False,0.00014174436391001244,1.2961490147119719,1.2960072703480618,True,0.0062,minimum_J_abs,0.00010937003761710758,local_refine
0.0,0.15,0.3420943034865306,0.03241722131483871,0.044860046785524896,55.98699499135129,41.024166616930344,8.677804050558521,14.468618985375272,True,21.4,1.2124645892351276,17.65,0.0033546091615238773,0.003890311338714086,356237.61016735336,False,-4.783063074853544e-05,1.2960142086140845,1.296062039244833,True,0.0062,one_dimensional_extrema_neighborhood,-3.6904584271602126e-05,local_refine
0.0,0.0,0.34209439731651825,0.03235195515336086,0.04480079622755904,87.13665425490385,45.36015585597849,5.575657868309829,10.710813548726232,True,24.8,1.243107769423559,19.95,0.00289470306679883,0.0035984278725118292,356237.61016735336,False,0.00013350741908357833,1.2961432132667392,1.2960097058476556,True,0.0062,minimum_J_abs,0.00010301421237911004,local_refine
0.0,0.15,0.34209441927245476,0.03241459963565436,0.04485766723492204,58.37475079967191,41.37380252736177,8.322847896719047,14.346349615324222,True,21.7,1.2259887005649717,17.7,0.0033082320763415207,0.003879321758661222,356237.61016735336,False,-4.0549975982795416e-05,1.296019453051895,1.2960600030278777,True,0.0062,one_dimensional_extrema_neighborhood,-3.128711316456172e-05,local_refine
0.0,0.15,0.34209442282686175,0.03237359036483215,0.044820440122822276,78.9731685704543,57.47870012937214,6.152015687215487,10.32666073931621,True,24.0,1.2151898734177216,19.75,0.002991193169025458,0.0034766579811799313,356237.61016735336,False,7.337505296178826e-05,1.296100469946223,1.2960270948932613,True,0.0062,minimum_J_abs,5.661536957900661e-05,local_refine
0.0,0.0,0.3420944440768989,0.03235485388469157,0.044803428320674084,86.08682640370132,44.009571283194326,5.643652951453894,11.03951158233787,True,24.7,1.250632911392405,19.75,0.0029064225124134004,0.0036348676484359997,356237.61016735336,False,0.0001254495914122522,1.2961375107018964,1.2960120611104842,True,0.0062,minimum_J_abs,9.679662340855153e-05,local_refine
0.0,0.0,0.342094450598294,0.032399269071842485,0.044843751732191434,67.70962040309325,35.878555487840714,7.175408295338079,13.541352635537432,True,22.8,1.2357723577235773,18.45,0.00314862438844785,0.0038909829840981566,356237.61016735336,False,2.0303674441723985e-06,1.296049752043282,1.296047721675838,True,0.0062,one_dimensional_extrema_neighborhood,1.56658386123858e-06,local_refine
