CV48,CV6,J_abs,J_delta,J_relative,M6_48h_nm6_per_nm3,M6_6h_nm6_per_nm3,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,Sv48_nm_inv,Sv6_nm_inv,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,mathematical_combination,matrix_xAg,refinement_reason,relative_change,scan_grid
0.5,0.0,0.35500490149679287,0.025848019623150656,0.03878884461920528,655126.5848959505,365.6165211595107,0.005525376688796666,1.328835388438545,True,199.0,4.975,40.0,0.0002308780255086988,0.0017947159014152746,356237.61016735336,False,0.019226806888863912,1.3169182284367897,1.2976914215479258,True,0.0062,registered_coarse_grid,0.014816162432459938,coarse
0.5,0.0,0.35500490149679287,0.025848019623150656,0.03878884461920528,655126.5848959505,365.6165211595107,0.005525376688796666,1.328835388438545,True,199.0,4.975,40.0,0.0002308780255086988,0.0017947159014152746,356237.61016735336,False,0.019226806888863912,1.3169182284367897,1.2976914215479258,True,0.0062,maximum_positive_delta,0.014816162432459938,local_refine
0.5,0.0,0.35502717926726385,0.02584816616452021,0.038789039853261514,658093.9378521715,368.3655060907369,0.005500462703256476,1.3189187474976913,True,199.3,4.970074812967582,40.1,0.00023053049210351758,0.0017902403006636158,356237.61016735336,False,0.019226351150071208,1.316930425303093,1.2977040741530217,True,0.0062,maximum_positive_delta,0.014815666786451107,local_refine
0.5,0.0,0.35504946243454166,0.025848326294671355,0.03878924798059922,661070.2375944583,371.12823591805545,0.005475698276127322,1.3091005342472015,True,199.6,4.965174129353233,40.2,0.00023018400338793105,0.0017857869665823627,356237.61016735336,False,0.01922585315209613,1.3169425953756004,1.2977167422235043,True,0.0062,maximum_positive_delta,0.014815138409291542,local_refine
0.5,0.0,0.3550717507876996,0.025848499918289972,0.03878946890990719,664055.4975901251,373.9047449180152,0.005451082286844218,1.299379530530102,True,199.9,4.96029776674938,40.3,0.0002298385546584844,0.001781355733414665,356237.61016735336,False,0.019225313191752802,1.3169547387425862,1.2977294255508334,True,0.0062,maximum_positive_delta,0.014814577533057354,local_refine
0.5,0.0,0.35501493993418715,0.025848744957017177,0.03878955776588575,656114.7092920002,366.98929765539634,0.005517055339760831,1.3238646876584295,True,199.1,4.971285892634207,40.05,0.00023076206467217996,0.001792475307281173,356237.61016735336,False,0.019224551137254853,1.3169222970414443,1.2976977459041894,True,0.0062,maximum_positive_delta,0.014814351953628364,local_refine
0.5,0.0,0.3550372227991104,0.025848896870352453,0.038789758097772,659085.0430138736,369.74515075010027,0.0054921913321569005,1.3139974139726192,True,199.4,4.966376089663761,40.15,0.00023041488002121898,0.001788010860687696,356237.61016735336,False,0.019224078698480307,1.31693448496665,1.2977104062681697,True,0.0062,maximum_positive_delta,0.01481384337031176,local_refine
0.5,0.0,0.35505951094744537,0.025849062329610595,0.038789971281773604,662064.3280109186,372.51476587917085,0.005467476508318023,1.3042279566231656,True,199.7,4.961490683229814,40.25,0.00023006873848888858,0.001783568597679776,356237.61016735336,False,0.01922356413450821,1.316946646127528,1.29772308199302,True,0.0062,maximum_positive_delta,0.01481330216072369,local_refine
0.5,0.0,0.35508180416940355,0.025849241239837676,0.038790197226924256,665052.5777504478,375.29817731915705,0.005442909751044292,1.294555106515696,True,200.0,4.956629491945477,40.35,0.0002297236353811553,0.0017791483533236923,356237.61016735336,False,0.01922300774104002,1.3169587806122225,1.2977357728711825,True,0.0062,maximum_positive_delta,0.014812728556068062,local_refine
0.5,0.0,0.3550249817237539,0.025849472512145328,0.03879027301687849,657103.8267778099,368.3655060907369,0.005508750691873608,1.3189187474976913,True,199.2,4.967581047381546,40.1,0.0002306462202622041,0.0017902403006636158,356237.61016735336,False,0.019222288509428864,1.3169263626624506,1.2977040741530217,True,0.0062,maximum_positive_delta,0.014812536149256341,local_refine
0.5,0.0,0.3550472696237337,0.025849629777597263,0.03879047842749353,660077.1427617068,371.12823591805545,0.0054839365369478334,1.3091005342472015,True,199.5,4.962686567164178,40.2,0.00023029938384075706,0.0017857869665823627,356237.61016735336,False,0.019221799432891817,1.3169385416563961,1.2977167422235043,True,0.0062,maximum_positive_delta,0.014812014677376542,local_refine
0.5,0.0,0.3550695626943123,0.025849800546286533,0.0387906966492241,663059.4145098781,373.9047449180152,0.005459271192266776,1.299379530530102,True,199.8,4.957816377171216,40.3,0.00022995358897012525,0.001781355733414665,356237.61016735336,False,0.01922126836460447,1.3169506939154378,1.2977294255508334,True,0.0062,maximum_positive_delta,0.01481146068368283,local_refine
0.5,0.0,0.3550127392270207,0.02585005323704987,0.03879079275408532,655126.5848959505,366.98929765539634,0.005525376688796666,1.3238646876584295,True,199.0,4.9687890137328345,40.05,0.0002308780255086988,0.001792475307281173,356237.61016735336,False,0.019220482532600336,1.3169182284367897,1.2976977459041894,True,0.0062,maximum_positive_delta,0.01481121670532624,local_refine
0.5,0.0,0.35503502683486976,0.025850202279130454,0.038790990363120594,658093.9378521715,369.74515075010027,0.005500462703256476,1.3139974139726192,True,199.3,4.963885429638855,40.15,0.00023053049210351758,0.001788010860687696,356237.61016735336,False,0.019220019034923208,1.316930425303093,1.2977104062681697,True,0.0062,maximum_positive_delta,0.014810715042498798,local_refine
0.5,0.0,0.3550573197108055,0.025850364876934196,0.03879120083344424,661070.2375944583,372.51476587917085,0.005475698276127322,1.3042279566231656,True,199.6,4.9590062111801245,40.25,0.00023018400338793105,0.001783568597679776,356237.61016735336,False,0.019219513382580544,1.3169425953756004,1.29772308199302,True,0.0062,maximum_positive_delta,0.014810180730594357,local_refine
0.5,0.0,0.35507961764510554,0.025850540935460846,0.03879142407404784,664055.4975901251,375.29817731915705,0.005451082286844218,1.294555106515696,True,199.9,4.954151177199504,40.35,0.0002298385546584844,0.0017791483533236923,356237.61016735336,False,0.019218965871403704,1.3169547387425862,1.2977357728711825,True,0.0062,maximum_positive_delta,0.014809614000916843,local_refine
