step,age_h,temperature_K,replicate_count,kappa_L_no_dis_fixed_6h_matrix_W_mK_mean,kappa_L_no_dis_fixed_6h_matrix_W_mK_sample_std,kappa_L_no_dis_fixed_6h_matrix_W_mK_min,kappa_L_no_dis_fixed_6h_matrix_W_mK_max,kappa_L_no_dis_pf_time_varying_matrix_W_mK_mean,kappa_L_no_dis_pf_time_varying_matrix_W_mK_sample_std,kappa_L_no_dis_pf_time_varying_matrix_W_mK_min,kappa_L_no_dis_pf_time_varying_matrix_W_mK_max,delta_kappa_PSD_W_mK_mean,delta_kappa_PSD_W_mK_sample_std,delta_kappa_PSD_W_mK_min,delta_kappa_PSD_W_mK_max,delta_kappa_PSD_plus_matrix_W_mK_mean,delta_kappa_PSD_plus_matrix_W_mK_sample_std,delta_kappa_PSD_plus_matrix_W_mK_min,delta_kappa_PSD_plus_matrix_W_mK_max,delta_kappa_matrix_given_PSD_W_mK_mean,delta_kappa_matrix_given_PSD_W_mK_sample_std,delta_kappa_matrix_given_PSD_W_mK_min,delta_kappa_matrix_given_PSD_W_mK_max
61761,23.000162937358443,600,3,1.2436529540344192,3.9382446444772051e-05,1.2436286186166632,1.2436983906126793,1.2396354537260004,0.0003833532374682198,1.2391941834936531,1.2398864226716475,-0.0015374922500252335,4.1312088805755596e-05,-0.0015624260197155682,-0.0014898057821577382,-0.0055549925584442343,0.00038136939751171164,-0.0059940129011839538,-0.0053056751504703126,-0.0040175003084190015,0.000422477559790042,-0.0045042071190262156,-0.0037454302022679187
65393,23.999897264660234,300,3,2.2827373081958755,0.00025631304801940148,2.2824875881675251,2.2829997411331333,2.2699108655663678,0.002243414598728339,2.2675178083655072,2.2719663860100914,-0.0037327736279406665,0.00025195627585787307,-0.003975217151402699,-0.0034722758151719546,-0.016559216257448384,0.0022369412349011993,-0.018944996953420556,-0.014509037194124108,-0.012826442629507717,0.0021067895029830684,-0.014969779802017857,-0.010758209276876762
65393,23.999897264660234,350,3,2.0036685881736909,0.00013159763461343229,2.0035677147836828,2.0038174441596244,1.9936904718411441,0.001677478508285354,1.9919183577244679,1.9952537606278196,-0.0031779638957069403,0.00012941145146429028,-0.0032731695390806337,-0.0030306152075771919,-0.013156080228253467,0.0016724524983656461,-0.014922526598295516,-0.01159695189040888,-0.0099781163325465272,0.0016420775494919036,-0.011649357059214882,-0.0083668449499458841
65393,23.999897264660234,400,3,1.7853824689114084,7.6076257054600256e-05,1.7853204372353031,1.7854673517176058,1.7773988936490863,0.0013007008733172127,1.7760364619325439,1.7786275194316077,-0.0027106739251947509,7.6188409844534974e-05,-0.0027760374233531948,-0.0026269982193558583,-0.010694249187516528,0.0012966882008796092,-0.012052141981647502,-0.0094689552270486033,-0.0079835752623217768,0.0013158013329410917,-0.0093231558487723021,-0.0066929178036954085
65393,23.999897264660234,450,3,1.6100018402824936,5.9035943502026202e-05,1.6099356252408201,1.6100489805798668,1.6034690834821801,0.0010375464683817586,1.6023904357900043,1.6044599513916487,-0.0023266511189497705,6.0838362236810279e-05,-0.002395594359583253,-0.002280499237596878,-0.0088594079192630595,0.0010342701894414715,-0.0099343389964581252,-0.0078712682087547226,-0.0065327568003132885,0.0010779773840171574,-0.0076304792367889451,-0.0054756738491714696
65393,23.999897264660234,500,3,1.4660189696797392,5.7585238056243356e-05,1.4659532487221394,1.4660605838115552,1.4605744345488143,0.00084664683210888077,1.4597001060506831,1.4613903772507211,-0.0020123614604465137,5.985314927321154e-05,-0.0020803573551193555,-0.0019676481872330509,-0.0074568965913712759,0.00084392214108481634,-0.0083281259481051695,-0.0066432288265376727,-0.0054445351309247618,0.00089929326631073617,-0.0063604777608721186,-0.0045628714714183172
65393,23.999897264660234,550,3,1.3456981334660281,5.8796589827288137e-05,1.3456350857616051,1.345751469681719,1.3410907555906133,0.00070384028029797424,1.340368223544476,1.3417742819461749,-0.00175418484364398,6.096858592975759e-05,-0.0018191584969473595,-0.0016982249099848357,-0.006361562719058818,0.00070153924060019997,-0.0070814710472277831,-0.0056799623123775511,-0.004607377875414838,0.00076164379371717315,-0.0053832461372429474,-0.0038608038154301916
65393,23.999897264660234,600,3,1.2436497987247266,5.9153001146491553e-05,1.2435903580438943,1.243708659786501,1.2397002333845037,0.00059426221035078347,1.2390934458630802,1.2402811235461553,-0.0015406475597180929,6.110158709748045e-05,-0.0016017397782235321,-0.0014795366083359962,-0.0054902128999407092,0.00059229349632909797,-0.0060947505317567874,-0.004910974275962543,-0.0039495653402226161,0.00065335771677710807,-0.0046152139234207912,-0.0033092344977390109
65394,24.00017252190894,300,3,2.2827373673274622,0.00025633957507284022,2.2824876253841686,2.2829998308100552,2.2699106777495857,0.0022434297858430498,2.267517673691323,2.271966322308721,-0.0037327144963539283,0.00025198291932725521,-0.0039751799347591543,-0.0034721861382500663,-0.01655940407423066,0.0022369564808870828,-0.018945131627604805,-0.014509100895494509,-0.01282668957787673,0.0021068127852170524,-0.014969951692845651,-0.010758323479441945
65394,24.00017252190894,350,3,2.0036686267237696,0.00013161549431632617,2.0035677387683664,2.0038175026763829,1.9936903182575316,0.0016774921985287269,1.9919182479182616,1.9952537049685646,-0.0031779253456284038,0.00012942926447076663,-0.0032731455543970611,-0.0030305566908186421,-0.013156233811866111,0.0016724662459827709,-0.014922636404501866,-0.011597007549663862,-0.0099783084662377064,0.0016420956075359281,-0.011649490850104804,-0.0083669337579943548
65394,24.00017252190894,400,3,1.7853824951466395,7.6086814214029508e-05,1.7853204599428951,1.7854673915794153,1.7773987661335593,0.0013007131783009554,1.7760363709709521,1.7786274711010086,-0.0027106476899636522,7.6198619875676835e-05,-0.0027760147157611659,-0.0026269583575464495,-0.010694376703043629,0.0012967005600568778,-0.012052232943239316,-0.0094690035576476816,-0.0079837290130799765,0.0013158157507762161,-0.0093232629466559747,-0.0066929888418865158
65394,24.00017252190894,450,3,1.6100018587444789,5.9039948418476155e-05,1.6099356413241597,1.6100490086598558,1.6034689761147394,0.0010375575252347367,1.6023903593406947,1.6044599093562963,-0.0023266326569642004,6.084200260236314e-05,-0.0023955782762437039,-0.0022804711576078773,-0.0088595152867039974,0.0010342812966955279,-0.0099344154457676748,-0.0078713102441070326,-0.0065328826297397962,0.0010779891632935845,-0.0076305669087266548,-0.0054757319678633287
65394,24.00017252190894,500,3,1.4660189830219406,5.7585709229229468e-05,1.4659532604217289,1.4660605918230323,1.4605743430068958,0.00084665678200421127,1.4597000409678413,1.4613903405189403,-0.002012348118245022,5.9853447787713035e-05,-0.0020803456555298361,-0.0019676401757560136,-0.0074569881332899879,0.0008439321374969364,-0.008328191030946952,-0.0066432655583184008,-0.0054446400150449659,0.00089930307164157977,-0.0063605508551909384,-0.0045629199027885647
65394,24.00017252190894,550,3,1.3456981433173414,5.8795815548668808e-05,1.3456350944586646,1.3457514755203099,1.3410906766728126,0.00070384925631996828,1.3403681675078833,1.3417742496623952,-0.0017541749923309553,6.0967741555804251e-05,-0.0018191497998878425,-0.0016982190713938916,-0.0063616416368594093,0.00070154825940830351,-0.0070815270838204825,-0.0056799945961572007,-0.0046074666445284533,0.00076165208355515469,-0.0053833080124265908,-0.0038608447962693582
65394,24.00017252190894,600,3,1.2436498061265415,5.9151902094189688e-05,1.2435903646249264,1.2437086641118724,1.2397001646815313,0.00059427033236571073,1.2390933971322986,1.2402810949996834,-0.0015406401579029321,6.1100458464210993e-05,-0.0016017331971913684,-0.0014795322829646018,-0.0054902816029131314,0.00059230165765948226,-0.0060947992625384195,-0.004911002822434396,-0.0039496414450101991,0.00065336481766546098,-0.0046152669795738177,-0.0033092696252430276
69027,25.000182106459437,300,3,2.2830388545486762,0.00064942139890187666,2.2824140238400177,2.2837103494102036,2.2707455158265737,0.0018647092828161078,2.2686228006135121,2.2721194447091331,-0.003431227275140003,0.00064323228493790604,-0.0040487814789100796,-0.0027650737940119186,-0.015724565997242479,0.0018582114254074493,-0.017840004705415691,-0.014355978495082411,-0.012293338722102476,0.0012980394859035656,-0.013791223226505611,-0.011497888238731324
69027,25.000182106459437,350,3,2.0038459883488273,0.0003854466615707646,2.0034913800891365,2.0042562278034635,1.9942840656899266,0.0013339285819642262,1.9927607264701002,1.9952430768255895,-0.0030005637205703373,0.00038073904971886607,-0.0033495042336268988,-0.0025944847147649774,-0.012562486379471327,0.0013288780553992242,-0.014080157852663255,-0.011607635692638896,-0.0095619226589009898,0.0010127763629816534,-0.010730653619036357,-0.0089419633797926945
69027,25.000182106459437,400,3,1.785488727152502,0.00023518416739490151,1.7852867903801377,1.7857469461271362,1.7778390620353901,0.00099498303880647481,1.7766998702875987,1.7785377813728225,-0.0026044156841012653,0.00023155819099479342,-0.002801813534053732,-0.0023495285315200398,-0.010254080801213187,0.0009909477391005356,-0.011388733626592762,-0.0095586932858338081,-0.0076496651171119217,0.00081217381260304011,-0.0085869200925390299,-0.0071529105044829677
69027,25.000182106459437,450,3,1.6100653509261391,0.00014604372728755738,1.6099536983148997,1.6102306260375201,1.6038064170504069,0.00076699543093378044,1.6029264378284938,1.6043330635585165,-0.0022631404753042559,0.00014327252037640191,-0.0023710764715627608,-0.0021005935628832795,-0.0085220743510362826,0.00076369923895145038,-0.009398336957968656,-0.0079981560418869169,-0.0062589338757320272,0.00066578059944715645,-0.0070272604864058952,-0.0058519786617865499
69027,25.000182106459437,500,3,1.4660558593893891,9.2058690179162253e-05,1.465999401828211,1.4661620895178953,1.4608399368563967,0.00060715275626938426,1.4601421927555205,1.4612479641831415,-0.0019754717507963391,9.0038425377622917e-05,-0.0020288301705773115,-0.001871516559363462,-0.0071913942837889726,0.00060441109285957995,-0.0078860392432678061,-0.0067856418941172336,-0.005215922532992634,0.00055569010600637259,-0.0058572090726904946,-0.0048764331915336356
69027,25.000182106459437,550,3,1.3457179958507155,5.9715031508098898e-05,1.3456723390908005,1.3457855733110387,1.3413043624067003,0.00049123184515085583,1.3407390939019053,1.3416277687550158,-0.0017343224589564759,5.8443292365700025e-05,-0.0017806769879595841,-0.0016686709475137729,-0.0061479559029720132,0.00048891669285778085,-0.0067106006897985626,-0.0058264755035366544,-0.0044136334440155372,0.00047081970208787734,-0.0049569812484024922,-0.0041261145276212385
69027,25.000182106459437,600,3,1.24365855815022,4.1673498389983416e-05,1.2436168835498858,1.2437002305465783,1.2398752810264611,0.00040476720181620578,1.2394090289501183,1.2401365715572732,-0.0015318881342244091,4.1193103481579937e-05,-0.0015741610864929978,-0.0014918672755395157,-0.0053151652579835522,0.00040278701006244533,-0.0057791674447187358,-0.0050555262648446231,-0.0037832771237591434,0.00040401396469912413,-0.0042495314040780219,-0.0035366409778943009
72660,26.000191691009931,300,3,2.2830866356228507,0.0006684787116210207,2.2823773175555808,2.2837049510568894,2.2720710377207998,0.0019492408798011218,2.270249236946166,2.2741266308444636,-0.0033834462009654231,0.00066201683017113829,-0.00408548776334694,-0.0027704721473260641,-0.014399044103016548,0.0019431415257291894,-0.016213568372761777,-0.012348792359751837,-0.011015597902051125,0.0013055414033611547,-0.012128080609414837,-0.0095783202124257727
72660,26.000191691009931,350,3,2.0038489628565679,0.00040257517492953149,2.0034223294710656,2.00422213804065,1.9952823327213907,0.0014044005770091879,1.9939879244732643,1.9967755400641773,-0.0029975892128294803,0.00039754423673779945,-0.0034185548516978415,-0.0026285744775784714,-0.011564219348007295,0.0013996848544311695,-0.012852959849499079,-0.010075172454051096,-0.0085666301351778138,0.0010176293510314534,-0.0094344049978012379,-0.0074465979764726242
72660,26.000191691009931,400,3,1.7854698562646416,0.00024875368163580053,1.7852065588589505,1.7857009245392255,1.7786173474678602,0.0010539808179660653,1.7776583022997778,1.7797457535844585,-0.0026232865719616103,0.00024472659323424614,-0.0028820450552409227,-0.0023955501194308226,-0.0094757953687429151,0.0010502304034276163,-0.010430301614413606,-0.0083507210741977644,-0.0068525087967813052,0.00081545040063329608,-0.0075482565591726836,-0.0059551709547669418
72660,26.000191691009931,450,3,1.6100360005310985,0.00015533464292453552,1.6098717957867206,1.610180604525149,1.6044298974680202,0.00081678581579278477,1.6036954509286916,1.605309546614794,-0.0022924908703445546,0.00015203881066732324,-0.0024529789997418394,-0.0021506150752543807,-0.0078985939334230704,0.00081373471917870616,-0.0086293238577708209,-0.0070216729856094062,-0.0056061030630785158,0.00066806707297392362,-0.0061763448580289815,-0.0048710579103550256
72660,26.000191691009931,500,3,1.4660219089374202,9.644095781655932e-05,1.4659201140388289,1.4661119114670784,1.4613504391083014,0.00064955509113740688,1.4607727639993477,1.4620535717481873,-0.0020094222027651951,9.3694406513307975e-05,-0.0021081179599593547,-0.0019216946101803245,-0.0066808920318840821,0.00064702632819095497,-0.0072554679994405458,-0.0059800343290714597,-0.0046714698291188865,0.0005573275705074356,-0.0051473500394811911,-0.0040583397188911352
72660,26.000191691009931,550,3,1.3456825676632793,5.8228149618378443e-05,1.3456212299454968,1.3457370856456534,1.3417299341557125,0.00052766863050906837,1.341265447032989,1.3423036787686704,-0.0017697506463925095,5.5904982930119681e-05,-0.0018284646462070064,-0.0017171586128990057,-0.0057223841539598324,0.00052553998339439391,-0.0061842475587148282,-0.0051505654898820197,-0.0039526335075673229,0.00047201676820054654,-0.0043557829125078218,-0.0034334068769830139
72660,26.000191691009931,600,3,1.2436233241480394,3.2883135141613933e-05,1.2435887965375239,1.2436542694612844,1.2402354201913639,0.00043634531631170105,1.2398549837903652,1.2407117298871293,-0.0015671221364050119,3.0894016281774464e-05,-0.0015993998573131663,-0.001537828360833382,-0.0049550260930804795,0.00043452973607035664,-0.0053332126044718375,-0.0044803679349885162,-0.0033879039566754678,0.0004049035313125381,-0.0037338127471586713,-0.0029425395741551341
76293,27.000201275560428,300,3,2.2830873722764906,0.00065954404252853828,2.2823857442080802,2.2836946758509287,2.273098214181247,0.0026135362218337129,2.2703131698464807,2.2754973234650171,-0.0033827095473255575,0.0006530767077499261,-0.0040770611108476018,-0.0027807473532868165,-0.013371867642568999,0.0026070649047799559,-0.016149635472447077,-0.010978099739198388,-0.0099891580952434413,0.0019539994569957209,-0.012072574361599475,-0.0081973523859115716
76293,27.000201275560428,350,3,2.0038316706428714,0.00038535574712022619,2.0034266030263668,2.0041937012265865,1.9960639691357809,0.0019075691101350673,1.9940354569254652,1.9978216454245441,-0.0030148814265262835,0.00038033932769475045,-0.0034142812963966485,-0.0026570112916419752,-0.010782582933617077,0.001902531922558787,-0.012805427397298175,-0.0090290670936843398,-0.0077677015070907922,0.0015223816237912823,-0.0093911461009015262,-0.0063720558020423645
76293,27.000201275560428,400,3,1.7854448411097099,0.00022877696750083992,1.7852085609840462,1.7856652928410901,1.7792318361706647,0.001447794263891005,1.7776949652896981,1.7805700339756327,-0.0026483017268932318,0.00022478748024178154,-0.0028800429301452102,-0.0024311818175661859,-0.0088613066659382813,0.0014437626596999651,-0.010393638624493384,-0.0075264406830235497,-0.0062130049390450486,0.0012194926763683866,-0.0075135956943481741,-0.0050952588654573638
76293,27.000201275560428,450,3,1.6100081720291561,0.00013521018319945474,1.6098725068135369,1.610142922538861,1.6049255429618412,0.0011330944729618603,1.6037245562449565,1.6059756208663443,-0.0023203193722869386,0.00013198547112846639,-0.0024522679729255259,-0.0021882970615423325,-0.0074029484396020973,0.0011297949433102515,-0.008600218541505944,-0.0063555987340591091,-0.0050826290673151586,0.00099880738200647484,-0.0061479505685804181,-0.0041673016725167766
76293,27.000201275560428,500,3,1.4659936709341637,7.7542989902526659e-05,1.4659200740791158,1.4660746343079496,1.4617586035131704,0.00090899694560564177,1.4607964104348685,1.4626028994564664,-0.0020376602060218443,7.4929585767340666e-05,-0.0021081579196724487,-0.001958971769309148,-0.0062727276270150662,0.00090624682780855129,-0.0072318215639197714,-0.0054307066207923693,-0.0042350674209932215,0.00083305787392158831,-0.0051236636442473227,-0.0034717348514832214
76293,27.000201275560428,550,3,1.3456550956830953,4.1606767671413038e-05,1.3456207496330199,1.3457013614005011,1.3420718550092314,0.00074418802264751061,1.3412850266329126,1.342764420735439,-0.0017972226265768516,3.9569692499334643e-05,-0.0018289449586839091,-0.0017528828580513078,-0.0053804633004405451,0.00074186071306085375,-0.0061646679587912256,-0.0046898235231134233,-0.0035832406738636933,0.00070541053196819287,-0.0043357230001073166,-0.0029369406650621155
76293,27.000201275560428,600,3,1.2435971683726244,2.0449633523169885e-05,1.2435828550652843,1.2436205895409189,1.2405259854764672,0.00061969440059761146,1.2398714549669603,1.2411036773856037,-0.0015932779118202529,1.9278306080906047e-05,-0.0016081895710944316,-0.0015715082811988967,-0.0046644608079772594,0.00061769939781963084,-0.0053167414278767477,-0.0040884204365141397,-0.0030711828961570062,0.00060501864421554368,-0.0037166055447093171,-0.0025169121553152429
79926,28.000210860110926,300,3,2.2830877824482472,0.00072620883957657514,2.2824019948170187,2.2838485886617628,2.2738985452486649,0.0030743178749174124,2.2703499529153408,2.2757568041150336,-0.0033822993755689978,0.00072007858447162363,-0.0040608105019090956,-0.0026268345424527162,-0.01257153657515131,0.0030680656742605099,-0.016112852403586952,-0.010715212833271703,-0.0091892371995823119,0.0025295487117970926,-0.012052041901677857,-0.0072559597509265217
79926,28.000210860110926,350,3,2.0038209681625818,0.00043679546601446651,2.0034362274908317,2.0042957765283975,1.9966756783843469,0.0022668289737340966,1.9940611204155512,1.9980905611187487,-0.0030255839068159909,0.00043219886826207553,-0.0034046568319316961,-0.0025549359898309199,-0.010170873685050763,0.0022619896019399899,-0.012779763907212249,-0.0087574982484528441,-0.0071452897782347717,0.0019700752457090581,-0.0093751070752805532,-0.005640339349767487
79926,28.000210860110926,400,3,1.7854293370466199,0.00027250735169125209,1.7852143883724474,1.7857358291148997,1.779714413210397,0.0017363675956918571,1.7777136660877724,1.7808276169132931,-0.0026638057899831167,0.00026905487614224574,-0.0028742155417440518,-0.0023606455437565899,-0.0083787296262058195,0.0017325146135195705,-0.010374937826419073,-0.0072667330236686478,-0.0057149238362227033,0.0015776742913625492,-0.007500722284675021,-0.0045101767392199399
79926,28.000210860110926,450,3,1.6099908923878192,0.00017578861387757452,1.6098760500100451,1.610193262043305,1.6053158884025471,0.0013703491436400507,1.6037386595734959,1.6062145877437544,-0.002337599013624144,0.00017326377918809393,-0.0024487247764173325,-0.0021379575570983356,-0.0070126029988960932,0.0013672112080957281,-0.0085861152129664831,-0.0061148920737092993,-0.0046750039852719487,0.0012918872363127019,-0.0061373904365491505,-0.0036887773663525358
79926,28.000210860110926,500,3,1.4659761070387616,0.00011806161611502087,1.4658946287197856,1.4661115008751142,1.4620808039487125,0.0011077410291758843,1.4608073465731117,1.4628215514911276,-0.0020552241014238546,0.00011635430966357387,-0.0021375266247241065,-0.0019221052021445306,-0.0059505271914728946,0.0011051374956254855,-0.0072208854256765598,-0.0052106038533821231,-0.0038953030900490404,0.0010773109375760458,-0.0051148449482736336,-0.0030730772286580166
79926,28.000210860110926,550,3,1.3456379823510025,8.4091725959043739e-05,1.3455630597407597,1.3457289354333479,1.3423422934458535,0.00091324811451920474,1.3412937039685986,1.3429633724797754,-0.001814335958669459,8.313847881562028e-05,-0.0018899563380003759,-0.0017253088252044968,-0.0051100248638186558,0.00091105418205379186,-0.0061559906231052341,-0.0044896435989847383,-0.0032956889051491967,0.00091210395378946434,-0.0043282479103017302,-0.0025996872609843624
79926,28.000210860110926,600,3,1.2435808531871424,6.4978708106345248e-05,1.2435123225382885,1.2436415740428042,1.2407561895260175,0.00076536185244149174,1.2398784741968316,1.2412844374353615,-0.001609593097302205,6.4688485434498332e-05,-0.0016787220980902795,-0.0015505237793136395,-0.0044342567584269394,0.00076348859821867023,-0.0053097221980054066,-0.0039066072010172093,-0.0028246636611247342,0.0007822000921161522,-0.0037101887835027103,-0.0022278851029269298
83559,29.000220444661423,300,3,2.2832006564200511,0.00081530735780326741,2.2824268431902204,2.284051929163891,2.2739495417083027,0.0030970557029208214,2.2703734028648856,2.2757509248990435,-0.0032694254037650694,0.00080916065492582848,-0.0040359621287073821,-0.002423494040324492,-0.012520540115513215,0.0030907619288328522,-0.016089402454042112,-0.010721092049261749,-0.009251114711748146,0.0024734489520372642,-0.01205344032533473,-0.0073722720069984149
83559,29.000220444661423,350,3,2.003895162733444,0.00049578654597318551,2.0034514769489369,2.0044303129710275,1.9967018639823804,0.0022753635708349547,1.9940753504859854,1.9980729957634016,-0.0029513893359540688,0.00049114850286014237,-0.0033894073738265362,-0.0024203995472009687,-0.010144688087017517,0.0022704909520757915,-0.012765533836778031,-0.0087750636037999818,-0.0071932987510634483,0.001926480981658519,-0.0093761264629514951,-0.0057307025169652803
83559,29.000220444661423,400,3,1.785480154293664,0.0003126546083362582,1.7852240571434044,1.7858285743536453,1.7797268943810385,0.0017374830614223927,1.7777225604664275,1.7808054259753505,-0.0026129885429388988,0.00030912400160760969,-0.0028645467707870687,-0.0022679003050110058,-0.0083662484555647367,0.0017336031691582139,-0.010366043447763928,-0.0072889239616111823,-0.005753259912625837,0.0015428224668401047,-0.0075014966769768598,-0.0045824054085925603
83559,29.000220444661423,450,3,1.6100268325444891,0.00020329180181285697,1.609882305923193,1.6102592882347526,1.6053205075515857,0.0013675172213623097,1.6037443081268021,1.606191068653162,-0.0023016588569540661,0.00020063461475480676,-0.0024424688632693758,-0.0020719313656507587,-0.0070079838498573466,0.0013643572635786282,-0.0085804666596602797,-0.0061384111643016936,-0.0047063249929032809,0.0012633867633062127,-0.0061379977963909038,-0.0037478348223596303
83559,29.000220444661423,500,3,1.4660021821711708,0.00013647151530362701,1.4659205389099483,1.4661597310818495,1.462080807717667,0.0011028276895516701,1.4608109429631468,1.4627982721599855,-0.00202914896901496,0.00013455793802065854,-0.0021116164345613697,-0.0018738749954092526,-0.0059505234225187831,0.0011002059529158132,-0.0072172890356414499,-0.005233883184524224,-0.0039213744535038231,0.0010535699064861445,-0.0051153335585671922,-0.0031222667499628542
83559,29.000220444661423,550,3,1.3456572930648845,9.5564200851237831e-05,1.3455823563401892,1.3457649104254665,1.3423395638160933,0.00090729195151515926,1.3412959632286008,1.342941063831439,-0.0017950252447876587,9.4325684392222462e-05,-0.0018706597385709234,-0.0016893338330858931,-0.0051127544935787306,0.00090508283625334595,-0.0061537313631030433,-0.0045119522473211493,-0.0033177292487910717,0.00089202153299418644,-0.0043286492003968835,-0.0026412925087502259
83559,29.000220444661423,600,3,1.2435953948248828,7.1096206733379383e-05,1.243526946762407,1.2436688721065512,1.2407518534771005,0.00075895434787549647,1.239879841547828,1.2412634114011032,-0.0015950514595618099,7.047719317718548e-05,-0.0016640978739717038,-0.0015232257155666229,-0.0044385928073441177,0.00075706832607224306,-0.0053083548470089781,-0.0039276332352755627,-0.0028435413477823079,0.00076499072014521235,-0.0037105240578618748,-0.0022635353613038589
87192,30.000230029211917,300,3,2.2833756426137217,0.00095089337626905537,2.2824653515101416,2.284362507821994,2.2738688786549552,0.0030261119476709206,2.2703747101737495,2.2756370220633264,-0.0030944392100942983,0.00094471902944719491,-0.0039974538087861333,-0.0021129153822214697,-0.012601203168860783,0.0030197990656925773,-0.016088095145178283,-0.010838401140889076,-0.0095067639587664843,0.0022952322021285426,-0.012090641336392149,-0.0077041647812396974
87192,30.000230029211917,350,3,2.0040111723635543,0.00058632013174551053,2.0034756560553553,2.0046376616281387,1.9966192089214649,0.0022074341400245188,1.9940706621847721,1.9979315300323874,-0.0028353797058435029,0.00058162928507964604,-0.0033652282674081491,-0.0022130508900897183,-0.010227343147932869,0.0022025497736680977,-0.012770222137991283,-0.0089165293348141272,-0.0073919634420893665,0.0017879183671990592,-0.0094049938705831337,-0.0059886693747814856
87192,30.000230029211917,400,3,1.7855603804891675,0.00037512791582433342,1.7852398200530382,1.7859729536090787,1.7796482931539332,0.0016753052099762909,1.7777152689053772,1.7806796935471367,-0.002532762347435602,0.00037150906123545785,-0.0028487838611532812,-0.0021235210495775814,-0.0084448496826697497,0.0016714189257733319,-0.010373335008814211,-0.0074146563898249696,-0.0059120873352341468,0.0014320033361977758,-0.0075245511476609295,-0.004788674258249026
87192,30.000230029211917,450,3,1.6100841840319864,0.00024713652894994858,1.6098928630484945,1.6103632121187381,1.6052479735687208,0.0013115875891407838,1.6037360269759811,1.6060799411380002,-0.0022443073694567626,0.000244339847567346,-0.0024319117379678623,-0.0019680074816652571,-0.0070805178327223066,0.0013084251408177823,-0.0085887478104813564,-0.0062495386794634289,-0.0048362104632655445,0.0011727350844839837,-0.0061568360725134941,-0.003916535790726261
87192,30.000230029211917,500,3,1.4660442890937635,0.00016716090512913702,1.4659334798035315,1.4662365650072389,1.4620147174082543,0.0010528234374275372,1.4608024634974948,1.4627000121113785,-0.0019870420464220828,0.00016503579535593103,-0.0020947521952567882,-0.001797041070019878,-0.0060166137319312973,0.0010502020528865828,-0.007225768501293528,-0.0053321432331312479,-0.0040295716855092145,0.00097803785486343022,-0.0051310163060367397,-0.0032628103591416657
87192,30.000230029211917,550,3,1.3456888891454326,0.00011638353512557738,1.345614104346162,1.3458229798004653,1.3422796348166595,0.00086262380760032231,1.3412876746606528,1.3428539163640623,-0.0017634291642393645,0.00011484335510418724,-0.0018389117325980919,-0.0016312644580871449,-0.0051726834930125127,0.00086041711176729034,-0.0061620199310510326,-0.0045990997146978518,-0.003409254328773148,0.00082811632442563073,-0.0043419086290181763,-0.0027601879820997599
87192,30.000230029211917,600,3,1.2436195361413003,8.4175288882259842e-05,1.2435512254770282,1.2437135723478325,1.240697562313537,0.00071898613285895226,1.2398719286242792,1.2411857967795514,-0.001570910143144107,8.3169963995862671e-05,-0.0016398191593505196,-0.001478525474285286,-0.0044928839709075978,0.00071710402650080577,-0.0053162677705578254,-0.0040052478568273209,-0.002921973827763491,0.00071021865773226956,-0.0037218819747613097,-0.0023654286974768013
90825,31.000239613762414,300,3,2.2833752288966145,0.00099254713722418133,2.2825286764779249,2.284467580267223,2.275268232569704,0.0042952188601204661,2.2703257985445968,2.2780974502623303,-0.0030948529272016856,0.00098674894246587462,-0.0039341288410028596,-0.002007842936992521,-0.011201849254112309,0.0042890816781145343,-0.016137006774330942,-0.0083745666859749157,-0.0081069963269106236,0.0036928402868522548,-0.012202877933328082,-0.0050319796823652396
90825,31.000239613762414,350,3,2.0039894402424827,0.00061265880364959975,2.003515998391586,2.0046813978317157,1.9976862030317333,0.0031902487954327697,1.9940237693186262,1.9998603803081367,-0.0028571118269153928,0.00060839446718259703,-0.0033248859311774126,-0.0021693146865127133,-0.0091603490376646803,0.0031855119738183634,-0.012817115004137181,-0.006987679059064833,-0.0063032372107492867,0.0028747818016777111,-0.009492229072959768,-0.0039105441960087806
90825,31.000239613762414,400,3,1.7855295498492716,0.00039519558608812116,1.7852665745015905,1.7859840120207857,1.7804884427943974,0.0024591601270035155,1.7776722689773963,1.7822117158456328,-0.0025635929873316274,0.00039207073757884799,-0.0028220294126009016,-0.0021124626378705713,-0.0076047000422057769,0.0024553983793617821,-0.010416334936795169,-0.0058826340913289421,-0.0050411070548741499,0.0023013834580031646,-0.007594305524194267,-0.0031263471798055331
90825,31.000239613762414,450,3,1.6100500818730665,0.00026567551810773103,1.6098826783154601,1.6103564167976441,1.6059264973436125,0.0019514992061638369,1.6036972620188392,1.6073261265000578,-0.002278409528376546,0.00026345391416508551,-0.0024468015020036038,-0.0019748028027593012,-0.0064019940578307439,0.0019484425350312392,-0.0086275127676231911,-0.0050033533174058675,-0.0041235845294541979,0.001883981814860321,-0.0062138884872564581,-0.0025565518154022637
90825,31.000239613762414,500,3,1.4660097689623302,0.00018674837632459517,1.4658630524391043,1.4662199871977093,1.4625740647238203,0.0015851939240095014,1.4607677185243797,1.4637335088373928,-0.0020215621778552815,0.00018527972386397863,-0.0021691029054053956,-0.0018136188795494501,-0.0054572664163649405,0.0015826629785607258,-0.007260513474408592,-0.0042986465071168656,-0.003435704238509659,0.0015707092826601533,-0.0051785487257975937,-0.0021295436017114699
