replicate,step,age_h,temperature_K,matrix_xAg_6h_fixed,matrix_xAg_pf,kappa_L_no_dis_fixed_6h_matrix_W_mK,kappa_L_no_dis_pf_time_varying_matrix_W_mK,delta_kappa_PSD_W_mK,delta_kappa_PSD_plus_matrix_W_mK,delta_kappa_matrix_given_PSD_W_mK
B,7266,8.0000191691009928,450,0.0062032544917148096,0.0073352132948504341,1.6129815854488467,1.5918176164580251,0.00065681066238432173,-0.020507158328437303,-0.021163968990821624
B,7266,8.0000191691009928,500,0.0062032544917148096,0.0073352132948504341,1.46857544922729,1.4509017656207588,0.00054721722850170629,-0.017126466378029503,-0.01767368360653121
B,7266,8.0000191691009928,550,0.0062032544917148096,0.0073352132948504341,1.3479125612123262,1.3329313210185596,0.00046286662062233752,-0.014518373573144228,-0.014981240193766565
B,7266,8.0000191691009928,600,0.0062032544917148096,0.0073352132948504341,1.2455847775335953,1.2327241038596279,0.0003965811387582896,-0.012464092535209081,-0.012860673673967371
B,10899,9.00002875365149,300,0.0062032544917148096,0.0071792094495938021,2.2862292382370266,2.2505201138761217,-0.00023356708190114261,-0.035942691442806041,-0.035709124360904898
B,10899,9.00002875365149,350,0.0062032544917148096,0.0071792094495938021,2.0066736648402306,1.9788075910363745,-0.00016721948253284324,-0.028033293286388927,-0.027866073803856084
B,10899,9.00002875365149,400,0.0062032544917148096,0.0071792094495938021,1.7879632751342327,1.7656126677168082,-0.00012532877995874436,-0.022475936197383195,-0.022350607417424451
B,10899,9.00002875365149,450,0.0062032544917148096,0.0071792094495938021,1.6122275262160459,1.593902333270828,-9.7248570416486046e-05,-0.018422441515634436,-0.01832519294521795
B,10899,9.00002875365149,500,0.0062032544917148096,0.0071792094495938021,1.467950686000671,1.452653101070934,-7.75459981172677e-05,-0.015375130927854253,-0.015297584929736985
B,10899,9.00002875365149,550,0.0062032544917148096,0.0071792094495938021,1.3473864820258217,1.3344232811309371,-6.3212565882153626e-05,-0.013026413460766717,-0.012963200894884563
B,10899,9.00002875365149,600,0.0062032544917148096,0.0071792094495938021,1.2451357225144544,1.2340103159844207,-5.2473880382652993e-05,-0.011177880410416341,-0.011125406530033688
B,14532,10.000038338201986,300,0.0062032544917148096,0.0070795249813909601,2.2851650034970756,2.2529633873710981,-0.0012978018218521292,-0.033499417947829624,-0.032201616125977495
B,14532,10.000038338201986,350,0.0062032544917148096,0.0070795249813909601,2.0058387698898836,1.9807226261682769,-0.001002114432879786,-0.02611825815448654,-0.025116143721606754
B,14532,10.000038338201986,400,0.0062032544917148096,0.0070795249813909601,1.7872912792234084,1.767154389648633,-0.00079732469078308554,-0.020934214265558415,-0.02013688957477533
B,14532,10.000038338201986,450,0.0062032544917148096,0.0070795249813909601,1.6116752338555969,1.5951704116807615,-0.00064954093086555531,-0.017154363105700954,-0.016504822174835398
B,14532,10.000038338201986,500,0.0062032544917148096,0.0070795249813909601,1.4674888587585773,1.4537145786958361,-0.00053937324021102739,-0.014313653302952201,-0.013774280062741173
B,14532,10.000038338201986,550,0.0062032544917148096,0.0070795249813909601,1.3469946491286235,1.3353249249280339,-0.0004550454630802836,-0.012124769663669932,-0.011669724200589648
B,14532,10.000038338201986,600,0.0062032544917148096,0.0070795249813909601,1.2447991361395467,1.2347857504133162,-0.00038906025529028554,-0.010402445981520847,-0.010013385726230561
B,18165,11.000047922752483,300,0.0062032544917148096,0.0069071618071722607,2.2839881995729185,2.257969119731059,-0.0024746057460092175,-0.0284936855878688,-0.026019079841859583
B,18165,11.000047922752483,350,0.0062032544917148096,0.0069071618071722607,2.0049183319090238,1.984637589692628,-0.0019225524137396199,-0.022203294630135373,-0.020280742216395753
B,18165,11.000047922752483,400,0.0062032544917148096,0.0069071618071722607,1.7865520454763091,1.7703003930871293,-0.0015365584378823627,-0.017788210827062167,-0.016251652389179805
B,18165,11.000047922752483,450,0.0062032544917148096,0.0069071618071722607,1.6110686832697763,1.5977539723990739,-0.001256091516686153,-0.014570802387388504,-0.013314710870702351
B,18165,11.000047922752483,500,0.0062032544917148096,0.0069071618071722607,1.466982315009576,1.4558742992856908,-0.0010459169892123032,-0.012153932713097504,-0.011108015723885201
B,18165,11.000047922752483,550,0.0062032544917148096,0.0069071618071722607,1.3465653217531641,1.3371572948690467,-0.00088437283853970428,-0.010292399722657164,-0.0094080268841174597
B,18165,11.000047922752483,600,0.0062032544917148096,0.0069071618071722607,1.2444306546865223,1.2363600170317091,-0.00075754170831476841,-0.0088281793631279637,-0.0080706376548131953
B,21798,12.00005750730298,300,0.0062032544917148096,0.0068773635843168068,2.2837335683947178,2.2587824341534413,-0.0027292369242100101,-0.027680371165486495,-0.024951134241276485
B,21798,12.00005750730298,350,0.0062032544917148096,0.0068773635843168068,2.0047111564797877,1.9852659301253599,-0.0021297278429757149,-0.021574954197403517,-0.019445226354427803
B,21798,12.00005750730298,400,0.0062032544917148096,0.0068773635843168068,1.7863808174738682,1.770800640125235,-0.0017077864403232113,-0.017287963788956473,-0.015580177348633262
B,21798,12.00005750730298,450,0.0062032544917148096,0.0068773635843168068,1.6109250939507049,1.598161798267608,-0.0013996808357574775,-0.014162976518854453,-0.012763295683096976
B,21798,12.00005750730298,500,0.0062032544917148096,0.0068773635843168068,1.4668603284456432,1.4562132246742054,-0.001167903553145111,-0.011815007324582849,-0.010647103771437738
B,21798,12.00005750730298,550,0.0062032544917148096,0.0068773635843168068,1.346460490621308,1.3374434656407741,-0.00098920397039581331,-0.01000622895092973,-0.0090170249805339164
B,21798,12.00005750730298,600,0.0062032544917148096,0.0068773635843168068,1.2443396485539779,1.2366048893832597,-0.00084854784085908186,-0.0085833070115772792,-0.0077347591707181973
B,25431,13.000067091853477,300,0.0062032544917148096,0.0068530334266405602,2.2835137594870609,2.2594340608563117,-0.0029490458318668367,-0.02702874446261605,-0.024079698630749213
B,25431,13.000067091853477,350,0.0062032544917148096,0.0068530334266405602,2.0045288769839891,1.9857655221450274,-0.0023120073387743467,-0.021075362177735979,-0.018763354838961632
B,25431,13.000067091853477,400,0.0062032544917148096,0.0068530334266405602,1.7862281646605127,1.7711960371380988,-0.0018604392536787362,-0.016892566776092632,-0.015032127522413896
B,25431,13.000067091853477,450,0.0062032544917148096,0.0068530334266405602,1.6107958344641728,1.5984826286507638,-0.0015289403222895626,-0.013842146135698563,-0.012313205813409001
B,25431,13.000067091853477,500,0.0062032544917148096,0.0068530334266405602,1.4667496969904685,1.4564788297903888,-0.0012785350083197589,-0.011549402208399506,-0.010270867200079747
B,25431,13.000067091853477,550,0.0062032544917148096,0.0068530334266405602,1.3463648572549158,1.3376670147960983,-0.0010848373367879915,-0.0097826797956055422,-0.0086978424588175507
B,25431,13.000067091853477,600,0.0062032544917148096,0.0068530334266405602,1.2442562304107041,1.2367956639125395,-0.00093196598413292087,-0.0083925324822975433,-0.0074605664981646225
B,29064,14.000076676403973,300,0.0062032544917148096,0.0068608639405174712,2.2834685251241877,2.2590835141750607,-0.0029942801947400177,-0.027379291143867057,-0.024385010949127039
B,29064,14.000076676403973,350,0.0062032544917148096,0.0068608639405174712,2.0044682618474452,1.9854687732023453,-0.0023726224753182201,-0.021372111120418147,-0.018999488645099927
B,29064,14.000076676403973,400,0.0062032544917148096,0.0068608639405174712,1.7861642174568859,1.7709439661869513,-0.0019243864573055269,-0.017144637727240175,-0.015220251269934648
B,29064,14.000076676403973,450,0.0062032544917148096,0.0068608639405174712,1.6107335847285893,1.5982669467222761,-0.0015911900578731153,-0.014057828064186317,-0.012466638006313202
B,29064,14.000076676403973,500,0.0062032544917148096,0.0068608639405174712,1.4666911525976321,1.4562927424637599,-0.0013370794011562381,-0.011735489535028343,-0.010398410133872105
B,29064,14.000076676403973,550,0.0062032544917148096,0.0068608639405174712,1.3463106735256491,1.3375051246520622,-0.0011390210660546796,-0.0099445699396416565,-0.0088055488735869769
B,29064,14.000076676403973,600,0.0062032544917148096,0.0068608639405174712,1.2442064509817945,1.2366537144979395,-0.00098174541304252294,-0.0085344818968975389,-0.0075527364838550159
B,32697,15.00008626095447,300,0.0062032544917148096,0.006789928033158108,2.2830924815987506,2.2612807803627772,-0.0033703237201772041,-0.025182024956150517,-0.021811701235973313
B,32697,15.00008626095447,350,0.0062032544917148096,0.006789928033158108,2.0041567682807271,1.9871673701801398,-0.002684116042036333,-0.019673514142623638,-0.016989398100587305
B,32697,15.00008626095447,400,0.0062032544917148096,0.006789928033158108,1.7859034887826033,1.7722967315507541,-0.0021851151315881445,-0.015791872363437376,-0.013606757231849231
B,32697,15.00008626095447,450,0.0062032544917148096,0.006789928033158108,1.6105128632044832,1.5993699610292593,-0.001811911581979242,-0.012954813757203087,-0.011142902175223846
B,32697,15.00008626095447,500,0.0062032544917148096,0.006789928033158108,1.4665022556507206,1.4572094591035132,-0.0015259763480677258,-0.010818772895275108,-0.0092927965472073826
B,32697,15.00008626095447,550,0.0062032544917148096,0.006789928033158108,1.3461473850796883,1.3382791492173745,-0.0013023095120154871,-0.0091705453743293752,-0.0078682358623138882
B,32697,15.00008626095447,600,0.0062032544917148096,0.006789928033158108,1.2440640130153535,1.2373160103201315,-0.001124183379483501,-0.0078721860747055228,-0.0067480026952220218
B,36330,16.000095845504966,300,0.0062032544917148096,0.0067243387406305871,2.2827877842951794,2.2633702790510339,-0.0036750210237483927,-0.02309252626789382,-0.019417505244145428
B,36330,16.000095845504966,350,0.0062032544917148096,0.0067243387406305871,2.0039045639190185,1.9887839552464186,-0.0029363204037449187,-0.018056929076344819,-0.0151206086725999
B,36330,16.000095845504966,400,0.0062032544917148096,0.0067243387406305871,1.785692471179757,1.7735849132515269,-0.0023961327344343974,-0.014503690662664548,-0.01210755792823015
B,36330,16.000095845504966,450,0.0062032544917148096,0.0067243387406305871,1.6103342638249942,1.6004207521038782,-0.0019905109614681837,-0.01190402268258417,-0.0099135117211159862
B,36330,16.000095845504966,500,0.0062032544917148096,0.0067243387406305871,1.4663494254474518,1.4580830471465542,-0.0016788065513364536,-0.0099451848522340569,-0.0082663783008976033
B,36330,16.000095845504966,550,0.0062032544917148096,0.0067243387406305871,1.3460152816838942,1.3390169376548446,-0.0014344129078096568,-0.008432756936859187,-0.0069983440290495302
B,36330,16.000095845504966,600,0.0062032544917148096,0.0067243387406305871,1.2439487808539238,1.237947421911062,-0.0012394155409132246,-0.0072407744837750254,-0.0060013589428618008
B,39963,17.000105430055463,300,0.0062032544917148096,0.0067236490548157335,2.2827777737699519,2.263377293567054,-0.0036850315489758145,-0.023085511751873788,-0.019400480202897974
B,39963,17.000105430055463,350,0.0062032544917148096,0.0067236490548157335,2.0038798355304772,1.9887734147832266,-0.0029610487922862028,-0.018067469539536862,-0.01510642074725066
B,39963,17.000105430055463,400,0.0062032544917148096,0.0067236490548157335,1.7856623449653415,1.7735667113241984,-0.0024262589488499575,-0.014521892589993035,-0.012095633641143078
B,39963,17.000105430055463,450,0.0062032544917148096,0.0067236490548157335,1.6103029449694426,1.600399558146069,-0.0020218298170198157,-0.011925216640393366,-0.00990338682337355
B,39963,17.000105430055463,500,0.0062032544917148096,0.0067236490548157335,1.4663188323967689,1.4580611392870346,-0.0017093996020194346,-0.0099670927117536667,-0.0082576931097342321
B,39963,17.000105430055463,550,0.0062032544917148096,0.0067236490548157335,1.3459862568525176,1.3389954345938964,-0.0014634377391862241,-0.0084542599978074673,-0.0069908222586212432
B,39963,17.000105430055463,600,0.0062032544917148096,0.0067236490548157335,1.2439216442052945,1.2379268566751547,-0.0012665521895425247,-0.007261339719682347,-0.0059947875301398224
B,43596,18.00011501460596,300,0.0062032544917148096,0.0066777650452750697,2.2825909182623421,2.2648745701089732,-0.0038718870565856989,-0.021588235209954565,-0.017716348153368866
B,43596,18.00011501460596,350,0.0062032544917148096,0.0066777650452750697,2.0037261094365997,1.9899333629753262,-0.0031147748861637403,-0.016907521347437227,-0.013792746461273486
B,43596,18.00011501460596,400,0.0062032544917148096,0.0066777650452750697,1.7855342360828865,1.7744919243497925,-0.0025543678313049156,-0.013596679564398917,-0.011042311733094001
B,43596,18.00011501460596,450,0.0062032544917148096,0.0066777650452750697,1.6101948194901268,1.6011548294019922,-0.0021299552963356394,-0.011169945384470248,-0.0090399900881346085
B,43596,18.00011501460596,500,0.0062032544917148096,0.0066777650452750697,1.466226496745388,1.4586894066616907,-0.0018017352534003273,-0.0093388253370976226,-0.0075370900836972954
B,43596,18.00011501460596,550,0.0062032544917148096,0.0066777650452750697,1.3459065674934274,1.3395262828592209,-0.00154312709827642,-0.007923411732482899,-0.006380284634206479
B,43596,18.00011501460596,600,0.0062032544917148096,0.0066777650452750697,1.2438522163345216,1.2383813365661827,-0.0013359800603154337,-0.0068068598286543658,-0.0054708797683389321
B,47229,19.000124599156457,300,0.0062032544917148096,0.0066838022625822294,2.2826425515656177,2.2647008294056872,-0.0038202537533100767,-0.021761975913240583,-0.017941722159930507
B,47229,19.000124599156457,350,0.0062032544917148096,0.0066838022625822294,2.0037575685734628,1.9897894347168272,-0.0030833157493006524,-0.017051449605936186,-0.013968133856635534
B,47229,19.000124599156457,400,0.0062032544917148096,0.0066838022625822294,1.7855540645307533,1.774371373517621,-0.0025345393834381724,-0.013717230396570468,-0.011182691013132295
B,47229,19.000124599156457,450,0.0062032544917148096,0.0066838022625822294,1.6102075849252691,1.6010526867692991,-0.0021171898611933582,-0.011272088017163284,-0.0091548981559699261
B,47229,19.000124599156457,500,0.0062032544917148096,0.0066838022625822294,1.4662347961828737,1.4586019090282363,-0.0017934358159146235,-0.0094263229705520146,-0.0076328871546373911
B,47229,19.000124599156457,550,0.0062032544917148096,0.0066838022625822294,1.3459119517562479,1.3394505764618911,-0.0015377428354559353,-0.0079991181298126879,-0.0064613752943567526
B,47229,19.000124599156457,600,0.0062032544917148096,0.0066838022625822294,1.2438556492131643,1.2383152381182574,-0.0013325471816727497,-0.0068729582765796327,-0.005540411094906883
B,50862,20.000134183706955,300,0.0062032544917148096,0.0066994279073907441,2.2827556840670589,2.2642325855811838,-0.0037071212518688945,-0.022230219737743973,-0.018523098485875078
B,50862,20.000134183706955,350,0.0062032544917148096,0.0066994279073907441,2.0038284711108996,1.9894077064645028,-0.0030124132118638514,-0.017433177858260596,-0.014420764646396744
B,50862,20.000134183706955,400,0.0062032544917148096,0.0066994279073907441,1.7856003117830355,1.7740552146467992,-0.002488292131155978,-0.014033389267392282,-0.011545097136236304
B,50862,20.000134183706955,450,0.0062032544917148096,0.0066994279073907441,1.6102386464333571,1.6007870200217564,-0.0020861283531052877,-0.011537754764705976,-0.0094516264116006887
B,50862,20.000134183706955,500,0.0062032544917148096,0.0066994279073907441,1.4662561019560882,1.458375783620262,-0.0017721300427000486,-0.0096524483785263016,-0.007880318335826253
B,50862,20.000134183706955,550,0.0062032544917148096,0.0066994279073907441,1.3459267745229535,1.3392559153666166,-0.0015229200687503219,-0.0081937792250872388,-0.0066708591563369168
B,50862,20.000134183706955,600,0.0062032544917148096,0.0066994279073907441,1.2438660434799331,1.238145983128971,-0.0013221529149038957,-0.0070422132658660708,-0.005720060350962175
B,54495,21.000143768257452,300,0.0062032544917148096,0.0066195933433740931,2.282439387470899,2.2668558837248445,-0.0040234178480287319,-0.019606921594083282,-0.01558350374605455
B,54495,21.000143768257452,350,0.0062032544917148096,0.0066195933433740931,2.0035655641411196,1.9914369239583614,-0.0032753201816437816,-0.015403960364402058,-0.012128640182758277
B,54495,21.000143768257452,400,0.0062032544917148096,0.0066195933433740931,1.7853796336201799,1.775671856636178,-0.0027089702940115146,-0.012416747278013451,-0.0097077769840019368
B,54495,21.000143768257452,450,0.0062032544917148096,0.0066195933433740931,1.6100513961048719,1.6021054455712964,-0.0022733786815904988,-0.010219329215165995,-0.0079459505335754965
B,54495,21.000143768257452,500,0.0062032544917148096,0.0066195933433740931,1.4660955377196645,1.4594716320966594,-0.0019326942791237922,-0.0085565999021288697,-0.0066239056230050775
B,54495,21.000143768257452,550,0.0062032544917148096,0.0066195933433740931,1.345787747518661,1.3401812208377875,-0.001661947073042791,-0.0072684737539163713,-0.0056065266808735803
B,54495,21.000143768257452,600,0.0062032544917148096,0.0066195933433740931,1.2437445958571647,1.2389377206604781,-0.0014436005376723404,-0.0062504757343588846,-0.0048068751966865442
B,58128,22.000153352807946,300,0.0062032544917148096,0.0066325258064488151,2.2825304729311848,2.2664639326750451,-0.0039323323877429317,-0.01999887264388267,-0.016066540256139739
B,58128,22.000153352807946,350,0.0062032544917148096,0.0066325258064488151,2.0036212228971988,1.9911166716587918,-0.0032196614255646239,-0.015724212663971615,-0.012504551238406991
B,58128,22.000153352807946,400,0.0062032544917148096,0.0066325258064488151,1.7854148437701927,1.7754061886904851,-0.0026737601439987824,-0.012682415223706389,-0.010008655079707607
B,58128,22.000153352807946,450,0.0062032544917148096,0.0066325258064488151,1.610074171600778,1.6018819382984144,-0.0022506031856843745,-0.010442836488048002,-0.0081922333023636273
B,58128,22.000153352807946,500,0.0062032544917148096,0.0066325258064488151,1.4661104386667281,1.4592812139937501,-0.0019177933320602136,-0.0087470180050381874,-0.0068292246729779738
B,58128,22.000153352807946,550,0.0062032544917148096,0.0066325258064488151,1.345797499352861,1.3400171764889359,-0.0016521952388428573,-0.0074325181027679044,-0.005780322863925047
B,58128,22.000153352807946,600,0.0062032544917148096,0.0066325258064488151,1.2437508939316237,1.2387949996541858,-0.0014373024632132747,-0.0063931967406511969,-0.0049558942774379222
B,61761,23.000162937358443,300,0.0062032544917148096,0.0065931271373246064,2.2823933777232561,2.2677835180958592,-0.0040694275956716375,-0.018679287223068552,-0.014609859627396915
B,61761,23.000162937358443,350,0.0062032544917148096,0.0065931271373246064,2.0035074507612167,1.9921381756533549,-0.0033334335615466948,-0.014702708669408482,-0.011369275107861787
B,61761,23.000162937358443,400,0.0062032544917148096,0.0065931271373246064,1.7853194170179358,1.7762204258747887,-0.0027691868962556043,-0.011868178039402766,-0.0090989911431471615
B,61761,23.000162937358443,450,0.0062032544917148096,0.0065931271373246064,1.6099932254692624,1.602546226806685,-0.0023315493172000323,-0.0097785479797773966,-0.0074469986625773643
B,61761,23.000162937358443,500,0.0062032544917148096,0.0065931271373246064,1.4660410347590866,1.4598335132282643,-0.0019871972397016435,-0.0081947187705240232,-0.0062075215308223797
B,61761,23.000162937358443,550,0.0062032544917148096,0.0065931271373246064,1.3457374026881614,1.3404836244640084,-0.0017122919035423845,-0.0069660701276954562,-0.0052537782241530717
B,61761,23.000162937358443,600,0.0062032544917148096,0.0065931271373246064,1.2436983906126793,1.2391941834936531,-0.0014898057821577382,-0.0059940129011839538,-0.0045042071190262156
B,65393,23.999897264660234,300,0.0062032544917148096,0.0066027558767045424,2.2824875881675251,2.2675178083655072,-0.003975217151402699,-0.018944996953420556,-0.014969779802017857
B,65393,23.999897264660234,350,0.0062032544917148096,0.0066027558767045424,2.0035677147836828,1.9919183577244679,-0.0032731695390806337,-0.014922526598295516,-0.011649357059214882
B,65393,23.999897264660234,400,0.0062032544917148096,0.0066027558767045424,1.7853596177813162,1.7760364619325439,-0.0027289861328751996,-0.012052141981647502,-0.0093231558487723021
B,65393,23.999897264660234,450,0.0062032544917148096,0.0066027558767045424,1.6100209150267932,1.6023904357900043,-0.0023038597596691801,-0.0099343389964581252,-0.0076304792367889451
B,65393,23.999897264660234,500,0.0062032544917148096,0.0066027558767045424,1.4660605838115552,1.4597001060506831,-0.0019676481872330509,-0.0083281259481051695,-0.0063604777608721186
B,65393,23.999897264660234,550,0.0062032544917148096,0.0066027558767045424,1.345751469681719,1.340368223544476,-0.0016982249099848357,-0.0070814710472277831,-0.0053832461372429474
B,65393,23.999897264660234,600,0.0062032544917148096,0.0066027558767045424,1.243708659786501,1.2390934458630802,-0.0014795366083359962,-0.0060947505317567874,-0.0046152139234207912
B,65394,24.00017252190894,300,0.0062032544917148096,0.0066027604826782976,2.2824876253841686,2.267517673691323,-0.0039751799347591543,-0.018945131627604805,-0.014969951692845651
B,65394,24.00017252190894,350,0.0062032544917148096,0.0066027604826782976,2.0035677387683664,1.9919182479182616,-0.0032731455543970611,-0.014922636404501866,-0.011649490850104804
B,65394,24.00017252190894,400,0.0062032544917148096,0.0066027604826782976,1.7853596339176081,1.7760363709709521,-0.0027289699965833414,-0.012052232943239316,-0.0093232629466559747
B,65394,24.00017252190894,450,0.0062032544917148096,0.0066027604826782976,1.6100209262494214,1.6023903593406947,-0.00230384853704102,-0.0099344154457676748,-0.0076305669087266548
B,65394,24.00017252190894,500,0.0062032544917148096,0.0066027604826782976,1.4660605918230323,1.4597000409678413,-0.0019676401757560136,-0.008328191030946952,-0.0063605508551909384
B,65394,24.00017252190894,550,0.0062032544917148096,0.0066027604826782976,1.3457514755203099,1.3403681675078833,-0.0016982190713938916,-0.0070815270838204825,-0.0053833080124265908
B,65394,24.00017252190894,600,0.0062032544917148096,0.0066027604826782976,1.2437086641118724,1.2390933971322986,-0.0014795322829646018,-0.0060947992625384195,-0.0046152669795738177
B,69027,25.000182106459437,300,0.0062032544917148096,0.0065708457174384468,2.2824140238400177,2.2686228006135121,-0.0040487814789100796,-0.017840004705415691,-0.013791223226505611
B,69027,25.000182106459437,350,0.0062032544917148096,0.0065708457174384468,2.0034913800891365,1.9927607264701002,-0.0033495042336268988,-0.014080157852663255,-0.010730653619036357
B,69027,25.000182106459437,400,0.0062032544917148096,0.0065708457174384468,1.7852867903801377,1.7766998702875987,-0.002801813534053732,-0.011388733626592762,-0.0085869200925390299
B,69027,25.000182106459437,450,0.0062032544917148096,0.0065708457174384468,1.6099536983148997,1.6029264378284938,-0.0023710764715627608,-0.009398336957968656,-0.0070272604864058952
B,69027,25.000182106459437,500,0.0062032544917148096,0.0065708457174384468,1.465999401828211,1.4601421927555205,-0.0020288301705773115,-0.0078860392432678061,-0.0058572090726904946
B,69027,25.000182106459437,550,0.0062032544917148096,0.0065708457174384468,1.3456960751503078,1.3407390939019053,-0.0017536194413960704,-0.0067106006897985626,-0.0049569812484024922
B,69027,25.000182106459437,600,0.0062032544917148096,0.0065708457174384468,1.2436585603541963,1.2394090289501183,-0.0015296360406407139,-0.0057791674447187358,-0.0042495314040780219
B,72660,26.000191691009931,300,0.0062032544917148096,0.0065258863528918918,2.2823773175555808,2.270249236946166,-0.00408548776334694,-0.016213568372761777,-0.012128080609414837
B,72660,26.000191691009931,350,0.0062032544917148096,0.0065258863528918918,2.0034223294710656,1.9939879244732643,-0.0034185548516978415,-0.012852959849499079,-0.0094344049978012379
B,72660,26.000191691009931,400,0.0062032544917148096,0.0065258863528918918,1.7852065588589505,1.7776583022997778,-0.0028820450552409227,-0.010430301614413606,-0.0075482565591726836
B,72660,26.000191691009931,450,0.0062032544917148096,0.0065258863528918918,1.6098717957867206,1.6036954509286916,-0.0024529789997418394,-0.0086293238577708209,-0.0061763448580289815
B,72660,26.000191691009931,500,0.0062032544917148096,0.0065258863528918918,1.4659201140388289,1.4607727639993477,-0.0021081179599593547,-0.0072554679994405458,-0.0051473500394811911
B,72660,26.000191691009931,550,0.0062032544917148096,0.0065258863528918918,1.3456212299454968,1.341265447032989,-0.0018284646462070064,-0.0061842475587148282,-0.0043557829125078218
B,72660,26.000191691009931,600,0.0062032544917148096,0.0065258863528918918,1.2435887965375239,1.2398549837903652,-0.0015993998573131663,-0.0053332126044718375,-0.0037338127471586713
B,76293,27.000201275560428,300,0.0062032544917148096,0.0065243870039993837,2.2823857442080802,2.2703131698464807,-0.0040770611108476018,-0.016149635472447077,-0.012072574361599475
B,76293,27.000201275560428,350,0.0062032544917148096,0.0065243870039993837,2.0034266030263668,1.9940354569254652,-0.0034142812963966485,-0.012805427397298175,-0.0093911461009015262
B,76293,27.000201275560428,400,0.0062032544917148096,0.0065243870039993837,1.7852085609840462,1.7776949652896981,-0.0028800429301452102,-0.010393638624493384,-0.0075135956943481741
B,76293,27.000201275560428,450,0.0062032544917148096,0.0065243870039993837,1.6098725068135369,1.6037245562449565,-0.0024522679729255259,-0.008600218541505944,-0.0061479505685804181
B,76293,27.000201275560428,500,0.0062032544917148096,0.0065243870039993837,1.4659200740791158,1.4607964104348685,-0.0021081579196724487,-0.0072318215639197714,-0.0051236636442473227
B,76293,27.000201275560428,550,0.0062032544917148096,0.0065243870039993837,1.3456207496330199,1.3412850266329126,-0.0018289449586839091,-0.0061646679587912256,-0.0043357230001073166
B,76293,27.000201275560428,600,0.0062032544917148096,0.0065243870039993837,1.2435880605116696,1.2398714549669603,-0.0016001358831674306,-0.0053167414278767477,-0.0037166055447093171
B,79926,28.000210860110926,300,0.0062032544917148096,0.0065238233575199136,2.2824019948170187,2.2703499529153408,-0.0040608105019090956,-0.016112852403586952,-0.012052041901677857
B,79926,28.000210860110926,350,0.0062032544917148096,0.0065238233575199136,2.0034362274908317,1.9940611204155512,-0.0034046568319316961,-0.012779763907212249,-0.0093751070752805532
B,79926,28.000210860110926,400,0.0062032544917148096,0.0065238233575199136,1.7852143883724474,1.7777136660877724,-0.0028742155417440518,-0.010374937826419073,-0.007500722284675021
B,79926,28.000210860110926,450,0.0062032544917148096,0.0065238233575199136,1.6098760500100451,1.6037386595734959,-0.0024487247764173325,-0.0085861152129664831,-0.0061373904365491505
B,79926,28.000210860110926,500,0.0062032544917148096,0.0065238233575199136,1.4659221915213854,1.4608073465731117,-0.0021060404774029262,-0.0072208854256765598,-0.0051148449482736336
B,79926,28.000210860110926,550,0.0062032544917148096,0.0065238233575199136,1.3456219518789003,1.3412937039685986,-0.001827742712803504,-0.0061559906231052341,-0.0043282479103017302
B,79926,28.000210860110926,600,0.0062032544917148096,0.0065238233575199136,1.2435886629803343,1.2398784741968316,-0.0015995334145026963,-0.0053097221980054066,-0.0037101887835027103
B,83559,29.000220444661423,300,0.0062032544917148096,0.0065238439613204118,2.2824268431902204,2.2703734028648856,-0.0040359621287073821,-0.016089402454042112,-0.01205344032533473
B,83559,29.000220444661423,350,0.0062032544917148096,0.0065238439613204118,2.0034514769489369,1.9940753504859854,-0.0033894073738265362,-0.012765533836778031,-0.0093761264629514951
B,83559,29.000220444661423,400,0.0062032544917148096,0.0065238439613204118,1.7852240571434044,1.7777225604664275,-0.0028645467707870687,-0.010366043447763928,-0.0075014966769768598
B,83559,29.000220444661423,450,0.0062032544917148096,0.0065238439613204118,1.609882305923193,1.6037443081268021,-0.0024424688632693758,-0.0085804666596602797,-0.0061379977963909038
B,83559,29.000220444661423,500,0.0062032544917148096,0.0065238439613204118,1.465926276521714,1.4608109429631468,-0.0021019554770742577,-0.0072172890356414499,-0.0051153335585671922
B,83559,29.000220444661423,550,0.0062032544917148096,0.0065238439613204118,1.3456246124289977,1.3412959632286008,-0.0018250821627061597,-0.0061537313631030433,-0.0043286492003968835
B,83559,29.000220444661423,600,0.0062032544917148096,0.0065238439613204118,1.2435903656056899,1.239879841547828,-0.0015978307891471033,-0.0053083548470089781,-0.0037105240578618748
B,87192,30.000230029211917,300,0.0062032544917148096,0.0065248183456903851,2.2824653515101416,2.2703747101737495,-0.0039974538087861333,-0.016088095145178283,-0.012090641336392149
B,87192,30.000230029211917,350,0.0062032544917148096,0.0065248183456903851,2.0034756560553553,1.9940706621847721,-0.0033652282674081491,-0.012770222137991283,-0.0094049938705831337
B,87192,30.000230029211917,400,0.0062032544917148096,0.0065248183456903851,1.7852398200530382,1.7777152689053772,-0.0028487838611532812,-0.010373335008814211,-0.0075245511476609295
B,87192,30.000230029211917,450,0.0062032544917148096,0.0065248183456903851,1.6098928630484945,1.6037360269759811,-0.0024319117379678623,-0.0085887478104813564,-0.0061568360725134941
B,87192,30.000230029211917,500,0.0062032544917148096,0.0065248183456903851,1.4659334798035315,1.4608024634974948,-0.0020947521952567882,-0.007225768501293528,-0.0051310163060367397
