T_K,omega_rad_s,frequency_THz,phonon_phonon_rate_s-1,boundary_rate_s-1,point_defect_rate_s-1,small_precipitate_rate_s-1,big_precipitate_rate_s-1,total_rate_s-1,dkappa_dx_W_mK
300.0,16010847675572.033,2.548205550658672,653652559359.1313,170192307.69230768,231973720673.40573,191329528619.43347,19017037570.814377,1096143038530.4773,3.5798449758743836
300.0,16075960222492.41,2.558568534358353,658979888282.3857,170192307.69230768,235770343932.45465,192652764631.4772,19017042069.91809,1106590231223.928,3.5745463456515116
300.0,16139996692676.531,2.5687602551263127,664240263644.855,170192307.69230768,239549490170.03857,193945695146.77396,19017046406.683567,1116922687676.0435,3.5693523673343206
300.0,16202947480027.588,2.57877918410476,669431837444.4465,170192307.69230768,243308668726.16547,195208480314.02118,19017050586.882824,1127136229379.2083,3.5642623269373783
300.0,16264803141311.828,2.5886238183563646,674552780779.8794,170192307.69230768,247045376408.29318,196441292165.41544,19017054616.018215,1137226696277.2986,3.559275572811558
300.0,16325554397575.125,2.5982926810897107,679601284755.1223,170192307.69230768,250757100081.4765,197644313417.08865,19017058499.335697,1147189949060.7153,3.5543915135122037
300.0,16385192135534.916,2.607784321880831,684575561375.1862,170192307.69230768,254441319295.3704,198817736317.68515,19017062241.837257,1157021871537.7712,3.5496096155763914
300.0,16443707408947.297,2.617097316890785,689473844432.7607,170192307.69230768,258095508944.50375,199961761544.99344,19017065848.292686,1166718373078.243,3.5449294012261543
300.0,16501091439949.018,2.6262302690792474,694294390385.1888,170192307.69230768,261717141958.1581,201076597150.33203,19017069323.250668,1176275391124.6218,3.5403504460132837
300.0,16557335620374.277,2.63518180841408,699035479221.2843,170192307.69230768,265303692016.11942,202162457550.19977,19017072671.04927,1185688893766.345,3.535872376420121
300.0,16612431513046.033,2.6439505920768505,703695415317.4973,170192307.69230768,268852636286.49423,203219562564.52933,19017075895.825813,1194954882372.039,3.531494867429653
300.0,16666370853041.643,2.652535304664266,708272528282.9369,170192307.69230768,272361458181.72568,204248136500.7371,19017079001.52622,1204069394274.6182,3.52721764007703
300.0,16719145548932.7,2.660934658385499,712765173792.7776,170192307.69230768,275827650128.89276,205248407282.63513,19017081991.91381,1213028505503.9116,3.523040458993692
300.0,16770747683998.836,2.6691473932553706,717171734409.5671,170192307.69230768,279248716350.3257,206220605623.16025,19017084870.57766,1221828333561.323,3.518963129954159
300.0,16821169517415.293,2.6771722772833555,721490620391.9723,170192307.69230768,282622175650.5249,207164964239.784,19017087640.940422,1230465040230.9138,3.5149854974347234
300.0,16870403485414.137,2.6850081066583997,725720270490.4994,170192307.69230768,285945564205.3499,208081717111.3908,19017090306.26578,1238934834421.198,3.511107442192279
300.0,16918442202418.914,2.692653705929503,729859152729.7391,170192307.69230768,289216438349.40375,208971098775.351,19017092869.665466,1247233975031.8516,3.507328878870742
300.0,16965278462152.53,2.7001079281820437,733905765176.6815,170192307.69230768,292432377357.5238,209833343663.46286,19017095334.105865,1255358773839.4663,3.5036497536416946
300.0,17010905238718.305,2.707369655209836,737858636694.6758,170192307.69230768,295590986216.2837,210668685475.40805,19017097702.41431,1263305598396.474,3.500070041885137
300.0,17055315687653.932,2.7144377976828715,741716327682.5933,170192307.69230768,298689898381.39276,211477356588.33398,19017099977.284954,1271070874937.297,3.4965897459155535
300.0,17098503146958.191,2.7213112953107244,745477430798.7719,170192307.69230768,301726778516.888,212259587501.1632,19017102161.284397,1278651091285.7996,3.493208892757868
300.0,17140461138090.373,2.7279891170016173,749140571669.341,170192307.69230768,304699325212.02747,213015606312.22552,19017104256.856934,1286042799758.143,3.4899275319771874
300.0,17181183366942.107,2.73447026101709,752704409580.5065,170192307.69230768,307605273671.7962,213745638228.80725,19017106266.32955,1293242620055.1316,3.486745733565792
300.0,17220663724781.572,2.740753755122278,756167638154.4105,170192307.69230768,310442398376.97266,214449905107.22223,19017108191.916634,1300247242138.2144,3.483663585890205
300.0,17258896289169.887,2.7468386567317573,759528986008.1758,170192307.69230768,313208515709.72546,215128625022.02612,19017110035.72439,1307053429083.344,3.480681193700825
300.0,17295875324849.582,2.7527240530509522,762787217395.7623,170192307.69230768,315901486540.7539,215782011863.01407,19017111799.755054,1313658019906.9775,3.4777986762060276
300.0,17331595284604.951,2.758409061213063,765941132832.2595,170192307.69230768,318519218774.0207,216410274958.66614,19017113485.91086,1320057932358.5493,3.4750161652124323
300.0,17366050810094.271,2.763892828411517,768989569700.2725,170192307.69230768,321059669845.1943,217013618724.7416,19017115095.997715,1326250165673.8982,3.4723338033324924
300.0,17399236732653.645,2.7691745320279058,771931402838.0392,170192307.69230768,323520849169.9552,217592242336.74695,19017116631.728775,1332231803284.1624,3.469751742260413
300.0,17431148074072.459,2.7742533797554034,774765545108.9581,170192307.69230768,325900820538.4093,218146339425.04944,19017118094.72772,1338000015474.8367,3.467270141116998
300.0,17461780047340.27,2.779128609717634,777490947952.1881,170192307.69230768,328197704451.9031,218676097791.43713,19017119486.531864,1343552061989.7524,3.464889164863812
300.0,17491128057365.035,2.7837994905829864,780106601914.0135,170192307.69230768,330409680398.62915,219181699145.9765,19017120808.595116,1348885294574.9065,3.4626089827868767
300.0,17519187701662.646,2.7882653216743516,782611537159.6719,170192307.69230768,332534989064.4943,219663318863.05838,19017122062.290695,1353997159457.2075,3.460429767049801
300.0,17545954771017.596,2.792525433074275,785004823965.3485,170192307.69230768,334571934475.80756,220121125755.5646,19017123248.913757,1358885199753.3267,3.458351691316203
300.0,17571425250114.787,2.796579185725512,787285573190.0634,170192307.69230768,336518886070.4546,220555281866.14072,19017124369.683777,1363547057804.0347,3.4563749294410466
300.0,17595595318142.39,2.8004259715269724,789452936727.1831,170192307.69230768,338374280694.3249,220965942274.60065,19017125425.74685,1367980477429.5476,3.4544996542304176
300.0,17618461349365.777,2.804065213425068,791506107935.3074,170192307.69230768,340136624519.87396,221353254920.5409,19017126418.17779,1372183306101.5923,3.4527260362691914
300.0,17640019913672.484,2.807496365500445,793444322048.2872,170192307.69230768,341804494883.8161,221717360440.2863,19017127347.98213,1376153497028.064,3.451054242815913
300.0,17660267777088.41,2.810718913050139,795266856564.169,170192307.69230768,343376542041.0825,222058392017.34378,19017128216.097927,1379889111146.3855,3.449484436764148
300.0,17679201902265.438,2.8137323726651835,796973031612.8608,170192307.69230768,344851490832.3052,222376475245.58478,19017129023.397522,1383388319021.8408,3.448016775669557
300.0,17696819448940.957,2.816536292303745,798562210302.3655,170192307.69230768,346228142262.244,222671728004.4334,19017129770.689075,1386649402647.4243,3.446651410841816
300.0,17713117774370.242,2.819130251359936,800033799043.4719,170192307.69230768,347505374986.744,222944260345.38806,19017130458.718063,1389670757142.0144,3.445388486500528
300.0,17728094433733.434,2.8215138607285914,801387247852.8822,170192307.69230768,348682146706.02216,223194174389.27054,19017131088.168594,1392450892344.036,3.444228138994175
300.0,17741747180520.746,2.8236867628665743,802622050634.9418,170192307.69230768,349757495462.368,223421564233.66843,19017131659.664658,1394988434298.335,3.443170496080972
300.0,17754073966903.28,2.8256486318517924,803737745442.4786,170192307.69230768,350730540840.80084,223626515870.15024,19017132173.771225,1397282126634.893,3.4422156762703664
300.0,17765072944106.117,2.8273991734425787,804733914718.13,170192307.69230768,351600485072.11346,223809107111.02975,19017132630.995266,1399330831839.961,3.4413637882230077
300.0,17774742462823.336,2.8289381251437438,805610185519.6216,170192307.69230768,352366614039.72626,223969407525.88165,19017133031.78665,1401133532424.7083,3.4406149302055398
300.0,17783081073780.805,2.830265256296145,806366229738.4924,170192307.69230768,353028298197.20374,224107478389.14832,19017133376.538967,1402689332009.0757,3.4399691895912103
300.0,17790087528764.19,2.831380368240302,807001764340.9868,170192307.69230768,353584993420.3263,224223372643.7142,19017133665.59025,1403997456378.3098,3.439426642381233
300.0,17795760783243.844,2.832283294734157,807516551733.7751,170192307.69230768,354036241882.6604,224317134898.80295,19017133899.223656,1405057254722.1545,3.438987352658656
300.0,17800100005703.664,2.8329739034378125,807910400718.1655,170192307.69230768,354381673360.6167,224388801546.1907,19017134077.668377,1405868202010.3337,3.4386513715788194
300.0,17803104626981.04,2.833452103766226,808183171057.0999,170192307.69230768,354621009621.8464,224438401544.06503,19017134201.102024,1406429908731.8054,3.438418733317276
300.0,17804774863823.395,2.8337179302158213,808334821081.7274,170192307.69230768,354754106504.66144,224465965032.66238,19017134269.672436,1406742219196.4158,3.438289414356452
303.06,391268356.674686,6.227229304021906e-05,394.3439037043096,170192307.69230768,8.27333082120506e-08,1.599815369334271e-07,0.0004616467225135095,170192702.03667328,1.4103423114712799e-05
303.06,2061505199.0329795,0.00032809874263574026,10946.985617800776,170192307.69230768,6.375573003041663e-05,0.0001232845621552585,0.35575301466261267,170203255.0338655,0.0003914867098947566
303.06,5066126476.407215,0.0008062990710489347,66111.61011022098,170192307.69230768,0.0023253353642905773,0.004496504896327435,12.975226932612232,170258432.28446665,0.0023635208666805832
303.06,9405348936.2302,0.001496907774705136,227863.88805501268,170192307.69230768,0.027623654593639534,0.053415907245978805,154.13827609738777,170420325.79967836,0.00813850149474595
303.06,15078603415.881596,0.0023998342685598944,585663.173625629,170192307.69230768,0.18248449121817492,0.3528705669153327,1018.2520751354386,170778989.65336347,0.020873910102719866
303.06,22085058399.266766,0.0035149462127164873,1256385.1156178424,170192307.69230768,0.839799657738367,1.6239220075201444,4686.028788295457,171453381.30043548,0.04460330646603621
303.06,30423669356.73369,0.004842077365117591,2384233.9279476753,170192307.69230768,3.0243207936543994,5.848134194029466,16875.507259011694,172593425.99996933,0.08408430332034036
303.06,40093188073.95721,0.006381029066283316,4140634.1643921444,170192307.69230768,9.12144933721574,17.63816189014025,50896.9846884482,174383865.6009995,0.14452762333435623
303.06,51092165276.787865,0.008131570657068885,6724102.041893335,170192307.69230768,24.054632092355437,46.51448243920362,134222.4060717365,177050702.70938727,0.23116757544047303
303.06,63418951659.32775,0.01009343964228797,10360096.389293032,170192307.69230768,57.1028415424343,110.41986048456513,318624.97153585,180871196.57583863,0.34864595367293044
303.06,77071698446.63802,0.012266341780270392,15300849.31441723,170192307.69230768,124.55501095798407,240.85223354492695,694983.8279595486,186188506.24192896,0.5002105776680805
303.06,92048357809.83006,0.014649951148925925,21825176.695931125,170192307.69230768,253.42278821158592,490.0440701413816,1413978.281845094,193432206.13694227,0.6867823507255368
303.06,108346683239.1127,0.017243910205116595,30238268.619291943,170192307.69230768,486.4564536819409,940.6616582082664,2714009.42668359,203146012.8563951,0.9060218790501603
303.06,125964229914.63344,0.020047829843677905,40871459.88885144,170192307.69230768,888.7312045228684,1718.541012810522,4957772.118466917,216024146.97184336,1.151616355659736
303.06,144898355091.66205,0.023061289458722718,54081980.76073471,170192307.69230768,1556.0921312580547,3009.017938523733,8678934.852374325,232957788.41548648,1.4130749881404048
303.06,165146218507.5888,0.02628383700841701,70252688.05363049,170192307.69230768,2625.765998401667,5077.448040422501,14640331.797030455,255093030.75700745,1.6763089463553429
303.06,186704782814.29456,0.02971498908379373,89791776.80700539,170192307.69230768,4289.466288089893,8294.547953689846,23904869.16676253,283901537.68031734,1.9251224414666477
303.06,209570814037.68094,0.03335423098188929,113132472.66854312,170192307.69230768,6809.334778589439,13167.22156919194,37919903.13615247,321264660.0533511,2.1434514564606655
303.06,233740882065.28702,0.03720101678335018,140732705.20478565,170192307.69230768,10537.078116945582,20375.56439380049,58615020.295098536,369570945.8347026,2.317855169823609
303.06,259211361162.47662,0.0412547694345867,173074762.3410132,170192307.69230768,15936.671321034182,30816.765232124482,88511752.35043624,431825575.8203103,2.439575008939446
303.06,285978430517.424,0.04551488083451017,210664926.14830497,170192307.69230768,23611.01183042757,45656.6469528164,130841537.1886079,511768038.68800384,2.5055757267082948
303.06,314038074815.03455,0.0499807119258752,254033090.20757228,170192307.69230768,34332.91754305911,66389.60706012374,189664912.5653177,613991032.9898008,2.5183514187206923
303.06,343386084839.8015,0.05465159279122736,303732358.79194254,170192307.69230768,49080.8701568939,94907.73399250997,269980225.0550478,744048880.1434474,2.4847186632423384
303.06,374018058107.61176,0.05952682275345816,360338628.1204627,170192307.69230768,69079.91102019668,133579.88638824972,377803914.07572496,908537509.6859038,2.4140990209154505
303.06,405929399526.4286,0.06460567048095599,424450149.9473724,170192307.69230768,95848.10052438134,185341.52987647892,520196885.3914555,1115120532.6615365,2.3168153821690565
303.06,439115322085.8021,0.06988737409734513,496687077.7624568,170192307.69230768,131248.95380044112,253796.1291654801,705203473.2073554,1372467903.7450857,2.2027568917401696
303.06,473570847575.1186,0.07537114129579865,577690995.8889891,170192307.69230768,177550.2650609163,343328.8922122101,941662914.2091107,1690067096.9476805,2.080543657015019
303.06,509290807330.48755,0.08105614945790919,668124431.7766099,170192307.69230768,237489.73032864073,459233.65798249235,1238851438.1619518,2077864901.0191808,1.957151389411426
303.06,546269843010.18146,0.08694154577710404,768670351.7972267,170192307.69230768,314347.7734826743,607853.709673655,1605920744.8095927,2545705605.7822833,1.8378727071408012
303.06,584502407398.5007,0.09302644738658422,880031640.8624269,170192307.69230768,412027.97350953,796737.2812031142,2051121089.132428,3102553802.941875,1.726479590495784
303.06,623982765237.9657,0.09930994149177193,1002930566.1912745,170192307.69230768,535145.4815603567,1034808.5062086086,2580838141.6166954,3755530969.4880466,1.62547728926819
303.06,664704994089.6997,0.1057910855072448,1138108225.5673757,170192307.69230768,689123.8048755337,1332554.535706388,3198530748.897862,4508852960.498127,1.5363765483113023
303.06,706662985221.88,0.1124689071981372,1286323980.4340272,170192307.69230768,880300.3208484743,1702229.5228678184,3903721129.891002,5362819947.861053,1.4599433591361377
303.06,749850444526.1416,0.1193424048259905,1448354874.185999,170192307.69230768,1116040.8684690034,2158076.141062835,4691238761.460882,6313060060.348721,1.3964084720392747
303.06,794260893461.7653,0.1264105472990252,1624995036.0257769,170192307.69230768,1404863.7461293784,2716565.2643445027,5550926973.934357,7350235746.662914,1.3456329235717606
303.06,839887670027.5432,0.13367227432681822,1817055070.761578,170192307.69230768,1756573.4243175192,3396654.3978819437,6467965665.579833,8460366271.855918,1.3072331273598277
303.06,886723929761.159,0.14112649657935908,2025361434.933256,170192307.69230768,2182404.2590927295,4220065.39945698,7423844395.103207,9625800607.38732,1.2806720641264517
303.06,934762646765.9325,0.14877209585046147,2250755799.6610575,170192307.69230768,2695174.467478865,5211581.981994534,8397867384.155076,10826722247.957914,1.2653236691921512
303.06,983996614764.7793,0.15660792522550612,2494094400.620734,170192307.69230768,3309450.599064619,6399367.431167348,9368938131.069056,12042933657.41233,1.260516895687574
303.06,1034418448181.2363,0.16463280925349136,2756247375.5568266,170192307.69230768,4041722.7092243205,7815302.911368976,10317307349.932117,13255604058.801846,1.2655648613330184
303.06,1086020583247.3718,0.17284554412336245,3038098089.7538567,170192307.69230768,4910590.408525841,9495346.667747967,11225996474.481842,14448692809.00428,1.279783352533867
303.06,1138795279138.4312,0.18124489784459608,3340542449.8930807,170192307.69230768,5936959.930144309,11479914.3615021,12081713104.456789,15609864736.333824,1.3025019389701744
303.06,1192734619134.04,0.1898296104320116,3664488206.7299066,170192307.69230768,7144252.322525135,13814280.700193146,12875209617.301386,16730848664.746319,1.3330701064533712
303.06,1247830511805.7944,0.19859839409478186,4010854247.0343423,170192307.69230768,8558622.838220457,16549002.444409166,13601153775.133593,17807307955.14287,1.3708601494386443
303.06,1304074692231.0564,0.20754993342961472,4380569875.243822,170192307.69230768,10209191.55184752,19740362.78660675,14257650743.460705,18838362480.735287,1.4152680561867599
303.06,1361458723232.7756,0.21668288561807691,4774574085.284508,170192307.69230768,12128285.200581389,23450837.007340316,14845574528.39131,19825920043.576046,1.465713240507906
303.06,1419973996645.1526,0.22599588062803047,5193814823.0235615,170192307.69230768,14351690.199598525,27749579.21824784,15367846579.485275,20773954979.61899,1.521637696216505
303.06,1479611734604.946,0.23548752141915075,5639248239.821018,170192307.69230768,16918916.742539547,32712929.90002008,15828759760.361732,21687832154.517616,1.582504949681241
303.06,1540362990868.2427,0.24515638415249688,6111837937.655878,170192307.69230768,19873473.853472784,38424943.83703754,16233403813.227512,22573732476.26621,1.647799042676278
303.06,1602218652152.4827,0.25500101840410166,6612554206.306434,170192307.69230768,23263155.212131396,44977937.93830164,16587213841.732882,23438201448.882057,1.7170236770507066
303.06,1665169439503.5408,0.2650199473825493,7142373253.070293,170192307.69230768,27140335.52849187,52473058.31660337,16895639775.054379,24287818729.662075,1.7897015831674878
303.06,1729205909687.6624,0.275211668150509,7702276425.514485,170192307.69230768,31562277.196186986,61020865.87443811,17163921608.071003,25128973484.348423,1.8653741271876811
303.06,1794318456608.042,0.28557465185019043,8293249427.750731,170192307.69230768,36591446.90693586,70741939.51586442,17396949897.81376,25967725019.6796,1.9436011418897465
303.06,1860497312745.8313,0.296107343932687,8916281530.735355,170192307.69230768,42295841.86026332,81767495.96819088,17599190697.76235,26809727874.018463,2.023960947271056
303.06,1927732550625.3638,0.30680816439117403,9572364777.09745,170192307.69230768,48749325.154412836,94240025.05593447,17774656487.706203,27660202922.70631,2.106050517340848
303.06,1996014084303.3743,0.31767550799792516,10262493181.002604,170192307.69230768,56031969.895674296,108313939.12180708,17926908088.62881,28523939486.3412,2.1894857458130814
303.06,2065331670881.9912,0.3287077445451124,10987661923.563076,170192307.69230768,64230411.514497824,124156235.1354524,18059076072.778908,29405316950.684242,2.2739017640046995
303.06,2135674912045.2666,0.339903219089353,11748866544.30832,170192307.69230768,73438207.72789632,141947167.87017867,18173893301.560127,30308337529.15883,2.3589532677543366
303.06,2207033255619.0312,0.3512602521999674,12547102129.232826,170192307.69230768,83756205.53891009,161880932.36096627,18273732766.670177,31236664341.495186,2.4443148155463192
303.06,2279395997153.8228,0.36277714021091073,13383362495.94059,170192307.69230768,95292914.61545841,184166353.68352264,18360646862.77135,32193660934.703228,2.5296810664517593
303.06,2352752281530.6553,0.37445215547633837,14258639376.40774,170192307.69230768,108164886.34290582,209027581.91413695,18436405653.79511,33182429806.1522,2.61476693337141
303.06,2427091104589.398,0.38628354662977105,15173921597.886997,170192307.69230768,122497097.79727152,236704789.94362208,18502532708.412605,34205848501.732803,2.69930763392301
303.06,2502401314779.504,0.39826953884681604,16130194262.478865,170192307.69230768,138423339.83936468,267454871.62582067,18560337771.393795,35266602553.03015,2.7830586278218252
303.06,2578671614832.853,0.4104083341114086,17128437925.89598,170192307.69230768,156086608.48440444,301552137.5422268,18610945991.660645,36367214971.275566,2.8657954355195696
303.06,2655890563458.4536,0.42269811148553205,18169627775.947937,170192307.69230768,175639498.6570224,339289005.4594978,18655323713.139786,37510072300.896545,2.947313338041019
303.06,2734046577058.746,0.43513702738237603,19254732811.274364,170192307.69230768,197244599.3981177,380976682.34639347,18694301003.152946,38697447403.86413,3.027426962304638
303.06,2813127931467.259,0.4477232158428929,20384715020.854603,170192307.69230768,221074889.5479864,426945834.60149,18728591183.352417,39931519236.0488,3.1059697597055416
303.06,2893122763707.3467,0.4604547888157098,21560528564.82204,170192307.69230768,247314132.88963148,477547242.92348284,18758807667.456646,41214389915.7841,3.182793388391657
303.06,2974019073771.753,0.47332983644035465,22783118957.110954,170192307.69230768,276157271.6973354,533152438.03281033,18785478417.303104,42548099391.83651,3.25776701152677
303.06,3055804726422.727,0.48634642733375394,24053422250.463024,170192307.69230768,307810817.5985837,594154313.2276366,18809058316.96028,43934638005.94183,3.330776524980416
303.06,3138467453012.433,0.4995026088799595,25372364224.319782,170192307.69230768,342493238.6224196,660967709.5300031,18829939742.432186,45375957222.596695,3.4017237284027875
303.06,3221994853323.364,0.5127964075230597,26740859576.12559,170192307.69230768,380435341.2744144,734029968.9505452,18848461577.410625,46873978771.45348,3.4705254536296675
303.06,3306374397428.4937,0.5262258290632317,28159811116.56464,170192307.69230768,421880646.44781995,813801451.1740834,18864916897.068356,48430602418.947205,3.5371126639163193
303.06,3391593427570.894,0.5397888589558919,29630108969.25305,170192307.69230768,467085757.95223737,900766008.745351,18879559514.122437,50047712557.76538,3.6014295367156923
303.06,3477639160062.5186,0.5534834626138969,31152629775.40521,170192307.69230768,516320722.41542464,995431415.616118,18892609555.4932,51727183776.62225,3.663432541684904
303.06,3564498687201.8804,0.567307585712751,32728235903.990524,170192307.69230768,569869379.2908226,1098329743.7042675,18904258214.4056,53470885549.08353,3.7230895244046955
303.06,3652158979210.3354,0.5812591544987755,34357774667.89438,170192307.69230768,628029699.6830914,1210017681.9144604,18914671801.920753,55280686159.10499,3.780378805000064
303.06,3740606886186.6772,0.5953360761001925,36042077546.59339,170192307.69230768,691114112.6865473,1331076791.8816385,18923995203.616676,57158455962.47056,3.8352882995153488
303.06,3829829140079.7495,0.609536238841075,37781959415.85172,170192307.69230768,759449817.916988,1462113694.5258856,18932354831.303814,59106070067.29071,3.88781467057233
303.06,3919812356678.782,0.6238575125581198,39578217784.94132,170192307.69230768,833379082.9060757,1603760181.3533838,18939861146.043262,61125410502.93635,3.93796251256319
303.06,4010543037621.157,0.6382977489201924,41431632041.885086,170192307.69230768,913259524.0193285,1756673244.3070102,18946610817.092793,63218367934.99652,3.9857435754296944
303.06,4102007572417.2944,0.6528547817505983,43342962707.217,170192307.69230768,999464369.5539076,1921535017.8653932,18952688571.492466,65386842973.821075,4.031176029975781
303.06,4194192240492.355,0.6675264273520298,45312950696.74881,170192307.69230768,1092382703.67089,2099052627.0151582,18958168780.58949,67632747115.71666,4.0742837766651645
303.06,4287083213244.4653,0.6823104848341427,47342316593.82788,170192307.69230768,1192419689.8186638,2289957934.6820955,18963116822.678795,69958003348.69974,4.115095798975172
303.06,4380666556119.1426,0.6972047364437113,49431759931.565315,170192307.69230768,1299996772.3094733,2495007182.207556,18967590254.915016,72364546448.68967,4.15364556161414
303.06,4474928230699.61,0.7122069478973124,51581958485.507675,170192307.69230768,1415551854.7201245,2714980516.501494,18971639822.56691,74854322986.98851,4.1899704532600195
303.06,4569854096812.702,0.7273148687164904,53793567577.22008,170192307.69230768,1539539453.8004205,2950681397.5980372,18975310329.394882,77429291065.70572,4.224111272937052
303.06,4665429914650.026,0.7425262325653511,56067219389.24194,170192307.69230768,1672430827.5890849,3202935880.4884334,18978641389.312435,80091419794.3242,4.256111758708036
303.06,4761641346904.075,0.757838757590534,58403522291.87001,170192307.69230768,1814714076.4567683,3472591765.3145046,18981668076.43827,82842688517.77187,4.286018157013359
303.06,4858473960918.956,0.7732501467635119,60803060182.216805,170192307.69230768,1966894215.8192976,3760517610.2788324,18984421488.068592,85685085804.07584,4.313878830725022
303.06,4955913230855.445,0.7887580882251696,63266391835.985886,170192307.69230768,2129493219.291567,4067601601.9700785,18986929232.923138,88620608197.86298,4.339743903794753
303.06,5053944539869.984,0.8043602556326026,65794050272.39627,170192307.69230768,2303050031.083303,4394750278.218158,18989215855.180115,91651258744.57016,4.363664940250619
303.06,5152553182307.376,0.8200543085080947,68386542132.6843,170192307.69230768,2488120546.472755,4742887099.089046,18991303203.260925,94779045289.19934,4.385694655226593
303.06,5251724365906.754,0.8358378925902096,71044347072.59822,170192307.69230768,2685277559.2323713,5112950862.205619,18993210751.010334,98005978552.73886,4.405886655686454
303.06,5351443214020.575,0.8517086401869541,73767917169.29811,170192307.69230768,2895110674.9227414,5505893959.24423,18994955877.80375,101334069988.96115,4.424295208518484
303.06,5451694767846.264,0.8676641705309557,76557676343.06131,170192307.69230768,3118226189.0164495,5922680471.207512,18996554113.168625,104765329424.14621,4.440975033723974
303.06,5552463988670.179,0.8837020901366005,79414019794.18701,170192307.69230768,3355246928.862663,6364284100.915357,18998019350.705185,108301762482.36252,4.455981120493992
303.06,5653735760123.564,0.8998199931590796,82337313455.48395,170192307.69230768,3606812058.555888,6831685942.088503,18999364035.410477,111945367799.23112,4.4693685640594545
303.06,5755494890450.153,0.9160154617552886,85327893460.71614,170192307.69230768,3873576845.828419,7325872085.422656,19000599327.929737,115698134027.58926,4.4811924213046
303.06,5857726114785.079,0.9322860664465286,88386065629.37299,170192307.69230768,4156212390.145431,7847831063.163724,19001735248.765656,119562036639.1401,4.4915075832489615
303.06,5960414097444.763,0.948629366482952,91512104968.11954,170192307.69230768,4455405311.244425,8398551134.894592,19002780805.054443,123539034527.00531,4.500368662624701
303.06,6063543434227.401,0.9650429102096978,94706255189.27275,170192307.69230768,4771857397.42655,8979017418.525564,19003744102.15848,127631066415.07565,4.5078298949014775
303.06,6167098654723.76,0.9815242354346644,97968728246.6414,170192307.69230768,5106285212.976565,9590208871.839128,19004632442.017315,131840047081.16672,4.513945051237308
303.06,6271064224637.883,0.9980708697978631,101299703889.05502,170192307.69230768,5459419664.159981,10233095131.36699,19005452409.935814,136167863402.21011,4.518767361959705
303.06,6375424548117.383,1.0146803311422947,104699329231.89731,170192307.69230768,5832005523.320872,10908633216.863504,19006209951.262367,140616370231.03638,4.522349449304316
303.06,6480163970092.98,1.0313501278862989,108167718346.95032,170192307.69230768,6224800910.681577,11617764111.175146,19006910439.216473,145187386115.71582,4.524743268258014
303.06,6585266778626.916,1.0480777593973158,111704951870.84296,170192307.69230768,6638576733.525438,12361409226.874432,19007558734.95835,149882688873.8935,4.526000054468088
303.06,6690717207269.882,1.064860716367003,115311076632.38701,170192307.69230768,7074116082.526582,13140466772.617228,19008159240.850166,154704011036.0733,4.526170278288925
303.06,6796499437426.166,1.0816964811876602,118986105299.07413,170192307.69230768,7532213585.075769,13955808033.77521,19008715947.73474,159653035173.35217,4.525303604141168
303.06,6902597600726.576,1.0985825283298916,122730016042.99321,170192307.69230768,8013674715.538046,14808273583.472551,19009232476.95141,164731389126.64752,4.523448854456053
303.06,7008995781408.858,1.1155163247214614,126542752226.4186,170192307.69230768,8519315062.46748,15698669441.699503,19009712117.71639,169940641155.99426,4.520653977568806
303.06,7115678018705.222,1.1324953301272802,130424222107.30682,170192307.69230768,9049959552.894829,16627763201.660688,19010157860.415688,175282295029.97034,4.516966019009813
303.06,7222628309236.6,1.1495169975304633,134374298564.9272,170192307.69230768,9606441633.896446,17596280143.923466,19010572426.289524,180757785076.72894,4.512431095720749
303.06,7329830609413.325,1.1665787735144104,138392818845.84125,170192307.69230768,10189602411.746878,18604899360.236523,19010958293.92756,186368471219.44452,4.5070943727947474
303.06,7437268837841.809,1.1836780986458397,142479584330.4315,170192307.69230768,10800289749.052364,19654249910.067078,19011317722.942383,192115634020.18564,4.501000042405709
303.06,7544926877736.923,1.2008124078587317,146634360320.1719,170192307.69230768,11439357320.35922,20744907033.934658,19011652775.14355,198000469757.30167,4.494191304651387
303.06,7652788579339.673,1.2179791308391124,150856875845.81445,170192307.69230768,12107663626.827362,21877388448.473824,19011965333.495354,204024085562.3033,4.486710350088993
303.06,7760837762339.808,1.2351756924106245,155146823496.6585,170192307.69230768,12806070970.657398,23052150748.818466,19012257119.107243,210187494642.93396,4.4785983437901145
303.06,7869058218303.038,1.2523995129208314,159503859271.05542,170192307.69230768,13535444390.057781,24269585944.34153,19012529706.476067,216491611619.6231,4.469895410784657
303.06,7977433713102.452,1.2696480086281883,163927602448.2877,170192307.69230768,14296650555.63631,25530018153.989086,19012784537.17328,222937248002.7787,4.460640622801116
303.06,8085947989353.801,1.2869185920896298,168417635481.95004,170192307.69230768,15090556629.199083,26833700487.39789,19013022932.147465,229525107838.3868,4.4508719862431825
303.06,8194584768854.255,1.3042086725487114,172973503914.94604,170192307.69230768,15918029086.037441,28180812137.66682,19013246102.7927,236255783549.1353,4.440626431370722
303.06,8303327755024.302,1.3215156563242478,177594716316.20267,170192307.69230768,16779932501.881523,29571455711.05442,19013455160.91573,243129751997.74667,4.429939802676778
303.06,8412160635352.389,1.3388369471993917,182280744239.1902,170192307.69230768,17677128305.795414,31005654817.988018,19013651127.719753,250147370798.38568,4.418846850471696
