workflow_name,base_case_tag,case_tag,T_C,T_K,xB,strain,radius_nm,rc_schur_nm,Nx,Ny,Nz,dx_nm,gamma_J_m2,lambda_sm_m,w_phys_J_m3,V_box_m3,J_per_hat,F_total_excess_hat,DeltaG_excess_J,DeltaG_excess_eV,DeltaG_excess_kBT,DeltaF_excess_refsub_hat,DeltaG_excess_refsub_J,DeltaG_excess_refsub_eV,DeltaG_excess_refsub_kBT,F_total_CNT_hat,DeltaG_CNT_absolute_J,DeltaG_CNT_absolute_eV,DeltaG_CNT_absolute_kBT,F_total_ref_hat,DeltaF_CNT_refsub_hat,DeltaG_CNT_refsub_J,DeltaG_CNT_refsub_eV,DeltaG_CNT_refsub_kBT,reference_source,energy_csv,scale_source,volume_source,definition_note
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p243205,360.0,633.15,0.05,0.0,1.243205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.56033566e-05,3.3553458032640033e-18,20.942421279026114,383.8374907077227,1.4876271797e-05,3.198993487226883e-18,19.966546879667472,365.95144134862267,6.45724225e-06,1.3885653734400014e-18,8.666743378807768,158.8460563755807,7.27084803e-07,5.730157447e-06,1.2322130574028813e-18,7.690868979449125,140.96000701648072,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.243nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p243205/energy_minimize_T360_r12.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p243205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p343205,360.0,633.15,0.05,0.0,1.343205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.81070971e-05,3.8937501603840045e-18,24.302876959719814,445.4286915973633,1.7380012297000003e-05,3.737397844346884e-18,23.327002560361173,427.5426422382633,6.57790388e-06,1.4145124503552013e-18,8.828692294829718,161.81429317687918,7.27084803e-07,5.850819077e-06,1.2581601343180812e-18,7.852817895471077,143.9282438177792,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.343nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p343205/energy_minimize_T360_r13.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p343205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p443205,360.0,633.15,0.05,0.0,1.443205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,2.08039514e-05,4.473681709056004e-18,27.922524983322184,511.77042907430655,2.0076866597e-05,4.3173293930188845e-18,26.946650583963546,493.8843797152066,6.5093046e-06,1.3997608611840015e-18,8.736620117154958,160.12677323007773,7.27084803e-07,5.782219797e-06,1.2434085451468813e-18,7.760745717796315,142.24072387097772,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.443nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p443205/energy_minimize_T360_r14.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p443205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p543205,360.0,633.15,0.05,0.0,1.543205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,2.36935668e-05,5.095064604672005e-18,31.800891965024157,582.854026833419,2.2966481997e-05,4.938712288634885e-18,30.82501756566552,564.9679774743191,6.22291683e-06,1.3381760351232012e-18,8.352237866447386,153.08172735794912,7.27084803e-07,5.495832026999999e-06,1.181823719086081e-18,7.376363467088742,135.1956779988491,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.543nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p543205/energy_minimize_T360_r15.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p543205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p643205,360.0,633.15,0.05,0.0,1.643205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,2.67760859e-05,5.757929511936006e-18,35.938169298854014,658.6829927882591,2.6049001097e-05,5.6015771958988855e-18,34.96229489949537,640.796943429159,5.69022114e-06,1.2236251539456012e-18,7.637267502089918,139.977586870612,7.27084803e-07,4.963136337e-06,1.067272837908481e-18,6.661393102731275,122.09153751151197,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.643nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p643205/energy_minimize_T360_r16.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p643205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p743205,360.0,633.15,0.05,0.0,1.743205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,3.00516668e-05,6.462310428672006e-18,40.33456918253875,739.261216147337,2.9324581997e-05,6.3059581126348865e-18,39.35869478318011,721.375166788237,4.88269861e-06,1.0499755090944009e-18,6.553431667974262,120.11279562401882,7.27084803e-07,4.1556138069999994e-06,8.936231930572808e-19,5.577557268615621,102.22674626491882,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.743nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p743205/energy_minimize_T360_r17.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p743205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p843205,360.0,633.15,0.05,0.0,1.843205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,3.35201274e-05,7.208168196096007e-18,44.9898472061727,824.5842173099587,3.2793042597e-05,7.051815880058887e-18,44.01397280681405,806.6981679508588,3.77184162e-06,8.110968219648008e-19,5.06246817455959,92.78607545044196,7.27084803e-07,3.0447568169999996e-06,6.547445059276805e-19,4.086593775200947,74.90002609134194,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.843nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p843205/energy_minimize_T360_r18.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p843205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T360C_xB0p050_400cube_dx0p1,cntcon_T360_xB0p050_strictref_exx_s000,cntcon_T360_xB0p050_strictref_exx_s000_r1p943205,360.0,633.15,0.05,0.0,1.943205,1.4432046391493132,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,3.71812382e-05,7.995453462528009e-18,49.9036953407973,914.6463506508674,3.6454153397000004e-05,7.839101146490889e-18,48.927820941438654,896.7603012917673,2.32915241e-06,5.008609342464005e-19,3.126128066141804,57.296390734942555,7.27084803e-07,1.602067607e-06,3.4450861820928036e-19,2.1502536667831618,39.410341375842556,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T360C_xB0p050_400cube_dx0p1/raw/chel_T360_cuda_400x400x400_dt0.01_steps30000_r1.943nm_xB0.050/cntcon_T360_xB0p050_strictref_exx_s000_r1p943205/energy_minimize_T360_r19.43_xB0.050_cntcon_T360_xB0p050_strictref_exx_s000_r1p943205.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r1p327282,370.0,643.15,0.03,0.0,1.327282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.6598718e-05,3.5693883187200035e-18,22.278369581565148,401.9742572150554,1.6337004707e-05,3.513109492193284e-18,21.927104775098623,395.63629746677964,8.33355904e-06,1.7920485359616018e-18,11.185087199078463,201.81535737047946,2.61713293e-07,8.071845747e-06,1.735769709434882e-18,10.833822392611937,195.47739762220365,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r1.327nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r1p327282/energy_minimize_T370_r13.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r1p327282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r1p427282,370.0,643.15,0.03,0.0,1.427282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,1.91087206e-05,4.109139277824004e-18,25.64723009076167,462.7594594663894,1.8847007307e-05,4.052860451297284e-18,25.295965284295143,456.4214997181135,8.83955986e-06,1.900858952294402e-18,11.86422840001549,214.06927383376953,2.61713293e-07,8.577846567000001e-06,1.844580125767682e-18,11.512963593548962,207.7313140854937,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r1.427nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r1p427282/energy_minimize_T370_r14.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r1p427282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r1p527282,370.0,643.15,0.03,0.0,1.527282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,2.17881685e-05,4.685327754240005e-18,29.243515694911856,527.6481502284674,2.1526455207e-05,4.6290489277132846e-18,28.892250888445332,521.3101904801916,9.21392608e-06,1.981362664243202e-18,12.3666930486717,223.13537057756068,2.61713293e-07,8.952212787e-06,1.925083837716482e-18,12.015428242205173,216.7974108292849,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r1.527nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r1p527282/energy_minimize_T370_r15.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r1p527282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r1p627282,370.0,643.15,0.03,0.0,1.627282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,2.46355916e-05,5.2976376176640055e-18,33.065253263854586,596.6047278147299,2.4373878307e-05,5.241358791137285e-18,32.71398845738806,590.2667680664541,9.43385387e-06,2.0286559362048018e-18,12.661874434780966,228.46140298718402,2.61713293e-07,9.172140577e-06,1.972377109678082e-18,12.31060962831444,222.12344323890824,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r1.627nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r1p627282/energy_minimize_T370_r16.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r1p627282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r1p727282,370.0,643.15,0.03,0.0,1.727282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,2.76490736e-05,5.945656786944005e-18,37.109870789340235,669.582784829792,2.7387360307e-05,5.889377960417286e-18,36.75860598287371,663.2448250815163,9.4765397e-06,2.037835097088002e-18,12.719166250729394,229.49513371312673,2.61713293e-07,9.214826407e-06,1.981556270561282e-18,12.36790144426287,223.15717396485095,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r1.727nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r1p727282/energy_minimize_T370_r17.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r1p727282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r1p827282,370.0,643.15,0.03,0.0,1.827282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,3.08270452e-05,6.629047799808007e-18,41.37526199753583,746.5443172421471,3.0565331907e-05,6.572768973281287e-18,41.023997191069306,740.2063574938715,9.31919516e-06,2.0039997272064023e-18,12.507982482575652,225.68469156974288,2.61713293e-07,9.057481867000001e-06,1.947720900679682e-18,12.156717676109126,219.34673182146707,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r1.827nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r1p827282/energy_minimize_T370_r18.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r1p827282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r1p927282,370.0,643.15,0.03,0.0,1.927282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,3.41680731e-05,7.347502439424007e-18,45.85950315028754,827.4546145577156,3.3906359807e-05,7.291223612897288e-18,45.50823834382101,821.1166548094398,8.93903722e-06,1.9222505637888016e-18,11.997744337275122,216.47833565985235,2.61713293e-07,8.677323927e-06,1.8659717372620818e-18,11.646479530808598,210.14037591157657,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r1.927nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r1p927282/energy_minimize_T370_r19.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r1p927282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
cnt_no_strain_T370C_xB0p030_400cube_dx0p1,cntcon_T370_xB0p030_strictref_exx_s000,cntcon_T370_xB0p030_strictref_exx_s000_r2p027282,370.0,643.15,0.03,0.0,2.027282,1.8272819412731849,400,400,400,0.10000000000000002,0.168,6e-10,3360000000.0,6.400000000000007e-23,2.150400000000002e-13,3.76703575e-05,8.100633676800008e-18,50.560178602629705,912.2700906833944,3.7408644207e-05,8.044354850273287e-18,50.20891379616317,905.9321309351185,8.31329084e-06,1.787690062233602e-18,11.157883745754352,201.32451858159914,2.61713293e-07,8.051577547000001e-06,1.731411235706882e-18,10.806618939287826,194.98655883332333,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps1_r0.000nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_ref_matrix_only/reference_energy.csv,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/no_strain_400cube_dx0p1_cnt_sweep/cnt_no_strain_T370C_xB0p030_400cube_dx0p1/raw/chel_T370_cuda_400x400x400_dt0.01_steps30000_r2.027nm_xB0.030/cntcon_T370_xB0p030_strictref_exx_s000_r2p027282/energy_minimize_T370_r20.27_xB0.030_cntcon_T370_xB0p030_strictref_exx_s000_r2p027282.csv,physical_inputs.json,guide_cnt_scan.csv,excess=PF full-model excess baseline; excess_refsub=excess minus matrix-only reference; CNT_absolute=far-field chemical-potential CNT diagnostic; CNT_refsub=CNT_absolute minus matrix-only reference
