step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
304,3.0400000000e-02,1.0000000000e-04,-9.2375131638e-02,1.3413401281e-01,1.5206528372e+00,2.6193094729e-01,-2.1420936916e-01,2.1420936916e-01,1.4793106023e+00,3.3800663969e-01,1.2183423753e-01,1.2191409890e-01,1.9245008726e-01,1.3042669550e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2131463579e-05,3.2136160097e-05,3.6432178539e-04,6.2754067218e-05,2.2131463579e-05,2.2869356615e-05,8.3689630723e-05,2.5623185121e-05,-1.1200440583e+01,1.1200467211e+01,2.9060326646e+03,1.4639820425e+02,-1.1200666943e+01,1.1200666943e+01,2.9060587161e+03,1.4639536277e+02,2.2635963142e-04,3.3794228403e-03,3.7754841907e-01,2.8477189516e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3196561695e-06,5.3196688164e-06,1.3802220081e-03,6.9531917488e-05,5.8203694415e-06,6.2721575630e-06,1.3202516196e-03,6.8871913789e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9110428057e+03,1.9644682540e+03,1.9617991576e+00,nan,3.7884695987e+00,3.8943807201e+00,3.8890894779e-03,nan,1.5775569902e+01,2.7426034184e-01,2.6878748080e+00,4.1909914012e+00,2.2971349527e-01,9.5655018672e-01,-3.4178535324e-01,-3.3550438067e-01,-1.8582658146e-02,5.6835099376e-01,3.1924387505e-01,501848,54,43,56,1.3202516196e-03,5.4983096006e-01,4.6831877496e-01,2.6077815388e-02,-3.6202464401e+00,-2.8336187698e+03,-9.6787770324e-02,-2.8337155576e+03,-8.0491132397e-06,447024,48,48,48,-8.3689630723e-05,9.8667290574e-01,5.4163084105e-01,7.0730710511e-02,-2.5755187107e+00,-1.4793106023e+00,-4.1342234919e-02,-1.5206528372e+00,2.4135598345e-05,2.6066887822e-02,7.0754846109e-02,8.2283150709e-07,3.7916392800e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
305,3.0500000000e-02,1.0000000000e-04,-9.2373910675e-02,1.3413672489e-01,1.5207253654e+00,2.6191650026e-01,-2.1422430614e-01,2.1422430614e-01,1.4794650831e+00,3.3799922783e-01,1.2185039546e-01,1.2192994553e-01,1.9245008965e-01,1.3043941485e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2131171058e-05,3.2136809864e-05,3.6433916187e-04,6.2750605963e-05,2.2131171058e-05,2.2865530792e-05,8.3298191811e-05,2.5611315252e-05,-1.1196458861e+01,1.1196485547e+01,2.9065417992e+03,1.4635518163e+02,-1.1196683651e+01,1.1196683651e+01,2.9065654350e+03,1.4635232626e+02,2.2478984130e-04,3.3815994078e-03,3.7754304725e-01,2.8481197112e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3177650482e-06,5.3177777228e-06,1.3804638219e-03,6.9511483868e-05,5.8185125806e-06,6.2731471156e-06,1.3196491610e-03,6.8847530514e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9112864592e+03,1.9646056323e+03,1.9617712204e+00,nan,3.7889526198e+00,3.8946530601e+00,3.8890340948e-03,nan,1.5842470675e+01,2.7434950767e-01,2.6881684848e+00,4.1909914012e+00,2.2862815895e-01,9.5594621180e-01,-3.4868578925e-01,-3.4433714422e-01,-1.8230241237e-02,5.6831215963e-01,3.1929843337e-01,492330,53,40,42,1.3196491610e-03,5.5115121168e-01,4.6829542546e-01,2.6069766275e-02,-3.6205634098e+00,-2.8303707262e+03,-9.9298609317e-02,-2.8304700248e+03,-7.9337478616e-06,447024,48,48,48,-8.3298191811e-05,9.8652618350e-01,5.4154715141e-01,7.0754846109e-02,-2.5751515637e+00,-1.4794650831e+00,-4.1260282329e-02,-1.5207253654e+00,2.4715351525e-05,2.6059030610e-02,7.0779561461e-02,8.0505986760e-07,3.7994899646e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
306,3.0600000000e-02,1.0000000000e-04,-9.2372861613e-02,1.3413962360e-01,1.5207993615e+00,2.6190249505e-01,-2.1423941195e-01,2.1423941195e-01,1.4796206554e+00,3.3799222230e-01,1.2186655034e-01,1.2194579049e-01,1.9245008950e-01,1.3045213666e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2130919721e-05,3.2137504345e-05,3.6435689003e-04,6.2747250561e-05,2.2130919721e-05,2.2861741497e-05,8.2908676638e-05,2.5599548440e-05,-1.1192476828e+01,1.1192503571e+01,2.9069848314e+03,1.4631222061e+02,-1.1192700055e+01,1.1192700055e+01,2.9070060506e+03,1.4630935144e+02,2.2322677673e-04,3.3837398418e-03,3.7754871955e-01,2.8485184620e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3158737793e-06,5.3158864808e-06,1.3806742403e-03,6.9491079506e-05,5.8166447214e-06,6.2738621461e-06,1.3190368102e-03,6.8823192929e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9114847790e+03,1.9646968566e+03,1.9618006961e+00,nan,3.7893457708e+00,3.8948339041e+00,3.8890925277e-03,nan,1.5909514706e+01,2.7442625694e-01,2.6884533956e+00,4.1909914012e+00,2.2754798635e-01,9.5535700727e-01,-3.5331574839e-01,-3.5057802004e-01,-1.7861676544e-02,5.6827183639e-01,3.1934660088e-01,373877,40,54,53,1.3190368102e-03,5.5247086084e-01,4.6827218715e-01,2.6061832527e-02,-3.6208759298e+00,-2.8270511240e+03,-1.0180410750e-01,-2.8271529281e+03,-7.8405559147e-06,447024,48,48,48,-8.2908676638e-05,9.8637932714e-01,5.4146385322e-01,7.0779561461e-02,-2.5747757174e+00,-1.4796206554e+00,-4.1178706118e-02,-1.5207993615e+00,2.5299356745e-05,2.6051280123e-02,7.0804860818e-02,7.9516752322e-07,3.8125910798e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
307,3.0700000000e-02,1.0000000000e-04,-9.2371965545e-02,1.3414269553e-01,1.5208748347e+00,2.6188886672e-01,-2.1425466768e-01,2.1425466768e-01,1.4797773302e+00,3.3798556638e-01,1.2188270214e-01,1.2196163377e-01,1.9245008345e-01,1.3046486089e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2130705039e-05,3.2138240324e-05,3.6437497210e-04,6.2743985451e-05,2.2130705039e-05,2.2857986513e-05,8.2521030957e-05,2.5587881193e-05,-1.1188490063e+01,1.1188516862e+01,2.9073605847e+03,1.4626926421e+02,-1.1188711733e+01,1.1188711733e+01,2.9073793865e+03,1.4626638133e+02,2.2167039930e-04,3.3858441449e-03,3.7754995426e-01,2.8489151423e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3139802625e-06,5.3139929907e-06,1.3808527046e-03,6.9470677338e-05,5.8149453668e-06,6.2740368839e-06,1.3184131476e-03,6.8798860901e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9116369857e+03,1.9647411317e+03,1.9618071735e+00,nan,3.7896475069e+00,3.8949216756e+00,3.8891053686e-03,nan,1.5976692636e+01,2.7447898266e-01,2.6887283235e+00,4.1909914012e+00,2.2647282957e-01,9.5478188456e-01,-3.5557486543e-01,-3.5430315811e-01,-1.7479698052e-02,5.6822954383e-01,3.1938292426e-01,392491,42,56,43,1.3184131476e-03,5.5378989765e-01,4.6824906019e-01,2.6053991971e-02,-3.6211848698e+00,-2.8236590933e+03,-1.0430414376e-01,-2.8237633974e+03,-7.7690858988e-06,447024,48,48,48,-8.2521030957e-05,9.8623236872e-01,5.4138094455e-01,7.0804860818e-02,-2.5743911157e+00,-1.4797773302e+00,-4.1097504513e-02,-1.5208748347e+00,2.5882878913e-05,2.6043613863e-02,7.0830743697e-02,7.9280735803e-07,3.8255906405e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
308,3.0800000000e-02,1.0000000000e-04,-9.2371203473e-02,1.3414591082e-01,1.5209517803e+00,2.6187555086e-01,-2.1427005431e-01,2.1427005431e-01,1.4799351045e+00,3.3797920373e-01,1.2189885084e-01,1.2197747535e-01,1.9245008888e-01,1.3047758752e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2130522460e-05,3.2139010651e-05,3.6439340690e-04,6.2740795204e-05,2.2130522460e-05,2.2854267729e-05,8.2135205635e-05,2.5576309996e-05,-1.1184494299e+01,1.1184521153e+01,2.9076679078e+03,1.4622625657e+02,-1.1184714420e+01,1.1184714420e+01,2.9076842914e+03,1.4622336006e+02,2.2012138733e-04,3.3879130268e-03,3.7754682198e-01,2.8493097214e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3120824720e-06,5.3120952263e-06,1.3809986679e-03,6.9450250829e-05,5.8126457531e-06,6.2743886538e-06,1.3177656044e-03,6.8774382545e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9117423350e+03,1.9647376987e+03,1.9617908424e+00,nan,3.7898563523e+00,3.8949148699e+00,3.8890729936e-03,nan,1.6043858346e+01,2.7453903700e-01,2.6889876825e+00,4.1909914012e+00,2.2540255691e-01,9.5421207496e-01,-3.5578305228e-01,-3.5579170182e-01,-1.7236749836e-02,5.6814676420e-01,3.1941335039e-01,373867,40,54,43,1.3177656044e-03,5.5510831080e-01,4.6822604468e-01,2.6046222885e-02,-3.6214910829e+00,-2.8201937988e+03,-1.0679859473e-01,-2.8203005974e+03,-7.7187585082e-06,447024,48,48,48,-8.2135205635e-05,9.8608537144e-01,5.4129842352e-01,7.0830743697e-02,-2.5739977747e+00,-1.4799351045e+00,-4.1016675794e-02,-1.5209517803e+00,2.6461399623e-05,2.6036009846e-02,7.0857205096e-02,7.9762081017e-07,3.8384774116e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
309,3.0900000000e-02,1.0000000000e-04,-9.2370556414e-02,1.3414924762e-01,1.5210301797e+00,2.6186248400e-01,-2.1428555285e-01,2.1428555285e-01,1.4800939615e+00,3.3797307871e-01,1.2191499643e-01,1.2199331521e-01,1.9245008886e-01,1.3049031651e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2130367436e-05,3.2139810090e-05,3.6441219004e-04,6.2737664614e-05,2.2130367436e-05,2.2850580320e-05,8.1751156596e-05,2.5564831325e-05,-1.1180485339e+01,1.1180512248e+01,2.9079056897e+03,1.4618314294e+02,-1.1180703916e+01,1.1180703916e+01,2.9079196545e+03,1.4618023291e+02,2.1857741705e-04,3.3899457538e-03,3.7754988470e-01,2.8497021663e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3101784139e-06,5.3101911946e-06,1.3811116025e-03,6.9429773986e-05,5.8098611668e-06,6.2747843500e-06,1.3170959164e-03,6.8749785999e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9118001262e+03,1.9646858444e+03,1.9618067569e+00,nan,3.7899709182e+00,3.8948120734e+00,3.8891045428e-03,nan,1.6111037094e+01,2.7460065618e-01,2.6892329202e+00,4.1909914012e+00,2.2433705246e-01,9.5364915771e-01,-3.5414760794e-01,-3.5526377433e-01,-1.7166295108e-02,5.6801495572e-01,3.1943610905e-01,373770,40,53,42,1.3170959164e-03,5.5642607640e-01,4.6820314060e-01,2.6038504127e-02,-3.6217954004e+00,-2.8166544765e+03,-1.0928731375e-01,-2.8167637638e+03,-7.6888908816e-06,447024,48,48,48,-8.1751156596e-05,9.8593835775e-01,5.4121628831e-01,7.0857205096e-02,-2.5735957791e+00,-1.4800939615e+00,-4.0936218285e-02,-1.5210301797e+00,2.7030429804e-05,2.6028446734e-02,7.0884235526e-02,8.0918623468e-07,3.8512143740e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
310,3.1000000000e-02,1.0000000000e-04,-9.2370005496e-02,1.3415268823e-01,1.5211100015e+00,2.6184960395e-01,-2.1430114442e-01,2.1430114442e-01,1.4802538712e+00,3.3796713667e-01,1.2193113892e-01,1.2200915335e-01,1.9245008968e-01,1.3050304785e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2130235445e-05,3.2140634399e-05,3.6443131394e-04,6.2734578780e-05,2.2130235445e-05,2.2846920498e-05,8.1368844914e-05,2.5553441656e-05,-1.1176459065e+01,1.1176486026e+01,2.9080728649e+03,1.4613987000e+02,-1.1176676102e+01,1.1176676102e+01,2.9080844105e+03,1.4613694652e+02,2.1703667583e-04,3.3919427064e-03,3.7755001212e-01,2.8500924614e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3082661326e-06,5.3082789380e-06,1.3811910025e-03,6.9409221474e-05,5.8069891817e-06,6.2754935845e-06,1.3164001221e-03,6.8725009853e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9118097061e+03,1.9645849048e+03,1.9618074107e+00,nan,3.7899899093e+00,3.8946119697e+00,3.8891058388e-03,nan,1.6178183720e+01,2.7467568704e-01,2.6894619824e+00,4.1909914012e+00,2.2327621640e-01,9.5309057162e-01,-3.5080074119e-01,-3.5298122547e-01,-1.6854307932e-02,5.6794790595e-01,3.1947095896e-01,400170,43,40,42,1.3164001221e-03,5.5774317232e-01,4.6818034783e-01,2.6030815236e-02,-3.6220986277e+00,-2.8130404047e+03,-1.1177015812e-01,-2.8131521749e+03,-7.6786866674e-06,447024,48,48,48,-8.1368844914e-05,9.8578742806e-01,5.4113453715e-01,7.0884235526e-02,-2.5731852822e+00,-1.4802538712e+00,-4.0856130354e-02,-1.5211100015e+00,2.7585801028e-05,2.6020903945e-02,7.0911821327e-02,8.2707590981e-07,3.8637473594e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
311,3.1100000000e-02,1.0000000000e-04,-9.2369532057e-02,1.3415621177e-01,1.5211912016e+00,2.6183685014e-01,-2.1431681036e-01,2.1431681036e-01,1.4804147912e+00,3.3796132429e-01,1.2194727830e-01,1.2202499999e-01,1.9245008969e-01,1.3051578153e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2130122018e-05,3.2141478578e-05,3.6445076806e-04,6.2731523190e-05,2.2130122018e-05,2.2843285991e-05,8.0988236577e-05,2.5542137475e-05,-1.1172411497e+01,1.1172438506e+01,2.9081684131e+03,1.4609638619e+02,-1.1172626996e+01,1.1172626996e+01,2.9081775392e+03,1.4609344937e+02,2.1549894519e-04,3.3939031357e-03,3.7754587190e-01,2.8504806052e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3063437380e-06,5.3063565659e-06,1.3812363832e-03,6.9388568812e-05,5.8045461405e-06,6.2757560724e-06,1.3156748731e-03,6.8700163268e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9117704665e+03,1.9644342629e+03,1.9617858974e+00,nan,3.7899121204e+00,3.8943133359e+00,3.8890631906e-03,nan,1.6245258925e+01,2.7473088044e-01,2.6896794889e+00,4.1909914012e+00,2.2221996405e-01,9.5253418540e-01,-3.4621180440e-01,-3.4926232871e-01,-1.6494362894e-02,5.6789188196e-01,3.1949364711e-01,493672,53,54,40,1.3156748731e-03,5.5905957244e-01,4.6815766618e-01,2.6023136549e-02,-3.6224015396e+00,-2.8093509253e+03,-1.1424697828e-01,-2.8094651723e+03,-7.6872548832e-06,447024,48,48,48,-8.0988236577e-05,9.8562698872e-01,5.4105316831e-01,7.0911821327e-02,-2.5727665001e+00,-1.4804147912e+00,-4.0776410405e-02,-1.5211912016e+00,2.8123937817e-05,2.6013361754e-02,7.0939945265e-02,8.5092471145e-07,3.8760755510e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
312,3.1200000000e-02,1.0000000000e-04,-9.2369117727e-02,1.3415980720e-01,1.5212737256e+00,2.6182416388e-01,-2.1433253229e-01,2.1433253229e-01,1.4805766688e+00,3.3795558976e-01,1.2196341456e-01,1.2204084513e-01,1.9245008927e-01,1.3052851752e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2130022751e-05,3.2142339980e-05,3.6447053937e-04,6.2728483785e-05,2.2130022751e-05,2.2839674539e-05,8.0609302059e-05,2.5530915295e-05,-1.1168338898e+01,1.1168365962e+01,2.9081913612e+03,1.4605264257e+02,-1.1168552864e+01,1.1168552864e+01,2.9081980675e+03,1.4604969250e+02,2.1396596371e-04,3.3958284152e-03,3.7753509065e-01,2.8508665872e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3044094546e-06,5.3044223084e-06,1.3812472824e-03,6.9367792756e-05,5.8020106013e-06,6.2764249713e-06,1.3149298331e-03,6.8675205408e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9116818441e+03,1.9642333483e+03,1.9617298806e+00,nan,3.7897364345e+00,3.8939150408e+00,3.8889521425e-03,nan,1.6312383304e+01,2.7480360810e-01,2.6898841900e+00,4.1909914012e+00,2.2116822445e-01,9.5198727254e-01,-3.4038382382e-01,-3.4416911429e-01,-1.6122722530e-02,5.6784091342e-01,3.1953619320e-01,372810,40,43,42,1.3149298331e-03,5.6037524731e-01,4.6813509534e-01,2.6015449294e-02,-3.6227048766e+00,-2.8055854475e+03,-1.1671761914e-01,-2.8057021651e+03,-7.7136394572e-06,447024,48,48,48,-8.0609302059e-05,9.8545822093e-01,5.4097218007e-01,7.0939945265e-02,-2.5723397034e+00,-1.4805766688e+00,-4.0697056874e-02,-1.5212737256e+00,2.8641298411e-05,2.6005801377e-02,7.0968586563e-02,8.8023094269e-07,3.8882057020e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
313,3.1300000000e-02,1.0000000000e-04,-9.2368744510e-02,1.3416344248e-01,1.5213575089e+00,2.6181148869e-01,-2.1434829224e-01,2.1434829224e-01,1.4807394407e+00,3.3794988306e-01,1.2197954773e-01,1.2205668850e-01,1.9245008107e-01,1.3054125582e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2129933335e-05,3.2143210930e-05,3.6449061238e-04,6.2725447031e-05,2.2129933335e-05,2.2836083904e-05,8.0232016488e-05,2.5519771660e-05,-1.1164237800e+01,1.1164264920e+01,2.9081407961e+03,1.4600859165e+02,-1.1164450238e+01,1.1164450238e+01,2.9081450826e+03,1.4600562841e+02,2.1243746761e-04,3.3977179506e-03,3.7751773078e-01,2.8512504710e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3024616355e-06,5.3024745161e-06,1.3812232665e-03,6.9346870742e-05,5.7997004131e-06,6.2771185653e-06,1.3141569608e-03,6.8650145925e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9115433283e+03,1.9639816450e+03,1.9616397597e+00,nan,3.7894618395e+00,3.8934160618e+00,3.8887734858e-03,nan,1.6379458205e+01,2.7487718961e-01,2.6900768095e+00,4.1909914012e+00,2.2012094074e-01,9.5144426879e-01,-3.3354225717e-01,-3.3790829166e-01,-1.5701153276e-02,5.6780072945e-01,3.1959003635e-01,492330,53,40,42,1.3141569608e-03,5.6169017715e-01,4.6811263492e-01,2.6007735655e-02,-3.6230093425e+00,-2.8017434160e+03,-1.1918194447e-01,-2.8018625979e+03,-7.7567924427e-06,447024,48,48,48,-8.0232016488e-05,9.8528224300e-01,5.4089157077e-01,7.0968586563e-02,-2.5719052161e+00,-1.4807394407e+00,-4.0618068224e-02,-1.5213575089e+00,2.9134569604e-05,2.5998191929e-02,7.0997721133e-02,9.1465111017e-07,3.9000993733e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
314,3.1400000000e-02,1.0000000000e-04,-9.2368394859e-02,1.3416709824e-01,1.5214424773e+00,2.6179877048e-01,-2.1436407265e-01,2.1436407265e-01,1.4809030343e+00,3.3794415618e-01,1.2199567779e-01,1.2207253011e-01,1.9245006263e-01,1.3055399640e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2129849565e-05,3.2144086786e-05,3.6451096931e-04,6.2722399971e-05,2.2129849565e-05,2.2832511874e-05,7.9856359528e-05,2.5508703156e-05,-1.1160104883e+01,1.1160132050e+01,2.9080158672e+03,1.4596419156e+02,-1.1160315797e+01,1.1160315797e+01,2.9080177338e+03,1.4596121526e+02,2.1091437866e-04,3.3995723861e-03,3.7749385661e-01,2.8516321966e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3004987037e-06,5.3005116071e-06,1.3811639314e-03,6.9325782894e-05,5.7973270061e-06,6.2775745519e-06,1.3133496857e-03,6.8624795216e-05,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0002857242e+00,1.0000955859e+00,1.0002857242e+00,1.9113544617e+03,1.9636786923e+03,1.9615158938e+00,nan,3.7890874286e+00,3.8928154854e+00,3.8885279330e-03,nan,1.6446400681e+01,2.7494016368e-01,2.6902502568e+00,4.1909914012e+00,2.1907806967e-01,9.5090065407e-01,-3.2565296071e-01,-3.3048157793e-01,-1.5289059436e-02,5.6774453637e-01,3.1963155902e-01,373782,40,53,54,1.3133496857e-03,5.6300433411e-01,4.6809028448e-01,2.5999978862e-02,-3.6233156003e+00,-2.7978243636e+03,-1.2163980365e-01,-2.7979460034e+03,-7.8155918702e-06,447024,48,48,48,-7.9856359528e-05,9.8509973248e-01,5.4081133875e-01,7.0997721133e-02,-2.5714634120e+00,-1.4809030343e+00,-4.0539442943e-02,-1.5214424773e+00,2.9600667495e-05,2.5990475605e-02,7.1027321800e-02,9.5370720815e-07,4.6700488188e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-07,2.8572417675e-04,2.8665593851e-04,4.7495061735e-03,2.3958248488e+00
