step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
22,2.2000000000e-03,1.0000000000e-04,-8.8697525405e-02,1.2999766713e-01,1.1967160874e+00,2.5757873505e-01,-2.0584329899e-01,2.0584329899e-01,1.1249070024e+00,3.3196866833e-01,1.1714577359e-01,1.1747974880e-01,1.9245008794e-01,1.2708019533e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1250373539e-05,3.1145164119e-05,2.8671221391e-04,6.1711353396e-05,2.1250373539e-05,2.4648979005e-05,1.0010369749e-03,4.1518389737e-05,-1.1033119119e+01,1.1033133286e+01,2.7911389246e+03,1.4438499194e+02,-1.1033582982e+01,1.1033582982e+01,2.7911521521e+03,1.4438502177e+02,4.6386328490e-04,3.1024923967e-03,3.7751685598e-01,2.7948022696e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.2401867368e-05,5.2401934653e-05,1.3256531553e-02,6.8575741056e-04,5.5027916992e-05,5.7127831624e-05,1.3004483988e-02,6.8289752074e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3323317485e+03,2.4812292448e+03,1.9616351441e+00,nan,4.6236368421e+01,4.9188126676e+01,3.8887643358e-02,nan,1.2991012634e+01,2.3176550888e+00,1.6448073373e+01,4.1802448984e+00,3.4914347083e+00,9.8098691472e-01,5.6347536280e-01,5.7731365272e-01,-2.7389315543e-01,5.5938517131e-01,3.2481739909e-01,501944,54,44,56,1.3004483988e-02,5.2286351723e-01,4.8536292883e-01,2.7062106435e-02,-3.5821857875e+00,-2.7627244731e+03,-4.4760035565e-02,-2.7627692331e+03,5.1529210496e-04,447024,48,48,48,-1.0010369749e-03,1.0000000000e+00,6.1428164202e-01,3.2233502562e-02,-3.4019844726e+00,-1.0884046526e+00,-1.0831143478e-01,-1.1967160874e+00,3.3846702877e-04,2.5969982969e-02,3.2571969591e-02,1.1408878737e-04,2.3330166757e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
23,2.3000000000e-03,1.0000000000e-04,-8.9050877538e-02,1.3040312422e-01,1.2025512212e+00,2.5872095206e-01,-2.0621439396e-01,2.0621439396e-01,1.1336712259e+00,3.3297859167e-01,1.1716351642e-01,1.1749534964e-01,1.9245008858e-01,1.2709050676e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1335030522e-05,3.1242304538e-05,2.8811020978e-04,6.1985008585e-05,2.1335030522e-05,2.4659625768e-05,9.7200638579e-04,4.1187144853e-05,-1.1144012217e+01,1.1144026674e+01,2.8235630984e+03,1.4582237379e+02,-1.1144446489e+01,1.1144446489e+01,2.8236042112e+03,1.4582214130e+02,4.3427165100e-04,3.1218849262e-03,3.7754826809e-01,2.8001198347e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.2928554824e-05,5.2928623486e-05,1.3410530367e-02,6.9258426457e-04,5.5775748933e-05,5.7960095756e-05,1.3102690864e-02,6.8945622921e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3479774072e+03,2.4906729100e+03,1.9617983596e+00,nan,4.6546529460e+01,4.9375338802e+01,3.8890878959e-02,nan,1.3480046074e+01,2.3504045155e+00,1.6739597553e+01,4.1802448984e+00,3.3737311376e+00,9.7704494195e-01,5.6039089097e-01,5.6983954480e-01,-2.2542618959e-01,5.5997589600e-01,3.2537314567e-01,391336,42,44,40,1.3102690864e-02,5.3586800122e-01,4.8529843655e-01,2.7577398540e-02,-3.5627939414e+00,-2.7701345323e+03,-7.0004011610e-02,-2.7702045363e+03,4.8806198891e-04,447024,48,48,48,-9.7200638579e-04,1.0000000000e+00,6.1328060505e-01,3.2571969591e-02,-3.3911889450e+00,-1.0950853076e+00,-1.0746591364e-01,-1.2025512212e+00,3.8442632111e-04,2.6473673855e-02,3.2956395912e-02,1.2040046786e-04,2.5007803327e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
24,2.4000000000e-03,1.0000000000e-04,-8.9392741115e-02,1.3079691587e-01,1.2088865879e+00,2.5980643888e-01,-2.0657392118e-01,2.0657392118e-01,1.1418468055e+00,3.3394228822e-01,1.1718118007e-01,1.1751090613e-01,1.9245007747e-01,1.2710080269e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1416935047e-05,3.1336650118e-05,2.8962805268e-04,6.2245072216e-05,2.1416935047e-05,2.4670616775e-05,9.4466816211e-04,4.0870461960e-05,-1.1244122666e+01,1.1244137304e+01,2.8543785923e+03,1.4711891806e+02,-1.1244528034e+01,1.1244528034e+01,2.8544193897e+03,1.4711842641e+02,4.0536797446e-04,3.1409170703e-03,3.7753949245e-01,2.8055275209e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3404030018e-05,5.3404099543e-05,1.3556888746e-02,6.9874220955e-04,5.6453583667e-05,5.8758975330e-05,1.3191482777e-02,6.9533175653e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3611632562e+03,2.4998269260e+03,1.9617528734e+00,nan,4.6807926996e+01,4.9556808893e+01,3.8889977235e-02,nan,1.3964144560e+01,2.3817392109e+00,1.7013063303e+01,4.1802448984e+00,3.2616597508e+00,9.7304647286e-01,5.5023444915e-01,5.5611323809e-01,-1.6893024944e-01,5.6065983574e-01,3.2601466884e-01,392297,42,54,41,1.3191482777e-02,4.7916801966e-01,4.8157320402e-01,2.8203811524e-02,-3.5396889706e+00,-2.8544193897e+03,4.0797395802e-02,-2.8543785923e+03,4.3698935897e-04,447024,48,48,48,-9.4466816211e-04,9.9964399477e-01,6.1230859866e-01,3.2956395912e-02,-3.3790582348e+00,-1.1022442821e+00,-1.0664230581e-01,-1.2088865879e+00,4.3080512665e-04,2.6978997330e-02,3.3387201038e-02,1.2685136629e-04,2.6662232252e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
25,2.5000000000e-03,1.0000000000e-04,-8.9721724716e-02,1.3117706937e-01,1.2157028560e+00,2.6083133012e-01,-2.0692049382e-01,2.0692049382e-01,1.1494151247e+00,3.3485625879e-01,1.1719876911e-01,1.1752641587e-01,1.9245006445e-01,1.2711108650e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1495753755e-05,3.1427728239e-05,2.9126111111e-04,6.2490618205e-05,2.1495753755e-05,2.4681594655e-05,9.1883273906e-04,4.0567325717e-05,-1.1332472480e+01,1.1332487207e+01,2.8829254527e+03,1.4826312083e+02,-1.1332849648e+01,1.1332849648e+01,2.8829404384e+03,1.4826237495e+02,3.7716878670e-04,3.1579432770e-03,3.7753866624e-01,2.8109948748e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.3823648003e-05,5.3823717951e-05,1.3692472236e-02,7.0417660769e-04,5.7068697822e-05,5.9554145399e-05,1.3363564679e-02,7.0047070611e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3714063339e+03,2.5081803575e+03,1.9617487130e+00,nan,4.7010986751e+01,4.9722408122e+01,3.8889894759e-02,nan,1.4544066739e+01,2.4128969879e+00,1.7266869179e+01,4.1802448984e+00,3.1546701706e+00,9.7597895025e-01,5.3289381536e-01,5.3614331692e-01,-1.0577644840e-01,5.6132043950e-01,3.2681766107e-01,383082,41,54,42,1.3363564679e-02,4.9235950243e-01,4.8151998295e-01,2.8640800883e-02,-3.5238640214e+00,-2.8829404384e+03,1.4985686528e-02,-2.8829254527e+03,3.9678411253e-04,447024,48,48,48,-9.1883273906e-04,9.9903741598e-01,6.1136393050e-01,3.3387201038e-02,-3.3656253764e+00,-1.1098634339e+00,-1.0583942204e-01,-1.2157028560e+00,4.7678139259e-04,2.7478843759e-02,3.3863982431e-02,1.3332680562e-04,2.8261305281e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
26,2.6000000000e-03,1.0000000000e-04,-9.0036586054e-02,1.3154173635e-01,1.2229668279e+00,2.6179246222e-01,-2.0725287431e-01,2.0725287431e-01,1.1563303809e+00,3.3571756646e-01,1.1721628826e-01,1.1754188355e-01,1.9245008311e-01,1.2712136143e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1571189017e-05,3.1515096061e-05,2.9300143156e-04,6.2720888623e-05,2.1571189017e-05,2.4692756888e-05,8.9434190409e-04,4.0276879178e-05,-1.1408420895e+01,1.1408435828e+01,2.9080106327e+03,1.4924815014e+02,-1.1408770633e+01,1.1408770633e+01,2.9080303340e+03,1.4924715652e+02,3.4973800185e-04,3.1751365141e-03,3.7753663666e-01,2.8164876287e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4184365469e-05,5.4184436393e-05,1.3811614453e-02,7.0885501049e-04,5.7604391197e-05,6.0301997552e-05,1.3501707709e-02,7.0484315758e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3778327967e+03,2.5148784310e+03,1.9617379767e+00,nan,4.7138385568e+01,4.9855191374e+01,3.8889681922e-02,nan,1.5096807661e+01,2.4420925467e+00,1.7499944682e+01,4.1802448984e+00,3.0523465340e+00,9.7756187412e-01,5.0770383165e-01,5.0933437893e-01,-3.8755513871e-02,5.6186077400e-01,3.2762812997e-01,502903,54,54,55,1.3501707709e-02,5.0572306711e-01,4.8146852917e-01,2.9037584995e-02,-3.5096967348e+00,-2.9012878067e+03,-1.1226085920e-02,-2.9012990328e+03,3.5292591281e-04,447024,48,48,48,-8.9434190409e-04,9.9824499502e-01,6.1044509776e-01,3.3863982431e-02,-3.3509526448e+00,-1.1179106202e+00,-1.0505620771e-01,-1.2229668279e+00,5.2156882412e-04,2.7966617894e-02,3.4385551255e-02,1.3971764494e-04,2.9781259612e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
27,2.7000000000e-03,1.0000000000e-04,-9.0336228078e-02,1.3188922629e-01,1.2306333899e+00,2.6268733894e-01,-2.0756997040e-01,2.0756997040e-01,1.1624289394e+00,3.3652381034e-01,1.1723374232e-01,1.1755731368e-01,1.9245008972e-01,1.2713163060e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1642977998e-05,3.1598348563e-05,2.9483820553e-04,6.2935285411e-05,2.1642977998e-05,2.4703618189e-05,8.7106351408e-04,3.9998370954e-05,-1.1471643210e+01,1.1471658424e+01,2.9307021037e+03,1.5007147238e+02,-1.1471966294e+01,1.1471966294e+01,2.9307223214e+03,1.5007023885e+02,3.2308437095e-04,3.1938673259e-03,3.7754782796e-01,2.8219678008e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4484640245e-05,5.4484712504e-05,1.3919387734e-02,7.1276538451e-04,5.8067906686e-05,6.0980238921e-05,1.3604157183e-02,7.0843344991e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3814583025e+03,2.5212055741e+03,1.9617960610e+00,nan,4.7210257941e+01,4.9980621265e+01,3.8890833391e-02,nan,1.5617870526e+01,2.4684739885e+00,1.7711557571e+01,4.1802448984e+00,2.9543780207e+00,9.7735313093e-01,4.7401051451e-01,4.7500612492e-01,2.8038672407e-02,5.6234744259e-01,3.2842634072e-01,502903,54,54,55,1.3604157183e-02,5.1922477482e-01,4.8141864163e-01,2.9390510908e-02,-3.4972523494e+00,-2.9089809506e+03,-3.7659553360e-02,-2.9090186101e+03,3.0678201792e-04,447024,48,48,48,-8.7106351408e-04,9.9728583459e-01,6.0955075586e-01,3.4385551255e-02,-3.3351281787e+00,-1.1263416698e+00,-1.0429172007e-01,-1.2306333899e+00,5.6442719481e-04,2.8144100180e-02,3.4949978450e-02,1.4592022504e-04,3.1177245113e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
28,2.8000000000e-03,1.0000000000e-04,-9.0619694467e-02,1.3221798337e-01,1.2386477432e+00,2.6351409518e-01,-2.0787083061e-01,2.0787083061e-01,1.1677969653e+00,3.3727309849e-01,1.1725113614e-01,1.1757271063e-01,1.9245008433e-01,1.2714189697e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1710891580e-05,3.1677113001e-05,2.9675830422e-04,6.3133361724e-05,2.1710891580e-05,2.4714269969e-05,8.4888710130e-04,3.9731115384e-05,-1.1522092541e+01,1.1522107969e+01,2.9461659203e+03,1.5073417788e+02,-1.1522389791e+01,1.1522389791e+01,2.9461667373e+03,1.5073271344e+02,2.9725022287e-04,3.2151984474e-03,3.7754403704e-01,2.8273981742e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4724249653e-05,5.4724322932e-05,1.3992833226e-02,7.1591290838e-04,5.8465912884e-05,6.1584864248e-05,1.3669141769e-02,7.1124425162e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3785341202e+03,2.5228415768e+03,1.9617764178e+00,nan,4.7152288672e+01,5.0013053541e+01,3.8890443981e-02,nan,1.6102426045e+01,2.4918747074e+00,1.7901441848e+01,4.1802448984e+00,2.8605336034e+00,9.7686733973e-01,4.3102889996e-01,4.3221177171e-01,9.0063090493e-02,5.6278176434e-01,3.2921005027e-01,502903,54,54,55,1.3669141769e-02,5.3282893200e-01,4.8137011739e-01,2.9697292926e-02,-3.4865521976e+00,-2.9057438376e+03,-6.4126407232e-02,-2.9058079640e+03,2.5966208768e-04,447024,48,48,48,-8.4888710130e-04,9.9616622091e-01,6.0867969234e-01,3.4949978450e-02,-3.3182620837e+00,-1.1351026341e+00,-1.0354510918e-01,-1.2386477432e+00,6.0467492217e-04,2.8094290124e-02,3.5554653372e-02,1.5183843561e-04,3.2452315671e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
29,2.9000000000e-03,1.0000000000e-04,-9.0886165043e-02,1.3252664545e-01,1.2469478334e+00,2.6427146014e-01,-2.0815463961e-01,2.0815463961e-01,1.1725986179e+00,3.3796402085e-01,1.1726847457e-01,1.1758807856e-01,1.9245006668e-01,1.2715216336e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1774733263e-05,3.1751063031e-05,2.9874686045e-04,6.3314813105e-05,2.1774733263e-05,2.4724866156e-05,8.2772016761e-04,3.9474463584e-05,-1.1559966714e+01,1.1559982475e+01,2.9681576692e+03,1.5124037503e+02,-1.1560239016e+01,1.1560239016e+01,2.9681833301e+03,1.5123868966e+02,2.7230287416e-04,3.2356754551e-03,3.7754922845e-01,2.8327450966e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4904133271e-05,5.4904208132e-05,1.4097283174e-02,7.1831709489e-04,5.8809119410e-05,6.2135156528e-05,1.3695317434e-02,7.1329078799e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3803382866e+03,2.5312867378e+03,1.9618035731e+00,nan,4.7188054639e+01,5.0180471222e+01,3.8890982310e-02,nan,1.6545830305e+01,2.5130634130e+00,1.8069676526e+01,4.1802448984e+00,2.7706405562e+00,9.7148629737e-01,3.7794915392e-01,3.7975751390e-01,1.4359064520e-01,5.6311812656e-01,3.3000583760e-01,392311,42,54,55,1.3695317434e-02,5.4649807377e-01,4.8132275602e-01,2.9956955014e-02,-3.4775789284e+00,-2.8915101956e+03,-9.0431378384e-02,-2.8916006269e+03,2.1276142028e-04,447024,48,48,48,-8.2772016761e-04,9.9490779676e-01,6.0783080524e-01,3.5554653372e-02,-3.3004821215e+00,-1.1441322314e+00,-1.0281560201e-01,-1.2469478334e+00,6.4169125898e-04,2.8055525717e-02,3.6196344631e-02,1.5738682250e-04,3.3609888751e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
30,3.0000000000e-03,1.0000000000e-04,-9.1134951443e-02,1.3281405040e-01,1.2554667371e+00,2.6495872052e-01,-2.0842071386e-01,2.0842071386e-01,1.1765563444e+00,3.3859562259e-01,1.1728576242e-01,1.1760342146e-01,1.9245003664e-01,1.2716243243e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1834338126e-05,3.1819920221e-05,3.0078784057e-04,6.3479468654e-05,2.1834338126e-05,2.4735293388e-05,8.0748505074e-04,3.9227783510e-05,-1.1585666984e+01,1.1585683197e+01,2.9826227026e+03,1.5159658335e+02,-1.1585915329e+01,1.1585915329e+01,2.9826527804e+03,1.5159468786e+02,2.4834496236e-04,3.2529928753e-03,3.7754925783e-01,2.8379787336e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5026196865e-05,5.5026273870e-05,1.4165984939e-02,7.2000890849e-04,5.9100948059e-05,6.2617829251e-05,1.3683922462e-02,7.1460600890e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3757082640e+03,2.5350700750e+03,1.9618040319e+00,nan,4.7096268628e+01,5.0255472463e+01,3.8890991407e-02,nan,1.6946347737e+01,2.5315175473e+00,1.8216833707e+01,4.1802448984e+00,2.6845668004e+00,9.6597042285e-01,3.1458743860e-01,3.1684253137e-01,1.8660414317e-01,5.6337163835e-01,3.3084376628e-01,502903,54,54,55,1.3683922462e-02,5.6019339121e-01,4.8127636322e-01,3.0169716434e-02,-3.4702824366e+00,-2.8664221044e+03,-1.1637641119e-01,-2.8665384809e+03,1.6711664010e-04,447024,48,48,48,-8.0748505074e-04,9.9354324716e-01,6.0700308508e-01,3.6196344631e-02,-3.2819294602e+00,-1.1533642479e+00,-1.0210248921e-01,-1.2554667371e+00,6.7493179613e-04,2.8028474753e-02,3.6871276427e-02,1.6249382100e-04,3.4629876811e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
31,3.1000000000e-03,1.0000000000e-04,-9.1365493197e-02,1.3307923270e-01,1.2641350693e+00,2.6557568394e-01,-2.0866849764e-01,2.0866849764e-01,1.1799435925e+00,3.3916737837e-01,1.1730300444e-01,1.1761874315e-01,1.9244999411e-01,1.2717270673e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1889571893e-05,3.1883453257e-05,3.0286462114e-04,6.3627282283e-05,2.1889571893e-05,2.4744924615e-05,7.8811623713e-04,3.8990447481e-05,-1.1599760480e+01,1.1599777220e+01,2.9951196909e+03,1.5181129466e+02,-1.1599985960e+01,1.1599985960e+01,2.9951273007e+03,1.5180920058e+02,2.2548016586e-04,3.2745345763e-03,3.7755004796e-01,2.8430701953e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5093134009e-05,5.5093213519e-05,1.4225339462e-02,7.2102868118e-04,5.9316483526e-05,6.3013645885e-05,1.3703255557e-02,7.1523030630e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3693035369e+03,2.5383648165e+03,1.9618085711e+00,nan,4.6969300702e+01,5.0320787734e+01,3.8891081392e-02,nan,1.7387353427e+01,2.5465281008e+00,1.8343731670e+01,4.1802448984e+00,2.6022063395e+00,9.6329901955e-01,2.4183045461e-01,2.4361611032e-01,2.1870370641e-01,5.6353160182e-01,3.3160045428e-01,503083,54,56,43,1.3703255557e-02,5.1409061973e-01,4.7838696835e-01,3.0335974109e-02,-3.4646153738e+00,-2.9831317260e+03,-2.7621132049e-02,-2.9831593471e+03,1.1477536460e-04,447024,48,48,48,-7.8811623713e-04,9.9208394866e-01,6.0619560002e-01,3.6871276427e-02,-3.2627542409e+00,-1.1627299551e+00,-1.0140511419e-01,-1.2641350693e+00,7.0393695587e-04,2.8013570197e-02,3.7575213383e-02,1.6710237023e-04,3.5516217885e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
32,3.2000000000e-03,1.0000000000e-04,-9.1577354273e-02,1.3332143967e-01,1.2728832319e+00,2.6612264312e-01,-2.0889755959e-01,2.0889755959e-01,1.1878614004e+00,3.3967916743e-01,1.1732020532e-01,1.1763404850e-01,1.9244999704e-01,1.2718298867e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1940330096e-05,3.1941481804e-05,3.0496052768e-04,6.3758324122e-05,2.1940330096e-05,2.4753453984e-05,7.6955807217e-04,3.8761825701e-05,-1.1602950858e+01,1.1602968162e+01,3.0035469499e+03,1.5189452809e+02,-1.1603154554e+01,1.1603154554e+01,3.0035884408e+03,1.5189224754e+02,2.0369618156e-04,3.2993788096e-03,3.7754481758e-01,2.8479922071e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5108286732e-05,5.5108368914e-05,1.4265364781e-02,7.2142399888e-04,5.9459204512e-05,6.3374223920e-05,1.3731691285e-02,7.1521549651e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3596405974e+03,2.5285680971e+03,1.9617813634e+00,nan,4.6777741662e+01,5.0126576629e+01,3.8890542024e-02,nan,1.7843606327e+01,2.5602174129e+00,1.8451543073e+01,4.1802448984e+00,2.5234678010e+00,9.6258956544e-01,1.6233876557e-01,1.6222288137e-01,2.4077314880e-01,5.6358522918e-01,3.3238857511e-01,373770,40,53,42,1.3731691285e-02,5.2779387529e-01,4.7834688319e-01,3.0450749473e-02,-3.4607206662e+00,-2.9744815456e+03,-5.4357751419e-02,-2.9745359034e+03,7.4877009008e-05,447024,48,48,48,-7.6955807217e-04,9.9054619589e-01,6.0540748379e-01,3.7575213383e-02,-3.2431113049e+00,-1.1721603678e+00,-1.0072286420e-01,-1.2728832319e+00,7.2833952962e-04,2.8010985598e-02,3.8303552913e-02,1.7117118044e-04,3.6245045725e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
