step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
214,2.1400000000e-02,1.0000000000e-04,-9.3104266361e-02,1.3437488395e-01,1.4962092611e+00,2.6425512418e-01,-2.1347268683e-01,2.1347268683e-01,1.4456310003e+00,3.3972872951e-01,1.2036842047e-01,1.2048596547e-01,1.9245008967e-01,1.2929664798e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2306151488e-05,3.2193868602e-05,3.5846553268e-04,6.3310899295e-05,2.2306151488e-05,2.3415361095e-05,1.3615870538e-04,2.7259805472e-05,-1.0811235960e+01,1.0811243548e+01,2.7956563668e+03,1.4365014025e+02,-1.0812276409e+01,1.0812276409e+01,2.7956655626e+03,1.4365416775e+02,1.0404493743e-03,2.9114584441e-03,3.7754786887e-01,2.7257604334e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1348031935e-07,5.1348067973e-07,1.3277987173e-04,6.8226722793e-06,5.2424615264e-07,5.3426249109e-07,1.3190775278e-04,6.8167438658e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8684928903e+03,1.9338721721e+03,1.9617962742e+00,nan,3.7041182380e-01,3.8337267536e-01,3.8890837617e-04,nan,9.6877942847e-01,2.2816752170e-02,2.5006575607e-01,4.1920690912e+00,3.7983764956e-01,9.9343184371e-01,-1.5745559796e-01,-1.5873704593e-01,-2.1450760439e-02,5.5254855647e-01,3.0171008757e-01,392105,42,52,41,1.3190775278e-04,4.9546376509e-01,4.8434461122e-01,2.7308943506e-02,-3.5728522658e+00,-2.7953073861e+03,8.8984878903e-03,-2.7952984876e+03,-3.0820409277e-06,447024,48,48,48,-1.3615870538e-04,1.0000000000e+00,5.5111238012e-01,6.3979423818e-02,-2.6830759305e+00,-1.4456310003e+00,-5.0578260776e-02,-1.4962092611e+00,2.6597521129e-05,2.7262477019e-02,6.4006021340e-02,-1.3914425344e-06,3.0737590896e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
215,2.1500000000e-02,1.0000000000e-04,-9.3120423299e-02,1.3439329104e-01,1.4963453772e+00,2.6427423201e-01,-2.1350528989e-01,2.1350528989e-01,1.4458990179e+00,3.3975527889e-01,1.2038486659e-01,1.2050184328e-01,1.9245008899e-01,1.2930904455e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2310022407e-05,3.2198278618e-05,3.5849814371e-04,6.3315477195e-05,2.2310022407e-05,2.3413627203e-05,1.3542462355e-04,2.7242964135e-05,-1.0813099688e+01,1.0813107292e+01,2.7960190491e+03,1.4367380106e+02,-1.0814139794e+01,1.0814139794e+01,2.7960279874e+03,1.4367782485e+02,1.0401053329e-03,2.9114960298e-03,3.7754735291e-01,2.7257815033e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1356883725e-07,5.1356919840e-07,1.3279709735e-04,6.8237960512e-06,5.2434768173e-07,5.3436468549e-07,1.3192685050e-04,6.8178626169e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8685653003e+03,1.9337643588e+03,1.9617936000e+00,nan,3.7042617844e-01,3.8335130237e-01,3.8890784604e-04,nan,9.7417180890e-01,2.2822806601e-02,2.5026141000e-01,4.1920690912e+00,3.7775543871e-01,9.9344679310e-01,-1.7627231155e-01,-1.7783026711e-01,-2.0698666200e-02,5.5257136287e-01,3.0164876554e-01,410743,44,54,55,1.3192685050e-04,4.9559567284e-01,4.8429605887e-01,2.7305861465e-02,-3.5729682991e+00,-2.7956674269e+03,8.6397723104e-03,-2.7956587871e+03,-2.1484541690e-06,447024,48,48,48,-1.3542462355e-04,1.0000000000e+00,5.5097622141e-01,6.4006021340e-02,-2.6826318810e+00,-1.4458990179e+00,-5.0446359245e-02,-1.4963453772e+00,2.8237340324e-05,2.7259908765e-02,6.4034258680e-02,-1.4903454849e-06,3.0753904433e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
216,2.1600000000e-02,1.0000000000e-04,-9.3137255551e-02,1.3441250699e-01,1.4964872868e+00,2.6429584674e-01,-2.1353856381e-01,2.1353856381e-01,1.4461721404e+00,3.3978397409e-01,1.2040130826e-01,1.2051771943e-01,1.9245008972e-01,1.2932144534e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2314055120e-05,3.2202882424e-05,3.5853214276e-04,6.3320655706e-05,2.2314055120e-05,2.3411971589e-05,1.3469452024e-04,2.7226350220e-05,-1.0815122539e+01,1.0815130159e+01,2.7964221704e+03,1.4369958161e+02,-1.0816162300e+01,1.0816162300e+01,2.7964308510e+03,1.4370360166e+02,1.0397612282e-03,2.9115333103e-03,3.7754678218e-01,2.7258025963e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1366491266e-07,5.1366527459e-07,1.3281624362e-04,6.8250204997e-06,5.2445295919e-07,5.3447662945e-07,1.3194790461e-04,6.8190820775e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8686574855e+03,1.9336777227e+03,1.9617906270e+00,nan,3.7044445332e-01,3.8333412753e-01,3.8890725666e-04,nan,9.7960855699e-01,2.2829202035e-02,2.5045891287e-01,4.1920690912e+00,3.7568324895e-01,9.9346210235e-01,-1.9339572313e-01,-1.9519234419e-01,-1.9836944123e-02,5.5259431517e-01,3.0158740818e-01,501943,54,44,55,1.3194790461e-04,4.9572759969e-01,4.8424773862e-01,2.7303713011e-02,-3.5730491920e+00,-2.7960678549e+03,8.3810156645e-03,-2.7960594739e+03,-1.2652289084e-06,447024,48,48,48,-1.3469452024e-04,1.0000000000e+00,5.5084079679e-01,6.4034258680e-02,-2.6821606426e+00,-1.4461721404e+00,-5.0315146345e-02,-1.4964872868e+00,2.9957368596e-05,2.7257932828e-02,6.4064216048e-02,-1.5633603608e-06,3.0769915098e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
217,2.1700000000e-02,1.0000000000e-04,-9.3154693955e-02,1.3443245752e-01,1.4966352938e+00,2.6431978136e-01,-2.1357243927e-01,2.1357243927e-01,1.4464506751e+00,3.3981464021e-01,1.2041774532e-01,1.2053359377e-01,1.9245008444e-01,1.2933385018e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2318233056e-05,3.2207662222e-05,3.5856760265e-04,6.3326390022e-05,2.2318233056e-05,2.3410382480e-05,1.3396818418e-04,2.7209944885e-05,-1.0817295805e+01,1.0817303442e+01,2.7968633799e+03,1.4372736345e+02,-1.0818335222e+01,1.0818335222e+01,2.7968718029e+03,1.4373137975e+02,1.0394170395e-03,2.9115702706e-03,3.7754615661e-01,2.7258237126e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1376813208e-07,5.1376849477e-07,1.3283719889e-04,6.8263400000e-06,5.2456907981e-07,5.3459295999e-07,1.3197078757e-04,6.8203964026e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8687674890e+03,1.9336102164e+03,1.9617874302e+00,nan,3.7046626052e-01,3.8332074502e-01,3.8890662293e-04,nan,9.8509051517e-01,2.2835720879e-02,2.5065822189e-01,4.1920690912e+00,3.7362043641e-01,9.9347764536e-01,-2.0896661645e-01,-2.1097914435e-01,-1.8871178899e-02,5.5261746399e-01,3.0152519451e-01,483305,52,42,41,1.3197078757e-04,4.9585954760e-01,4.8419965400e-01,2.7302447782e-02,-3.5730968329e+00,-2.7965063254e+03,8.1222142219e-03,-2.7964982032e+03,-4.3728987869e-07,447024,48,48,48,-1.3396818418e-04,1.0000000000e+00,5.5070610227e-01,6.4064216048e-02,-2.6816609112e+00,-1.4464506751e+00,-5.0184618645e-02,-1.4966352938e+00,3.1746056143e-05,2.7256499732e-02,6.4095962105e-02,-1.6104266063e-06,3.0785630849e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
218,2.1800000000e-02,1.0000000000e-04,-9.3172667082e-02,1.3445306705e-01,1.4967896535e+00,2.6434583712e-01,-2.1360684470e-01,2.1360684470e-01,1.4467348806e+00,3.3984709296e-01,1.2043417762e-01,1.2054947112e-01,1.9245006925e-01,1.2934625895e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2322539103e-05,3.2212599903e-05,3.5860458454e-04,6.3332632525e-05,2.2322539103e-05,2.3408848123e-05,1.3324541867e-04,2.7193729491e-05,-1.0819609864e+01,1.0819617516e+01,2.7973400905e+03,1.4375701593e+02,-1.0820648937e+01,1.0820648937e+01,2.7973482558e+03,1.4376102846e+02,1.0390727757e-03,2.9116069250e-03,3.7754547612e-01,2.7258448525e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1387803844e-07,5.1387840189e-07,1.3285984029e-04,6.8277483466e-06,5.2470378786e-07,5.3470339040e-07,1.3199528969e-04,6.8217993546e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8688932569e+03,1.9335596959e+03,1.9617840491e+00,nan,3.7049119286e-01,3.8331072979e-01,3.8890595266e-04,nan,9.9061784649e-01,2.2841935134e-02,2.5085927831e-01,4.1920690912e+00,3.7156641162e-01,9.9349276203e-01,-2.1435511025e-01,-2.1642638433e-01,-1.7807421866e-02,5.5264091900e-01,3.0146050095e-01,484457,52,54,41,1.3199528969e-04,4.9599151839e-01,4.8415180830e-01,2.7302010492e-02,-3.5731132991e+00,-2.7969802574e+03,7.8633645018e-03,-2.7969723940e+03,3.3074481667e-07,447024,48,48,48,-1.3324541867e-04,1.0000000000e+00,5.5057213409e-01,6.4095962105e-02,-2.6811315794e+00,-1.4467348806e+00,-5.0054772912e-02,-1.4967896535e+00,3.3591485550e-05,2.7255557184e-02,6.4129553590e-02,-1.6316344038e-06,3.0801050898e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
219,2.1900000000e-02,1.0000000000e-04,-9.3191101657e-02,1.3447425462e-01,1.4969505712e+00,2.6437380486e-01,-2.1364170668e-01,2.1364170668e-01,1.4470249651e+00,3.3988113981e-01,1.2045060503e-01,1.2056535960e-01,1.9245008161e-01,1.2935867149e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2326955704e-05,3.2217676074e-05,3.5864313759e-04,6.3339333107e-05,2.2326955704e-05,2.3407356854e-05,1.3252604226e-04,2.7177685695e-05,-1.0822054233e+01,1.0822061902e+01,2.7978494935e+03,1.4378839697e+02,-1.0823092962e+01,1.0823092962e+01,2.7978574011e+03,1.4379240570e+02,1.0387284785e-03,2.9116433198e-03,3.7754474060e-01,2.7258660165e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1399413390e-07,5.1399449812e-07,1.3288403442e-04,6.8292387909e-06,5.2484420995e-07,5.3482060384e-07,1.3202112943e-04,6.8232842407e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8690326504e+03,1.9335239326e+03,1.9617801013e+00,nan,3.7051882635e-01,3.8330364004e-01,3.8890517004e-04,nan,9.9619008601e-01,2.2848397928e-02,2.5106200422e-01,4.1920690912e+00,3.6952064146e-01,9.9350633062e-01,-2.0260920129e-01,-2.0449746530e-01,-1.6654373205e-02,5.5266429598e-01,3.0139898324e-01,410729,44,54,41,1.3202112943e-04,4.9612351368e-01,4.8410420458e-01,2.7302341237e-02,-3.5731008448e+00,-2.7974868495e+03,7.6044634350e-03,-2.7974792450e+03,1.0345954958e-06,447024,48,48,48,-1.3252604226e-04,1.0000000000e+00,5.5043888867e-01,6.4129553590e-02,-2.6805717428e+00,-1.4470249651e+00,-4.9925606095e-02,-1.4969505712e+00,3.5481434274e-05,2.7255050419e-02,6.4165035024e-02,-1.6272197409e-06,3.0816131166e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
220,2.2000000000e-02,1.0000000000e-04,-9.3209922982e-02,1.3449592764e-01,1.4971182008e+00,2.6440346639e-01,-2.1367695041e-01,2.1367695041e-01,1.4473210855e+00,3.3991658128e-01,1.2046702742e-01,1.2058124581e-01,1.9245008938e-01,1.2937108769e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2331464964e-05,3.2222868550e-05,3.5868329871e-04,6.3346439489e-05,2.2331464964e-05,2.3405897160e-05,1.3180988940e-04,2.7161795541e-05,-1.0824617635e+01,1.0824625320e+01,2.7983885761e+03,1.4382135388e+02,-1.0825656019e+01,1.0825656019e+01,2.7983962259e+03,1.4382535879e+02,1.0383841415e-03,2.9116794527e-03,3.7754394998e-01,2.7258872046e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1411588283e-07,5.1411624782e-07,1.3290963818e-04,6.8308040813e-06,5.2498008816e-07,5.3495292879e-07,1.3204841003e-04,6.8248441020e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8691834583e+03,1.9335006267e+03,1.9617759139e+00,nan,3.7054872267e-01,3.8329901986e-01,3.8890433992e-04,nan,1.0018095807e+00,2.2855476341e-02,2.5126630866e-01,4.1920690912e+00,3.6748265079e-01,9.9352019790e-01,-1.9159485612e-01,-1.9337183322e-01,-1.5420102290e-02,5.5268722680e-01,3.0133811510e-01,483305,52,42,41,1.3204841003e-04,4.9625553481e-01,4.8405684562e-01,2.7303375833e-02,-3.5730618879e+00,-2.7980230963e+03,7.3455085041e-03,-2.7980157508e+03,1.6703515643e-06,447024,48,48,48,-1.3180988940e-04,1.0000000000e+00,5.5030636262e-01,6.4165035024e-02,-2.6799807049e+00,-1.4473210855e+00,-4.9797115316e-02,-1.4971182008e+00,3.7403437383e-05,2.7254922559e-02,6.4202438462e-02,-1.5975638475e-06,3.0830674206e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
221,2.2100000000e-02,1.0000000000e-04,-9.3229055368e-02,1.3451799436e-01,1.4972926445e+00,2.6443459585e-01,-2.1371250007e-01,2.1371250007e-01,1.4476233466e+00,3.3995321215e-01,1.2048344470e-01,1.2059712965e-01,1.9245008973e-01,1.2938350744e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2336048748e-05,3.2228155349e-05,3.5872509236e-04,6.3353897563e-05,2.2336048748e-05,2.3404457746e-05,1.3109681096e-04,2.7146041542e-05,-1.0827288065e+01,1.0827295767e+01,2.7989541397e+03,1.4385572435e+02,-1.0828326105e+01,1.0828326105e+01,2.7989615316e+03,1.4385972542e+02,1.0380397202e-03,2.9117152833e-03,3.7754310415e-01,2.7259084169e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1424271509e-07,5.1424308086e-07,1.3293649966e-04,6.8324365088e-06,5.2511705272e-07,5.3508715702e-07,1.3207712727e-04,6.8264711843e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8693434113e+03,1.9334874214e+03,1.9617715153e+00,nan,3.7058043190e-01,3.8329640203e-01,3.8890346795e-04,nan,1.0074778044e+00,2.2862617148e-02,2.5147206725e-01,4.1920690912e+00,3.6545202372e-01,9.9353546696e-01,-1.8188912173e-01,-1.8362194202e-01,-1.4110188698e-02,5.5271082744e-01,3.0127631139e-01,483210,52,41,42,1.3207712727e-04,4.9638758322e-01,4.8400973390e-01,2.7305046184e-02,-3.5729989950e+00,-2.7985858076e+03,7.0864969895e-03,-2.7985787211e+03,2.2345019518e-06,447024,48,48,48,-1.3109681096e-04,1.0000000000e+00,5.5017455274e-01,6.4202438462e-02,-2.6793579804e+00,-1.4476233466e+00,-4.9669297851e-02,-1.4972926445e+00,3.9344856064e-05,2.7255114997e-02,6.4241783318e-02,-1.5431881617e-06,3.0844799211e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
222,2.2200000000e-02,1.0000000000e-04,-9.3248422570e-02,1.3454036986e-01,1.4974739520e+00,2.6446696122e-01,-2.1374827932e-01,2.1374827932e-01,1.4479318009e+00,3.3999082277e-01,1.2049985675e-01,1.2061301104e-01,1.9245008466e-01,1.2939593061e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2340688791e-05,3.2233516128e-05,3.5876853046e-04,6.3361651738e-05,2.2340688791e-05,2.3403033753e-05,1.3038667463e-04,2.7130406761e-05,-1.0830052869e+01,1.0830060586e+01,2.7995428200e+03,1.4389133741e+02,-1.0831090564e+01,1.0831090564e+01,2.7995499540e+03,1.4389533462e+02,1.0376951953e-03,2.9117507957e-03,3.7754220305e-01,2.7259296537e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1437402959e-07,5.1437439614e-07,1.3296445907e-04,6.8341279533e-06,5.2525641937e-07,5.3522384683e-07,1.3210703602e-04,6.8281573154e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8695101950e+03,1.9334819169e+03,1.9617668847e+00,nan,3.7061349526e-01,3.8329531081e-01,3.8890254996e-04,nan,1.0131943038e+00,2.2869848947e-02,2.5167913535e-01,4.1920690912e+00,3.6342840455e-01,9.9355148699e-01,-1.7365162831e-01,-1.7540562101e-01,-1.2734064951e-02,5.5273481144e-01,3.0121450102e-01,511914,55,52,42,1.3210703602e-04,4.9651966034e-01,4.8396287161e-01,2.7307280686e-02,-3.5729148664e+00,-2.7991716276e+03,6.8274261796e-03,-2.7991648002e+03,2.7239639754e-06,447024,48,48,48,-1.3038667463e-04,1.0000000000e+00,5.5004345592e-01,6.4241783318e-02,-2.6787032981e+00,-1.4479318009e+00,-4.9542151113e-02,-1.4974739520e+00,4.1292942753e-05,2.7255567790e-02,6.4283076261e-02,-1.4647510084e-06,3.0858602411e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
223,2.2300000000e-02,1.0000000000e-04,-9.3267948206e-02,1.3456295699e-01,1.4976621207e+00,2.6450032575e-01,-2.1378421171e-01,2.1378421171e-01,1.4482464481e+00,3.4002920032e-01,1.2051626351e-01,1.2062888989e-01,1.9245008773e-01,1.2940835714e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2345366791e-05,3.2238927608e-05,3.5881361240e-04,6.3369645296e-05,2.2345366791e-05,2.3401613944e-05,1.2967936529e-04,2.7114874876e-05,-1.0832898817e+01,1.0832906551e+01,2.8001511079e+03,1.4392801455e+02,-1.0833936168e+01,1.0833936168e+01,2.8001579839e+03,1.4393200788e+02,1.0373505553e-03,2.9117859814e-03,3.7754124657e-01,2.7259509150e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1450919810e-07,5.1450956542e-07,1.3299334974e-04,6.8358699365e-06,5.2539658346e-07,5.3536463652e-07,1.3213794209e-04,6.8298939847e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8696814650e+03,1.9334816858e+03,1.9617618834e+00,nan,3.7064744799e-01,3.8329526499e-01,3.8890155851e-04,nan,1.0189588898e+00,2.2877252731e-02,2.5188735024e-01,4.1920690912e+00,3.6141149836e-01,9.9356804191e-01,-1.6680040683e-01,-1.6864051797e-01,-1.1300713950e-02,5.5275923417e-01,3.0115358284e-01,483305,52,42,41,1.3213794209e-04,4.9665176738e-01,4.8391626062e-01,2.7310004650e-02,-3.5728123186e+00,-2.7997770563e+03,6.5682938438e-03,-2.7997704880e+03,3.1361100885e-06,447024,48,48,48,-1.2967936529e-04,1.0000000000e+00,5.4991306925e-01,6.4283076261e-02,-2.6780166019e+00,-1.4482464481e+00,-4.9415672641e-02,-1.4976621207e+00,4.3234908815e-05,2.7256220064e-02,6.4326311169e-02,-1.3630442852e-06,3.0872125684e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
224,2.2400000000e-02,1.0000000000e-04,-9.3287556184e-02,1.3458566539e-01,1.4978570958e+00,2.6453444951e-01,-2.1382022108e-01,2.1382022108e-01,1.4485672357e+00,3.4006813020e-01,1.2053266489e-01,1.2064476614e-01,1.9245008890e-01,1.2942078692e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2350064519e-05,3.2244368145e-05,3.5886032501e-04,6.3377820751e-05,2.2350064519e-05,2.3400182735e-05,1.2897478523e-04,2.7099430250e-05,-1.0835812198e+01,1.0835819948e+01,2.8007753724e+03,1.4396557086e+02,-1.0836849204e+01,1.0836849204e+01,2.8007819903e+03,1.4396956028e+02,1.0370057853e-03,2.9118208281e-03,3.7754023462e-01,2.7259722012e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1464756929e-07,5.1464793738e-07,1.3302299922e-04,6.8376536756e-06,5.2554825179e-07,5.3549738539e-07,1.3216973215e-04,6.8316722973e-06,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0000285724e+00,1.0000095586e+00,1.0000285724e+00,1.8698548615e+03,1.9334842880e+03,1.9617566133e+00,nan,3.7068182228e-01,3.8329578085e-01,3.8890051375e-04,nan,1.0247718724e+00,2.2884324941e-02,2.5209652876e-01,4.1920690912e+00,3.5940107123e-01,9.9358556738e-01,-1.6152712986e-01,-1.6351761235e-01,-9.8186305869e-03,5.5278433987e-01,3.0109004643e-01,502697,54,52,41,1.3216973215e-04,4.9678390532e-01,4.8386990246e-01,2.7313140760e-02,-3.5726942673e+00,-2.8003984720e+03,6.3090981326e-03,-2.8003921629e+03,3.4687925710e-06,447024,48,48,48,-1.2897478523e-04,1.0000000000e+00,5.4978338988e-01,6.4326311169e-02,-2.6772980512e+00,-1.4485672357e+00,-4.9289860077e-02,-1.4978570958e+00,4.5157994294e-05,2.7257010425e-02,6.4371469164e-02,-1.2389805930e-06,3.0885391060e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-08,2.8572417675e-05,2.8665593851e-05,4.7495061735e-04,2.3958248488e+00
