points_per_cell,radius_probe_m,probe_kind,number_cdf_eulerian,number_cdf_cohort,number_cdf_absolute_error,M3_cdf_eulerian,M3_cdf_cohort,M3_cdf_absolute_error
4,1.894094771114021e-08,independent_subcell_probe,0.9999998298311584,0.9999998306610115,8.298530751460476e-10,0.9999985629232625,0.9999985693930648,6.469802249498002e-09
4,1.8948868657022927e-08,canonical_cell_edge,0.999999832558323,0.9999998325583264,3.3306690738754696e-15,0.9999985841987746,0.9999985841987712,3.4416913763379853e-15
4,1.8956802869442735e-08,independent_subcell_probe,0.9999998351241203,0.9999998343433764,7.807439139639882e-10,0.9999986042405444,0.9999985981381322,6.102412242192656e-09
4,1.8964737081862542e-08,independent_subcell_probe,0.9999998376899174,0.9999998376899208,3.4416913763379853e-15,0.999998624307495,0.9999986243053477,2.1472823519275153e-12
4,1.8972671294282346e-08,independent_subcell_probe,0.9999998402557148,0.9999998410364653,7.80750575302136e-10,0.9999986443996475,0.9999986505172646,6.117617079581805e-09
4,1.8980605506702153e-08,canonical_cell_edge,0.999999842821512,0.9999998428215152,3.219646771412954e-15,0.9999986645170228,0.9999986645170192,3.552713678800501e-15
4,1.8988553007878742e-08,independent_subcell_probe,0.9999998452351451,0.9999998445007031,7.344419516996936e-10,0.9999986834651069,0.999998677695705,5.769401845157063e-09
4,1.8996500509055327e-08,independent_subcell_probe,0.999999847648778,0.9999998476487814,3.3306690738754696e-15,0.9999987024369978,0.9999987024349675,2.0303758674344863e-12
4,1.9004448010231916e-08,independent_subcell_probe,0.9999998500624111,0.9999998507968596,7.344485020155389e-10,0.9999987214327153,0.999998727216492,5.783776679813002e-09
4,1.9012395511408505e-08,canonical_cell_edge,0.9999998524760442,0.9999998524760475,3.3306690738754696e-15,0.9999987404522791,0.9999987404522758,3.3306690738754696e-15
4,1.9020356323598788e-08,independent_subcell_probe,0.9999998547462127,0.9999998540554258,6.907868721484078e-10,0.9999987583638014,0.9999987529100165,5.453784868159062e-09
4,1.902831713578907e-08,independent_subcell_probe,0.9999998570163812,0.9999998570163846,3.4416913763379853e-15,0.9999987762978279,0.9999987762959085,1.9193535649719706e-12
4,1.903627794797935e-08,independent_subcell_probe,0.9999998592865497,0.9999998599773435,6.90793866553463e-10,0.9999987942543777,0.9999987997217505,5.467372887757449e-09
4,1.9044238760169634e-08,canonical_cell_edge,0.9999998615567183,0.9999998615567218,3.552713678800501e-15,0.9999988122334693,0.9999988122334659,3.4416913763379853e-15
4,1.9052212905667796e-08,independent_subcell_probe,0.9999998636916446,0.9999998630420108,6.496337912054173e-10,0.9999988291627159,0.9999988240080188,5.154697113596285e-09
4,1.906018705116596e-08,independent_subcell_probe,0.999999865826571,0.9999998658265744,3.4416913763379853e-15,0.9999988461132325,0.9999988461114181,1.8144374891448933e-12
4,1.9068161196664124e-08,independent_subcell_probe,0.9999998679614973,0.9999998686111381,6.496407856104724e-10,0.999998863085037,0.9999988682525766,5.167539507411334e-09
4,1.9076135342162286e-08,canonical_cell_edge,0.9999998700964238,0.9999998700964271,3.3306690738754696e-15,0.9999988800781475,0.9999988800781439,3.6637359812630166e-15
4,1.9084122843299858e-08,independent_subcell_probe,0.999999872103878,0.9999998714930325,6.108454853048784e-10,0.999998896076701,0.9999988912053853,4.87131568416288e-09
4,1.909211034443743e-08,independent_subcell_probe,0.9999998741113323,0.9999998741113355,3.219646771412954e-15,0.9999989120953552,0.9999989120936402,1.7149615061384793e-12
4,1.9100097845575005e-08,independent_subcell_probe,0.9999998761187865,0.9999998767296385,6.108520356207237e-10,0.999998928134127,0.9999989330175785,4.883451421022755e-09
4,1.9108085346712577e-08,canonical_cell_edge,0.9999998781262407,0.9999998781262438,3.1086244689504383e-15,0.9999989441930334,0.9999989441930299,3.4416913763379853e-15
4,1.9116086225858488e-08,independent_subcell_probe,0.9999998800135642,0.9999998794392732,5.742910591521877e-10,0.9999989593098986,0.9999989547070436,4.602854986046623e-09
4,1.9124087105004402e-08,independent_subcell_probe,0.9999998819008876,0.999999881900891,3.3306690738754696e-15,0.9999989744457569,0.9999989744441363,1.620592549045341e-12
4,1.9132087984150313e-08,independent_subcell_probe,0.9999998837882111,0.9999998843625088,5.74297609468033e-10,0.9999989896006242,0.999998994214946,4.614321813534161e-09
4,1.9140088863296224e-08,canonical_cell_edge,0.9999998856755347,0.9999998856755381,3.4416913763379853e-15,0.9999990047745163,0.9999990047745128,3.552713678800501e-15
4,1.914810314285687e-08,independent_subcell_probe,0.999999887449663,0.9999998869098162,5.398467228800996e-10,0.9999990190562431,0.9999990147076747,4.348568394263452e-09
4,1.915611742241752e-08,independent_subcell_probe,0.999999889223791,0.9999998892237943,3.3306690738754696e-15,0.9999990333559137,0.9999990333543824,1.531219595563016e-12
4,1.9164131701978165e-08,independent_subcell_probe,0.9999998909979192,0.9999998915377725,5.398532731959449e-10,0.9999990476735432,0.9999990520329443,4.359401062359325e-09
4,1.9172145981538812e-08,canonical_cell_edge,0.9999998927720474,0.9999998927720506,3.219646771412954e-15,0.9999990620091463,0.9999990620091427,3.6637359812630166e-15
4,1.9180173683958117e-08,independent_subcell_probe,0.9999998944395312,0.9999998939321352,5.073960140933309e-10,0.9999990754999447,0.9999990713922017,4.107743034609257e-09
4,1.918820138637742e-08,independent_subcell_probe,0.9999998961070147,0.9999998961070179,3.219646771412954e-15,0.9999990890076931,0.9999990890062463,1.4467316233890415e-12
4,1.9196229088796723e-08,independent_subcell_probe,0.9999998977744985,0.9999998982819006,5.074021203199663e-10,0.9999991025324058,0.9999991066503812,4.117975405115715e-09
4,1.9204256791216027e-08,canonical_cell_edge,0.9999998994419822,0.9999998994419852,2.9976021664879227e-15,0.9999991160740969,0.9999991160740932,3.6637359812630166e-15
4,1.92122979389755e-08,independent_subcell_probe,0.999999901009008,0.9999999005321802,4.768277994671166e-10,0.9999991288159478,0.9999991249362477,3.879700116726781e-09
4,1.9220339086734978e-08,independent_subcell_probe,0.9999999025760337,0.9999999025760367,2.9976021664879227e-15,0.9999991415738079,0.9999991415724412,1.3666845433135677e-12
4,1.9228380234494455e-08,independent_subcell_probe,0.9999999041430595,0.9999999046198932,4.768336836491471e-10,0.9999991543476903,0.9999991582370541,3.8893638310000256e-09
4,1.9236421382253928e-08,canonical_cell_edge,0.9999999057100851,0.9999999057100881,2.9976021664879227e-15,0.9999991671376085,0.9999991671376048,3.6637359812630166e-15
4,1.924447599787274e-08,independent_subcell_probe,0.9999999071824947,0.9999999067344577,4.4803694088102475e-10,0.999999179170371,0.9999991755065774,3.6637936018379946e-09
4,1.9252530613491554e-08,independent_subcell_probe,0.9999999086549041,0.9999999086549072,3.1086244689504383e-15,0.9999991912182516,0.9999991912169608,1.2908563107316695e-12
4,1.9260585229110368e-08,independent_subcell_probe,0.9999999101273136,0.9999999105753566,4.480430471076602e-10,0.999999203281263,0.9999992069541823,3.672919302033506e-09
4,1.926863984472918e-08,canonical_cell_edge,0.9999999115997232,0.9999999115997261,2.886579864025407e-15,0.9999992153594178,0.9999992153594142,3.6637359812630166e-15
4,1.9276707950764216e-08,independent_subcell_probe,0.9999999129830319,0.9999999125621073,4.2092462848586365e-10,0.9999992267209294,0.9999992232615214,3.4594080933203486e-09
4,1.928477605679925e-08,independent_subcell_probe,0.9999999143663404,0.9999999143663433,2.886579864025407e-15,0.999999238096716,0.9999992380954968,1.2191359033408844e-12
4,1.9292844162834285e-08,independent_subcell_probe,0.999999915749649,0.9999999161705792,4.209301796009868e-10,0.999999249486789,0.9999992529548133,3.4680243121698595e-09
4,1.930091226886932e-08,canonical_cell_edge,0.9999999171329574,0.9999999171329603,2.886579864025407e-15,0.9999992608911609,0.9999992608911572,3.6637359812630166e-15
4,1.9308993887915243e-08,independent_subcell_probe,0.9999999184323711,0.9999999180369751,3.9539604923533034e-10,0.9999992716173348,0.9999992683513771,3.265957726483748e-09
4,1.9317075506961164e-08,independent_subcell_probe,0.9999999197317848,0.9999999197317877,2.886579864025407e-15,0.9999992823569853,0.9999992823558342,1.1510792319313623e-12
4,1.9325157126007083e-08,independent_subcell_probe,0.9999999210311986,0.9999999214266003,3.9540171137275593e-10,0.9999992931101236,0.9999992963842151,3.2740915534290593e-09
4,1.9333238745053004e-08,canonical_cell_edge,0.9999999223306123,0.9999999223306152,2.886579864025407e-15,0.999999303876761,0.9999993038767573,3.6637359812630166e-15
4,1.9341333899742317e-08,independent_subcell_probe,0.9999999235510448,0.9999999231796819,3.713629403989671e-10,0.9999993140016785,0.9999993109187941,3.082884392213714e-09
