probe_path,matrix_xB,radius_m,xeq_alpha_beta,chemical_driving_force_xB,gibbs_thomson_embedded_in_xeq,elastic_correction_included,elastic_penalty_j_m3,growth_rate_eulerian_m_s,growth_rate_cohort_m_s,growth_sign,critical_radius_m,molar_inventory_per_particle_mol,relative_difference
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.754158357714345e-09,0.006449005275003081,-0.00022842671769077172,True,True,0.0,-2.393705911800263e-13,-2.393705911800263e-13,DISSOLUTION,8.714603508943103e-09,4.762263572998686e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.757542135469244e-09,0.006448084876081095,-0.0002275063187687854,True,True,0.0,-2.383018845630159e-13,-2.383018845630159e-13,DISSOLUTION,8.714603508943103e-09,4.7685007971607917e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.761957020487156e-09,0.0064468854162461516,-0.00022630685893384236,True,True,0.0,-2.369103943505111e-13,-2.369103943505111e-13,DISSOLUTION,8.714603508943103e-09,4.776646817792301e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.765340798242054e-09,0.006445967167301452,-0.0002253886099891425,True,True,0.0,-2.3584608741851717e-13,-2.3584608741851717e-13,DISSOLUTION,8.714603508943103e-09,4.782896591568135e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.767145547748881e-09,0.006445477796660116,-0.00022489923934780696,True,True,0.0,-2.3527921382614877e-13,-2.3527921382614877e-13,DISSOLUTION,8.714603508943103e-09,4.7862321579517175e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.770534992884117e-09,0.006444559439195709,-0.0002239808818834,True,True,0.0,-2.342160462636583e-13,-2.342160462636583e-13,DISSOLUTION,8.714603508943103e-09,4.792500774210201e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.774957272250697e-09,0.006443362639450373,-0.0002227840821380639,True,True,0.0,-2.328317696264131e-13,-2.328317696264131e-13,DISSOLUTION,8.714603508943103e-09,4.800687793955752e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.778346717385933e-09,0.006442446426691135,-0.0002218678693788256,True,True,0.0,-2.317729813168135e-13,-2.317729813168135e-13,DISSOLUTION,8.714603508943103e-09,4.8069690229904646e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.78015448960957e-09,0.0064419581411232245,-0.00022137958381091526,True,True,0.0,-2.3120904748658923e-13,-2.3120904748658923e-13,DISSOLUTION,8.714603508943103e-09,4.8103213773583756e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.78354961161729e-09,0.006441041819750303,-0.00022046326243799381,True,True,0.0,-2.3015139421866414e-13,-2.3015139421866414e-13,DISSOLUTION,8.714603508943103e-09,4.816621543710459e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.787979297717139e-09,0.006439847673103514,-0.00021926911579120498,True,True,0.0,-2.2877429891130526e-13,-2.2877429891130526e-13,DISSOLUTION,8.714603508943103e-09,4.8248497689196433e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.791374419724858e-09,0.006438933491179251,-0.0002183549338669417,True,True,0.0,-2.2772100455517255e-13,-2.2772100455517255e-13,DISSOLUTION,8.714603508943103e-09,4.831162611528357e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.793185219727955e-09,0.006438446287833833,-0.00021786773052152354,True,True,0.0,-2.271599973459417e-13,-2.271599973459417e-13,DISSOLUTION,8.714603508943103e-09,4.834531838374919e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.796586028116136e-09,0.006437531997203339,-0.00021695343989102962,True,True,0.0,-2.2610783372281355e-13,-2.2610783372281355e-13,DISSOLUTION,8.714603508943103e-09,4.8408637136129066e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.801023133354512e-09,0.006436340496686222,-0.00021576193937391294,True,True,0.0,-2.2473788764344937e-13,-2.2473788764344937e-13,DISSOLUTION,8.714603508943103e-09,4.849133351673717e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.804423941742693e-09,0.006435428340263428,-0.00021484978295111846,True,True,0.0,-2.2369006268162243e-13,-2.2369006268162243e-13,DISSOLUTION,8.714603508943103e-09,4.855477966968234e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.806237774596375e-09,0.006434942216298604,-0.00021436365898629475,True,True,0.0,-2.2313196901069162e-13,-2.2313196901069162e-13,DISSOLUTION,8.714603508943103e-09,4.85886415121302e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.809644278888977e-09,0.006434029951078414,-0.0002134513937661047,True,True,0.0,-2.220852704922207e-13,-2.220852704922207e-13,DISSOLUTION,8.714603508943103e-09,4.865227894928528e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.814088815691988e-09,0.00643284108974416,-0.00021226253243185073,True,True,0.0,-2.2072244168172885e-13,-2.2072244168172885e-13,DISSOLUTION,8.714603508943103e-09,4.873539154272887e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.81749531998459e-09,0.006431930953506205,-0.000211352396193896,True,True,0.0,-2.1968006166425548e-13,-2.1968006166425548e-13,DISSOLUTION,8.714603508943103e-09,4.8799157021659303e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.819312190768491e-09,0.006431445906089079,-0.00021086734877676962,True,True,0.0,-2.1912486850711406e-13,-2.1912486850711406e-13,DISSOLUTION,8.714603508943103e-09,4.8833189291559426e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.822724400505392e-09,0.006430535660963969,-0.0002099571036516595,True,True,0.0,-2.1808361066230985e-13,-2.1808361066230985e-13,DISSOLUTION,8.714603508943103e-09,4.8897147017437553e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.827176381319914e-09,0.006429349431887775,-0.00020877087457546548,True,True,0.0,-2.1672786730369907e-13,-2.1672786730369907e-13,DISSOLUTION,8.714603508943103e-09,4.898067791852538e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.830588591056815e-09,0.0064284413105348765,-0.00020786275322256728,True,True,0.0,-2.1569090788936194e-13,-2.1569090788936194e-13,DISSOLUTION,8.714603508943103e-09,4.904476433061613e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.83240850485906e-09,0.0064279573368415215,-0.00020737877952921226,True,True,0.0,-2.151386022794159e-13,-2.151386022794159e-13,DISSOLUTION,8.714603508943103e-09,4.90789678857338e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.835826429596126e-09,0.006427049106513088,-0.00020647054920077887,True,True,0.0,-2.141027607859102e-13,-2.141027607859102e-13,DISSOLUTION,8.714603508943103e-09,4.9143247512355685e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.840285866889894e-09,0.006425865502792064,-0.0002052869454797551,True,True,0.0,-2.1275407120364325e-13,-2.1275407120364325e-13,DISSOLUTION,8.714603508943103e-09,4.922719882644003e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.843703791626959e-09,0.006424959391041205,-0.00020438083372889548,True,True,0.0,-2.1172250815943301e-13,-2.1172250815943301e-13,DISSOLUTION,8.714603508943103e-09,4.929160778695528e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.845526753544206e-09,0.006424476488256627,-0.00020389793094431792,True,True,0.0,-2.1117307718772789e-13,-2.1117307718772789e-13,DISSOLUTION,8.714603508943103e-09,4.93259834893731e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.848950402853305e-09,0.006423570267443229,-0.0002029917101309198,True,True,0.0,-2.1014262783127258e-13,-2.1014262783127258e-13,DISSOLUTION,8.714603508943103e-09,4.9390586636872776e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.853417309114936e-09,0.006422389282196318,-0.0002018107248840089,True,True,0.0,-2.0880096049060805e-13,-2.0880096049060805e-13,DISSOLUTION,8.714603508943103e-09,4.947496047990216e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.856840958424036e-09,0.006421485174781189,-0.00020090661746887967,True,True,0.0,-2.077747696912264e-13,-2.077747696912264e-13,DISSOLUTION,8.714603508943103e-09,4.9539693612235746e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.858666973561472e-09,0.006421003340099297,-0.0002004247827869874,True,True,0.0,-2.072282005061823e-13,-2.072282005061823e-13,DISSOLUTION,8.714603508943103e-09,4.957424232837512e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.862096357030507e-09,0.00642009912353599,-0.0001995205662236807,True,True,0.0,-2.0620311918014298e-13,-2.0620311918014298e-13,DISSOLUTION,8.714603508943103e-09,4.963917062504081e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.866570744769537e-09,0.006418920749903889,-0.00019834219259157963,True,True,0.0,-2.0486844268648254e-13,-2.0486844268648254e-13,DISSOLUTION,8.714603508943103e-09,4.9723969123613424e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.870000128238572e-09,0.006418018641574822,-0.00019744008426251288,True,True,0.0,-2.0384760011383231e-13,-2.0384760011383231e-13,DISSOLUTION,8.714603508943103e-09,4.9789028059329745e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.871829201709934e-09,0.006417537872198393,-0.00019695931488608338,True,True,0.0,-2.0330387992097743e-13,-2.0330387992097743e-13,DISSOLUTION,8.714603508943103e-09,4.982375065997276e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.875264328942865e-09,0.00641663565463687,-0.00019605709732456109,True,True,0.0,-2.0228414262583367e-13,-2.0228414262583367e-13,DISSOLUTION,8.714603508943103e-09,4.988900574228789e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.879746210689776e-09,0.006415459885781945,-0.0001948813284696361,True,True,0.0,-2.0095642572406467e-13,-2.0095642572406467e-13,DISSOLUTION,8.714603508943103e-09,4.997423103370506e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.883181337922707e-09,0.006414559771305857,-0.0001939812139935479,True,True,0.0,-1.999409074667565e-13,-1.999409074667565e-13,DISSOLUTION,8.714603508943103e-09,5.0039617412580256e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.885013474850305e-09,0.006414080064446499,-0.00019350150713419011,True,True,0.0,-1.9940002352845556e-13,-1.9940002352845556e-13,DISSOLUTION,8.714603508943103e-09,5.007451477289178e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.888454355467177e-09,0.006413179840655029,-0.00019260128334271966,True,True,0.0,-1.9838560637130125e-13,-1.9838560637130125e-13,DISSOLUTION,8.714603508943103e-09,5.014009828557625e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.892943743773442e-09,0.006412006669761233,-0.00019142811244892387,True,True,0.0,-1.9706481794514514e-13,-1.9706481794514514e-13,DISSOLUTION,8.714603508943103e-09,5.0225752517896436e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.896384624390314e-09,0.006411108543921558,-0.0001905299866092492,True,True,0.0,-1.9605460019799673e-13,-1.9605460019799673e-13,DISSOLUTION,8.714603508943103e-09,5.029146798795964e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.89821982990503e-09,0.006410629896799685,-0.00019005133948737582,True,True,0.0,-1.955165398331915e-13,-1.955165398331915e-13,DISSOLUTION,8.714603508943103e-09,5.0326540987509216e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.901666473542e-09,0.006409731661563043,-0.00018915310425073398,True,True,0.0,-1.9450741902723495e-13,-1.9450741902723495e-13,DISSOLUTION,8.714603508943103e-09,5.039245458356078e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.906163380980116e-09,0.006408561081835838,-0.0001879825245235285,True,True,0.0,-1.93193528098602e-13,-1.93193528098602e-13,DISSOLUTION,8.714603508943103e-09,5.047853991565373e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.909610024617084e-09,0.0064076649394324715,-0.00018708638212016227,True,True,0.0,-1.9218858716214625e-13,-1.9218858716214625e-13,DISSOLUTION,8.714603508943103e-09,5.0544586133228643e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.911448303858397e-09,0.006407187349277262,-0.00018660879196495238,True,True,0.0,-1.9165333774608773e-13,-1.9165333774608773e-13,DISSOLUTION,8.714603508943103e-09,5.057983565601268e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.91490072016776e-09,0.0064062910973966755,-0.00018571254008436632,True,True,0.0,-1.9064948961015981e-13,-1.9064948961015981e-13,DISSOLUTION,8.714603508943103e-09,5.064608099674874e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.919405159331275e-09,0.006405123102062953,-0.00018454454475064393,True,True,0.0,-1.8934246533850982e-13,-1.8934246533850982e-13,DISSOLUTION,8.714603508943103e-09,5.0732599598349676e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.922857575640638e-09,0.006404228937912183,-0.00018365038059987415,True,True,0.0,-1.8834277761849682e-13,-1.8834277761849682e-13,DISSOLUTION,8.714603508943103e-09,5.0798978228096344e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.924698933756632e-09,0.00640375240196155,-0.0001831738446492412,True,True,0.0,-1.8781032658248342e-13,-1.8781032658248342e-13,DISSOLUTION,8.714603508943103e-09,5.083440516256045e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.928157132406852e-09,0.006402858128254639,-0.00018227957094232947,True,True,0.0,-1.8681172754054836e-13,-1.8681172754054836e-13,DISSOLUTION,8.714603508943103e-09,5.090098391765984e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.932669115910415e-09,0.006401692710562633,-0.00018111415325032347,True,True,0.0,-1.8551153922223844e-13,-1.8551153922223844e-13,DISSOLUTION,8.714603508943103e-09,5.098793796942453e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.936127314560635e-09,0.006400800519497083,-0.00018022196218477407,True,True,0.0,-1.8451708122914977e-13,-1.8451708122914977e-13,DISSOLUTION,8.714603508943103e-09,5.105465068438125e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.937971756708018e-09,0.006400325034997647,-0.00017974647768533806,True,True,0.0,-1.8398741606027126e-13,-1.8398741606027126e-13,DISSOLUTION,8.714603508943103e-09,5.1090255923442575e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.941435747383752e-09,0.0063994327342983505,-0.00017885417698604127,True,True,0.0,-1.8299404264092886e-13,-1.8299404264092886e-13,DISSOLUTION,8.714603508943103e-09,5.1157169770987634e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.945955287863132e-09,0.0063982698875175645,-0.0001776913302052553,True,True,0.0,-1.817006597085862e-13,-1.817006597085862e-13,DISSOLUTION,8.714603508943103e-09,5.124456146454699e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.949419278538867e-09,0.0063973796643861346,-0.00017680110707382537,True,True,0.0,-1.8071140805714753e-13,-1.8071140805714753e-13,DISSOLUTION,8.714603508943103e-09,5.131160994617253e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.951266809882982e-09,0.006396905228593185,-0.0001763266712808756,True,True,0.0,-1.8018451629802068e-13,-1.8018451629802068e-13,DISSOLUTION,8.714603508943103e-09,5.13473943872423e-20,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,7.954736602285107e-09,0.006396014895751711,-0.00017543633843940167,True,True,0.0,-1.7919634513402558e-13,-1.7919634513402558e-13,DISSOLUTION,8.714603508943103e-09,5.141464501376124e-20,0.0
